OID_,DEM_Large_S3_Regm2,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
294,-13,-4.361923851150471,20.662829847536479,-13.0627832,2.6228251,37.1993179,6.1017108
295,-13,-4.354467211150471,20.662829847536479,-13.0624752,2.6590223,37.4482765,6.1238694
296,-13,-4.347010571150471,20.662829847536479,-13.0620737,2.6842997,37.6414948,6.1435776
297,-13,-4.339553931150471,20.662829847536479,-13.0615788,2.6984046,37.7790756,6.1619830
298,-13,-4.332097291150471,20.662829847536479,-13.0609922,2.7038860,37.8601189,6.1801667
299,-13,-4.324640651150471,20.662829847536479,-13.0603132,2.7010934,37.8859444,6.1991673
300,-13,-4.317184011150471,20.662829847536479,-13.0595446,2.6911743,37.8547211,6.2198496
301,-13,-4.309727371150471,20.662829847536479,-13.0586872,2.6770339,37.7713203,6.2427759
302,-13,-4.302270731150471,20.662829847536479,-13.0577431,2.6628036,37.6382980,6.2680988
303,-13,-4.294814091150471,20.662829847536479,-13.0567141,2.6491146,37.4583664,6.2955341
304,-13,-4.287357451150471,20.662829847536479,-13.0556059,2.6354582,37.2357445,6.3243775
305,-13,-4.279900811150471,20.662829847536479,-13.0544195,2.6258891,36.9759750,6.3535233
306,-13,-4.272444171150471,20.662829847536479,-13.0531616,2.6233661,36.6817322,6.3817248
307,-13,-4.264987531150471,20.662829847536479,-13.0518370,2.6286325,36.3561783,6.4076252
308,-13,-4.257530891150472,20.662829847536479,-13.0504541,2.6411064,36.0024109,6.4296846
309,-13,-4.250074251150471,20.662829847536479,-13.0490208,2.6548908,35.6238060,6.4462409
310,-13,-4.242617611150472,20.662829847536479,-13.0475473,2.6708591,35.2251434,6.4556255
311,-13,-4.235160971150472,20.662829847536479,-13.0460415,2.6909175,34.8090630,6.4561625
312,-13,-4.227704331150472,20.662829847536479,-13.0445127,2.7154994,34.3745193,6.4461970
313,-13,-4.220247691150472,20.662829847536479,-13.0429754,2.7377582,33.9241753,6.4242063
314,-13,-4.212791051150472,20.662829847536479,-13.0414381,2.7579594,33.4605560,6.3887825
315,-13,-4.205334411150472,20.662829847536479,-13.0399122,2.7699823,32.9812622,6.3387341
316,-13,-4.197877771150472,20.662829847536479,-13.0384111,2.7705204,32.4898491,6.2731476
317,-13,-4.190421131150472,20.662829847536479,-13.0369415,2.7531884,31.9884930,6.1913476
318,-13,-4.182964491150472,20.662829847536479,-13.0355120,2.7196710,31.4812450,6.0928745
319,-13,-4.175507851150472,20.662829847536479,-13.0341272,2.6705985,30.9725933,5.9775462
320,-13,-4.168051211150472,20.662829847536479,-13.0327892,2.6108484,30.4675751,5.8456316
321,-13,-4.160594571150471,20.662829847536479,-13.0314999,2.5395970,29.9669056,5.6978273
322,-13,-4.153137931150471,20.662829847536479,-13.0302620,2.4505680,29.4787426,5.5352612
323,-13,-4.145681291150471,20.662829847536479,-13.0290709,2.3432181,29.0095291,5.3596253
324,-13,-4.138224651150471,20.662829847536479,-13.0279236,2.2251153,28.5673370,5.1731467
325,-13,-4.578166411150471,20.655373207536478,-13.0562944,1.8776367,24.8693352,3.5157218
326,-13,-4.570709771150471,20.655373207536478,-13.0564489,1.8561034,25.0693054,3.5734947
327,-13,-4.563253131150471,20.655373207536478,-13.0566654,1.8298504,25.3114052,3.6427042
328,-13,-4.555796491150471,20.655373207536478,-13.0569382,1.8026642,25.5963421,3.7240748
329,-13,-4.548339851150471,20.655373207536478,-13.0572624,1.7815781,25.9209766,3.8177485
330,-13,-4.540883211150471,20.655373207536478,-13.0576344,1.7726212,26.2827930,3.9233551
331,-13,-4.533426571150471,20.655373207536478,-13.0580482,1.7790061,26.6811047,4.0400524
332,-13,-4.525969931150471,20.655373207536478,-13.0585041,1.7946025,27.1170006,4.1666408
333,-13,-4.518513291150471,20.655373207536478,-13.0590000,1.8146399,27.5872478,4.3015275
334,-13,-4.511056651150471,20.655373207536478,-13.0595341,1.8357496,28.0880146,4.4427018
335,-13,-4.503600011150471,20.655373207536478,-13.0601034,1.8621897,28.6167316,4.5879183
336,-13,-4.496143371150471,20.655373207536478,-13.0607042,1.8923347,29.1701717,4.7347002
337,-13,-4.488686731150471,20.655373207536478,-13.0613317,1.9278547,29.7469597,4.8803859
338,-13,-4.481230091150471,20.655373207536478,-13.0619831,1.9656029,30.3454990,5.0224075
339,-13,-4.473773451150471,20.655373207536478,-13.0626516,2.0047886,30.9621754,5.1585512
340,-13,-4.466316811150471,20.655373207536478,-13.0633316,2.0420203,31.5941811,5.2868795
341,-13,-4.458860171150471,20.655373207536478,-13.0640173,2.0774612,32.2381096,5.4056892
342,-13,-4.451403531150471,20.655373207536478,-13.0646973,2.1069610,32.8892937,5.5136218
343,-13,-4.443946891150471,20.655373207536478,-13.0653629,2.1351914,33.5402527,5.6096992
344,-13,-4.436490251150471,20.655373207536478,-13.0660009,2.1676397,34.1875191,5.6933742
345,-13,-4.429033611150471,20.655373207536478,-13.0665998,2.2062850,34.8257751,5.7645097
346,-13,-4.421576971150471,20.655373207536478,-13.0671473,2.2498503,35.4491920,5.8233161
347,-13,-4.414120331150471,20.655373207536478,-13.0676346,2.2963028,36.0519104,5.8703537
348,-13,-4.406663691150471,20.655373207536478,-13.0680504,2.3468437,36.6299019,5.9065437
349,-13,-4.399207051150471,20.655373207536478,-13.0683870,2.3975465,37.1784325,5.9330559
350,-13,-4.391750411150471,20.655373207536478,-13.0686369,2.4474728,37.6895218,5.9512315
351,-13,-4.384293771150471,20.655373207536478,-13.0687943,2.4905341,38.1581573,5.9626760
352,-13,-4.376837131150471,20.655373207536478,-13.0688515,2.5310109,38.5786171,5.9691653
353,-13,-4.369380491150471,20.655373207536478,-13.0688066,2.5680690,38.9475861,5.9725761
354,-13,-4.361923851150471,20.655373207536478,-13.0686541,2.6013858,39.2619438,5.9748306
355,-13,-4.354467211150471,20.655373207536478,-13.0683956,2.6259515,39.5196533,5.9776702
356,-13,-4.347010571150471,20.655373207536478,-13.0680294,2.6428838,39.7189636,5.9826074
357,-13,-4.339553931150471,20.655373207536478,-13.0675573,2.6513250,39.8610764,5.9910450
358,-13,-4.332097291150471,20.655373207536478,-13.0669785,2.6541140,39.9468346,6.0041981
359,-13,-4.324640651150471,20.655373207536478,-13.0662947,2.6520035,39.9763870,6.0230188
360,-13,-4.317184011150471,20.655373207536478,-13.0655069,2.6470599,39.9505653,6.0481629
361,-13,-4.309727371150471,20.655373207536478,-13.0646191,2.6414006,39.8738861,6.0799255
362,-13,-4.302270731150471,20.655373207536478,-13.0636311,2.6392775,39.7485352,6.1180778
363,-13,-4.294814091150471,20.655373207536478,-13.0625486,2.6397598,39.5783310,6.1618819
364,-13,-4.287357451150471,20.655373207536478,-13.0613766,2.6427498,39.3670959,6.2101665
365,-13,-4.279900811150471,20.655373207536478,-13.0601196,2.6497579,39.1210480,6.2613134
366,-13,-4.272444171150471,20.655373207536478,-13.0587826,2.6660681,38.8407059,6.3134832
367,-13,-4.264987531150471,20.655373207536478,-13.0573740,2.6883919,38.5292130,6.3647442
368,-13,-4.257530891150472,20.655373207536478,-13.0559025,2.7177713,38.1876297,6.4130068
369,-13,-4.250074251150471,20.655373207536478,-13.0543776,2.7474358,37.8182755,6.4560676
370,-13,-4.242617611150472,20.655373207536478,-13.0528097,2.7770760,37.4249001,6.4917684
371,-13,-4.235160971150472,20.655373207536478,-13.0512085,2.8077955,37.0093422,6.5179830
372,-13,-4.227704331150472,20.655373207536478,-13.0495853,2.8406842,36.5692291,6.5325966
373,-13,-4.220247691150472,20.655373207536478,-13.0479527,2.8668835,36.1075134,6.5336909
374,-13,-4.212791051150472,20.655373207536478,-13.0463209,2.8860872,35.6253548,6.5195646
375,-13,-4.205334411150472,20.655373207536478,-13.0447035,2.8967180,35.1202240,6.4887676
376,-13,-4.197877771150472,20.655373207536478,-13.0431108,2.8923044,34.5957222,6.4401689
377,-13,-4.190421131150472,20.655373207536478,-13.0415516,2.8692598,34.0552597,6.3729262
378,-13,-4.182964491150472,20.655373207536478,-13.0400333,2.8300107,33.5009003,6.2864628
379,-13,-4.175507851150472,20.655373207536478,-13.0385609,2.7758667,32.9404755,6.1804862
380,-13,-4.168051211150472,20.655373207536478,-13.0371380,2.7117612,32.3769951,6.0551777
381,-13,-4.160594571150471,20.655373207536478,-13.0357656,2.6364536,31.8159561,5.9111981
382,-13,-4.153137931150471,20.655373207536478,-13.0344477,2.5431612,31.2624531,5.7497311
383,-13,-4.145681291150471,20.655373207536478,-13.0331802,2.4345787,30.7280731,5.5726171
384,-13,-4.138224651150471,20.655373207536478,-13.0319586,2.3158810,30.2172298,5.3822446
385,-13,-4.130768011150471,20.655373207536478,-13.0307779,2.1877582,29.7364178,5.1815181
386,-13,-4.123311371150471,20.655373207536478,-13.0296307,2.0515194,29.2914963,4.9737978
387,-13,-4.115854731150471,20.655373207536478,-13.0285063,1.9132930,28.8872032,4.7627344
388,-13,-4.593079691150471,20.647916567536480,-13.0596848,1.9261492,25.7185192,3.4302752
389,-13,-4.585623051150471,20.647916567536480,-13.0597248,1.9238582,25.8351059,3.4784894
390,-13,-4.578166411150471,20.647916567536480,-13.0598383,1.9143410,25.9957066,3.5358486
391,-13,-4.570709771150471,20.647916567536480,-13.0600224,1.8973094,26.2019997,3.6045139
392,-13,-4.563253131150471,20.647916567536480,-13.0602741,1.8754487,26.4544888,3.6861043
393,-13,-4.555796491150471,20.647916567536480,-13.0605888,1.8512241,26.7512035,3.7815711
394,-13,-4.548339851150471,20.647916567536480,-13.0609627,1.8335397,27.0909519,3.8910427
395,-13,-4.540883211150471,20.647916567536480,-13.0613899,1.8291085,27.4733162,4.0138159
396,-13,-4.533426571150471,20.647916567536480,-13.0618668,1.8402358,27.8978386,4.1485591
397,-13,-4.525969931150471,20.647916567536480,-13.0623922,1.8604161,28.3640270,4.2933240
398,-13,-4.518513291150471,20.647916567536480,-13.0629644,1.8849285,28.8705158,4.4455304
399,-13,-4.511056651150471,20.647916567536480,-13.0635815,1.9125631,29.4128036,4.6021872
400,-13,-4.503600011150471,20.647916567536480,-13.0642405,1.9442573,29.9880428,4.7601237
401,-13,-4.496143371150471,20.647916567536480,-13.0649366,1.9802682,30.5928059,4.9159918
402,-13,-4.488686731150471,20.647916567536480,-13.0656662,2.0209110,31.2247372,5.0664387
403,-13,-4.481230091150471,20.647916567536480,-13.0664253,2.0629027,31.8799763,5.2084661
404,-13,-4.473773451150471,20.647916567536480,-13.0672083,2.1032047,32.5539551,5.3395700
405,-13,-4.466316811150471,20.647916567536480,-13.0680084,2.1409657,33.2423553,5.4576325
406,-13,-4.458860171150471,20.647916567536480,-13.0688171,2.1733155,33.9403725,5.5610213
407,-13,-4.451403531150471,20.647916567536480,-13.0696268,2.1975207,34.6412354,5.6486506
408,-13,-4.443946891150471,20.647916567536480,-13.0704250,2.2180753,35.3381577,5.7199812
409,-13,-4.436490251150471,20.647916567536480,-13.0711975,2.2401309,36.0250397,5.7750344
410,-13,-4.429033611150471,20.647916567536480,-13.0719318,2.2648523,36.6978722,5.8143053
411,-13,-4.421576971150471,20.647916567536480,-13.0726147,2.2925935,37.3509636,5.8387132
412,-13,-4.414120331150471,20.647916567536480,-13.0732336,2.3212993,37.9788437,5.8496284
413,-13,-4.406663691150471,20.647916567536480,-13.0737782,2.3525581,38.5759468,5.8488364
414,-13,-4.399207051150471,20.647916567536480,-13.0742369,2.3825483,39.1370392,5.8383594
415,-13,-4.391750411150471,20.647916567536480,-13.0746021,2.4111555,39.6586418,5.8204012
416,-13,-4.384293771150471,20.647916567536480,-13.0748644,2.4339566,40.1332169,5.7974148
417,-13,-4.376837131150471,20.647916567536480,-13.0750160,2.4555798,40.5579872,5.7719646
418,-13,-4.369380491150471,20.647916567536480,-13.0750523,2.4756360,40.9280205,5.7466378
419,-13,-4.361923851150471,20.647916567536480,-13.0749683,2.4946632,41.2416954,5.7239399
420,-13,-4.354467211150471,20.647916567536480,-13.0747633,2.5076385,41.4974785,5.7061248
421,-13,-4.347010571150471,20.647916567536480,-13.0744371,2.5168688,41.6963959,5.6950946
422,-13,-4.339553931150471,20.647916567536480,-13.0739880,2.5207841,41.8384323,5.6924567
423,-13,-4.332097291150471,20.647916567536480,-13.0734196,2.5223103,41.9259872,5.6994696
424,-13,-4.324640651150471,20.647916567536480,-13.0727310,2.5222316,41.9608803,5.7169600
425,-13,-4.317184011150471,20.647916567536480,-13.0719252,2.5247562,41.9442902,5.7453322
426,-13,-4.309727371150471,20.647916567536480,-13.0710049,2.5291061,41.8787422,5.7845621
427,-13,-4.302270731150471,20.647916567536480,-13.0699739,2.5409808,41.7684364,5.8340759
428,-13,-4.294814091150471,20.647916567536480,-13.0688372,2.5573742,41.6158447,5.8927326
429,-13,-4.287357451150471,20.647916567536480,-13.0676012,2.5794148,41.4260139,5.9589062
430,-13,-4.279900811150471,20.647916567536480,-13.0662718,2.6052241,41.2028236,6.0305042
431,-13,-4.272444171150471,20.647916567536480,-13.0648565,2.6407537,40.9480934,6.1051936
432,-13,-4.264987531150471,20.647916567536480,-13.0633631,2.6814973,40.6621819,6.1805863
433,-13,-4.257530891150472,20.647916567536480,-13.0618010,2.7277808,40.3460617,6.2541533
434,-13,-4.250074251150471,20.647916567536480,-13.0601826,2.7732427,39.9997139,6.3233132
435,-13,-4.242617611150472,20.647916567536480,-13.0585184,2.8156531,39.6241989,6.3855515
436,-13,-4.235160971150472,20.647916567536480,-13.0568180,2.8573716,39.2219124,6.4383736
437,-13,-4.227704331150472,20.647916567536480,-13.0550947,2.8965514,38.7896805,6.4793305
438,-13,-4.220247691150472,20.647916567536480,-13.0533600,2.9270451,38.3262978,6.5061707
439,-13,-4.212791051150472,20.647916567536480,-13.0516272,2.9476180,37.8354950,6.5168891
440,-13,-4.205334411150472,20.647916567536480,-13.0499067,2.9577799,37.3131714,6.5097809
441,-13,-4.197877771150472,20.647916567536480,-13.0482111,2.9512696,36.7623024,6.4834747
442,-13,-4.190421131150472,20.647916567536480,-13.0465488,2.9274971,36.1864166,6.4368563
443,-13,-4.182964491150472,20.647916567536480,-13.0449276,2.8886325,35.5890617,6.3690834
444,-13,-4.175507851150472,20.647916567536480,-13.0433540,2.8338230,34.9772873,6.2796392
445,-13,-4.168051211150472,20.647916567536480,-13.0418301,2.7708414,34.3572159,6.1684604
446,-13,-4.160594571150471,20.647916567536480,-13.0403605,2.6961753,33.7325630,6.0359964
447,-13,-4.153137931150471,20.647916567536480,-13.0389452,2.6053617,33.1130714,5.8833070
448,-13,-4.145681291150471,20.647916567536480,-13.0375862,2.4980681,32.5093689,5.7121849
449,-13,-4.138224651150471,20.647916567536480,-13.0362768,2.3813601,31.9288807,5.5250530
450,-13,-4.130768011150471,20.647916567536480,-13.0350122,2.2548890,31.3773708,5.3249445
451,-13,-4.123311371150471,20.647916567536480,-13.0337868,2.1221371,30.8615360,5.1154261
452,-13,-4.115854731150471,20.647916567536480,-13.0325899,1.9837779,30.3880939,4.9004874
453,-13,-4.108398091150471,20.647916567536480,-13.0314140,1.8429964,29.9597492,4.6841502
454,-13,-4.100941451150471,20.647916567536480,-13.0302477,1.7016959,29.5804653,4.4700971
455,-13,-4.600536331150471,20.640459927536480,-13.0633860,1.9300917,26.7442627,3.3409188
456,-13,-4.593079691150471,20.640459927536480,-13.0633659,1.9387070,26.8259277,3.3925557
457,-13,-4.585623051150471,20.640459927536480,-13.0634241,1.9418654,26.9492512,3.4515796
458,-13,-4.578166411150471,20.640459927536480,-13.0635614,1.9377331,27.1170940,3.5207608
459,-13,-4.570709771150471,20.640459927536480,-13.0637760,1.9250499,27.3316803,3.6025715
460,-13,-4.563253131150471,20.640459927536480,-13.0640650,1.9073080,27.5933456,3.6988049
461,-13,-4.555796491150471,20.640459927536480,-13.0644245,1.8882082,27.9036617,3.8103909
462,-13,-4.548339851150471,20.640459927536480,-13.0648508,1.8752538,28.2616386,3.9371555
463,-13,-4.540883211150471,20.640459927536480,-13.0653372,1.8752720,28.6669064,4.0778685
464,-13,-4.533426571150471,20.640459927536480,-13.0658817,1.8901689,29.1212959,4.2304769
465,-13,-4.525969931150471,20.640459927536480,-13.0664825,1.9154011,29.6245213,4.3920708
466,-13,-4.518513291150471,20.640459927536480,-13.0671387,1.9434645,30.1737556,4.5590315
467,-13,-4.511056651150471,20.640459927536480,-13.0678473,1.9750450,30.7646198,4.7273984
468,-13,-4.503600011150471,20.640459927536480,-13.0686054,2.0098825,31.3930607,4.8931127
469,-13,-4.496143371150471,20.640459927536480,-13.0694084,2.0508127,32.0536919,5.0521140
470,-13,-4.488686731150471,20.640459927536480,-13.0702534,2.0926168,32.7442627,5.2006350
471,-13,-4.481230091150471,20.640459927536480,-13.0711336,2.1343510,33.4579887,5.3354936
472,-13,-4.473773451150471,20.640459927536480,-13.0720444,2.1738296,34.1893997,5.4541249
473,-13,-4.466316811150471,20.640459927536480,-13.0729780,2.2079725,34.9325981,5.5545359
474,-13,-4.458860171150471,20.640459927536480,-13.0739269,2.2329135,35.6810989,5.6354275
475,-13,-4.451403531150471,20.640459927536480,-13.0748796,2.2488160,36.4260063,5.6961770
476,-13,-4.443946891150471,20.640459927536480,-13.0758247,2.2590251,37.1598892,5.7368274
477,-13,-4.436490251150471,20.640459927536480,-13.0767450,2.2662556,37.8761826,5.7580729
478,-13,-4.429033611150471,20.640459927536480,-13.0776281,2.2744346,38.5710411,5.7611165
479,-13,-4.421576971150471,20.640459927536480,-13.0784588,2.2821369,39.2383614,5.7476363
480,-13,-4.414120331150471,20.640459927536480,-13.0792217,2.2899253,39.8732986,5.7197981
481,-13,-4.406663691150471,20.640459927536480,-13.0799055,2.2980645,40.4710197,5.6801662
482,-13,-4.399207051150471,20.640459927536480,-13.0804968,2.3044631,41.0290565,5.6315207
483,-13,-4.391750411150471,20.640459927536480,-13.0809851,2.3069189,41.5423431,5.5768414
484,-13,-4.384293771150471,20.640459927536480,-13.0813599,2.3073242,42.0068245,5.5192876
485,-13,-4.376837131150471,20.640459927536480,-13.0816135,2.3066421,42.4184494,5.4620438
486,-13,-4.369380491150471,20.640459927536480,-13.0817356,2.3074069,42.7760429,5.4082870
487,-13,-4.361923851150471,20.640459927536480,-13.0817242,2.3087151,43.0774269,5.3610215
488,-13,-4.354467211150471,20.640459927536480,-13.0815754,2.3104079,43.3231735,5.3228931
489,-13,-4.347010571150471,20.640459927536480,-13.0812893,2.3096824,43.5145226,5.2960835
490,-13,-4.339553931150471,20.640459927536480,-13.0808668,2.3090789,43.6532593,5.2823200
491,-13,-4.332097291150471,20.640459927536480,-13.0803089,2.3083003,43.7419853,5.2828183
492,-13,-4.324640651150471,20.640459927536480,-13.0796175,2.3118289,43.7825813,5.2982321
493,-13,-4.317184011150471,20.640459927536480,-13.0787945,2.3200393,43.7769890,5.3286920
494,-13,-4.309727371150471,20.640459927536480,-13.0778437,2.3365099,43.7275887,5.3738432
495,-13,-4.302270731150471,20.640459927536480,-13.0767708,2.3619504,43.6392441,5.4327798
496,-13,-4.294814091150471,20.640459927536480,-13.0755806,2.3958244,43.5141220,5.5039983
497,-13,-4.287357451150471,20.640459927536480,-13.0742836,2.4356420,43.3553085,5.5854874
498,-13,-4.279900811150471,20.640459927536480,-13.0728846,2.4811177,43.1664925,5.6747742
499,-13,-4.272444171150471,20.640459927536480,-13.0713930,2.5344734,42.9494286,5.7691526
500,-13,-4.264987531150471,20.640459927536480,-13.0698166,2.5927520,42.7030640,5.8659377
501,-13,-4.257530891150472,20.640459927536480,-13.0681677,2.6542416,42.4247551,5.9623375
