OID_,DEM_Large_S3_Clip,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
15320,-12,-2.937705611150472,18.806126487536481,-12.9822683,-0.1725634,5.5917559,0.5582193
15321,-12,-2.930248971150472,18.806126487536481,-12.9818659,-0.1507791,5.4806786,0.5982484
15322,-12,-2.922792331150472,18.806126487536481,-12.9814758,-0.1238985,5.3539796,0.6424339
15323,-12,-2.915335691150472,18.806126487536481,-12.9811010,-0.0982233,5.2110958,0.6877994
15324,-12,-2.907879051150472,18.806126487536481,-12.9807453,-0.0679161,5.0546885,0.7314689
15325,-12,-2.900422411150472,18.806126487536481,-12.9804134,-0.0385525,4.8825588,0.7710609
15326,-12,-2.892965771150472,18.806126487536481,-12.9801102,-0.0140204,4.6993303,0.8044289
15327,-12,-2.885509131150472,18.806126487536481,-12.9798384,-0.0018561,4.5151987,0.8302932
15328,-12,-2.878052491150472,18.806126487536481,-12.9796009,0.0022970,4.3360281,0.8482879
15329,-12,-2.870595851150472,18.806126487536481,-12.9793978,-0.0044845,4.1673450,0.8589336
15330,-12,-2.863139211150472,18.806126487536481,-12.9792299,-0.0161245,4.0150108,0.8635113
15331,-12,-2.855682571150472,18.806126487536481,-12.9790955,-0.0333594,3.8818963,0.8639975
15332,-12,-2.848225931150472,18.806126487536481,-12.9789925,-0.0525415,3.7682419,0.8625845
15333,-12,-2.840769291150472,18.806126487536481,-12.9789200,-0.0748941,3.6748970,0.8610337
15334,-12,-2.833312651150472,18.806126487536481,-12.9788742,-0.0994432,3.5989668,0.8604612
15335,-12,-2.825856011150472,18.806126487536481,-12.9788542,-0.1247320,3.5391009,0.8615331
15336,-12,-2.818399371150472,18.806126487536481,-12.9788542,-0.1502746,3.4890778,0.8646469
15337,-12,-2.810942731150472,18.806126487536481,-12.9788723,-0.1758271,3.4472756,0.8701310
15338,-12,-2.803486091150472,18.806126487536481,-12.9789066,-0.1974839,3.4080799,0.8785309
15339,-12,-2.796029451150472,18.806126487536481,-12.9789524,-0.2147602,3.3672709,0.8905874
15340,-12,-2.788572811150472,18.806126487536481,-12.9790077,-0.2315589,3.3232875,0.9071054
15341,-12,-2.781116171150471,18.806126487536481,-12.9790716,-0.2498322,3.2735944,0.9287120
15342,-12,-2.773659531150471,18.806126487536481,-12.9791422,-0.2678730,3.2147155,0.9552504
15343,-12,-2.766202891150471,18.806126487536481,-12.9792175,-0.2869094,3.1400089,0.9849584
15344,-12,-2.758746251150471,18.806126487536481,-12.9792948,-0.3086493,3.0517092,1.0148225
15345,-12,-2.751289611150471,18.806126487536481,-12.9793739,-0.3296787,2.9453442,1.0417473
15346,-12,-2.743832971150471,18.806126487536481,-12.9794540,-0.3541463,2.8198233,1.0629201
15347,-12,-2.736376331150471,18.806126487536481,-12.9795341,-0.3835245,2.6704185,1.0762849
15348,-12,-2.728919691150471,18.806126487536481,-12.9796124,-0.4173367,2.4948525,1.0810260
15349,-12,-2.721463051150471,18.806126487536481,-12.9796877,-0.4543605,2.2941613,1.0768272
15350,-12,-2.714006411150471,18.806126487536481,-12.9797592,-0.4950871,2.0683906,1.0650066
15351,-12,-2.706549771150471,18.806126487536481,-12.9798241,-0.5351151,1.8144904,1.0449975
15352,-12,-2.699093131150471,18.806126487536481,-12.9798803,-0.5675781,1.5337297,1.0206928
15353,-12,-2.691636491150472,18.806126487536481,-12.9799290,-0.5953897,1.2321334,0.9957047
15354,-12,-2.684179851150472,18.806126487536481,-12.9799681,-0.6197590,0.9130482,0.9775066
15355,-12,-2.676723211150472,18.806126487536481,-12.9800005,-0.6485142,0.5811798,0.9728321
15356,-12,-2.669266571150472,18.806126487536481,-12.9800234,-0.6782194,0.2471243,0.9864781
15357,-12,-2.661809931150472,18.806126487536481,-12.9800377,-0.7056788,0.1602701,1.0196327
15358,-12,-2.654353291150472,18.806126487536481,-12.9800415,-0.7232887,0.4921135,1.0702562
15359,-12,-2.646896651150472,18.806126487536481,-12.9800358,-0.7374208,0.8377215,1.1332639
15360,-12,-2.639440011150472,18.806126487536481,-12.9800205,-0.7436721,1.1760420,1.2027544
15361,-12,-2.631983371150472,18.806126487536481,-12.9799957,-0.7462198,1.4994991,1.2716171
15362,-12,-2.624526731150472,18.806126487536481,-12.9799643,-0.7524177,1.8037210,1.3356695
15363,-12,-2.617070091150472,18.806126487536481,-12.9799252,-0.7686126,2.0881653,1.3891122
15364,-12,-2.609613451150472,18.806126487536481,-12.9798756,-0.7850034,2.3565743,1.4297132
15365,-12,-2.602156811150472,18.806126487536481,-12.9798136,-0.7903505,2.6074541,1.4548661
15366,-12,-2.594700171150472,18.806126487536481,-12.9797373,-0.7802765,2.8408995,1.4635752
15367,-12,-2.587243531150472,18.806126487536481,-12.9796448,-0.7521259,3.0577581,1.4549820
15368,-12,-2.579786891150472,18.806126487536481,-12.9795370,-0.7086157,3.2565420,1.4286710
15369,-12,-2.572330251150472,18.806126487536481,-12.9794149,-0.6524504,3.4373050,1.3839364
15370,-12,-2.564873611150472,18.806126487536481,-12.9792814,-0.5887659,3.6001084,1.3205781
15371,-12,-2.557416971150472,18.806126487536481,-12.9791384,-0.5136726,3.7461143,1.2391865
15372,-12,-2.549960331150471,18.806126487536481,-12.9789867,-0.4210959,3.8744705,1.1424289
15373,-12,-2.542503691150471,18.806126487536481,-12.9788332,-0.3049787,3.9824066,1.0351119
15374,-12,-2.535047051150472,18.806126487536481,-12.9786825,-0.1697280,4.0652771,0.9242432
15375,-12,-2.527590411150472,18.806126487536481,-12.9785442,-0.0258122,4.1259503,0.8166371
15376,-12,-2.520133771150472,18.806126487536481,-12.9784288,0.1109777,4.1700654,0.7180970
15377,-12,-2.512677131150472,18.806126487536481,-12.9783449,0.2302106,4.2096939,0.6348585
15378,-12,-2.505220491150472,18.806126487536481,-12.9783001,0.3319008,4.2553344,0.5737646
15379,-12,-2.497763851150472,18.806126487536481,-12.9783001,0.4177557,4.3182535,0.5398334
15380,-12,-2.490307211150472,18.806126487536481,-12.9783506,0.4906920,4.4026542,0.5323555
15381,-12,-2.482850571150472,18.806126487536481,-12.9784536,0.5475432,4.5149727,0.5433047
15382,-12,-2.475393931150472,18.806126487536481,-12.9786129,0.5841811,4.6569180,0.5605446
15383,-12,-2.467937291150472,18.806126487536481,-12.9788294,0.5955222,4.8257732,0.5728613
15384,-12,-2.460480651150472,18.806126487536481,-12.9791031,0.5818565,5.0075979,0.5724398
15385,-12,-2.453024011150472,18.806126487536481,-12.9794312,0.5446715,5.1898217,0.5546513
15386,-12,-2.445567371150472,18.806126487536481,-12.9798059,0.4908023,5.3550005,0.5173851
15387,-12,-2.438110731150472,18.806126487536481,-12.9802237,0.4326235,5.4926658,0.4612711
15388,-12,-2.430654091150472,18.806126487536481,-12.9806747,0.3752120,5.5995097,0.3902305
15389,-12,-2.423197451150472,18.806126487536481,-12.9811544,0.3192628,5.6785913,0.3113576
15390,-12,-2.415740811150472,18.806126487536481,-12.9816580,0.2613628,5.7268085,0.2346439
15391,-12,-2.408284171150472,18.806126487536481,-12.9821777,0.1993074,5.7448025,0.1750671
15392,-12,-2.400827531150472,18.806126487536481,-12.9827080,0.1357528,5.7290463,0.1521967
15393,-12,-2.393370891150472,18.806126487536481,-12.9832430,0.0789348,5.6814003,0.1698962
15394,-12,-2.385914251150472,18.806126487536481,-12.9837761,0.0312661,5.6113148,0.2061199
15395,-12,-2.378457611150472,18.806126487536481,-12.9843044,-0.0094197,5.5278850,0.2416514
15396,-13,-3.273254411150472,18.798669847536480,-13.0116053,-0.7907076,7.8802238,1.5726385
15397,-13,-3.265797771150472,18.798669847536480,-13.0109367,-0.6856695,8.2483025,1.4704008
15398,-13,-3.258341131150472,18.798669847536480,-13.0102272,-0.5848113,8.5680885,1.3609847
15399,-13,-3.250884491150472,18.798669847536480,-13.0094852,-0.4966997,8.8385239,1.2500038
15400,-13,-3.243427851150471,18.798669847536480,-13.0087185,-0.4266390,9.0707874,1.1423731
15401,-13,-3.235971211150471,18.798669847536480,-13.0079317,-0.3702178,9.2702084,1.0424198
15402,-13,-3.228514571150471,18.798669847536480,-13.0071306,-0.3225826,9.4416361,0.9538043
15403,-13,-3.221057931150471,18.798669847536480,-13.0063181,-0.2834557,9.5880766,0.8786854
15404,-13,-3.213601291150471,18.798669847536480,-13.0054989,-0.2501796,9.7109938,0.8174162
15405,-13,-3.206144651150471,18.798669847536480,-13.0046759,-0.2220258,9.8128099,0.7688165
15406,-13,-3.198688011150471,18.798669847536480,-13.0038519,-0.2044656,9.8928843,0.7306090
15407,-13,-3.191231371150471,18.798669847536480,-13.0030308,-0.2057254,9.9579945,0.7001425
15408,-13,-3.183774731150471,18.798669847536480,-13.0022125,-0.2186497,10.0200529,0.6748384
15409,-13,-3.176318091150471,18.798669847536480,-13.0013962,-0.2349086,10.0784311,0.6526537
15410,-13,-3.168861451150471,18.798669847536480,-13.0005798,-0.2479147,10.1327944,0.6322351
15411,-12,-3.161404811150471,18.798669847536480,-12.9997644,-0.2527309,10.1773357,0.6127334
15412,-12,-3.153948171150471,18.798669847536480,-12.9989491,-0.2498810,10.2031460,0.5939516
15413,-12,-3.146491531150471,18.798669847536480,-12.9981356,-0.2499905,10.2048731,0.5769440
15414,-12,-3.139034891150471,18.798669847536480,-12.9973269,-0.2510986,10.1883450,0.5639399
15415,-12,-3.131578251150472,18.798669847536480,-12.9965210,-0.2510533,10.1505423,0.5576367
15416,-12,-3.124121611150472,18.798669847536480,-12.9957199,-0.2462440,10.0911064,0.5608097
15417,-12,-3.116664971150472,18.798669847536480,-12.9949236,-0.2307072,10.0099220,0.5749206
15418,-12,-3.109208331150472,18.798669847536480,-12.9941349,-0.2006488,9.8982458,0.5993761
15419,-12,-3.101751691150472,18.798669847536480,-12.9933567,-0.1659512,9.7510357,0.6325837
15420,-12,-3.094295051150472,18.798669847536480,-12.9925938,-0.1308482,9.5740824,0.6716755
15421,-12,-3.086838411150472,18.798669847536480,-12.9918489,-0.1002683,9.3667154,0.7129804
15422,-12,-3.079381771150472,18.798669847536480,-12.9911261,-0.0756505,9.1392984,0.7522923
15423,-12,-3.071925131150472,18.798669847536480,-12.9904261,-0.0524843,8.8982067,0.7850918
15424,-12,-3.064468491150472,18.798669847536480,-12.9897509,-0.0245893,8.6433840,0.8081321
15425,-12,-3.057011851150472,18.798669847536480,-12.9891033,0.0034620,8.3776970,0.8195984
15426,-12,-3.049555211150472,18.798669847536480,-12.9884844,0.0235136,8.1043797,0.8188470
15427,-12,-3.042098571150472,18.798669847536480,-12.9878969,0.0323747,7.8304472,0.8062143
15428,-12,-3.034641931150472,18.798669847536480,-12.9873400,0.0285405,7.5666132,0.7826528
15429,-12,-3.027185291150472,18.798669847536480,-12.9868126,0.0150532,7.3171372,0.7492871
15430,-12,-3.019728651150472,18.798669847536480,-12.9863110,-0.0071591,7.0862026,0.7080714
15431,-12,-3.012272011150471,18.798669847536480,-12.9858341,-0.0337831,6.8762841,0.6619158
15432,-12,-3.004815371150471,18.798669847536480,-12.9853764,-0.0604795,6.6896520,0.6147524
15433,-12,-2.997358731150471,18.798669847536480,-12.9849348,-0.0884658,6.5244589,0.5707864
15434,-12,-2.989902091150471,18.798669847536480,-12.9845066,-0.1196697,6.3799348,0.5338730
15435,-12,-2.982445451150471,18.798669847536480,-12.9840889,-0.1543289,6.2562265,0.5070810
15436,-12,-2.974988811150471,18.798669847536480,-12.9836769,-0.1851877,6.1514649,0.4918407
15437,-12,-2.967532171150471,18.798669847536480,-12.9832678,-0.2073917,6.0630641,0.4885567
15438,-12,-2.960075531150471,18.798669847536480,-12.9828596,-0.2143916,5.9832630,0.4964912
15439,-12,-2.952618891150472,18.798669847536480,-12.9824524,-0.2085862,5.9029984,0.5144890
15440,-12,-2.945162251150472,18.798669847536480,-12.9820480,-0.1972298,5.8171248,0.5413482
15441,-12,-2.937705611150472,18.798669847536480,-12.9816484,-0.1817706,5.7261124,0.5757255
15442,-12,-2.930248971150472,18.798669847536480,-12.9812565,-0.1592959,5.6242213,0.6157880
15443,-12,-2.922792331150472,18.798669847536480,-12.9808769,-0.1324585,5.5045886,0.6591993
15444,-12,-2.915335691150472,18.798669847536480,-12.9805117,-0.1065788,5.3713737,0.7032034
15445,-12,-2.907879051150472,18.798669847536480,-12.9801674,-0.0775248,5.2241001,0.7451052
15446,-12,-2.900422411150472,18.798669847536480,-12.9798460,-0.0484485,5.0631971,0.7825730
15447,-12,-2.892965771150472,18.798669847536480,-12.9795523,-0.0234709,4.8931694,0.8135959
15448,-12,-2.885509131150472,18.798669847536480,-12.9792910,-0.0101174,4.7213058,0.8370443
15449,-12,-2.878052491150472,18.798669847536480,-12.9790630,-0.0047525,4.5541315,0.8525922
15450,-12,-2.870595851150472,18.798669847536480,-12.9788694,-0.0090881,4.3997226,0.8606631
15451,-12,-2.863139211150472,18.798669847536480,-12.9787111,-0.0185159,4.2589626,0.8623946
15452,-12,-2.855682571150472,18.798669847536480,-12.9785852,-0.0340162,4.1348829,0.8595592
15453,-12,-2.848225931150472,18.798669847536480,-12.9784918,-0.0504827,4.0264368,0.8540375
15454,-12,-2.840769291150472,18.798669847536480,-12.9784269,-0.0693843,3.9355040,0.8473505
15455,-12,-2.833312651150472,18.798669847536480,-12.9783888,-0.0909667,3.8601727,0.8405035
15456,-12,-2.825856011150472,18.798669847536480,-12.9783754,-0.1120712,3.7985733,0.8341652
15457,-12,-2.818399371150472,18.798669847536480,-12.9783821,-0.1314783,3.7478957,0.8288729
15458,-12,-2.810942731150472,18.798669847536480,-12.9784079,-0.1499228,3.7035429,0.8252287
15459,-12,-2.803486091150472,18.798669847536480,-12.9784479,-0.1664261,3.6589308,0.8240871
15460,-12,-2.796029451150472,18.798669847536480,-12.9785004,-0.1795312,3.6143954,0.8265334
15461,-12,-2.788572811150472,18.798669847536480,-12.9785633,-0.1904535,3.5683696,0.8339060
15462,-12,-2.781116171150471,18.798669847536480,-12.9786348,-0.2021196,3.5177965,0.8476530
15463,-12,-2.773659531150471,18.798669847536480,-12.9787140,-0.2145286,3.4595706,0.8689979
15464,-12,-2.766202891150471,18.798669847536480,-12.9787989,-0.2301240,3.3921120,0.8984646
15465,-12,-2.758746251150471,18.798669847536480,-12.9788885,-0.2454921,3.3140140,0.9352829
15466,-12,-2.751289611150471,18.798669847536480,-12.9789820,-0.2611223,3.2219043,0.9767125
15467,-12,-2.743832971150471,18.798669847536480,-12.9790773,-0.2806708,3.1139979,1.0184691
15468,-12,-2.736376331150471,18.798669847536480,-12.9791765,-0.3092709,2.9859321,1.0562297
15469,-12,-2.728919691150471,18.798669847536480,-12.9792767,-0.3420545,2.8369009,1.0868689
15470,-12,-2.721463051150471,18.798669847536480,-12.9793758,-0.3790241,2.6650066,1.1078477
15471,-12,-2.714006411150471,18.798669847536480,-12.9794750,-0.4204299,2.4693165,1.1183459
15472,-12,-2.706549771150471,18.798669847536480,-12.9795704,-0.4640809,2.2479527,1.1154763
15473,-12,-2.699093131150471,18.798669847536480,-12.9796610,-0.5006740,2.0024586,1.1010444
15474,-12,-2.691636491150472,18.798669847536480,-12.9797459,-0.5350847,1.7361506,1.0764972
15475,-12,-2.684179851150472,18.798669847536480,-12.9798250,-0.5695074,1.4511831,1.0473014
15476,-12,-2.676723211150472,18.798669847536480,-12.9798975,-0.6088277,1.1566913,1.0191590
15477,-12,-2.669266571150472,18.798669847536480,-12.9799643,-0.6493695,0.8550250,0.9985846
15478,-12,-2.661809931150472,18.798669847536480,-12.9800215,-0.6886711,0.5598278,0.9913911
15479,-12,-2.654353291150472,18.798669847536480,-12.9800692,-0.7188747,0.3331551,1.0016500
15480,-12,-2.646896651150472,18.798669847536480,-12.9801064,-0.7431558,0.3594143,1.0299457
15481,-12,-2.639440011150472,18.798669847536480,-12.9801340,-0.7610214,0.6014403,1.0742266
15482,-12,-2.631983371150472,18.798669847536480,-12.9801502,-0.7732099,0.8881629,1.1292669
15483,-12,-2.624526731150472,18.798669847536480,-12.9801569,-0.7885444,1.1767603,1.1913435
15484,-12,-2.617070091150472,18.798669847536480,-12.9801540,-0.8094685,1.4540188,1.2536801
15485,-12,-2.609613451150472,18.798669847536480,-12.9801378,-0.8313214,1.7191178,1.3116808
15486,-12,-2.602156811150472,18.798669847536480,-12.9801073,-0.8403978,1.9748640,1.3599019
15487,-12,-2.594700171150472,18.798669847536480,-12.9800596,-0.8327967,2.2222123,1.3953644
15488,-12,-2.587243531150472,18.798669847536480,-12.9799938,-0.8053692,2.4592726,1.4158992
15489,-12,-2.579786891150472,18.798669847536480,-12.9799099,-0.7632768,2.6857147,1.4200419
15490,-12,-2.572330251150472,18.798669847536480,-12.9798117,-0.7099625,2.9007313,1.4061017
15491,-12,-2.564873611150472,18.798669847536480,-12.9796991,-0.6481284,3.1048274,1.3727647
15492,-12,-2.557416971150472,18.798669847536480,-12.9795761,-0.5738890,3.2966847,1.3194280
15493,-12,-2.549960331150471,18.798669847536480,-12.9794445,-0.4828842,3.4738331,1.2472049
15494,-12,-2.542503691150471,18.798669847536480,-12.9793081,-0.3688180,3.6320374,1.1589410
15495,-12,-2.535047051150472,18.798669847536480,-12.9791746,-0.2346547,3.7694440,1.0597445
15496,-12,-2.527590411150472,18.798669847536480,-12.9790525,-0.0933272,3.8837650,0.9565715
15497,-12,-2.520133771150472,18.798669847536480,-12.9789524,0.0410664,3.9845304,0.8572332
15498,-12,-2.512677131150472,18.798669847536480,-12.9788828,0.1590686,4.0804148,0.7689202
15499,-12,-2.505220491150472,18.798669847536480,-12.9788504,0.2611996,4.1813474,0.6978318
15500,-12,-2.497763851150472,18.798669847536480,-12.9788618,0.3482130,4.2916284,0.6479422
15501,-12,-2.490307211150472,18.798669847536480,-12.9789200,0.4237648,4.4181132,0.6191285
15502,-12,-2.482850571150472,18.798669847536480,-12.9790306,0.4849481,4.5624700,0.6061380
15503,-12,-2.475393931150472,18.798669847536480,-12.9791946,0.5266724,4.7275691,0.5999332
15504,-12,-2.467937291150472,18.798669847536480,-12.9794149,0.5433828,4.9074230,0.5913664
15505,-12,-2.460480651150472,18.798669847536480,-12.9796896,0.5348703,5.0951443,0.5735900
15506,-12,-2.453024011150472,18.798669847536480,-12.9800167,0.5043269,5.2731075,0.5421833
15507,-12,-2.445567371150472,18.798669847536480,-12.9803886,0.4575884,5.4286785,0.4949869
15508,-12,-2.438110731150472,18.798669847536480,-12.9808006,0.4077439,5.5542226,0.4325403
15509,-12,-2.430654091150472,18.798669847536480,-12.9812450,0.3610765,5.6482830,0.3585927
15510,-12,-2.423197451150472,18.798669847536480,-12.9817162,0.3153696,5.7135158,0.2801777
15511,-12,-2.415740811150472,18.798669847536480,-12.9822092,0.2659989,5.7526445,0.2076503
15512,-12,-2.408284171150472,18.798669847536480,-12.9827185,0.2134305,5.7611275,0.1570171
15513,-12,-2.400827531150472,18.798669847536480,-12.9832382,0.1581411,5.7408729,0.1462447
15514,-12,-2.393370891150472,18.798669847536480,-12.9837627,0.1088644,5.6902695,0.1707311
15515,-12,-2.385914251150472,18.798669847536480,-12.9842863,0.0667978,5.6210804,0.2070381
15516,-12,-2.378457611150472,18.798669847536480,-12.9848051,0.0307474,5.5413861,0.2398226
15517,-13,-3.250884491150472,18.791213207536480,-13.0085907,-0.4673434,9.1110258,1.1729237
15518,-13,-3.243427851150471,18.791213207536480,-13.0078030,-0.3942857,9.3244019,1.0666773
15519,-13,-3.235971211150471,18.791213207536480,-13.0069971,-0.3355359,9.5069227,0.9690540
15520,-13,-3.228514571150471,18.791213207536480,-13.0061769,-0.2871927,9.6661444,0.8831583
15521,-13,-3.221057931150471,18.791213207536480,-13.0053473,-0.2456595,9.8042545,0.8106036
15522,-13,-3.213601291150471,18.791213207536480,-13.0045109,-0.2085658,9.9210320,0.7513571
15523,-13,-3.206144651150471,18.791213207536480,-13.0036716,-0.1784955,10.0185318,0.7038745
15524,-13,-3.198688011150471,18.791213207536480,-13.0028324,-0.1575846,10.0950804,0.6658704
15525,-13,-3.191231371150471,18.791213207536480,-13.0019979,-0.1547727,10.1580582,0.6349066
