OID_,DEM_Large_S3_Regm8c,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
5364,-13,-5.115044491150471,20.006645527536477,-13.2779741,-0.3510019,6.6243596,0.6690158
5365,-13,-5.107587851150472,20.006645527536477,-13.2780037,-0.4146391,6.5116444,0.6813360
5366,-13,-5.100131211150471,20.006645527536477,-13.2780104,-0.4814818,6.4030728,0.6899093
5367,-13,-5.092674571150472,20.006645527536477,-13.2779894,-0.5512861,6.3059750,0.6955945
5368,-13,-5.085217931150471,20.006645527536477,-13.2779350,-0.6237575,6.2301722,0.7007427
5369,-13,-5.077761291150471,20.006645527536477,-13.2778406,-0.6925747,6.1849408,0.7090557
5370,-13,-5.070304651150471,20.006645527536477,-13.2777014,-0.7552782,6.1767058,0.7249516
5371,-13,-5.062848011150471,20.006645527536477,-13.2775106,-0.8151995,6.2118587,0.7520343
5372,-13,-5.055391371150471,20.006645527536477,-13.2772646,-0.8708425,6.2947197,0.7920232
5373,-13,-5.047934731150471,20.006645527536477,-13.2769594,-0.9202567,6.4258976,0.8438721
5374,-13,-5.040478091150471,20.006645527536477,-13.2765894,-0.9617241,6.6091795,0.9037624
5375,-13,-5.033021451150471,20.006645527536477,-13.2761517,-0.9935797,6.8410168,0.9664752
5376,-13,-5.025564811150471,20.006645527536477,-13.2756424,-1.0163298,7.1137137,1.0264959
5377,-13,-5.018108171150471,20.006645527536477,-13.2750607,-1.0304829,7.4254837,1.0786598
5378,-13,-5.010651531150471,20.006645527536477,-13.2744036,-1.0312742,7.7709513,1.1184787
5379,-13,-5.003194891150471,20.006645527536477,-13.2736702,-1.0171307,8.1387730,1.1427374
5380,-13,-4.995738251150471,20.006645527536477,-13.2728605,-0.9898400,8.5192862,1.1498649
5381,-13,-4.988281611150471,20.006645527536477,-13.2719755,-0.9478058,8.9053917,1.1395305
5382,-13,-4.980824971150471,20.006645527536477,-13.2710161,-0.8894364,9.2867632,1.1115488
5383,-13,-4.973368331150471,20.006645527536477,-13.2699871,-0.8141089,9.6547451,1.0667470
5384,-13,-4.965911691150471,20.006645527536477,-13.2688913,-0.7283772,9.9982939,1.0065525
5385,-13,-4.958455051150471,20.006645527536477,-13.2677345,-0.6351672,10.3097878,0.9331450
5386,-13,-4.950998411150471,20.006645527536477,-13.2665243,-0.5351700,10.5893841,0.8503236
5387,-13,-4.943541771150471,20.006645527536477,-13.2652645,-0.4271280,10.8272438,0.7631487
5388,-13,-4.936085131150471,20.006645527536477,-13.2639647,-0.3119359,11.0152912,0.6785566
5389,-13,-4.928628491150471,20.006645527536477,-13.2626324,-0.1978638,11.1439447,0.6060363
5390,-13,-4.921171851150471,20.006645527536477,-13.2612772,-0.0882605,11.2151508,0.5569699
5391,-13,-4.913715211150471,20.006645527536477,-13.2599077,0.0141371,11.2297268,0.5423009
5392,-13,-4.906258571150471,20.006645527536477,-13.2585316,0.1092263,11.1860056,0.5667009
5393,-13,-4.898801931150471,20.006645527536477,-13.2571583,0.1905837,11.0894184,0.6236847
5394,-13,-4.891345291150471,20.006645527536477,-13.2557945,0.2582805,10.9449234,0.7004663
5395,-13,-4.883888651150471,20.006645527536477,-13.2544470,0.3215874,10.7610378,0.7844376
5396,-13,-4.876432011150471,20.006645527536477,-13.2531223,0.3786524,10.5260477,0.8659181
5397,-13,-4.868975371150471,20.006645527536477,-13.2518272,0.4236064,10.2458830,0.9383235
5398,-13,-4.861518731150471,20.006645527536477,-13.2505674,0.4486627,9.9335060,0.9976277
5399,-13,-4.854062091150471,20.006645527536477,-13.2493477,0.4572514,9.5950975,1.0417292
5400,-13,-4.846605451150471,20.006645527536477,-13.2481718,0.4480151,9.2475748,1.0706763
5401,-13,-4.839148811150471,20.006645527536477,-13.2470398,0.4275761,8.8992825,1.0844853
5402,-13,-4.831692171150471,20.006645527536477,-13.2459517,0.3985186,8.5544882,1.0844963
5403,-13,-5.420766731150471,19.999188887536476,-13.2333097,-0.0906627,14.6725006,0.3042542
5404,-13,-5.413310091150471,19.999188887536476,-13.2351074,-0.0372309,14.7301979,0.3226491
5405,-13,-5.405853451150471,19.999188887536476,-13.2369089,0.0042404,14.8282328,0.3643819
5406,-13,-5.398396811150471,19.999188887536476,-13.2387209,0.0281559,14.9620104,0.4068726
5407,-13,-5.390940171150471,19.999188887536476,-13.2405443,0.0273440,15.1130819,0.4374071
5408,-13,-5.383483531150471,19.999188887536476,-13.2423792,0.0132587,15.2593403,0.4503153
5409,-13,-5.376026891150471,19.999188887536476,-13.2442226,-0.0093276,15.4025402,0.4446022
5410,-13,-5.368570251150471,19.999188887536476,-13.2460747,-0.0440512,15.5414095,0.4228304
5411,-13,-5.361113611150471,19.999188887536476,-13.2479324,-0.0926694,15.6553555,0.3930472
5412,-13,-5.353656971150471,19.999188887536476,-13.2497911,-0.1546230,15.7411776,0.3723573
5413,-13,-5.346200331150471,19.999188887536476,-13.2516470,-0.2271088,15.7847929,0.3863484
5414,-13,-5.338743691150471,19.999188887536476,-13.2534924,-0.3051478,15.7782192,0.4548831
5415,-13,-5.331287051150471,19.999188887536476,-13.2553225,-0.3914676,15.7237396,0.5771353
5416,-13,-5.323830411150471,19.999188887536476,-13.2571297,-0.4927073,15.6025572,0.7397743
5417,-13,-5.316373771150471,19.999188887536476,-13.2589054,-0.6048769,15.4032736,0.9288882
5418,-13,-5.308917131150471,19.999188887536476,-13.2606392,-0.7227444,15.1258211,1.1328274
5419,-13,-5.301460491150471,19.999188887536476,-13.2623205,-0.8458148,14.7657900,1.3409456
5420,-13,-5.294003851150471,19.999188887536476,-13.2639389,-0.9699234,14.3258829,1.5431281
5421,-13,-5.286547211150471,19.999188887536476,-13.2654829,-1.0912685,13.8090563,1.7281758
5422,-13,-5.279090571150471,19.999188887536476,-13.2669411,-1.2024966,13.2209291,1.8842808
5423,-13,-5.271633931150471,19.999188887536476,-13.2683029,-1.2981591,12.5774832,2.0011642
5424,-13,-5.264177291150471,19.999188887536476,-13.2695608,-1.3780814,11.8965988,2.0709634
5425,-13,-5.256720651150471,19.999188887536476,-13.2707062,-1.4374765,11.1913652,2.0887635
5426,-13,-5.249264011150471,19.999188887536476,-13.2717333,-1.4626747,10.4870930,2.0535684
5427,-13,-5.241807371150471,19.999188887536476,-13.2726393,-1.4502321,9.8224926,1.9689569
5428,-13,-5.234350731150471,19.999188887536476,-13.2734261,-1.4036530,9.2243376,1.8425558
5429,-13,-5.226894091150471,19.999188887536476,-13.2740984,-1.3269852,8.7096653,1.6849424
5430,-13,-5.219437451150471,19.999188887536476,-13.2746620,-1.2249632,8.2927752,1.5089105
5431,-13,-5.211980811150471,19.999188887536476,-13.2751274,-1.1065551,7.9739428,1.3292398
5432,-13,-5.204524171150471,19.999188887536476,-13.2755051,-0.9763489,7.7412553,1.1602635
5433,-13,-5.197067531150471,19.999188887536476,-13.2758064,-0.8367392,7.5810981,1.0124565
5434,-13,-5.189610891150471,19.999188887536476,-13.2760458,-0.6982394,7.4753017,0.8913338
5435,-13,-5.182154251150471,19.999188887536476,-13.2762346,-0.5650776,7.4058242,0.7976937
5436,-13,-5.174697611150471,19.999188887536476,-13.2763853,-0.4462232,7.3566885,0.7287014
5437,-13,-5.167240971150471,19.999188887536476,-13.2765102,-0.3500860,7.3157349,0.6803343
5438,-13,-5.159784331150471,19.999188887536476,-13.2766190,-0.2834309,7.2711515,0.6490756
5439,-13,-5.152327691150471,19.999188887536476,-13.2767162,-0.2433979,7.2170949,0.6322361
5440,-13,-5.144871051150471,19.999188887536476,-13.2768068,-0.2295334,7.1522050,0.6276323
5441,-13,-5.137414411150471,19.999188887536476,-13.2768917,-0.2373003,7.0773282,0.6327359
5442,-13,-5.129957771150471,19.999188887536476,-13.2769699,-0.2614546,6.9910173,0.6443684
5443,-13,-5.122501131150471,19.999188887536476,-13.2770395,-0.3013007,6.8965201,0.6591005
5444,-13,-5.115044491150471,19.999188887536476,-13.2770977,-0.3558714,6.7986026,0.6738323
5445,-13,-5.107587851150472,19.999188887536476,-13.2771406,-0.4218242,6.6994038,0.6862621
5446,-13,-5.100131211150471,19.999188887536476,-13.2771606,-0.4943654,6.6039157,0.6952990
5447,-13,-5.092674571150472,19.999188887536476,-13.2771521,-0.5669528,6.5207305,0.7012874
5448,-13,-5.085217931150471,19.999188887536476,-13.2771091,-0.6392921,6.4576397,0.7059081
5449,-13,-5.077761291150471,19.999188887536476,-13.2770252,-0.7062872,6.4240665,0.7121344
5450,-13,-5.070304651150471,19.999188887536476,-13.2768936,-0.7664449,6.4263124,0.7237130
5451,-13,-5.062848011150471,19.999188887536476,-13.2767105,-0.8199502,6.4688048,0.7438389
5452,-13,-5.055391371150471,19.999188887536476,-13.2764711,-0.8687086,6.5562415,0.7743325
5453,-13,-5.047934731150471,19.999188887536476,-13.2761698,-0.9107772,6.6897402,0.8147897
5454,-13,-5.040478091150471,19.999188887536476,-13.2758045,-0.9435108,6.8701043,0.8622754
5455,-13,-5.033021451150471,19.999188887536476,-13.2753716,-0.9654897,7.0930257,0.9125279
5456,-13,-5.025564811150471,19.999188887536476,-13.2748671,-0.9794161,7.3503346,0.9609165
5457,-13,-5.018108171150471,19.999188887536476,-13.2742910,-0.9850883,7.6411886,1.0030690
5458,-13,-5.010651531150471,19.999188887536476,-13.2736406,-0.9784803,7.9588947,1.0352664
5459,-13,-5.003194891150471,19.999188887536476,-13.2729149,-0.9589814,8.2928858,1.0548829
5460,-13,-4.995738251150471,19.999188887536476,-13.2721148,-0.9278462,8.6372709,1.0606202
5461,-13,-4.988281611150471,19.999188887536476,-13.2712412,-0.8844141,8.9848175,1.0523108
5462,-13,-4.980824971150471,19.999188887536476,-13.2702961,-0.8287375,9.3277273,1.0298523
5463,-13,-4.973368331150471,19.999188887536476,-13.2692823,-0.7577410,9.6602011,0.9939377
5464,-13,-4.965911691150471,19.999188887536476,-13.2682028,-0.6740969,9.9687157,0.9458033
5465,-13,-4.958455051150471,19.999188887536476,-13.2670650,-0.5861871,10.2461901,0.8873922
5466,-13,-4.950998411150471,19.999188887536476,-13.2658739,-0.4918203,10.4975901,0.8220629
5467,-13,-4.943541771150471,19.999188887536476,-13.2646341,-0.3869154,10.7118959,0.7543013
5468,-13,-4.936085131150471,19.999188887536476,-13.2633553,-0.2742578,10.8756809,0.6901227
5469,-13,-4.928628491150471,19.999188887536476,-13.2620440,-0.1642575,10.9857826,0.6370656
5470,-13,-4.921171851150471,19.999188887536476,-13.2607107,-0.0577123,11.0418825,0.6032465
5471,-13,-4.913715211150471,19.999188887536476,-13.2593622,0.0421372,11.0459099,0.5954670
5472,-13,-4.906258571150471,19.999188887536476,-13.2580090,0.1349209,10.9967270,0.6163102
5473,-13,-4.898801931150471,19.999188887536476,-13.2566566,0.2156250,10.8972502,0.6613651
5474,-13,-4.891345291150471,19.999188887536476,-13.2553148,0.2830791,10.7519474,0.7218008
5475,-13,-4.883888651150471,19.999188887536476,-13.2539883,0.3442122,10.5713005,0.7882957
5476,-13,-4.876432011150471,19.999188887536476,-13.2526827,0.3992634,10.3443518,0.8529295
5477,-13,-4.868975371150471,19.999188887536476,-13.2514076,0.4421608,10.0742626,0.9100313
5478,-13,-4.861518731150471,19.999188887536476,-13.2501659,0.4648477,9.7760677,0.9561016
5479,-13,-4.854062091150471,19.999188887536476,-13.2489624,0.4712863,9.4570780,0.9893069
5480,-13,-4.846605451150471,19.999188887536476,-13.2478008,0.4613014,9.1301708,1.0100431
5481,-13,-4.839148811150471,19.999188887536476,-13.2466803,0.4408276,8.8060226,1.0184844
5482,-13,-4.831692171150471,19.999188887536476,-13.2456026,0.4134242,8.4861870,1.0160594
5483,-13,-5.420766731150471,19.991732247536476,-13.2325392,-0.1368658,14.6361351,0.3209546
5484,-13,-5.413310091150471,19.991732247536476,-13.2343245,-0.0813438,14.6591673,0.3198006
5485,-13,-5.405853451150471,19.991732247536476,-13.2361107,-0.0343216,14.7227583,0.3503107
5486,-13,-5.398396811150471,19.991732247536476,-13.2379017,0.0004055,14.8257675,0.3914833
5487,-13,-5.390940171150471,19.991732247536476,-13.2397003,0.0136106,14.9555740,0.4280465
5488,-13,-5.383483531150471,19.991732247536476,-13.2415085,0.0120941,15.0901289,0.4516737
5489,-13,-5.376026891150471,19.991732247536476,-13.2433233,0.0031573,15.2268639,0.4588816
5490,-13,-5.368570251150471,19.991732247536476,-13.2451458,-0.0177742,15.3673677,0.4493919
5491,-13,-5.361113611150471,19.991732247536476,-13.2469740,-0.0553858,15.4923744,0.4266809
5492,-13,-5.353656971150471,19.991732247536476,-13.2488041,-0.1067830,15.5952740,0.4008412
5493,-13,-5.346200331150471,19.991732247536476,-13.2506332,-0.1672624,15.6674490,0.3913367
5494,-13,-5.338743691150471,19.991732247536476,-13.2524557,-0.2365239,15.6968203,0.4233708
5495,-13,-5.331287051150471,19.991732247536476,-13.2542658,-0.3164006,15.6853628,0.5115773
5496,-13,-5.323830411150471,19.991732247536476,-13.2560587,-0.4160394,15.6153994,0.6508487
5497,-13,-5.316373771150471,19.991732247536476,-13.2578249,-0.5334919,15.4674692,0.8269337
5498,-13,-5.308917131150471,19.991732247536476,-13.2595549,-0.6605098,15.2368298,1.0259174
5499,-13,-5.301460491150471,19.991732247536476,-13.2612371,-0.7921097,14.9232931,1.2354567
5500,-13,-5.294003851150471,19.991732247536476,-13.2628603,-0.9266746,14.5254936,1.4443022
5501,-13,-5.286547211150471,19.991732247536476,-13.2644119,-1.0594053,14.0455599,1.6401289
5502,-13,-5.279090571150471,19.991732247536476,-13.2658806,-1.1830820,13.4905386,1.8100272
5503,-13,-5.271633931150471,19.991732247536476,-13.2672539,-1.2904787,12.8742075,1.9427135
5504,-13,-5.264177291150471,19.991732247536476,-13.2685242,-1.3824039,12.2145348,2.0294862
5505,-13,-5.256720651150471,19.991732247536476,-13.2696829,-1.4545971,11.5231953,2.0648754
5506,-13,-5.249264011150471,19.991732247536476,-13.2707224,-1.4913205,10.8243074,2.0473475
5507,-13,-5.241807371150471,19.991732247536476,-13.2716389,-1.4855238,10.1600332,1.9799461
5508,-13,-5.234350731150471,19.991732247536476,-13.2724352,-1.4422266,9.5566492,1.8698686
5509,-13,-5.226894091150471,19.991732247536476,-13.2731133,-1.3665767,9.0323143,1.7271150
5510,-13,-5.219437451150471,19.991732247536476,-13.2736816,-1.2632164,8.6022987,1.5639035
5511,-13,-5.211980811150471,19.991732247536476,-13.2741508,-1.1418022,8.2640018,1.3945142
5512,-13,-5.204524171150471,19.991732247536476,-13.2745314,-1.0066353,8.0095100,1.2326329
5513,-13,-5.197067531150471,19.991732247536476,-13.2748346,-0.8634382,7.8260193,1.0882339
5514,-13,-5.189610891150471,19.991732247536476,-13.2750759,-0.7202998,7.6976528,0.9667199
5515,-13,-5.182154251150471,19.991732247536476,-13.2752666,-0.5824147,7.6051712,0.8691483
5516,-13,-5.174697611150471,19.991732247536476,-13.2754211,-0.4589915,7.5368080,0.7935462
5517,-13,-5.167240971150471,19.991732247536476,-13.2755499,-0.3606218,7.4781213,0.7371223
5518,-13,-5.159784331150471,19.991732247536476,-13.2756634,-0.2902143,7.4226232,0.6974411
5519,-13,-5.152327691150471,19.991732247536476,-13.2757673,-0.2490165,7.3653479,0.6725349
5520,-13,-5.144871051150471,19.991732247536476,-13.2758656,-0.2361222,7.3021297,0.6605580
5521,-13,-5.137414411150471,19.991732247536476,-13.2759600,-0.2448255,7.2298665,0.6592110
5522,-13,-5.129957771150471,19.991732247536476,-13.2760487,-0.2701395,7.1522312,0.6654163
5523,-13,-5.122501131150471,19.991732247536476,-13.2761288,-0.3116034,7.0692444,0.6756992
5524,-13,-5.115044491150471,19.991732247536476,-13.2761993,-0.3684936,6.9827814,0.6867771
5525,-13,-5.107587851150472,19.991732247536476,-13.2762527,-0.4357807,6.8963680,0.6960645
5526,-13,-5.100131211150471,19.991732247536476,-13.2762833,-0.5094000,6.8149223,0.7021115
5527,-13,-5.092674571150472,19.991732247536476,-13.2762852,-0.5820871,6.7449956,0.7047189
5528,-13,-5.085217931150471,19.991732247536476,-13.2762518,-0.6523448,6.6946220,0.7049636
5529,-13,-5.077761291150471,19.991732247536476,-13.2761755,-0.7155729,6.6715469,0.7052054
5530,-13,-5.070304651150471,19.991732247536476,-13.2760506,-0.7707672,6.6810665,0.7087172
5531,-13,-5.062848011150471,19.991732247536476,-13.2758732,-0.8176319,6.7273784,0.7186313
5532,-13,-5.055391371150471,19.991732247536476,-13.2756386,-0.8573608,6.8156013,0.7371538
5533,-13,-5.047934731150471,19.991732247536476,-13.2753420,-0.8889886,6.9479890,0.7647080
5534,-13,-5.040478091150471,19.991732247536476,-13.2749805,-0.9111173,7.1205788,0.7993976
5535,-13,-5.033021451150471,19.991732247536476,-13.2745504,-0.9230589,7.3284702,0.8379151
5536,-13,-5.025564811150471,19.991732247536476,-13.2740517,-0.9279881,7.5666513,0.8763960
5537,-13,-5.018108171150471,19.991732247536476,-13.2734814,-0.9247645,7.8318229,0.9111537
5538,-13,-5.010651531150471,19.991732247536476,-13.2728386,-0.9122490,8.1173229,0.9391795
5539,-13,-5.003194891150471,19.991732247536476,-13.2721233,-0.8883600,8.4149799,0.9583134
5540,-13,-4.995738251150471,19.991732247536476,-13.2713356,-0.8560193,8.7196140,0.9673769
5541,-13,-4.988281611150471,19.991732247536476,-13.2704773,-0.8125997,9.0249968,0.9662368
5542,-13,-4.980824971150471,19.991732247536476,-13.2695494,-0.7588598,9.3264370,0.9546534
5543,-13,-4.973368331150471,19.991732247536476,-13.2685547,-0.6933361,9.6171799,0.9328322
5544,-13,-4.965911691150471,19.991732247536476,-13.2674971,-0.6164827,9.8893690,0.9015159
5545,-13,-4.958455051150471,19.991732247536476,-13.2663822,-0.5347663,10.1340837,0.8620777
5546,-13,-4.950998411150471,19.991732247536476,-13.2652149,-0.4469176,10.3577089,0.8169634
5547,-13,-4.943541771150471,19.991732247536476,-13.2640009,-0.3488863,10.5500603,0.7694343
5548,-13,-4.936085131150471,19.991732247536476,-13.2627468,-0.2422701,10.6938686,0.7238673
5549,-13,-4.928628491150471,19.991732247536476,-13.2614613,-0.1384359,10.7888031,0.6856237
5550,-13,-4.921171851150471,19.991732247536476,-13.2601538,-0.0382560,10.8356705,0.6602451
5551,-13,-4.913715211150471,19.991732247536476,-13.2588310,0.0569256,10.8347187,0.6524014
5552,-13,-4.906258571150471,19.991732247536476,-13.2575016,0.1461987,10.7855158,0.6645064
5553,-13,-4.898801931150471,19.991732247536476,-13.2561731,0.2250393,10.6878614,0.6943809
5554,-13,-4.891345291150471,19.991732247536476,-13.2548532,0.2905490,10.5478687,0.7364703
5555,-13,-4.883888651150471,19.991732247536476,-13.2535486,0.3511005,10.3762779,0.7842453
5556,-13,-4.876432011150471,19.991732247536476,-13.2522631,0.4040793,10.1604834,0.8313812
5557,-13,-4.868975371150471,19.991732247536476,-13.2510061,0.4450956,9.9051886,0.8730545
5558,-13,-4.861518731150471,19.991732247536476,-13.2497807,0.4672723,9.6262836,0.9062653
5559,-13,-4.854062091150471,19.991732247536476,-13.2485924,0.4741314,9.3285551,0.9294349
5560,-13,-4.846605451150471,19.991732247536476,-13.2474413,0.4640681,9.0272570,0.9431812
5561,-13,-4.839148811150471,19.991732247536476,-13.2463303,0.4461695,8.7292404,0.9477816
5562,-13,-5.413310091150471,19.984275607536478,-13.2335339,-0.1436356,14.6121931,0.3244556
5563,-13,-5.405853451150471,19.984275607536478,-13.2353058,-0.0930822,14.6380720,0.3374446
5564,-13,-5.398396811150471,19.984275607536478,-13.2370777,-0.0501900,14.7069244,0.3708246
5565,-13,-5.390940171150471,19.984275607536478,-13.2388535,-0.0264933,14.8061609,0.4086955
5566,-13,-5.383483531150471,19.984275607536478,-13.2406349,-0.0134871,14.9216213,0.4400628
5567,-13,-5.376026891150471,19.984275607536478,-13.2424212,-0.0109821,15.0468864,0.4588448
5568,-13,-5.368570251150471,19.984275607536478,-13.2442141,-0.0205384,15.1821880,0.4622269
5569,-13,-5.361113611150471,19.984275607536478,-13.2460108,-0.0438987,15.3101025,0.4501828
5570,-13,-5.353656971150471,19.984275607536478,-13.2478104,-0.0822534,15.4283991,0.4274899
5571,-13,-5.346200331150471,19.984275607536478,-13.2496109,-0.1308385,15.5214605,0.4067551
