OID_,DEM_Large_S3_Clip5,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
68,-13,-4.921171851150472,17.635434007536478,-13.0658360,0.2158744,2.1002254,1.7926463
69,-13,-4.913715211150472,17.635434007536478,-13.0658512,0.2820629,1.9207783,1.8347062
70,-13,-4.906258571150472,17.635434007536478,-13.0658207,0.3855014,1.8680565,1.9156874
71,-13,-4.898801931150473,17.635434007536478,-13.0657501,0.5227531,1.9200225,2.0421424
72,-13,-4.891345291150473,17.635434007536478,-13.0656509,0.6867003,2.0408492,2.2126045
73,-13,-4.883888651150473,17.635434007536478,-13.0655355,0.8719302,2.1981080,2.4200220
74,-13,-4.876432011150473,17.635434007536478,-13.0654182,1.0661399,2.3892994,2.6545773
75,-13,-4.868975371150473,17.635434007536478,-13.0653124,1.2572073,2.6318862,2.9061825
76,-13,-4.861518731150473,17.635434007536478,-13.0652342,1.4414762,2.9547877,3.1674864
77,-13,-4.854062091150473,17.635434007536478,-13.0651932,1.6200867,3.3734806,3.4413407
78,-13,-4.846605451150473,17.635434007536478,-13.0652018,1.7925729,3.9037111,3.7273862
79,-13,-4.839148811150473,17.635434007536478,-13.0652723,1.9464899,4.5440474,4.0142074
80,-13,-4.831692171150473,17.635434007536478,-13.0654144,2.0716648,5.2877412,4.2897043
81,-13,-4.824235531150473,17.635434007536478,-13.0656347,2.1567616,6.1153378,4.5427928
82,-13,-4.816778891150473,17.635434007536478,-13.0659389,2.2036126,7.0043187,4.7641363
83,-13,-4.809322251150473,17.635434007536478,-13.0663252,2.2134340,7.9274764,4.9458604
84,-13,-5.062848011150472,17.627977367536477,-13.0580950,0.5366626,8.0034952,1.4531502
85,-13,-5.055391371150472,17.627977367536477,-13.0586596,0.5475309,7.6849723,1.4306457
86,-13,-5.047934731150472,17.627977367536477,-13.0592031,0.5581132,7.3757915,1.4014413
87,-13,-5.040478091150472,17.627977367536477,-13.0597267,0.5703695,7.0769291,1.3670969
88,-13,-5.033021451150472,17.627977367536477,-13.0602341,0.5835930,6.7919979,1.3301430
89,-13,-5.025564811150472,17.627977367536477,-13.0607262,0.5946708,6.5231009,1.2937090
90,-13,-5.018108171150472,17.627977367536477,-13.0612068,0.5999778,6.2671814,1.2610766
91,-13,-5.010651531150472,17.627977367536477,-13.0616779,0.5939398,6.0249357,1.2357104
92,-13,-5.003194891150472,17.627977367536477,-13.0621414,0.5716869,5.7861171,1.2210051
93,-13,-4.995738251150472,17.627977367536477,-13.0625963,0.5261596,5.5396414,1.2199916
94,-13,-4.988281611150472,17.627977367536477,-13.0630398,0.4655471,5.2690654,1.2348922
95,-13,-4.980824971150472,17.627977367536477,-13.0634661,0.3961064,4.9667902,1.2662227
96,-13,-4.973368331150472,17.627977367536477,-13.0638704,0.3258189,4.6304560,1.3122793
97,-13,-4.965911691150472,17.627977367536477,-13.0642462,0.2534368,4.2570200,1.3693101
98,-13,-4.958455051150472,17.627977367536477,-13.0645885,0.1838234,3.8480906,1.4321439
99,-13,-4.950998411150472,17.627977367536477,-13.0648909,0.1194397,3.4073892,1.4942676
100,-13,-4.943541771150472,17.627977367536477,-13.0651464,0.0671604,2.9451900,1.5469064
101,-13,-4.936085131150472,17.627977367536477,-13.0653524,0.0324345,2.4808359,1.5700501
102,-13,-4.928628491150472,17.627977367536477,-13.0655041,0.0163090,2.0413861,1.5551556
103,-13,-4.921171851150472,17.627977367536477,-13.0655985,0.0264111,1.6640431,1.5314573
104,-13,-4.913715211150472,17.627977367536477,-13.0656366,0.0740239,1.4088448,1.5270686
105,-13,-4.906258571150472,17.627977367536477,-13.0656195,0.1625733,1.3234273,1.5637530
106,-13,-4.898801931150473,17.627977367536477,-13.0655546,0.2861656,1.3891622,1.6529146
107,-13,-4.891345291150473,17.627977367536477,-13.0654516,0.4438061,1.5349468,1.7945774
108,-13,-4.883888651150473,17.627977367536477,-13.0653210,0.6249666,1.6960391,1.9806466
109,-13,-4.876432011150473,17.627977367536477,-13.0651779,0.8227862,1.8516396,2.1995413
110,-13,-4.868975371150473,17.627977367536477,-13.0650377,1.0213144,2.0122356,2.4400644
111,-13,-4.861518731150473,17.627977367536477,-13.0649128,1.2170110,2.2142620,2.6945949
112,-13,-4.854062091150473,17.627977367536477,-13.0648165,1.4072225,2.4973524,2.9672616
113,-13,-4.846605451150473,17.627977367536477,-13.0647621,1.5965213,2.8853905,3.2640848
114,-13,-4.839148811150473,17.627977367536477,-13.0647612,1.7688400,3.3954012,3.5717897
115,-13,-4.831692171150473,17.627977367536477,-13.0648241,1.9144571,4.0274811,3.8774357
116,-13,-4.824235531150473,17.627977367536477,-13.0649605,2.0223315,4.7654243,4.1695986
117,-13,-4.816778891150473,17.627977367536477,-13.0651731,2.0923829,5.5811563,4.4384394
118,-13,-4.809322251150473,17.627977367536477,-13.0654650,2.1262503,6.4485002,4.6751075
119,-13,-4.801865611150473,17.627977367536477,-13.0658340,2.1320326,7.3444510,4.8717704
120,-13,-5.077761291150472,17.620520727536476,-13.0559893,0.5011373,8.2794123,1.3797624
121,-13,-5.070304651150472,17.620520727536476,-13.0566378,0.5105166,7.9606342,1.3721195
122,-13,-5.062848011150472,17.620520727536476,-13.0572605,0.5207769,7.6451530,1.3566791
123,-13,-5.055391371150472,17.620520727536476,-13.0578613,0.5288140,7.3338475,1.3329488
124,-13,-5.047934731150472,17.620520727536476,-13.0584393,0.5363123,7.0306964,1.3013786
125,-13,-5.040478091150472,17.620520727536476,-13.0589981,0.5466872,6.7381520,1.2635787
126,-13,-5.033021451150472,17.620520727536476,-13.0595388,0.5592324,6.4630589,1.2221261
127,-13,-5.025564811150472,17.620520727536476,-13.0600643,0.5691366,6.2068977,1.1803281
128,-13,-5.018108171150472,17.620520727536476,-13.0605783,0.5727600,5.9671898,1.1417524
129,-13,-5.010651531150472,17.620520727536476,-13.0610819,0.5669409,5.7428393,1.1102704
130,-13,-5.003194891150472,17.620520727536476,-13.0615778,0.5426942,5.5279293,1.0899161
131,-13,-4.995738251150472,17.620520727536476,-13.0620651,0.4958740,5.3074841,1.0845820
132,-13,-4.988281611150472,17.620520727536476,-13.0625410,0.4313013,5.0653658,1.0970802
133,-13,-4.980824971150472,17.620520727536476,-13.0630016,0.3571822,4.7921228,1.1282130
134,-13,-4.973368331150472,17.620520727536476,-13.0634413,0.2780975,4.4820766,1.1760556
135,-13,-4.965911691150472,17.620520727536476,-13.0638533,0.1959573,4.1339955,1.2360488
136,-13,-4.958455051150472,17.620520727536476,-13.0642328,0.1117142,3.7452502,1.3017696
137,-13,-4.950998411150472,17.620520727536476,-13.0645733,0.0302520,3.3134971,1.3650235
138,-13,-4.943541771150472,17.620520727536476,-13.0648670,-0.0413205,2.8463242,1.4154582
139,-13,-4.936085131150472,17.620520727536476,-13.0651093,-0.0970743,2.3569410,1.4315528
140,-13,-4.928628491150472,17.620520727536476,-13.0652943,-0.1347382,1.8636093,1.3918809
141,-13,-4.921171851150472,17.620520727536476,-13.0654182,-0.1439761,1.4010499,1.3275194
142,-13,-4.913715211150472,17.620520727536476,-13.0654802,-0.1152043,1.0387925,1.2721487
143,-13,-4.906258571150472,17.620520727536476,-13.0654812,-0.0440122,0.8893927,1.2552606
144,-13,-4.898801931150473,17.620520727536476,-13.0654268,0.0661471,0.9828930,1.2965897
145,-13,-4.891345291150473,17.620520727536476,-13.0653248,0.2135311,1.1901331,1.4004241
146,-13,-4.883888651150473,17.620520727536476,-13.0651865,0.3900537,1.3943881,1.5576494
147,-13,-4.876432011150473,17.620520727536476,-13.0650263,0.5876538,1.5480142,1.7534155
148,-13,-4.868975371150473,17.620520727536476,-13.0648584,0.7892114,1.6529262,1.9739003
149,-13,-4.861518731150473,17.620520727536476,-13.0646973,0.9917658,1.7459246,2.2105958
150,-13,-4.854062091150473,17.620520727536476,-13.0645561,1.1922909,1.8731316,2.4681811
151,-13,-4.846605451150473,17.620520727536476,-13.0644484,1.3898696,2.0831535,2.7615809
152,-13,-4.839148811150473,17.620520727536476,-13.0643845,1.5739207,2.4245536,3.0775688
153,-13,-4.831692171150473,17.620520727536476,-13.0643787,1.7350178,2.9106138,3.4010890
154,-13,-4.824235531150473,17.620520727536476,-13.0644379,1.8603420,3.5292926,3.7201385
155,-13,-4.816778891150473,17.620520727536476,-13.0645685,1.9491830,4.2517343,4.0248065
156,-13,-4.809322251150473,17.620520727536476,-13.0647717,2.0022197,5.0472431,4.3060060
157,-13,-4.801865611150473,17.620520727536476,-13.0650473,2.0286217,5.8858075,4.5551543
158,-13,-4.794408971150473,17.620520727536476,-13.0653915,2.0385029,6.7496638,4.7646556
159,-13,-5.085217931150472,17.613064087536479,-13.0544624,0.4737048,8.2831564,1.2662108
160,-13,-5.077761291150472,17.613064087536479,-13.0551701,0.4745483,7.9692287,1.2673784
161,-13,-5.070304651150472,17.613064087536479,-13.0558510,0.4820215,7.6547980,1.2615179
162,-13,-5.062848011150472,17.613064087536479,-13.0565090,0.4918172,7.3454342,1.2472819
163,-13,-5.055391371150472,17.613064087536479,-13.0571432,0.4969717,7.0405850,1.2239474
164,-13,-5.047934731150472,17.613064087536479,-13.0577564,0.5042536,6.7426262,1.1917944
165,-13,-5.040478091150472,17.613064087536479,-13.0583487,0.5129701,6.4567671,1.1525097
166,-13,-5.033021451150472,17.613064087536479,-13.0589218,0.5250619,6.1906352,1.1087588
167,-13,-5.025564811150472,17.613064087536479,-13.0594797,0.5347522,5.9451828,1.0639809
168,-13,-5.018108171150472,17.613064087536479,-13.0600243,0.5395973,5.7216988,1.0220616
169,-13,-5.010651531150472,17.613064087536479,-13.0605583,0.5323176,5.5164142,0.9874274
170,-13,-5.003194891150472,17.613064087536479,-13.0610838,0.5078024,5.3236041,0.9647937
171,-13,-4.995738251150472,17.613064087536479,-13.0616007,0.4614163,5.1303983,0.9588646
172,-13,-4.988281611150472,17.613064087536479,-13.0621071,0.3970357,4.9189067,0.9731687
173,-13,-4.980824971150472,17.613064087536479,-13.0625982,0.3194795,4.6792145,1.0088599
174,-13,-4.973368331150472,17.613064087536479,-13.0630693,0.2360085,4.4024782,1.0636929
175,-13,-4.965911691150472,17.613064087536479,-13.0635147,0.1458422,4.0856442,1.1322020
176,-13,-4.958455051150472,17.613064087536479,-13.0639286,0.0508975,3.7258334,1.2067672
177,-13,-4.950998411150472,17.613064087536479,-13.0643034,-0.0449391,3.3136241,1.2775538
178,-13,-4.943541771150472,17.613064087536479,-13.0646324,-0.1323681,2.8565221,1.3324347
179,-13,-4.936085131150472,17.613064087536479,-13.0649090,-0.2074278,2.3611052,1.3483202
180,-13,-4.928628491150472,17.613064087536479,-13.0651264,-0.2634488,1.8387166,1.2960665
181,-13,-4.921171851150472,17.613064087536479,-13.0652809,-0.2920390,1.3135183,1.2005378
182,-13,-4.913715211150472,17.613064087536479,-13.0653687,-0.2809021,0.8381804,1.0977497
183,-13,-4.906258571150472,17.613064087536479,-13.0653896,-0.2263483,0.5684779,1.0223738
184,-13,-4.898801931150473,17.613064087536479,-13.0653496,-0.1310971,0.6871472,1.0047561
185,-13,-4.891345291150473,17.613064087536479,-13.0652552,0.0023590,0.9832706,1.0594712
186,-13,-4.883888651150473,17.613064087536479,-13.0651159,0.1730152,1.2539767,1.1794409
187,-13,-4.876432011150473,17.613064087536479,-13.0649462,0.3652094,1.4384381,1.3452642
188,-13,-4.868975371150473,17.613064087536479,-13.0647593,0.5647772,1.5360117,1.5381695
189,-13,-4.861518731150473,17.613064087536479,-13.0645714,0.7690620,1.5655544,1.7473185
190,-13,-4.854062091150473,17.613064087536479,-13.0643950,0.9739030,1.5590267,1.9777033
191,-13,-4.846605451150473,17.613064087536479,-13.0642433,1.1745733,1.5788465,2.2506783
192,-13,-4.839148811150473,17.613064087536479,-13.0641289,1.3652734,1.6997056,2.5582697
193,-13,-4.831692171150473,17.613064087536479,-13.0640631,1.5352049,1.9844149,2.8843229
194,-13,-4.824235531150473,17.613064087536479,-13.0640554,1.6725445,2.4462676,3.2155371
195,-13,-4.816778891150473,17.613064087536479,-13.0641117,1.7760396,3.0505273,3.5415547
196,-13,-4.809322251150473,17.613064087536479,-13.0642347,1.8445458,3.7539806,3.8533924
197,-13,-4.801865611150473,17.613064087536479,-13.0644236,1.8875697,4.5203757,4.1424079
198,-13,-4.794408971150473,17.613064087536479,-13.0646763,1.9151295,5.3258915,4.4003825
199,-13,-4.786952331150473,17.613064087536479,-13.0649891,1.9405196,6.1621161,4.6201348
200,-13,-4.779495691150473,17.613064087536479,-13.0653610,1.9652959,7.0240688,4.7967439
201,-13,-5.100131211150472,17.605607447536478,-13.0521364,0.4586019,8.6031141,1.1243588
202,-13,-5.092674571150472,17.605607447536478,-13.0529242,0.4451178,8.3258848,1.1354557
203,-13,-5.085217931150472,17.605607447536478,-13.0536890,0.4359012,8.0314808,1.1446778
204,-13,-5.077761291150472,17.605607447536478,-13.0544291,0.4366977,7.7262907,1.1492846
205,-13,-5.070304651150472,17.605607447536478,-13.0551443,0.4424540,7.4171648,1.1467934
206,-13,-5.062848011150472,17.605607447536478,-13.0558357,0.4488443,7.1129994,1.1355722
207,-13,-5.055391371150472,17.605607447536478,-13.0565042,0.4527647,6.8132701,1.1145847
208,-13,-5.047934731150472,17.605607447536478,-13.0571508,0.4578667,6.5210624,1.0838966
209,-13,-5.040478091150472,17.605607447536478,-13.0577755,0.4663505,6.2408977,1.0451998
210,-13,-5.033021451150472,17.605607447536478,-13.0583801,0.4784720,5.9801903,1.0012510
211,-13,-5.025564811150472,17.605607447536478,-13.0589685,0.4896286,5.7457743,0.9556209
212,-13,-5.018108171150472,17.605607447536478,-13.0595427,0.4949729,5.5345049,0.9125122
213,-13,-5.010651531150472,17.605607447536478,-13.0601053,0.4893984,5.3456111,0.8768981
214,-13,-5.003194891150472,17.605607447536478,-13.0606575,0.4668118,5.1739044,0.8542373
215,-13,-4.995738251150472,17.605607447536478,-13.0612011,0.4223479,5.0032592,0.8500226
216,-13,-4.988281611150472,17.605607447536478,-13.0617332,0.3598837,4.8197551,0.8684683
217,-13,-4.980824971150472,17.605607447536478,-13.0622511,0.2832925,4.6116295,0.9110748
218,-13,-4.973368331150472,17.605607447536478,-13.0627499,0.1971544,4.3688889,0.9752849
219,-13,-4.965911691150472,17.605607447536478,-13.0632238,0.1021446,4.0861974,1.0549792
220,-13,-4.958455051150472,17.605607447536478,-13.0636673,-0.0008053,3.7558489,1.1417071
221,-13,-4.950998411150472,17.605607447536478,-13.0640736,-0.1075808,3.3713310,1.2244358
222,-13,-4.943541771150472,17.605607447536478,-13.0644341,-0.2086522,2.9316735,1.2894574
223,-13,-4.936085131150472,17.605607447536478,-13.0647421,-0.2981176,2.4435232,1.3121907
224,-13,-4.928628491150472,17.605607447536478,-13.0649900,-0.3698005,1.9159464,1.2613397
225,-13,-4.921171851150472,17.605607447536478,-13.0651731,-0.4150579,1.3609930,1.1508716
226,-13,-4.913715211150472,17.605607447536478,-13.0652866,-0.4210851,0.8100477,1.0154239
227,-13,-4.906258571150472,17.605607447536478,-13.0653305,-0.3841696,0.3731469,0.8891002
228,-13,-4.898801931150473,17.605607447536478,-13.0653076,-0.3050610,0.4688970,0.8080196
229,-13,-4.891345291150473,17.605607447536478,-13.0652246,-0.1850339,0.8529038,0.8013532
230,-13,-4.883888651150473,17.605607447536478,-13.0650911,-0.0273224,1.1909447,0.8730156
231,-13,-4.876432011150473,17.605607447536478,-13.0649195,0.1570355,1.4295409,1.0012882
232,-13,-4.868975371150473,17.605607447536478,-13.0647240,0.3523967,1.5582038,1.1598862
233,-13,-4.861518731150473,17.605607447536478,-13.0645189,0.5531849,1.5878130,1.3332411
234,-13,-4.854062091150473,17.605607447536478,-13.0643167,0.7550437,1.5328834,1.5259521
235,-13,-4.846605451150473,17.605607447536478,-13.0641327,0.9552921,1.4227879,1.7632269
236,-13,-4.839148811150473,17.605607447536478,-13.0639772,1.1460282,1.3237585,2.0454681
237,-13,-4.831692171150473,17.605607447536478,-13.0638618,1.3182850,1.3366423,2.3564978
238,-13,-4.824235531150473,17.605607447536478,-13.0637980,1.4625149,1.5656526,2.6826735
239,-13,-4.816778891150473,17.605607447536478,-13.0637894,1.5735713,2.0040207,3.0133939
240,-13,-4.809322251150473,17.605607447536478,-13.0638399,1.6539361,2.5911319,3.3397610
241,-13,-4.801865611150473,17.605607447536478,-13.0639505,1.7098551,3.2678404,3.6532791
242,-13,-4.794408971150473,17.605607447536478,-13.0641174,1.7515093,4.0029454,3.9456036
243,-13,-4.786952331150473,17.605607447536478,-13.0643406,1.7900251,4.7783332,4.2088671
244,-13,-4.779495691150473,17.605607447536478,-13.0646162,1.8312538,5.5938339,4.4367995
245,-13,-4.772039051150473,17.605607447536478,-13.0649462,1.8743991,6.4491148,4.6252961
246,-13,-5.107587851150472,17.598150807536477,-13.0505381,0.4238555,8.6573372,0.9874140
247,-13,-5.100131211150472,17.598150807536477,-13.0513754,0.4117296,8.4066763,0.9998282
248,-13,-5.092674571150472,17.598150807536477,-13.0521936,0.4000656,8.1383095,1.0144051
249,-13,-5.085217931150472,17.598150807536477,-13.0529890,0.3909857,7.8542018,1.0282117
250,-13,-5.077761291150472,17.598150807536477,-13.0537624,0.3890385,7.5559850,1.0379628
251,-13,-5.070304651150472,17.598150807536477,-13.0545111,0.3923121,7.2555799,1.0408229
252,-13,-5.062848011150472,17.598150807536477,-13.0552368,0.3962298,6.9578381,1.0348181
253,-13,-5.055391371150472,17.598150807536477,-13.0559387,0.3964754,6.6624455,1.0184505
254,-13,-5.047934731150472,17.598150807536477,-13.0566187,0.3988869,6.3726330,0.9914608
255,-13,-5.040478091150472,17.598150807536477,-13.0572748,0.4076017,6.0954022,0.9553955
256,-13,-5.033021451150472,17.598150807536477,-13.0579109,0.4202163,5.8402715,0.9130168
257,-13,-5.025564811150472,17.598150807536477,-13.0585279,0.4321201,5.6105795,0.8680556
258,-13,-5.018108171150472,17.598150807536477,-13.0591288,0.4374784,5.4076281,0.8250079
259,-13,-5.010651531150472,17.598150807536477,-13.0597172,0.4340970,5.2302437,0.7892910
260,-13,-5.003194891150472,17.598150807536477,-13.0602942,0.4146750,5.0707974,0.7670223
261,-13,-4.995738251150472,17.598150807536477,-13.0608606,0.3750668,4.9195399,0.7644302
262,-13,-4.988281611150472,17.598150807536477,-13.0614157,0.3157609,4.7567067,0.7863060
263,-13,-4.980824971150472,17.598150807536477,-13.0619555,0.2437976,4.5730324,0.8345234
264,-13,-4.973368331150472,17.598150807536477,-13.0624771,0.1608394,4.3613858,0.9065410
265,-13,-4.965911691150472,17.598150807536477,-13.0629749,0.0631788,4.1118407,0.9962030
266,-13,-4.958455051150472,17.598150807536477,-13.0634441,-0.0446004,3.8115637,1.0948787
267,-13,-4.950998411150472,17.598150807536477,-13.0638762,-0.1579110,3.4554543,1.1908776
268,-13,-4.943541771150472,17.598150807536477,-13.0642643,-0.2674811,3.0391483,1.2692851
269,-13,-4.936085131150472,17.598150807536477,-13.0645990,-0.3686544,2.5659547,1.3041286
270,-13,-4.928628491150472,17.598150807536477,-13.0648746,-0.4518354,2.0451586,1.2633805
271,-13,-4.921171851150472,17.598150807536477,-13.0650845,-0.5098452,1.4844254,1.1543958
272,-13,-4.913715211150472,17.598150807536477,-13.0652237,-0.5298650,0.9065050,1.0062298
273,-13,-4.906258571150472,17.598150807536477,-13.0652905,-0.5091399,0.3572541,0.8498036
274,-13,-4.898801931150473,17.598150807536477,-13.0652885,-0.4464388,0.2920202,0.7185134
275,-13,-4.891345291150473,17.598150807536477,-13.0652218,-0.3410712,0.7426367,0.6482319
276,-13,-4.883888651150473,17.598150807536477,-13.0650988,-0.1970227,1.1358143,0.6606494
277,-13,-4.876432011150473,17.598150807536477,-13.0649319,-0.0251165,1.4274312,0.7422397
278,-13,-4.868975371150473,17.598150807536477,-13.0647354,0.1601995,1.6065824,0.8598208
279,-13,-4.861518731150473,17.598150807536477,-13.0645218,0.3521144,1.6773139,0.9901180
280,-13,-4.854062091150473,17.598150807536477,-13.0643053,0.5462860,1.6460111,1.1358407
281,-13,-4.846605451150473,17.598150807536477,-13.0640984,0.7386089,1.5185424,1.3260697
282,-13,-4.839148811150473,17.598150807536477,-13.0639133,0.9237040,1.3257229,1.5679771
283,-13,-4.831692171150473,17.598150807536477,-13.0637608,1.0917220,1.1183106,1.8481884
284,-13,-4.824235531150473,17.598150807536477,-13.0636492,1.2368901,1.0230354,2.1525023
285,-13,-4.816778891150473,17.598150807536477,-13.0635862,1.3504438,1.1880817,2.4705956
286,-13,-4.809322251150473,17.598150807536477,-13.0635738,1.4361128,1.6021482,2.7942798
287,-13,-4.801865611150473,17.598150807536477,-13.0636139,1.4996240,2.1652677,3.1155584
288,-13,-4.794408971150473,17.598150807536477,-13.0637035,1.5501537,2.8135149,3.4262516
289,-13,-4.786952331150473,17.598150807536477,-13.0638418,1.5973542,3.5200679,3.7182274
290,-13,-4.779495691150473,17.598150807536477,-13.0640268,1.6497957,4.2768726,3.9844358
291,-13,-4.772039051150473,17.598150807536477,-13.0642605,1.7088244,5.0870667,4.2194252
292,-13,-4.764582411150473,17.598150807536477,-13.0645447,1.7665873,5.9445777,4.4196491
293,-13,-5.115044491150472,17.590694167536476,-13.0489292,0.3832157,8.7484493,0.8678351
294,-13,-5.107587851150472,17.590694167536476,-13.0498133,0.3752782,8.5223837,0.8756946
295,-13,-5.100131211150472,17.590694167536476,-13.0506802,0.3637566,8.2806568,0.8906101
296,-13,-5.092674571150472,17.590694167536476,-13.0515289,0.3541438,8.0234270,0.9097310
297,-13,-5.085217931150472,17.590694167536476,-13.0523567,0.3432547,7.7503119,0.9296427
298,-13,-5.077761291150472,17.590694167536476,-13.0531626,0.3368730,7.4632087,0.9464199
299,-13,-5.070304651150472,17.590694167536476,-13.0539455,0.3345116,7.1685162,0.9567558
300,-13,-5.062848011150472,17.590694167536476,-13.0547056,0.3342446,6.8772926,0.9581387
301,-13,-5.055391371150472,17.590694167536476,-13.0554419,0.3303146,6.5859728,0.9485273
302,-13,-5.047934731150472,17.590694167536476,-13.0561533,0.3305064,6.2982812,0.9273238
303,-13,-5.040478091150472,17.590694167536476,-13.0568419,0.3377447,6.0225019,0.8957213
304,-13,-5.033021451150472,17.590694167536476,-13.0575075,0.3488941,5.7685580,0.8562939
305,-13,-5.025564811150472,17.590694167536476,-13.0581522,0.3600743,5.5379982,0.8128345
306,-13,-5.018108171150472,17.590694167536476,-13.0587797,0.3671449,5.3380518,0.7699994
307,-13,-5.010651531150472,17.590694167536476,-13.0593910,0.3654803,5.1638451,0.7335621
308,-13,-5.003194891150472,17.590694167536476,-13.0599899,0.3487509,5.0101070,0.7101165
309,-13,-4.995738251150472,17.590694167536476,-13.0605764,0.3142654,4.8675547,0.7064235
310,-13,-4.988281611150472,17.590694167536476,-13.0611496,0.2615372,4.7185750,0.7278768
311,-13,-4.980824971150472,17.590694167536476,-13.0617075,0.1949357,4.5530324,0.7770186
312,-13,-4.973368331150472,17.590694167536476,-13.0622463,0.1156424,4.3640437,0.8518909
313,-13,-4.965911691150472,17.590694167536476,-13.0627632,0.0204361,4.1410007,0.9469530
314,-13,-4.958455051150472,17.590694167536476,-13.0632515,-0.0865771,3.8680458,1.0541565
315,-13,-4.950998411150472,17.590694167536476,-13.0637045,-0.2027729,3.5390608,1.1618181
316,-13,-4.943541771150472,17.590694167536476,-13.0641146,-0.3164524,3.1471226,1.2542496
317,-13,-4.936085131150472,17.590694167536476,-13.0644722,-0.4229739,2.6942725,1.3039871
318,-13,-4.928628491150472,17.590694167536476,-13.0647717,-0.5134870,2.1897848,1.2778982
319,-13,-4.921171851150472,17.590694167536476,-13.0650053,-0.5813106,1.6356082,1.1814384
320,-13,-4.913715211150472,17.590694167536476,-13.0651684,-0.6138597,1.0565799,1.0365614
321,-13,-4.906258571150472,17.590694167536476,-13.0652590,-0.6071368,0.4789267,0.8713565
322,-13,-4.898801931150473,17.590694167536476,-13.0652781,-0.5608678,0.1320744,0.7148871
323,-13,-4.891345291150473,17.590694167536476,-13.0652304,-0.4709141,0.6143720,0.5994674
324,-13,-4.883888651150473,17.590694167536476,-13.0651236,-0.3407742,1.0494324,0.5549645
325,-13,-4.876432011150473,17.590694167536476,-13.0649681,-0.1835000,1.3852251,0.5841721
326,-13,-4.868975371150473,17.590694167536476,-13.0647774,-0.0118559,1.6173832,0.6555961
327,-13,-4.861518731150473,17.590694167536476,-13.0645657,0.1680534,1.7436647,0.7375989
328,-13,-4.854062091150473,17.590694167536476,-13.0643435,0.3508958,1.7648066,0.8285018
329,-13,-4.846605451150473,17.590694167536476,-13.0641241,0.5293903,1.6854293,0.9619617
330,-13,-4.839148811150473,17.590694167536476,-13.0639200,0.7038301,1.5167727,1.1501287
331,-13,-4.831692171150473,17.590694167536476,-13.0637388,0.8629646,1.2717581,1.3856897
332,-13,-4.824235531150473,17.590694167536476,-13.0635920,1.0018424,0.9961179,1.6538764
333,-13,-4.816778891150473,17.590694167536476,-13.0634832,1.1132469,0.8042387,1.9441074
334,-13,-4.809322251150473,17.590694167536476,-13.0634184,1.1999776,0.8881319,2.2489898
335,-13,-4.801865611150473,17.590694167536476,-13.0633955,1.2663078,1.2655438,2.5615273
336,-13,-4.794408971150473,17.590694167536476,-13.0634155,1.3211765,1.8009801,2.8741827
337,-13,-4.786952331150473,17.590694167536476,-13.0634766,1.3744951,2.4234784,3.1789923
338,-13,-4.779495691150473,17.590694167536476,-13.0635767,1.4356073,3.1124630,3.4684799
339,-13,-4.772039051150473,17.590694167536476,-13.0637178,1.5078514,3.8651512,3.7363534
340,-13,-4.764582411150473,17.590694167536476,-13.0639038,1.5835267,4.6796565,3.9778388
341,-13,-4.757125771150473,17.590694167536476,-13.0641394,1.6578777,5.5457954,4.1895032
342,-13,-5.129957771150472,17.583237527536479,-13.0463676,0.3233848,9.0799675,0.8072865
343,-13,-5.122501131150472,17.583237527536479,-13.0473089,0.3337038,8.8704424,0.7865014
344,-13,-5.115044491150472,17.583237527536479,-13.0482359,0.3326058,8.6605282,0.7810612
345,-13,-5.107587851150472,17.583237527536479,-13.0491476,0.3269835,8.4423571,0.7889289
346,-13,-5.100131211150472,17.583237527536479,-13.0500441,0.3170622,8.2145452,0.8067946
347,-13,-5.092674571150472,17.583237527536479,-13.0509233,0.3056696,7.9709892,0.8313096
348,-13,-5.085217931150472,17.583237527536479,-13.0517845,0.2905932,7.7111878,0.8584828
349,-13,-5.077761291150472,17.583237527536479,-13.0526247,0.2795188,7.4364266,0.8836463
350,-13,-5.070304651150472,17.583237527536479,-13.0534420,0.2705366,7.1527891,0.9029832
351,-13,-5.062848011150472,17.583237527536479,-13.0542355,0.2629294,6.8672361,0.9133471
352,-13,-5.055391371150472,17.583237527536479,-13.0550060,0.2538452,6.5797639,0.9120420
353,-13,-5.047934731150472,17.583237527536479,-13.0557508,0.2508337,6.2920036,0.8980772
354,-13,-5.040478091150472,17.583237527536479,-13.0564699,0.2536750,6.0167861,0.8721584
355,-13,-5.033021451150472,17.583237527536479,-13.0571642,0.2597080,5.7606673,0.8364954
356,-13,-5.025564811150472,17.583237527536479,-13.0578365,0.2682181,5.5258408,0.7948322
357,-13,-5.018108171150472,17.583237527536479,-13.0584879,0.2757868,5.3212180,0.7517787
358,-13,-5.010651531150472,17.583237527536479,-13.0591221,0.2741391,5.1442223,0.7131718
359,-13,-5.003194891150472,17.583237527536479,-13.0597391,0.2601044,4.9864869,0.6858995
360,-13,-4.995738251150472,17.583237527536479,-13.0603418,0.2319616,4.8435307,0.6771005
361,-13,-4.988281611150472,17.583237527536479,-13.0609303,0.1872716,4.6999640,0.6928208
362,-13,-4.980824971150472,17.583237527536479,-13.0615015,0.1284626,4.5432858,0.7366772
