OID_,DEM_Large_S3_RegL2,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
795,-13,-3.295624331150471,18.940346007536480,-13.0212164,-0.0007438,0.0000000,5.0597806,-4.2581100,5.0000000,-6.6433969,1.0092279,6.7437625,-1.8728234,64.7485962
796,-13,-3.288167691150471,18.940346007536480,-13.0210667,-0.0007438,0.0000000,19.3448658,-4.6796017,5.0000000,-5.9611659,1.0115381,8.7193184,-3.3980374,51.8302727
797,-13,-3.280711051150471,18.940346007536480,-13.0208454,-0.0007438,0.0000000,4.9118514,-2.3820229,5.0000000,-1.9551709,1.0218745,12.1164865,-2.8088748,13.8987226
798,-13,-3.273254411150471,18.940346007536480,-13.0205555,-0.0013223,0.0000000,-11.7617235,0.9809210,5.0000000,2.9293599,1.0230390,10.8895550,-0.9675179,29.7414837
799,-13,-3.265797771150471,18.940346007536480,-13.0202026,-0.0022314,0.0000000,-20.0164909,3.1373036,5.0000000,6.5469794,1.0093331,6.0300269,-0.2723724,81.6738129
800,-13,-3.258341131150471,18.940346007536480,-13.0197916,-0.0030579,0.0000000,-6.7935147,2.5923796,5.0000000,5.9751396,1.0019305,2.5636604,-0.7903802,40.7017822
801,-13,-3.250884491150471,18.940346007536480,-13.0193281,-0.0038017,0.0000000,-7.7856555,0.2341025,5.0000000,2.3896410,1.0008239,0.6006834,-1.9214358,15.7942209
802,-13,-3.243427851150471,18.940346007536480,-13.0188160,-0.0045455,0.0000000,2.9861126,-2.5810986,6.0000000,-3.1900403,1.0017242,1.9106261,-1.9721566,20.7291126
803,-13,-3.235971211150471,18.940346007536480,-13.0182629,-0.0052066,0.0000000,7.2169003,-3.0537386,3.0000000,-3.3245285,1.0030230,4.4581208,-2.7829485,23.1669712
804,-13,-3.228514571150471,18.940346007536480,-13.0176754,0.0039669,39.6694221,1.6773548,-1.4092734,4.0000000,-1.9502531,1.0092372,6.7235394,-0.8682936,4.7616677
805,-13,-3.221057931150471,18.940346007536480,-13.0170593,0.0030579,30.5785122,8.6208162,-3.8777418,5.0000000,-1.8795993,1.0137476,6.0346560,-5.8758841,43.5204697
806,-13,-3.213601291150471,18.940346007536480,-13.0164213,0.0021488,21.4876041,-2.8306682,-2.5476415,3.0000000,-2.6375110,1.0149633,9.8861208,-2.4577720,33.6086731
807,-13,-3.206144651150471,18.940346007536480,-13.0157642,0.0012397,12.3966942,-14.8605804,0.8316710,4.0000000,-3.0129218,1.0175358,10.5699711,4.6762638,34.3402824
808,-13,-3.198688011150471,18.940346007536480,-13.0150928,0.0003306,3.3057852,-8.0539722,1.9569029,3.0000000,2.2124183,1.0105480,5.7221975,1.7013873,32.0808640
809,-13,-3.191231371150471,18.940346007536480,-13.0144129,0.0000000,0.0000000,-6.2073274,-0.8350335,5.0000000,1.0516317,1.0070635,5.9118443,-2.7216988,15.4634027
810,-13,-3.183774731150470,18.940346007536480,-13.0137253,0.0000000,0.0000000,-4.9923806,-0.6653015,4.0000000,1.3378502,1.0089638,6.6905165,-2.6684532,12.0069885
811,-13,-3.176318091150470,18.940346007536480,-13.0130310,-0.0005785,0.0000000,-2.2563012,-0.1489149,3.0000000,-1.0286995,1.0065541,5.3630776,0.7308697,4.6875076
812,-13,-3.168861451150471,18.940346007536480,-13.0123320,-0.0012397,0.0000000,0.1772082,-1.3890222,2.0000000,-0.6272228,1.0036534,4.2917385,-2.1508217,7.4223251
813,-13,-3.161404811150471,18.940346007536480,-13.0116272,-0.0019008,0.0000000,-0.0669005,-0.7818035,4.0000000,-1.4652504,1.0073962,5.8544421,-0.0983568,2.6561229
814,-13,-3.153948171150471,18.940346007536480,-13.0109129,-0.0026446,0.0000000,0.0353958,-0.4725419,4.0000000,-0.8950136,1.0091083,6.6862707,-0.0500703,0.8564298
815,-13,-3.146491531150471,18.940346007536480,-13.0101871,-0.0035537,0.0000000,-1.2096381,0.1208826,4.0000000,-0.5245354,1.0092932,6.6603742,0.7663007,2.5414968
816,-13,-3.139034891150471,18.940346007536480,-13.0094452,0.0055372,55.3719025,-3.3210447,1.0594418,4.0000000,1.7070658,1.0085367,7.2719789,0.4118178,11.5434341
817,-13,-3.131578251150471,18.940346007536480,-13.0086861,0.0046281,46.2809906,0.2660070,2.4463506,4.0000000,2.5871115,1.0028245,4.2601151,2.3055899,23.6748829
818,-13,-3.124121611150471,18.940346007536480,-13.0079079,0.0037190,37.1900826,-4.3749580,1.2528754,3.0000000,1.1076154,1.0015044,1.8092790,1.3981355,15.0579853
819,-13,-3.116664971150471,18.940346007536480,-13.0071096,0.0028099,28.0991745,-10.7348957,-0.5140945,3.0000000,-2.0011141,1.0042486,3.7341416,0.9729251,22.7324371
820,-13,-3.109208331150471,18.940346007536480,-13.0062923,0.0019008,19.0082645,-5.4915438,-1.1444885,3.0000000,-1.0064607,1.0095048,6.3342195,-1.2825164,16.6170349
821,-13,-3.101751691150471,18.940346007536480,-13.0054560,0.0009091,9.9173555,-0.6004554,0.5959653,4.0000000,0.9532146,1.0104879,7.8137140,0.2387161,2.7379429
822,-13,-3.094295051150471,18.940346007536480,-13.0046043,0.0004132,6.6115704,-7.5445824,1.5356716,3.0000000,2.5703268,1.0054430,4.9778609,0.5010164,24.9447575
823,-13,-3.086838411150471,18.940346007536480,-13.0037394,-0.0005785,4.1322312,10.1455898,-3.7627757,5.0000000,-5.6791596,1.0005834,1.2710708,-1.8463916,36.3927498
824,-13,-3.079381771150471,18.940346007536480,-13.0028677,-0.0017355,1.6528926,18.4928665,-4.7797675,4.0000000,-3.5110633,1.0231802,9.0502281,-6.0484715,56.5714264
825,-13,-3.071925131150471,18.940346007536480,-13.0019960,-0.0028099,0.0000000,10.5799198,-3.3249323,5.0000000,-3.7002213,1.0441933,11.3918600,-2.9496434,25.2056179
826,-13,-3.064468491150471,18.940346007536480,-13.0011311,-0.0037190,0.0000000,6.1164870,-2.6018934,4.0000000,-2.7991059,1.0378066,8.9009151,-2.4046810,15.6400509
827,-12,-3.526780171150471,18.932889367536479,-12.9774637,0.0035537,42.1487617,-7.8600187,-3.9789319,4.0000000,0.8801147,1.0663191,21.1811218,-8.8379784,91.2326584
828,-12,-3.519323531150471,18.932889367536479,-12.9800882,-0.0038843,22.3140488,5.2084250,2.5834298,4.0000000,3.3183470,1.0393357,10.3451099,1.8485125,17.6567459
829,-12,-3.511866891150471,18.932889367536479,-12.9827023,-0.0008264,31.4049587,-27.5351830,9.0090551,4.0000000,-1.2173572,1.0723546,21.4518929,19.2354679,440.3901978
830,-12,-3.504410251150471,18.932889367536479,-12.9852953,0.0019008,40.4958687,-8.7185659,2.3486755,4.0000000,-1.2321203,1.2606107,34.0484238,5.9294715,61.8997421
831,-12,-3.496953611150471,18.932889367536479,-12.9878578,-0.0054545,17.3553715,34.1212349,-8.0113049,4.0000000,-2.5936925,1.2357466,30.2396088,-13.4289169,260.3435059
832,-12,-3.489496971150471,18.932889367536479,-12.9903793,-0.0027273,26.4462814,55.9766998,-9.6259127,4.0000000,-3.5947199,1.0537128,18.6982555,-15.6571054,291.8768311
833,-12,-3.482040331150471,18.932889367536479,-12.9928513,-0.0002479,35.5371895,11.1694441,-5.3356767,4.0000000,-6.4938722,1.0632035,17.4006519,-4.1774812,113.5159531
834,-12,-3.474583691150471,18.932889367536479,-12.9952641,0.0023967,44.6280975,-6.1992550,-1.2930781,4.0000000,-3.7832549,1.0632284,20.0911522,1.1970986,26.7798100
835,-12,-3.467127051150471,18.932889367536479,-12.9976053,-0.0050413,10.7438021,-1.3699156,-2.2850513,4.0000000,-4.3399587,1.0543102,18.6219940,-0.2301439,31.9406147
836,-12,-3.459670411150471,18.932889367536479,-12.9998636,-0.0025620,19.0082645,-7.8171506,-2.0156264,4.0000000,-3.2576795,1.0449479,16.5100861,-0.7735735,38.7802391
837,-13,-3.452213771150471,18.932889367536479,-13.0020294,-0.0004132,28.0991745,-0.0108371,3.2084284,4.0000000,0.4764374,1.0373416,14.3855104,5.9404192,44.3392105
838,-13,-3.444757131150471,18.932889367536479,-13.0040941,0.0016529,37.1900826,-3.5026960,2.2265284,4.0000000,-0.5950800,1.0772762,21.3910313,5.0481367,31.2641792
839,-13,-3.437300491150471,18.932889367536479,-13.0060492,-0.0063636,0.0000000,-1.2624671,-1.3781935,4.0000000,-3.0513229,1.0822306,22.3589191,0.2949359,15.9739771
840,-13,-3.429843851150471,18.932889367536479,-13.0078869,-0.0048760,0.8264463,42.0592537,-6.6399894,4.0000000,-6.2538109,1.0532931,17.5177727,-7.0261679,110.8374023
841,-13,-3.422387211150471,18.932889367536479,-13.0096025,-0.0029752,6.6115704,-13.3579874,-3.3513515,4.0000000,-8.2398825,1.0454233,15.8276739,1.5371790,89.7843170
842,-13,-3.414930571150471,18.932889367536479,-13.0111952,-0.0012397,14.0495872,30.5890427,-6.2413702,5.0000000,-7.3814869,1.0439084,15.2459631,-5.1012530,111.8186111
843,-13,-3.407473931150471,18.932889367536479,-13.0126629,0.0004132,21.4876041,43.5734482,-7.4440355,4.0000000,-5.6602030,1.0315363,12.0689459,-9.2278681,144.6181335
844,-13,-3.400017291150471,18.932889367536479,-13.0140066,0.0020661,28.9256191,24.5754261,-6.3083353,3.0000000,-2.8120787,1.0042043,2.9264176,-9.8045921,110.3742599
845,-13,-3.392560651150471,18.932889367536479,-13.0152273,0.0033058,37.1900826,-13.0176630,-0.1918764,4.0000000,0.3938309,1.0053209,4.0511103,-0.7775837,26.4436493
846,-13,-3.385104011150471,18.932889367536479,-13.0163250,-0.0054545,0.0000000,-4.9388981,2.7844598,4.0000000,5.1766562,1.0037351,5.1100569,0.3922634,41.7637558
847,-13,-3.377647371150471,18.932889367536479,-13.0173025,-0.0044628,0.0000000,1.5393516,1.9870228,2.0000000,1.8655097,1.0207461,8.9296350,2.1085358,13.3276215
848,-13,-3.370190731150471,18.932889367536479,-13.0181627,-0.0035537,0.0000000,-1.1494150,-0.1948253,4.0000000,-0.1533280,1.0260509,11.3821058,-0.2363226,2.6519890
849,-13,-3.362734091150471,18.932889367536479,-13.0189095,-0.0026446,0.0000000,-0.1454220,-1.9502509,4.0000000,-1.0674722,1.0085505,6.6097393,-2.8330295,15.8304253
850,-13,-3.355277451150471,18.932889367536479,-13.0195456,-0.0017355,0.0000000,7.3233180,-2.7581148,3.0000000,-3.1608040,1.0067161,6.3040676,-2.3554256,16.2261105
851,-13,-3.347820811150471,18.932889367536479,-13.0200787,-0.0009917,0.0000000,6.4368935,-3.5930150,4.0000000,-2.0800126,1.0094783,6.5635929,-5.1060171,39.5075264
852,-13,-3.340364171150471,18.932889367536479,-13.0205107,-0.0008264,0.0000000,23.5221291,-4.9355340,5.0000000,-4.1396475,1.0094841,6.4135609,-5.7314205,51.4769897
853,-13,-3.332907531150471,18.932889367536479,-13.0208473,-0.0009091,0.0000000,29.0445290,-5.4079356,6.0000000,-5.6734686,1.0107857,5.7341380,-5.1424026,60.1494904
854,-13,-3.325450891150471,18.932889367536479,-13.0210915,-0.0009917,0.0000000,27.9489441,-5.4034486,4.0000000,-4.6031828,1.0077380,4.8583875,-6.2037144,61.6494141
855,-13,-3.317994251150471,18.932889367536479,-13.0212450,-0.0011570,0.0000000,9.1608477,-3.7796657,4.0000000,-3.9853599,1.0041821,5.2425590,-3.5739715,39.5057831
856,-13,-3.310537611150471,18.932889367536479,-13.0213127,-0.0011570,0.0000000,2.4550011,-3.6532781,4.0000000,-5.5386877,1.0066946,5.3913651,-1.7678684,49.5931702
857,-13,-3.303080971150471,18.932889367536479,-13.0212965,-0.0011570,0.0000000,4.8778048,-4.0443192,4.0000000,-7.0047393,1.0123651,7.6872187,-1.0838993,58.6224937
858,-13,-3.295624331150471,18.932889367536479,-13.0212030,-0.0011570,0.0000000,-0.0825189,-3.1241844,4.0000000,-5.4249773,1.0137259,10.1370039,-0.8233915,42.7334442
859,-13,-3.288167691150471,18.932889367536479,-13.0210361,-0.0011570,0.0000000,2.1090333,-1.8556923,4.0000000,-1.0636591,1.0187123,12.3225889,-2.6477253,10.1988802
860,-13,-3.280711051150471,18.932889367536479,-13.0208006,-0.0011570,0.0000000,-14.3256321,-0.0802766,3.0000000,3.5198164,1.0270793,11.9856758,-3.6803696,31.2920494
861,-13,-3.273254411150471,18.932889367536479,-13.0205002,-0.0017355,0.0000000,-29.5042782,1.9959987,4.0000000,7.4237666,1.0194037,8.7217951,-3.4317689,79.5888748
862,-13,-3.265797771150471,18.932889367536479,-13.0201378,-0.0025620,0.0000000,-24.0603886,3.3404701,3.0000000,9.2739420,1.0053426,4.5035214,-2.5930018,94.4083862
863,-13,-3.258341131150471,18.932889367536479,-13.0197191,-0.0033058,0.0000000,-8.5870438,2.1503258,0.0000000,2.4597707,1.0005918,1.6871502,1.8408809,35.7339287
864,-13,-3.250884491150471,18.932889367536479,-13.0192480,-0.0039669,0.0000000,-4.4943810,-0.9686651,2.0000000,0.1282672,1.0005102,1.1711656,-2.0655973,12.7508860
865,-13,-3.243427851150471,18.932889367536479,-13.0187292,-0.0046281,0.0000000,5.1426878,-3.1586413,3.0000000,-1.1540669,1.0015030,2.3688390,-5.1632161,29.6807480
866,-13,-3.235971211150471,18.932889367536479,-13.0181704,-0.0052066,0.0000000,6.1855145,-2.5398107,4.0000000,-2.6332912,1.0041851,4.8984413,-2.4463301,13.6369619
867,-13,-3.228514571150471,18.932889367536479,-13.0175762,0.0039669,39.6694221,10.3755827,-3.5255036,4.0000000,-4.7224298,1.0080808,4.1995745,-2.3285775,29.3708763
868,-13,-3.221057931150471,18.932889367536479,-13.0169544,0.0030579,30.5785122,27.4835396,-5.5914259,3.0000000,-4.9671888,1.0104877,7.1590452,-6.2156625,72.1005096
869,-13,-3.213601291150471,18.932889367536479,-13.0163088,0.0021488,21.4876041,2.6120296,-2.8273656,3.0000000,-4.2204695,1.0285869,12.8336496,-1.4342614,30.5113163
870,-13,-3.206144651150471,18.932889367536479,-13.0156431,0.0012397,12.3966942,-26.0677910,1.8705701,4.0000000,-3.5640693,1.0298316,11.5104475,7.3052092,69.9969254
871,-13,-3.198688011150471,18.932889367536479,-13.0149632,0.0003306,3.3057852,-13.7947741,2.2642777,3.0000000,0.8576093,1.0083330,5.4096503,3.6709461,48.8486557
872,-13,-3.191231371150471,18.932889367536479,-13.0142736,0.0000000,0.0000000,-6.9710698,-0.1048490,4.0000000,2.1472912,1.0053360,4.5858450,-2.3569891,14.1607294
873,-13,-3.183774731150470,18.932889367536479,-13.0135746,0.0000000,0.0000000,-7.8010759,-0.8836235,4.0000000,-0.2919490,1.0049088,4.4898505,-1.4752980,18.9439735
874,-13,-3.176318091150470,18.932889367536479,-13.0128698,-0.0006612,0.0000000,-4.5565953,-0.2675118,4.0000000,-1.0004400,1.0057309,4.6613474,0.4654165,9.5301256
875,-13,-3.168861451150471,18.932889367536479,-13.0121584,-0.0014050,0.0000000,-0.2089435,-1.2711353,4.0000000,-0.7356984,1.0083867,4.9947472,-1.8065724,6.9656239
876,-13,-3.161404811150471,18.932889367536479,-13.0114412,-0.0021488,0.0000000,0.9812952,-1.0131937,4.0000000,-1.0214583,1.0064527,5.5316634,-1.0049291,2.1844656
877,-13,-3.153948171150471,18.932889367536479,-13.0107155,-0.0029752,0.0000000,0.4984566,-1.1151471,4.0000000,-0.2857861,1.0049059,5.3340020,-1.9445081,4.0144196
878,-13,-3.146491531150471,18.932889367536479,-13.0099773,-0.0038843,0.0000000,-0.4109338,-0.5285276,5.0000000,-1.0778286,1.0085651,6.5970168,0.0207733,2.0074065
879,-13,-3.139034891150471,18.932889367536479,-13.0092239,0.0052066,52.0661163,-3.3910027,0.5847793,4.0000000,-1.3140562,1.0081273,7.4021449,2.4836147,8.3515711
880,-13,-3.131578251150471,18.932889367536479,-13.0084534,0.0042975,42.9752083,-4.9922948,1.1207845,3.0000000,-0.9480974,1.0035526,4.2417145,3.1896665,15.1235275
881,-13,-3.124121611150471,18.932889367536479,-13.0076656,0.0033884,33.8842964,-8.3471565,-0.0624660,2.0000000,-0.8094252,1.0042738,4.0784593,0.6844932,16.8812351
882,-13,-3.116664971150471,18.932889367536479,-13.0068588,0.0023967,24.7933884,-9.7238607,-0.6244992,4.0000000,-1.8866630,1.0076573,5.9217405,0.6376646,21.4968758
883,-13,-3.109208331150471,18.932889367536479,-13.0060329,0.0014050,15.7024794,-3.8013175,-0.1983195,4.0000000,-1.0361221,1.0091581,7.0389047,0.6394832,8.0089149
884,-13,-3.101751691150471,18.932889367536479,-13.0051908,0.0003306,6.6115704,-0.0531276,1.2142330,4.0000000,0.8720224,1.0075531,7.2262707,1.5564436,6.1713462
885,-13,-3.094295051150471,18.932889367536479,-13.0043335,-0.0001653,4.1322312,-6.6259375,0.9697835,3.0000000,0.3384835,1.0043414,3.3512387,1.6010835,17.1222477
886,-13,-3.086838411150471,18.932889367536479,-13.0034647,-0.0011570,2.4793389,19.6660023,-4.7702303,4.0000000,-6.1840100,1.0021147,3.6474261,-3.3564506,52.2200127
887,-13,-3.079381771150471,18.932889367536479,-13.0025902,-0.0022314,0.8264463,20.0406075,-5.1676245,5.0000000,-4.8264632,1.0331707,10.8556080,-5.5087852,71.4985504
888,-13,-3.071925131150471,18.932889367536479,-13.0017157,-0.0032231,0.0000000,1.7070625,-2.6034358,3.0000000,-2.6739407,1.0465835,13.4648628,-2.5329309,26.5616035
889,-13,-3.064468491150471,18.932889367536479,-13.0008478,-0.0041322,0.0000000,-5.5366931,-2.1859720,4.0000000,-0.0744172,1.0167507,8.4659996,-4.2975268,31.1215706
890,-12,-3.526780171150471,18.925432727536482,-12.9781799,0.0043802,46.2809906,-19.5547504,-3.2956278,4.0000000,2.0389245,1.0681572,22.0937672,-8.6301804,98.6365128
891,-12,-3.519323531150471,18.925432727536482,-12.9808207,-0.0029752,25.6198349,1.7974453,4.9889908,3.0000000,9.4684601,1.0609694,12.6983700,0.5095213,110.9696579
892,-12,-3.511866891150471,18.925432727536482,-12.9834452,0.0000826,34.7107430,148.3940582,13.1689320,4.0000000,9.1797237,1.0941243,21.7206211,17.1581402,496.6804504
893,-12,-3.504410251150471,18.925432727536482,-12.9860439,0.0028099,43.8016510,10.6640034,3.8913460,2.0000000,2.2984557,1.2877250,36.2525482,5.4842362,74.6398849
894,-12,-3.496953611150471,18.925432727536482,-12.9886074,-0.0044628,19.8347111,-15.1825848,-6.7008052,5.0000000,-0.1872732,1.2627100,30.2046223,-13.2143373,297.1787415
895,-12,-3.489496971150471,18.925432727536482,-12.9911232,-0.0018182,28.9256191,3.1428583,-6.7317958,4.0000000,-1.8205863,1.0675318,19.5565071,-11.6430054,203.1961060
896,-12,-3.482040331150471,18.925432727536482,-12.9935837,0.0005785,38.0165291,-5.2198400,-3.7921956,4.0000000,-5.0427198,1.0585467,18.6034622,-2.5416713,86.9919968
897,-12,-3.474583691150471,18.925432727536482,-12.9959784,-0.0068595,4.9586778,12.4544544,-4.7101960,4.0000000,-5.4200644,1.0537777,17.8832245,-4.0003271,79.7081680
898,-12,-3.467127051150471,18.925432727536482,-12.9982967,-0.0042975,11.5702477,20.3701477,-4.6112761,4.0000000,-4.9670811,1.0405190,15.7586222,-4.2554717,52.3871574
899,-13,-3.459670411150471,18.925432727536482,-13.0005255,-0.0019008,20.6611576,9.0342131,-3.0803242,4.0000000,-3.5887609,1.0378211,14.4638596,-2.5718877,23.1246948
900,-13,-3.452213771150471,18.925432727536482,-13.0026579,0.0001653,29.7520657,-15.1315823,0.9859642,4.0000000,-2.7796235,1.0318002,13.1300888,4.7515516,37.1413040
901,-13,-3.444757131150471,18.925432727536482,-13.0046854,0.0021488,38.8429756,-17.6064606,1.3227872,4.0000000,-2.9730630,1.0576988,18.4718285,5.6186371,49.4612617
902,-13,-3.437300491150471,18.925432727536482,-13.0066004,-0.0059504,0.0000000,-17.3431797,-2.0558474,4.0000000,-5.1373873,1.0628669,20.7191620,1.0256927,72.1733856
903,-13,-3.429843851150471,18.925432727536482,-13.0083952,-0.0045455,0.8264463,0.8339013,-3.8635795,4.0000000,-2.1995909,1.0490205,15.1297340,-5.5275679,64.8478394
904,-13,-3.422387211150471,18.925432727536482,-13.0100679,-0.0027273,6.6115704,-3.0027020,-1.8621933,5.0000000,-3.1907337,1.0337265,14.5997295,-0.5336531,23.4321098
905,-13,-3.414930571150471,18.925432727536482,-13.0116158,-0.0010744,14.0495872,15.7773886,-4.3371940,3.0000000,-2.5982497,1.0388128,15.2271652,-6.0761385,48.0433693
906,-13,-3.407473931150471,18.925432727536482,-13.0130386,0.0005785,21.4876041,14.4051533,-5.6821136,4.0000000,-1.6539848,1.0383523,10.0638485,-9.7102423,103.7838211
907,-13,-3.400017291150471,18.925432727536482,-13.0143366,0.0022314,28.9256191,-13.8429527,-3.6279817,4.0000000,0.9857200,1.0060116,5.3236794,-8.2416830,81.1497498
908,-13,-3.392560651150471,18.925432727536482,-13.0155115,0.0033884,36.3636360,-2.4836538,-1.2458948,3.0000000,0.6511549,1.0044007,3.7882974,-3.1429446,11.2329168
909,-13,-3.385104011150471,18.925432727536482,-13.0165653,-0.0055372,0.0000000,-9.4123821,2.0391634,5.0000000,3.8475666,1.0024468,2.3842921,0.2307604,35.6062279
910,-13,-3.377647371150471,18.925432727536482,-13.0174999,-0.0047107,0.0000000,-13.7890091,2.7606900,4.0000000,2.5270772,1.0126497,7.6329346,2.9943027,60.1229248
911,-13,-3.370190731150471,18.925432727536482,-13.0183191,-0.0038017,0.0000000,-5.9174533,0.4105852,4.0000000,-0.4247644,1.0262580,12.0985870,1.2459348,13.6196575
912,-13,-3.362734091150471,18.925432727536482,-13.0190239,-0.0029752,0.0000000,6.5409498,-2.9478164,5.0000000,-1.8125398,1.0171726,8.9921923,-4.0830927,22.4343071
913,-13,-3.355277451150471,18.925432727536482,-13.0196228,-0.0021488,0.0000000,15.1964502,-4.0222759,5.0000000,-3.4116549,1.0061001,6.2715821,-4.6328964,35.0376053
914,-13,-3.347820811150471,18.925432727536482,-13.0201197,-0.0014876,0.0000000,6.9289670,-3.5796983,5.0000000,-1.4450303,1.0068690,5.5177989,-5.7143664,37.8125839
915,-13,-3.340364171150471,18.925432727536482,-13.0205193,-0.0014050,0.0000000,1.7441002,-3.1178396,5.0000000,-1.2063128,1.0102497,6.9903369,-5.0293665,36.1043129
916,-13,-3.332907531150471,18.925432727536482,-13.0208254,-0.0015702,0.0000000,14.8650541,-3.9601872,3.0000000,-3.7977777,1.0129844,7.2934632,-4.1225972,34.0533791
917,-13,-3.325450891150471,18.925432727536482,-13.0210428,-0.0017355,0.0000000,22.0981331,-4.7198730,5.0000000,-4.3115292,1.0107857,6.9640794,-5.1282167,46.1502037
918,-13,-3.317994251150471,18.925432727536482,-13.0211735,-0.0019835,0.0000000,16.6638737,-4.1822400,4.0000000,-3.8940594,1.0079800,6.5647764,-4.4704204,37.5516167
