OID_,DEM_Large_S3_RegL1,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2812,-13,-3.131578251150471,19.559247127536480,-13.0211258,-0.0040496,0.0000000,-10.9643002,-0.7731831,3.0000000,-3.1349638,1.0226468,11.3278341,1.5885975,26.6322784
2813,-13,-3.124121611150471,19.559247127536480,-13.0222721,-0.0031405,0.0000000,11.4174147,-4.1004820,5.0000000,-4.3012943,1.0263774,13.2408085,-3.8996694,49.7282562
2814,-13,-3.116664971150471,19.559247127536480,-13.0234070,-0.0015702,6.6115704,19.5884266,-4.4865618,4.0000000,-3.8785155,1.0116167,7.8204083,-5.0946083,42.7102013
2815,-13,-3.109208331150471,19.559247127536480,-13.0245209,0.0002479,15.7024794,6.4834199,-2.9268980,4.0000000,-4.3114405,1.0084337,6.0779929,-1.5423554,21.9741211
2816,-13,-3.101751691150471,19.559247127536480,-13.0256023,0.0020661,24.7933884,-9.3179035,0.9042717,4.0000000,-2.2631147,1.0077295,6.9233313,4.0716581,22.3871155
2817,-13,-3.094295051150471,19.559247127536480,-13.0266390,0.0033884,33.8842964,-24.0734558,3.5678341,4.0000000,-1.7767543,1.0115143,6.8556371,8.9124231,100.8314819
2818,-13,-3.086838411150471,19.559247127536480,-13.0276213,0.0042975,42.9752083,-36.9987679,4.6009197,4.0000000,-2.1578517,1.0388232,16.0822868,11.3596907,174.9810486
2819,-13,-3.079381771150471,19.559247127536480,-13.0285387,-0.0048760,0.0000000,1.5563304,-2.3636940,4.0000000,-3.0573347,1.0758080,21.3887329,-1.6700536,27.0039501
2820,-13,-3.071925131150471,19.559247127536480,-13.0293837,-0.0040496,0.0000000,80.6354446,-9.9402981,5.0000000,-5.8400898,1.0494044,15.8386164,-14.0405064,259.2059021
2821,-13,-3.064468491150471,19.559247127536480,-13.0301504,-0.0032231,0.0000000,101.2679520,-10.1909494,5.0000000,-8.8965454,1.0086843,6.1519675,-11.4853535,217.2518921
2822,-13,-3.057011851150471,19.559247127536480,-13.0308352,-0.0023140,0.0000000,45.2423744,-7.6569214,4.0000000,-5.1411910,1.0124251,6.5339475,-10.1726522,146.8132629
2823,-13,-3.049555211150471,19.559247127536480,-13.0314350,-0.0014050,0.0000000,31.0214634,-6.4816451,4.0000000,-3.7855124,1.0107704,7.0146809,-9.1777782,108.1670685
2824,-13,-3.042098571150471,19.559247127536480,-13.0319510,-0.0004959,0.0000000,52.0902939,-7.5147510,4.0000000,-5.5101657,1.0062572,6.4881110,-9.5193357,124.0895767
2825,-13,-3.034641931150471,19.559247127536480,-13.0323811,-0.0002479,0.0000000,8.8511543,-4.9783058,6.0000000,-1.6821092,1.0061290,4.6712499,-8.2745028,82.0817719
2826,-13,-3.027185291150471,19.559247127536480,-13.0327253,-0.0002479,0.0000000,-4.3824167,-3.0997500,3.0000000,-1.8263870,1.0035623,4.5047045,-4.3731127,47.6878929
2827,-13,-3.019728651150471,19.559247127536480,-13.0329866,-0.0002479,0.0000000,-29.5384922,-0.2304271,4.0000000,4.1385159,1.0030245,3.3521926,-4.5993700,59.6832352
2828,-13,-3.012272011150471,19.559247127536480,-13.0331640,-0.0002479,0.0000000,-27.0623207,0.0198185,3.0000000,4.1075101,1.0080912,5.1287637,-4.0678730,55.0055122
2829,-13,-3.004815371150471,19.559247127536480,-13.0332584,-0.0002479,0.0000000,-27.1908112,0.9337568,4.0000000,0.6586002,1.0101744,7.2189245,1.2089134,59.7243958
2830,-13,-2.997358731150471,19.559247127536480,-13.0332727,-0.0001653,0.0000000,-4.9115443,-2.7892361,4.0000000,-6.1847501,1.0100106,7.7925858,0.6062778,43.2268066
2831,-13,-2.989902091150471,19.559247127536480,-13.0332079,-0.0000826,0.0000000,17.5967846,-5.8270969,4.0000000,-5.2066317,1.0060023,4.4369626,-6.4475617,101.7554321
2832,-13,-2.982445451150471,19.559247127536480,-13.0330648,0.0000000,0.0000000,38.9772606,-6.8671241,1.0000000,-9.6343889,1.0012285,2.8944852,-4.0998592,111.4370728
2833,-13,-2.974988811150471,19.559247127536480,-13.0328436,0.0000000,0.0000000,41.2100220,-6.6709838,3.0000000,-6.6114044,1.0041394,3.7356508,-6.7305627,96.3987732
2834,-13,-2.967532171150471,19.559247127536480,-13.0325451,0.0000000,0.0000000,11.7617874,-4.1716003,4.0000000,-4.5897551,1.0148190,9.0771627,-3.7534459,48.6648254
2835,-13,-2.960075531150471,19.559247127536480,-13.0321703,-0.0001653,0.0000000,-12.7390308,-2.0959849,4.0000000,-4.3368797,1.0130494,7.1081667,0.1449096,44.7013130
2836,-13,-2.952618891150471,19.559247127536480,-13.0317192,-0.0009091,0.0000000,-8.4958324,-2.6989903,3.0000000,-4.5263591,1.0062780,3.6171687,-0.8716217,46.5787659
2837,-13,-2.945162251150471,19.559247127536480,-13.0311937,-0.0018182,0.0000000,21.3441010,-4.8812909,4.0000000,-6.4427032,1.0061620,6.9637017,-3.3198788,54.6725235
2838,-13,-2.937705611150471,19.559247127536480,-13.0305977,-0.0027273,0.0000000,16.6437511,-4.2836580,5.0000000,-5.2817245,1.0086985,6.5724955,-3.2855911,41.4184456
2839,-13,-2.930248971150471,19.559247127536480,-13.0299330,-0.0036364,0.0000000,30.4817581,-5.9672184,4.0000000,-3.7032912,1.0194938,9.4543571,-8.2311449,84.5189209
2840,-13,-2.922792331150471,19.559247127536480,-13.0292034,-0.0045455,0.0000000,6.5023198,-2.8137028,5.0000000,-3.0027206,1.0371871,15.8541498,-2.6246848,22.0436592
2841,-13,-2.915335691150471,19.559247127536480,-13.0284100,0.0045455,45.4545441,-7.3220291,2.4641459,4.0000000,-1.1291083,1.0303230,13.6474085,6.0573997,41.4513855
2842,-13,-2.907879051150471,19.559247127536480,-13.0275536,0.0036364,36.3636360,4.5541515,4.2318730,4.0000000,1.5351939,1.0101399,7.7720613,6.9285522,64.0125809
2843,-13,-2.900422411150471,19.559247127536480,-13.0266352,0.0027273,27.2727280,0.6497079,2.6102157,3.0000000,2.1508658,1.0076585,6.4491076,3.0695653,26.5596466
2844,-13,-2.892965771150471,19.559247127536480,-13.0256548,0.0017355,18.1818180,6.9953275,3.3262742,4.0000000,2.4169014,1.0042855,5.1680870,4.2356472,30.6635513
2845,-13,-2.885509131150471,19.559247127536480,-13.0246134,0.0005785,9.0909090,-2.0502400,2.0828831,3.0000000,-0.4227125,1.0023448,2.6785200,4.5884786,21.5023136
2846,-13,-2.878052491150471,19.559247127536480,-13.0235138,-0.0004959,1.6528926,-1.3137964,0.8302306,2.0000000,-0.5642203,1.0025009,3.2035124,2.2246816,5.4039650
2847,-13,-2.870595851150471,19.559247127536480,-13.0223560,-0.0015702,0.0000000,-0.3174821,-0.0451629,4.0000000,-0.5306221,1.0027879,3.9740691,0.4402963,0.6497777
2848,-13,-2.863139211150471,19.559247127536480,-13.0211439,-0.0024793,0.0000000,16.0553932,-4.5870848,4.0000000,-6.7216544,1.0043777,3.1141067,-2.4525151,52.4798775
2849,-13,-2.855682571150471,19.559247127536480,-13.0198793,-0.0033884,0.0000000,29.6814041,-5.9072933,3.0000000,-4.2510490,1.0127643,8.5242691,-7.5635371,82.9769058
2850,-13,-2.848225931150471,19.559247127536480,-13.0185671,-0.0044628,0.0000000,49.8980980,-7.4833393,4.0000000,-5.5749874,1.0208724,10.4254589,-9.3916912,130.7947388
2851,-13,-2.840769291150471,19.559247127536480,-13.0172110,-0.0057025,0.0000000,29.0248928,-5.7428751,4.0000000,-7.3453054,1.0334804,13.6968431,-4.1404452,85.4269028
2852,-13,-2.833312651150471,19.559247127536480,-13.0158176,0.0028926,38.8429756,12.2286806,-4.5646987,4.0000000,-7.4985685,1.0474885,17.9703484,-1.6308290,78.8467484
2853,-13,-2.825856011150471,19.559247127536480,-13.0143957,0.0010744,29.7520657,-18.5161705,-1.7637285,4.0000000,-6.1457372,1.0550051,15.6146374,2.6182802,60.3578835
2854,-13,-2.818399371150471,19.559247127536480,-13.0129519,-0.0007438,20.6611576,-3.0576177,-3.3044958,4.0000000,-6.9938726,1.0736268,19.1235466,0.3848812,69.8473282
2855,-13,-2.810942731150471,19.559247127536480,-13.0114937,-0.0024793,12.3966942,-10.3937368,-0.7817156,4.0000000,-3.9314120,1.0787681,20.6686821,2.3679807,32.2733116
2856,-13,-2.803486091150471,19.559247127536480,-13.0100298,-0.0041322,5.7851238,-5.4985185,0.4536894,4.0000000,-1.1561687,1.0596232,18.4089832,2.0635474,14.2429829
2857,-13,-2.796029451150471,19.559247127536480,-13.0085669,0.0041322,44.6280975,-6.3745599,0.9234465,4.0000000,2.9663019,1.0420805,17.9186478,-1.1194090,20.6937618
2858,-13,-2.788572811150471,19.559247127536480,-13.0071144,0.0026446,35.5371895,-12.5927315,-0.8254157,4.0000000,2.5903759,1.0313605,14.1388187,-4.2412071,30.8329334
2859,-13,-2.781116171150471,19.559247127536480,-13.0056801,0.0009917,26.4462814,-5.4828734,-2.3836775,4.0000000,0.9199479,1.0451320,13.6088886,-5.6873026,35.8073235
2860,-13,-2.773659531150471,19.559247127536480,-13.0042696,-0.0008264,17.3553715,-2.2364745,-0.0581428,3.0000000,1.3468928,1.0711502,20.2548294,-1.4631785,5.7791924
2861,-13,-2.766202891150471,19.559247127536480,-13.0028896,-0.0024793,9.9173555,11.9546442,3.4687295,4.0000000,3.1941099,1.0617428,17.2000332,3.7433488,28.7854443
2862,-13,-2.758746251150471,19.559247127536480,-13.0015459,-0.0039669,4.1322312,19.1952686,5.1906056,4.0000000,5.0950770,1.0390763,13.5637102,5.2861338,77.6612167
2863,-13,-2.751289611150471,19.559247127536480,-13.0002422,0.0047107,47.1074371,8.9581003,4.4084649,4.0000000,6.0003052,1.0187868,10.9290915,2.8166249,65.5038757
2864,-13,-3.146491531150471,19.551790487536483,-13.0188389,0.0040496,40.4958687,-1.6644928,1.5708969,4.0000000,0.0705586,1.0190687,9.8297777,3.0712352,13.7127781
2865,-13,-3.139034891150471,19.551790487536483,-13.0199757,-0.0050413,0.0000000,-2.1403878,1.0311620,4.0000000,-0.6120032,1.0219610,11.5343504,2.6743271,8.9662485
2866,-13,-3.131578251150471,19.551790487536483,-13.0211210,-0.0041322,0.0000000,-0.8450906,-0.8753558,3.0000000,-2.1143787,1.0258418,12.7828808,0.3636671,5.5045786
2867,-13,-3.124121611150471,19.551790487536483,-13.0222654,-0.0032231,0.0000000,15.6590023,-4.0961285,3.0000000,-4.5134368,1.0281072,13.5571661,-3.6788204,40.5723114
2868,-13,-3.116664971150471,19.551790487536483,-13.0233984,-0.0017355,5.7851238,32.4602165,-5.7020173,5.0000000,-5.5635719,1.0136263,8.4452801,-5.8404627,67.9790726
2869,-13,-3.109208331150471,19.551790487536483,-13.0245085,0.0000826,14.8760328,19.5876980,-4.7533822,5.0000000,-5.9156780,1.0061266,5.7440391,-3.5910869,52.4740906
2870,-13,-3.101751691150471,19.551790487536483,-13.0255852,0.0019008,23.9669418,-11.5431271,-1.1740968,5.0000000,-4.2145977,1.0049379,5.1429048,1.8664042,29.1832752
2871,-13,-3.094295051150471,19.551790487536483,-13.0266161,0.0032231,33.0578499,-32.8641510,1.9443240,4.0000000,-4.1040068,1.0077602,6.3354630,7.9926548,82.2710419
2872,-13,-3.086838411150471,19.551790487536483,-13.0275917,0.0041322,41.3223152,-38.9001808,5.0191131,3.0000000,-1.1816106,1.0288826,12.5199184,11.2198372,190.1731720
2873,-13,-3.079381771150471,19.551790487536483,-13.0285015,-0.0051240,0.0000000,-7.5710225,-0.9454926,4.0000000,-0.6756519,1.0633968,20.1902866,-1.2153333,23.9753971
2874,-13,-3.071925131150471,19.551790487536483,-13.0293379,-0.0043802,0.0000000,2.5616126,-6.3873515,4.0000000,-0.7665350,1.0496719,15.7961864,-12.0081682,171.9745483
2875,-13,-3.064468491150471,19.551790487536483,-13.0300970,-0.0036364,0.0000000,10.3076887,-6.9866943,5.0000000,-9.2086916,1.0122727,7.9403620,-4.7646966,182.7657166
2876,-13,-3.057011851150471,19.551790487536483,-13.0307741,-0.0027273,0.0000000,0.7111740,-2.7365332,3.0000000,-3.7081988,1.0105461,9.1756868,-1.7648674,30.3347874
2877,-13,-3.049555211150471,19.551790487536483,-13.0313683,-0.0018182,0.0000000,1.2825831,-1.9493842,5.0000000,-2.6280389,1.0159643,9.7839212,-1.2707295,13.5661669
2878,-13,-3.042098571150471,19.551790487536483,-13.0318794,-0.0009091,0.0000000,3.5045886,-2.3834767,3.0000000,-3.8084273,1.0150257,9.4178209,-0.9585263,16.9865875
2879,-13,-3.034641931150471,19.551790487536483,-13.0323076,-0.0005785,0.0000000,1.2634407,-2.4525921,5.0000000,-1.1911283,1.0113027,8.0726347,-3.7140560,22.1556797
2880,-13,-3.027185291150471,19.551790487536483,-13.0326529,-0.0005785,0.0000000,-5.5068550,-1.0259441,4.0000000,1.5209396,1.0058690,6.4030547,-3.5728278,15.4769087
2881,-13,-3.019728651150471,19.551790487536483,-13.0329151,-0.0005785,0.0000000,-9.9091873,0.9941009,4.0000000,4.0545087,1.0042623,4.8677311,-2.0663071,24.2071571
2882,-13,-3.012272011150471,19.551790487536483,-13.0330963,-0.0005785,0.0000000,-9.1480417,1.0421040,3.0000000,4.0502386,1.0070143,5.0695338,-1.9660305,23.0982323
2883,-13,-3.004815371150471,19.551790487536483,-13.0331974,-0.0004959,0.0000000,-19.4140701,3.2035921,3.0000000,3.4659867,1.0106108,6.5473242,2.9411972,82.0454636
2884,-13,-2.997358731150471,19.551790487536483,-13.0332184,-0.0003306,0.0000000,-9.6465063,-0.3360779,3.0000000,-2.9336216,1.0229155,11.1498680,2.2614660,21.4630623
2885,-13,-2.989902091150471,19.551790487536483,-13.0331612,-0.0001653,0.0000000,18.0491924,-5.7359138,6.0000000,-3.8016839,1.0182453,7.8026009,-7.6701431,98.2809372
2886,-13,-2.982445451150471,19.551790487536483,-13.0330267,0.0000000,0.0000000,82.2563782,-9.6243877,8.0000000,-7.4418974,1.0028285,0.7689606,-11.8068771,206.0616455
2887,-13,-2.974988811150471,19.551790487536483,-13.0328159,0.0000000,0.0000000,63.9058380,-8.2587214,7.0000000,-9.4923916,1.0036268,2.8967733,-7.0250506,145.8630066
2888,-13,-2.967532171150471,19.551790487536483,-13.0325270,-0.0000826,0.0000000,10.3519802,-4.4832153,5.0000000,-7.4580312,1.0179973,9.8294868,-1.5083990,65.0316772
2889,-13,-2.960075531150471,19.551790487536483,-13.0321608,-0.0002479,0.0000000,-24.6782513,-1.6471860,5.0000000,-4.8591352,1.0202457,7.9660378,1.5647628,63.0223007
2890,-13,-2.952618891150471,19.551790487536483,-13.0317183,-0.0009917,0.0000000,-9.5885181,-3.3474698,6.0000000,-3.3343701,1.0130017,4.1381497,-3.3605695,64.6704025
2891,-13,-2.945162251150471,19.551790487536483,-13.0312004,-0.0019008,0.0000000,28.7572021,-5.5171604,4.0000000,-6.4218802,1.0108325,7.2435589,-4.6124411,66.6729355
2892,-13,-2.937705611150471,19.551790487536483,-13.0306110,-0.0028099,0.0000000,16.6586437,-4.3090243,4.0000000,-5.2981124,1.0087123,6.9751477,-3.3199360,42.4540176
2893,-13,-2.930248971150471,19.551790487536483,-13.0299520,-0.0037190,0.0000000,14.8585691,-4.7097497,6.0000000,-2.0086281,1.0228748,9.2542820,-7.4108715,60.8007622
2894,-13,-2.922792331150471,19.551790487536483,-13.0292273,-0.0046281,0.0000000,1.5750264,-2.6632340,3.0000000,-1.7336212,1.0459403,15.7660484,-3.5928469,28.5705910
2895,-13,-2.915335691150471,19.551790487536483,-13.0284376,0.0044628,44.6280975,4.0687952,3.0105376,4.0000000,1.0492878,1.0327469,14.3008862,4.9717875,30.2589779
2896,-13,-2.907879051150471,19.551790487536483,-13.0275831,0.0035537,35.5371895,30.9790649,6.3128891,4.0000000,3.7370062,1.0079246,7.7299185,8.8887720,99.8605652
2897,-13,-2.900422411150471,19.551790487536483,-13.0266657,0.0026446,26.4462814,23.0541325,5.1787868,4.0000000,5.3729844,1.0059489,4.6813574,4.9845891,62.0226402
2898,-13,-2.892965771150471,19.551790487536483,-13.0256844,0.0017355,17.3553715,4.6451154,3.1878855,3.0000000,0.9668500,1.0025382,3.3881783,5.4089212,31.4808445
2899,-13,-2.885509131150471,19.551790487536483,-13.0246410,0.0006612,9.0909090,0.4205992,1.8616595,3.0000000,0.1762575,1.0026730,3.7924256,3.5470614,13.0812044
2900,-13,-2.878052491150471,19.551790487536483,-13.0235376,-0.0004132,1.6528926,0.0025575,0.5759417,2.0000000,0.6159441,1.0033476,3.7555871,0.5359395,1.3335412
2901,-13,-2.870595851150471,19.551790487536483,-13.0223761,-0.0014876,0.0000000,-1.8888730,-1.2839320,6.0000000,-0.3948276,1.0030555,3.5336828,-2.1730366,10.4334478
2902,-13,-2.863139211150471,19.551790487536483,-13.0211592,-0.0023967,0.0000000,15.2213535,-4.8659086,4.0000000,-2.7266846,1.0036031,3.2648034,-7.0051327,64.5486221
2903,-13,-2.855682571150471,19.551790487536483,-13.0198908,-0.0033058,0.0000000,40.6652603,-6.7132463,6.0000000,-4.7792025,1.0148407,7.2519598,-8.6472902,101.3218613
2904,-13,-2.848225931150471,19.551790487536483,-13.0185747,-0.0042975,0.0000000,58.6707001,-7.9415846,4.0000000,-5.9901004,1.0210937,10.4163561,-9.8930683,142.0841064
2905,-13,-2.840769291150471,19.551790487536483,-13.0172167,-0.0054545,0.0000000,31.2743168,-6.2358232,4.0000000,-8.9840651,1.0398988,14.0980330,-3.4875817,110.0321350
2906,-13,-2.833312651150471,19.551790487536483,-13.0158243,0.0031405,39.6694221,8.2239990,-5.5830960,3.0000000,-10.3482428,1.0389653,14.8959112,-0.8179491,132.7314453
2907,-13,-2.825856011150471,19.551790487536483,-13.0144043,0.0013223,30.5785122,-49.4468994,-5.0013075,5.0000000,-13.2595530,1.0281914,13.1002636,3.2569377,231.0522919
2908,-13,-2.818399371150471,19.551790487536483,-13.0129642,-0.0004959,21.4876041,-24.5248928,-5.6765709,4.0000000,-13.0824528,1.0393764,15.0336695,1.7293106,218.5013733
2909,-13,-2.810942731150471,19.551790487536483,-13.0115137,-0.0023140,12.3966942,-41.6828918,-3.7472541,4.0000000,-10.8999195,1.0502926,16.5552750,3.4054115,176.6034546
2910,-13,-2.803486091150471,19.551790487536483,-13.0100603,-0.0039669,5.7851238,4.9076986,-4.5929475,4.0000000,-7.2256055,1.0629692,17.3903122,-1.9602898,95.6725082
2911,-13,-2.796029451150471,19.551790487536483,-13.0086098,-0.0057025,0.0000000,3.7779415,-3.9268086,4.0000000,-3.3975627,1.0587645,17.5196915,-4.4560542,64.6629715
2912,-13,-2.788572811150471,19.551790487536483,-13.0071726,0.0028926,37.1900826,-2.1586688,-1.0976467,4.0000000,-0.1067556,1.0436074,18.1541462,-2.0885377,10.6890392
2913,-13,-2.781116171150471,19.551790487536483,-13.0057535,0.0013223,28.0991745,0.1546988,-0.5201264,4.0000000,-0.7248297,1.0504076,14.7079506,-0.3154230,0.9169160
2914,-13,-2.773659531150471,19.551790487536483,-13.0043592,-0.0004959,19.0082645,-4.7506032,-0.4165081,4.0000000,-0.9661192,1.0566067,17.9152069,0.1331030,12.5544853
2915,-13,-2.766202891150471,19.551790487536483,-13.0029955,-0.0022314,10.7438021,0.7869405,2.5854704,4.0000000,1.8465850,1.0561172,18.5371532,3.3243558,30.2339554
2916,-13,-2.758746251150471,19.551790487536483,-13.0016661,-0.0038017,4.1322312,35.4265060,6.0561538,4.0000000,7.1557097,1.0622134,16.3256664,4.9565978,92.3197403
2917,-13,-2.751289611150471,19.551790487536483,-13.0003757,0.0048760,48.7603302,8.2915297,4.4701509,4.0000000,7.4225779,1.0372818,12.7171106,1.5177243,72.9381638
2918,-13,-3.146491531150471,19.544333847536482,-13.0188122,0.0039669,39.6694221,-25.7890511,0.3254883,4.0000000,-4.7430029,1.0119309,8.3264837,5.3939795,54.1196747
2919,-13,-3.139034891150471,19.544333847536482,-13.0199461,-0.0051240,0.0000000,-20.4962311,-0.4318130,4.0000000,-4.5723405,1.0210502,11.8205080,3.7087145,45.8434906
2920,-13,-3.131578251150471,19.544333847536482,-13.0210876,-0.0042149,0.0000000,0.5956445,-3.2809322,4.0000000,-5.4913821,1.0269560,12.6853657,-1.0704823,47.8422966
2921,-13,-3.124121611150471,19.544333847536482,-13.0222263,-0.0033058,0.0000000,21.5073929,-4.8801212,4.0000000,-5.8188057,1.0263891,11.9182615,-3.9414370,57.9292259
2922,-13,-3.116664971150471,19.544333847536482,-13.0233526,-0.0019008,4.9586778,24.7626648,-5.1703544,4.0000000,-5.9932408,1.0175772,9.9540024,-4.3474674,61.5709572
2923,-13,-3.109208331150471,19.544333847536482,-13.0244551,-0.0000826,14.0495872,17.1983852,-4.8807120,4.0000000,-7.4425468,1.0090104,7.6307330,-2.3188775,64.0260391
2924,-13,-3.101751691150471,19.544333847536482,-13.0255222,0.0017355,23.1404953,-7.9999447,-2.4495585,4.0000000,-6.0105734,1.0066705,5.3877954,1.1114565,41.0320206
2925,-13,-3.094295051150471,19.544333847536482,-13.0265427,0.0029752,31.4049587,-15.9172268,0.8499511,4.0000000,-2.1189771,1.0086011,6.5687842,3.8188794,35.5162888
2926,-13,-3.086838411150471,19.544333847536482,-13.0275068,0.0038843,38.8429756,-17.1503143,5.1780934,4.0000000,1.7649280,1.0202605,9.9958792,8.5912590,148.2211761
2927,-13,-3.079381771150471,19.544333847536482,-13.0284033,-0.0054545,0.0000000,-8.7756863,1.0117866,4.0000000,2.0223637,1.0450503,17.6288528,0.0012096,26.7392254
2928,-13,-3.071925131150471,19.544333847536482,-13.0292273,-0.0047934,0.0000000,-18.7248268,-4.4752550,4.0000000,0.8444032,1.0421767,16.3049660,-9.7949133,129.7005615
2929,-13,-3.064468491150471,19.544333847536482,-13.0299721,-0.0041322,0.0000000,-45.7614975,-5.2034979,5.0000000,-8.8435450,1.0140271,7.1813183,-1.5634505,207.4655914
2930,-13,-3.057011851150471,19.544333847536482,-13.0306377,-0.0033058,0.0000000,-25.9233837,-0.8817982,4.0000000,-3.7713461,1.0066527,5.3722682,2.0077496,56.0254059
2931,-13,-3.049555211150471,19.544333847536482,-13.0312223,-0.0023967,0.0000000,-10.5188589,0.6857829,4.0000000,-1.6686912,1.0092726,6.0507483,3.0402570,23.3638077
2932,-13,-3.042098571150471,19.544333847536482,-13.0317249,-0.0014876,0.0000000,-9.6664133,-1.4114591,3.0000000,-2.3327298,1.0108857,7.0011334,-0.4901886,28.2122555
2933,-13,-3.034641931150471,19.544333847536482,-13.0321455,-0.0010744,0.0000000,-0.1312800,-0.0546389,4.0000000,0.1793738,1.0101957,7.9091954,-0.2886517,0.2842059
2934,-13,-3.027185291150471,19.544333847536482,-13.0324869,-0.0010744,0.0000000,-6.9425068,-0.0368261,4.0000000,2.1880586,1.0088526,7.2332258,-2.2617109,14.3374434
