OID_,RegN,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
706,-13,-4.540883211150471,19.999188887536480,-13.2500477,-0.0056198,0.0000000,0.7573723,-0.8909344,4.0000000,-0.9501891,1.0038685,5.0139093,-0.8316798,1.6876614
707,-13,-4.533426571150471,19.999188887536480,-13.2506037,-0.0047107,0.0000000,0.7385848,-0.8861153,4.0000000,-0.8462644,1.0035011,4.7681851,-0.9259661,1.6859076
708,-13,-4.525969931150471,19.999188887536480,-13.2511187,-0.0038017,0.0000000,0.7291740,-0.8901470,4.0000000,-0.7483171,1.0031823,4.5474381,-1.0319768,1.7296227
709,-13,-4.518513291150471,19.999188887536480,-13.2515917,-0.0028926,0.0000000,0.7488641,-0.9093871,4.0000000,-0.6750875,1.0028982,4.3411455,-1.1436868,1.8262106
710,-13,-4.511056651150471,19.999188887536480,-13.2520199,-0.0019835,0.0000000,0.8098952,-0.9484865,5.0000000,-0.6515679,1.0026293,4.1348505,-1.2454052,1.9935464
711,-13,-4.503600011150471,19.999188887536480,-13.2523956,-0.0013223,0.0000000,0.9013239,-1.0020688,5.0000000,-0.7040389,1.0023670,3.9246256,-1.3000987,2.2291708
712,-13,-4.496143371150471,19.999188887536480,-13.2527094,-0.0009091,0.0000000,1.0143272,-1.0684212,4.0000000,-0.8645356,1.0021174,3.7105761,-1.2723068,2.5551631
713,-13,-4.488686731150471,19.999188887536480,-13.2529526,-0.0005785,0.0000000,1.1125345,-1.1326534,4.0000000,-1.1387205,1.0018990,3.5106611,-1.1265862,2.9285884
714,-13,-4.481230091150471,19.999188887536480,-13.2531128,-0.0004132,0.0000000,1.1719779,-1.1859903,4.0000000,-1.4795476,1.0017444,3.3614976,-0.8924330,3.3098707
715,-13,-4.473773451150471,19.999188887536480,-13.2531805,-0.0003306,0.0000000,1.1830324,-1.2277080,5.0000000,-1.7751412,1.0016940,3.3108103,-0.6802749,3.6966228
716,-13,-4.466316811150471,19.999188887536480,-13.2531490,-0.0004959,0.0000000,1.1455246,-1.2614815,4.0000000,-1.8893694,1.0017874,3.3980498,-0.6335937,4.1143260
717,-13,-4.458860171150471,19.999188887536480,-13.2530088,-0.0007438,0.0000000,1.0649140,-1.2892410,4.0000000,-1.7591701,1.0020666,3.6543901,-0.8193119,4.5656586
718,-13,-4.451403531150471,19.999188887536480,-13.2527533,-0.0013223,0.0000000,0.9503158,-1.3121688,4.0000000,-1.4582924,1.0025773,4.0824966,-1.1660453,5.0414329
719,-13,-4.443946891150471,19.999188887536480,-13.2523756,-0.0020661,0.0000000,0.8027864,-1.3206871,5.0000000,-1.1036639,1.0033696,4.6717339,-1.5377102,5.4356093
720,-13,-4.436490251150471,19.999188887536480,-13.2518692,-0.0029752,0.0000000,0.6348832,-1.3009021,4.0000000,-0.7846631,1.0044627,5.3832822,-1.8171412,5.5737081
721,-13,-4.429033611150471,19.999188887536480,-13.2512331,-0.0038843,0.0000000,0.4688473,-1.2528949,4.0000000,-0.5423974,1.0058401,6.1646566,-1.9633924,5.4246564
722,-13,-4.421576971150471,19.999188887536480,-13.2504692,-0.0047934,0.0000000,0.3244876,-1.1850382,4.0000000,-0.3770007,1.0074732,6.9751401,-1.9930757,5.0599751
723,-13,-4.414120331150471,19.999188887536480,-13.2495813,0.0042975,42.9752083,0.2109021,-1.1013261,4.0000000,-0.2722846,1.0093119,7.7858624,-1.9303676,4.5275288
724,-13,-4.406663691150471,19.999188887536480,-13.2485752,0.0033884,33.8842964,0.1249982,-1.0098934,4.0000000,-0.2121780,1.0112859,8.5680695,-1.8076088,3.9305923
725,-13,-4.399207051150471,19.999188887536480,-13.2474604,0.0022314,25.6198349,0.0588959,-0.9204440,4.0000000,-0.1860402,1.0133529,9.3125162,-1.6548479,3.3747218
726,-13,-4.391750411150471,19.999188887536480,-13.2462435,0.0007438,17.3553715,-0.0057378,-0.8301362,4.0000000,-0.1792059,1.0154780,10.0205402,-1.4810665,2.8739617
727,-13,-4.384293771150471,19.999188887536480,-13.2449331,-0.0007438,10.7438021,-0.0796161,-0.7318376,4.0000000,-0.1839171,1.0176088,10.6812525,-1.2797581,2.4092007
728,-13,-4.376837131150471,19.999188887536480,-13.2435369,-0.0022314,4.9586778,-0.1680420,-0.6223427,4.0000000,-0.1938852,1.0196772,11.2830706,-1.0508001,1.9943208
729,-13,-4.369380491150471,19.999188887536480,-13.2420664,-0.0034711,1.6528926,-0.2701583,-0.5032330,4.0000000,-0.2055064,1.0216105,11.8169928,-0.8009595,1.6649539
730,-13,-4.361923851150471,19.999188887536480,-13.2405319,-0.0047107,0.0000000,-0.3838986,-0.3880272,4.0000000,-0.2160217,1.0233550,12.2739220,-0.5600327,1.4896966
731,-13,-4.354467211150471,19.999188887536480,-13.2389469,0.0039669,45.4545441,-0.5074815,-0.2948097,4.0000000,-0.2249309,1.0249468,12.6731415,-0.3646885,1.4996583
732,-13,-4.347010571150471,19.999188887536480,-13.2373171,0.0024793,36.3636360,-0.6388817,-0.2211423,4.0000000,-0.2271019,1.0264889,13.0495987,-0.2151827,1.6363926
733,-13,-4.339553931150471,19.999188887536480,-13.2356472,0.0008264,27.2727280,-0.7736185,-0.1553472,4.0000000,-0.2197449,1.0280287,13.4142046,-0.0909494,1.8386523
734,-13,-4.332097291150471,19.999188887536480,-13.2339392,-0.0009091,18.1818180,-0.9182441,-0.0969981,4.0000000,-0.2013227,1.0295930,13.7730637,0.0073266,2.1088405
735,-13,-4.324640651150471,19.999188887536480,-13.2321949,-0.0028926,9.0909090,-1.0759128,-0.0477492,4.0000000,-0.1723422,1.0312637,14.1449308,0.0768437,2.4458907
736,-13,-4.317184011150471,19.999188887536480,-13.2304125,-0.0047934,3.3057852,-1.2537144,-0.0034775,4.0000000,-0.1293017,1.0330826,14.5406923,0.1223467,2.8564169
737,-13,-4.309727371150471,19.999188887536480,-13.2285910,0.0034711,45.4545441,-1.4617821,0.0334844,4.0000000,-0.0758943,1.0351094,14.9646473,0.1428631,3.3602805
738,-13,-4.302270731150471,19.999188887536480,-13.2267237,0.0018182,36.3636360,-1.7147737,0.0618376,4.0000000,-0.0112100,1.0374198,15.4319353,0.1348851,3.9883671
739,-13,-4.294814091150471,19.999188887536480,-13.2248058,0.0000826,27.2727280,-2.0090520,0.0892719,4.0000000,0.0638985,1.0400550,15.9504690,0.1146453,4.7379007
740,-13,-4.287357451150471,19.999188887536480,-13.2228298,-0.0019835,18.1818180,-2.3444662,0.1202964,4.0000000,0.1492556,1.0430511,16.5146465,0.0913372,5.6195788
741,-13,-4.279900811150471,19.999188887536480,-13.2207890,-0.0041322,10.7438021,-2.6589446,0.1714132,4.0000000,0.2463310,1.0464221,17.1293449,0.0964955,6.5230002
742,-13,-4.272444171150471,19.999188887536480,-13.2186756,0.0038843,47.9338837,-2.8992698,0.2541271,4.0000000,0.3588524,1.0500546,17.7651596,0.1494017,7.3777356
743,-13,-4.264987531150471,19.999188887536480,-13.2164907,0.0018182,38.8429756,-3.0315573,0.3621849,4.0000000,0.4811188,1.0537966,18.3882065,0.2432510,8.1485729
744,-13,-4.257530891150471,19.999188887536480,-13.2142353,-0.0004132,29.7520657,-3.0758090,0.4821645,4.0000000,0.6098204,1.0575562,18.9930325,0.3545085,8.8972673
745,-13,-4.250074251150471,19.999188887536480,-13.2119141,-0.0028099,20.6611576,-2.9987569,0.6153817,4.0000000,0.7445563,1.0612373,19.5643234,0.4862072,9.5848656
746,-13,-4.242617611150471,19.999188887536480,-13.2095318,0.0049587,51.2396698,-2.7843029,0.7619330,4.0000000,0.8846143,1.0647349,20.0868225,0.6392516,10.2148581
747,-13,-4.235160971150471,19.999188887536480,-13.2070961,0.0027273,42.1487617,-2.3965461,0.9238892,4.0000000,1.0294434,1.0679023,20.5489712,0.8183349,10.7624111
748,-13,-4.227704331150471,19.999188887536480,-13.2046185,0.0004132,33.0578499,-1.8180994,1.1054406,4.0000000,1.1827039,1.0705670,20.9278183,1.0281773,11.2912998
749,-13,-4.220247691150471,19.999188887536480,-13.2021132,-0.0020661,23.9669418,-1.0812584,1.2966794,4.0000000,1.3348333,1.0725672,21.2041435,1.2585256,11.8455734
750,-13,-4.212791051150471,19.999188887536480,-13.1995955,0.0054545,53.7190094,-0.2992138,1.4795436,4.0000000,1.4812385,1.0737983,21.3698196,1.4778485,12.4994955
751,-13,-4.205334411150471,19.999188887536480,-13.1970844,0.0030579,44.6280975,0.4316646,1.6384507,4.0000000,1.6130272,1.0743346,21.4377384,1.6638743,13.1961718
752,-13,-4.197877771150471,19.999188887536480,-13.1945915,0.0006612,35.5371895,0.9895631,1.7560085,4.0000000,1.7231687,1.0742925,21.4234791,1.7888484,13.8292131
753,-13,-4.190421131150471,19.999188887536480,-13.1921291,-0.0018182,26.4462814,1.3155053,1.8260897,4.0000000,1.8079939,1.0738561,21.3586578,1.8441855,14.2976456
754,-13,-4.182964491150471,19.999188887536480,-13.1897001,0.0057025,52.8925629,1.3824754,1.8491341,4.0000000,1.8662189,1.0732836,21.2737350,1.8320491,14.5858002
755,-13,-4.175507851150471,19.999188887536480,-13.1873035,0.0033884,43.8016510,1.2324644,1.8335800,4.0000000,1.8977956,1.0727113,21.1898575,1.7693644,14.7074823
756,-13,-4.168051211150471,19.999188887536480,-13.1849356,0.0010744,34.7107430,0.8949680,1.7861657,4.0000000,1.9063985,1.0723046,21.1300049,1.6659330,14.7344370
757,-13,-4.160594571150471,19.999188887536480,-13.1825867,-0.0014050,25.6198349,0.4126215,1.7146076,4.0000000,1.8967431,1.0721604,21.1068707,1.5324721,14.7410793
758,-13,-4.153137931150471,19.999188887536480,-13.1802492,-0.0038017,18.1818180,-0.2170412,1.6175796,4.0000000,1.8681428,1.0723678,21.1310673,1.3670163,14.7678862
759,-13,-4.593079691150471,19.991732247536479,-13.2445698,-0.0011570,0.0000000,0.5376731,-0.8756723,4.0000000,-1.3528625,1.0091760,7.7359676,-0.3984820,2.0981028
760,-13,-4.585623051150471,19.991732247536479,-13.2454395,-0.0004959,1.6528926,0.6756877,-0.9423283,4.0000000,-1.3992945,1.0083399,7.3697991,-0.4853622,2.3046527
761,-13,-4.578166411150471,19.991732247536479,-13.2462664,0.0002479,5.7851238,0.7822648,-0.9822201,4.0000000,-1.4065019,1.0075009,6.9858222,-0.5579383,2.3897710
762,-13,-4.570709771150471,19.991732247536479,-13.2470474,0.0009917,10.7438021,0.8713388,-1.0057594,4.0000000,-1.3797504,1.0066971,6.6000586,-0.6317683,2.3863780
763,-13,-4.563253131150471,19.991732247536479,-13.2477818,0.0016529,16.5289249,0.9379750,-1.0168844,4.0000000,-1.3252836,1.0059546,6.2219639,-0.7084853,2.3296547
764,-13,-4.555796491150471,19.991732247536479,-13.2484684,0.0023140,23.1404953,0.9609808,-1.0117966,4.0000000,-1.2448232,1.0052978,5.8659606,-0.7787700,2.2293174
765,-13,-4.548339851150471,19.991732247536479,-13.2491093,0.0030579,30.5785122,0.9569924,-1.0003650,4.0000000,-1.1468450,1.0047342,5.5443091,-0.8538851,2.1341801
766,-13,-4.540883211150471,19.991732247536479,-13.2497053,0.0038017,38.0165291,0.9428038,-0.9906253,4.0000000,-1.0416234,1.0042487,5.2529612,-0.9396271,2.0761757
767,-13,-4.533426571150471,19.991732247536479,-13.2502556,-0.0053719,0.0000000,0.9147962,-0.9796871,4.0000000,-0.9326290,1.0038314,4.9865789,-1.0267451,2.0389049
768,-13,-4.525969931150471,19.991732247536479,-13.2507610,-0.0045455,0.0000000,0.8895200,-0.9723960,4.0000000,-0.8319362,1.0034807,4.7547650,-1.1128558,2.0272171
769,-13,-4.518513291150471,19.991732247536479,-13.2512217,-0.0037190,0.0000000,0.8926739,-0.9780404,5.0000000,-0.7612386,1.0031791,4.5466471,-1.1948422,2.0614235
770,-13,-4.511056651150471,19.991732247536479,-13.2516336,-0.0028926,0.0000000,0.9373083,-1.0017657,5.0000000,-0.7454242,1.0029082,4.3488312,-1.2581074,2.1583843
771,-13,-4.503600011150471,19.991732247536479,-13.2519922,-0.0022314,0.0000000,1.0096710,-1.0379716,4.0000000,-0.8032521,1.0026577,4.1580057,-1.2726911,2.3093107
772,-13,-4.496143371150471,19.991732247536479,-13.2522907,-0.0018182,0.0000000,1.1058438,-1.0878874,4.0000000,-0.9583218,1.0024242,3.9729314,-1.2174530,2.5439887
773,-13,-4.488686731150471,19.991732247536479,-13.2525196,-0.0014876,0.0000000,1.1888689,-1.1374100,4.0000000,-1.1976147,1.0022203,3.8006570,-1.0772055,2.8230531
774,-13,-4.481230091150471,19.991732247536479,-13.2526684,-0.0013223,0.0000000,1.2353053,-1.1797459,4.0000000,-1.4721018,1.0020705,3.6685781,-0.8873900,3.1278343
775,-13,-4.473773451150471,19.991732247536479,-13.2527304,-0.0012397,0.0000000,1.2395344,-1.2158952,5.0000000,-1.7003032,1.0020082,3.6119521,-0.7314872,3.4714324
776,-13,-4.466316811150471,19.991732247536479,-13.2526970,-0.0014050,0.0000000,1.2058431,-1.2509944,4.0000000,-1.7938280,1.0020698,3.6629601,-0.7081608,3.8911014
777,-13,-4.458860171150471,19.991732247536479,-13.2525597,-0.0016529,0.0000000,1.1305112,-1.2818401,4.0000000,-1.6923156,1.0022967,3.8562582,-0.8713646,4.3603673
778,-13,-4.451403531150471,19.991732247536479,-13.2523117,-0.0022314,0.0000000,1.0243071,-1.3110502,4.0000000,-1.4368368,1.0027376,4.2085776,-1.1852634,4.8828626
779,-13,-4.443946891150471,19.991732247536479,-13.2519445,-0.0029752,0.0000000,0.8935692,-1.3299913,5.0000000,-1.1138843,1.0034480,4.7245488,-1.5460982,5.3530111
780,-13,-4.436490251150471,19.991732247536479,-13.2514515,-0.0038017,0.0000000,0.7367592,-1.3217924,4.0000000,-0.8069585,1.0044583,5.3805060,-1.8366263,5.5889916
781,-13,-4.429033611150471,19.991732247536479,-13.2508297,-0.0046281,0.0000000,0.5774552,-1.2855246,4.0000000,-0.5694823,1.0057700,6.1235952,-2.0015669,5.5388675
782,-13,-4.421576971150471,19.991732247536479,-13.2500792,-0.0054545,0.0000000,0.4366453,-1.2302448,4.0000000,-0.4078112,1.0073600,6.9182773,-2.0526781,5.2739625
783,-13,-4.414120331150471,19.991732247536479,-13.2492027,0.0037190,37.1900826,0.3175126,-1.1570514,4.0000000,-0.3042046,1.0091883,7.7324114,-2.0098982,4.8216124
784,-13,-4.406663691150471,19.991732247536479,-13.2482061,0.0028099,28.9256191,0.2199363,-1.0743527,4.0000000,-0.2437849,1.0111991,8.5319672,-1.9049205,4.2850904
785,-13,-4.399207051150471,19.991732247536479,-13.2470951,0.0016529,21.4876041,0.1362064,-0.9890199,4.0000000,-0.2119124,1.0133464,9.3092909,-1.7661275,3.7536933
786,-13,-4.391750411150471,19.991732247536479,-13.2458763,0.0001653,14.0495872,0.0520373,-0.8997127,4.0000000,-0.1969073,1.0155926,10.0560551,-1.6025181,3.2520604
787,-13,-4.384293771150471,19.991732247536479,-13.2445574,-0.0013223,8.2644625,-0.0384349,-0.7981526,4.0000000,-0.1910014,1.0178719,10.7586679,-1.4053040,2.7455740
788,-13,-4.376837131150471,19.991732247536479,-13.2431469,-0.0027273,3.3057852,-0.1364455,-0.6847618,4.0000000,-0.1901969,1.0201013,11.4024668,-1.1793265,2.2695403
789,-13,-4.369380491150471,19.991732247536479,-13.2416553,-0.0038843,0.8264463,-0.2418798,-0.5583054,4.0000000,-0.1892674,1.0222014,11.9761448,-0.9273435,1.8511442
790,-13,-4.361923851150471,19.991732247536479,-13.2400951,-0.0051240,0.0000000,-0.3484058,-0.4372888,4.0000000,-0.1883402,1.0241108,12.4684124,-0.6862373,1.5858814
791,-13,-4.354467211150471,19.991732247536479,-13.2384777,0.0034711,42.1487617,-0.4553389,-0.3376414,4.0000000,-0.1857070,1.0258454,12.8953304,-0.4895758,1.5024914
792,-13,-4.347010571150471,19.991732247536479,-13.2368116,0.0019008,33.0578499,-0.5623717,-0.2593087,4.0000000,-0.1759480,1.0274968,13.2917042,-0.3426694,1.5486152
793,-13,-4.339553931150471,19.991732247536479,-13.2351007,0.0001653,23.9669418,-0.6671154,-0.1903569,4.0000000,-0.1568922,1.0291179,13.6673479,-0.2238215,1.6577731
794,-13,-4.332097291150471,19.991732247536479,-13.2333488,-0.0016529,14.8760328,-0.7718366,-0.1334129,4.0000000,-0.1277958,1.0307294,14.0287733,-0.1390300,1.8226671
795,-13,-4.324640651150471,19.991732247536479,-13.2315588,-0.0036364,6.6115704,-0.8860565,-0.0863209,4.0000000,-0.0884907,1.0324111,14.3979416,-0.0841512,2.0473413
796,-13,-4.317184011150471,19.991732247536479,-13.2297277,0.0044628,50.4132233,-1.0140679,-0.0477546,4.0000000,-0.0370052,1.0342125,14.7800303,-0.0585040,2.3306141
797,-13,-4.309727371150471,19.991732247536479,-13.2278557,0.0027273,41.3223152,-1.1675963,-0.0174848,4.0000000,0.0252965,1.0361755,15.1843338,-0.0602661,2.6930511
798,-13,-4.302270731150471,19.991732247536479,-13.2259378,0.0010744,32.2314034,-1.3625450,0.0007418,4.0000000,0.0956639,1.0383869,15.6257610,-0.0941804,3.1682000
799,-13,-4.294814091150471,19.991732247536479,-13.2239685,-0.0008264,23.1404953,-1.5972242,0.0153627,4.0000000,0.1734623,1.0408953,16.1111088,-0.1427368,3.7519333
800,-13,-4.287357451150471,19.991732247536479,-13.2219410,-0.0030579,14.0495872,-1.8706567,0.0315996,4.0000000,0.2595336,1.0437363,16.6435699,-0.1963345,4.4480143
801,-13,-4.279900811150471,19.991732247536479,-13.2198477,0.0047934,52.0661163,-2.1324120,0.0698635,4.0000000,0.3579809,1.0469415,17.2228508,-0.2182539,5.1570783
802,-13,-4.272444171150471,19.991732247536479,-13.2176819,0.0028099,42.9752083,-2.3301499,0.1379954,4.0000000,0.4669195,1.0503848,17.8214188,-0.1909288,5.7893381
803,-13,-4.264987531150471,19.991732247536479,-13.2154436,0.0006612,33.8842964,-2.4395680,0.2345299,4.0000000,0.5846266,1.0538893,18.4064178,-0.1155668,6.3361311
804,-13,-4.257530891150471,19.991732247536479,-13.2131357,-0.0016529,24.7933884,-2.4748354,0.3459129,4.0000000,0.7069182,1.0573785,18.9687080,-0.0150924,6.8604527
805,-13,-4.250074251150471,19.991732247536479,-13.2107620,-0.0040496,15.7024794,-2.4028833,0.4736615,4.0000000,0.8343171,1.0607663,19.4948788,0.1130057,7.3309913
806,-13,-4.242617611150471,19.991732247536479,-13.2083282,0.0037190,46.2809906,-2.2169683,0.6148401,4.0000000,0.9634206,1.0639210,19.9701729,0.2662597,7.7664943
807,-13,-4.235160971150471,19.991732247536479,-13.2058439,0.0014050,37.1900826,-1.8759385,0.7752246,4.0000000,1.0978329,1.0667150,20.3814907,0.4526164,8.1557465
808,-13,-4.227704331150471,19.991732247536479,-13.2033186,-0.0009917,28.0991745,-1.3763052,0.9534844,4.0000000,1.2349466,1.0689778,20.7067528,0.6720221,8.5563154
809,-13,-4.220247691150471,19.991732247536479,-13.2007685,-0.0035537,19.0082645,-0.7300442,1.1455995,4.0000000,1.3723220,1.0705476,20.9271603,0.9188769,9.0358448
810,-13,-4.212791051150471,19.991732247536479,-13.1982098,0.0040496,47.9338837,-0.0466652,1.3276713,4.0000000,1.5019120,1.0713552,21.0359001,1.1534306,9.6275120
811,-13,-4.205334411150471,19.991732247536479,-13.1956606,0.0016529,38.8429756,0.5998269,1.4876125,4.0000000,1.6182731,1.0714678,21.0459156,1.3569518,10.2841034
812,-13,-4.197877771150471,19.991732247536479,-13.1931334,-0.0008264,29.7520657,1.0948443,1.6062845,4.0000000,1.7162309,1.0710098,20.9754257,1.4963381,10.8886786
813,-13,-4.190421131150471,19.991732247536479,-13.1906404,-0.0033884,20.6611576,1.3839978,1.6771765,4.0000000,1.7910908,1.0701917,20.8518677,1.5632621,11.3282728
814,-13,-4.182964491150471,19.991732247536479,-13.1881847,0.0042149,47.1074371,1.4343385,1.6984615,4.0000000,1.8403329,1.0692601,20.7152004,1.5565902,11.5644569
815,-13,-4.175507851150471,19.991732247536479,-13.1857662,0.0019008,38.0165291,1.2844023,1.6798122,4.0000000,1.8665050,1.0683812,20.5844421,1.4931195,11.6321163
816,-13,-4.168051211150471,19.991732247536479,-13.1833792,-0.0004959,28.9256191,0.9628401,1.6274354,4.0000000,1.8705992,1.0677224,20.4859409,1.3842717,11.5867786
817,-13,-4.160594571150471,19.991732247536479,-13.1810160,-0.0030579,19.8347111,0.5056865,1.5478303,4.0000000,1.8562877,1.0673707,20.4316959,1.2393728,11.4933062
818,-13,-4.153137931150471,19.991732247536479,-13.1786652,0.0046281,47.9338837,-0.0840465,1.4423515,4.0000000,1.8241762,1.0674090,20.4324741,1.0605267,11.4307928
819,-13,-4.145681291150471,19.991732247536479,-13.1763153,0.0022314,38.8429756,-0.8079512,1.3091679,4.0000000,1.7761374,1.0679685,20.5094967,0.8421984,11.4688177
820,-13,-4.138224651150471,19.991732247536479,-13.1739492,-0.0002479,29.7520657,-1.5870425,1.1612948,4.0000000,1.7217526,1.0691767,20.6808834,0.6008371,11.6770754
821,-13,-4.593079691150471,19.984275607536478,-13.2440538,-0.0015702,0.0000000,0.5668110,-0.8721884,4.0000000,-1.3111159,1.0101458,8.1371059,-0.4332610,2.0207696
822,-13,-4.585623051150471,19.984275607536478,-13.2449474,-0.0009091,0.8264463,0.7391840,-0.9591350,4.0000000,-1.3842388,1.0092896,7.7811394,-0.5340310,2.3160732
823,-13,-4.578166411150471,19.984275607536478,-13.2457981,-0.0001653,4.1322312,0.8819078,-1.0200334,4.0000000,-1.4181753,1.0083992,7.3950434,-0.6218915,2.5079353
824,-13,-4.570709771150471,19.984275607536478,-13.2466002,0.0005785,8.2644625,1.0001574,-1.0606687,4.0000000,-1.4129699,1.0075223,6.9968762,-0.7083675,2.5989432
825,-13,-4.563253131150471,19.984275607536478,-13.2473516,0.0012397,13.2231407,1.0848731,-1.0829769,4.0000000,-1.3727171,1.0066944,6.5977745,-0.7932367,2.6068890
826,-13,-4.555796491150471,19.984275607536478,-13.2480507,0.0019008,19.0082645,1.1205945,-1.0857477,4.0000000,-1.3007945,1.0059451,6.2161031,-0.8707010,2.5447090
827,-13,-4.548339851150471,19.984275607536478,-13.2486973,0.0025620,25.6198349,1.1173074,-1.0758598,4.0000000,-1.2048715,1.0053018,5.8681135,-0.9468480,2.4522431
828,-13,-4.540883211150471,19.984275607536478,-13.2492943,0.0032231,32.2314034,1.0933559,-1.0615181,4.0000000,-1.0986214,1.0047535,5.5564027,-1.0244147,2.3663156
829,-13,-4.533426571150471,19.984275607536478,-13.2498417,0.0039669,39.6694221,1.0529922,-1.0439488,4.0000000,-0.9919206,1.0042859,5.2767401,-1.0959768,2.2901402
830,-13,-4.525969931150471,19.984275607536478,-13.2503395,-0.0052893,0.0000000,1.0120925,-1.0275292,5.0000000,-0.8951926,1.0039033,5.0352702,-1.1598659,2.2291501
831,-13,-4.518513291150471,19.984275607536478,-13.2507896,-0.0045455,0.0000000,0.9941480,-1.0203141,5.0000000,-0.8296795,1.0035827,4.8261881,-1.2109486,2.2014499
