OID_,RegF2,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
4516,-13,-4.637819531150472,18.231965207536483,-13.2589293,0.0039669,45.4545441,-0.0793764,-0.0612912,4.0000000,-0.2445236,1.0678705,20.5473728,0.1219412,0.2345841
4517,-13,-4.630362891150472,18.231965207536483,-13.2561512,0.0012397,36.3636360,-0.1692138,-0.0046776,4.0000000,-0.1967979,1.0672212,20.4545441,0.1874427,0.4406745
4518,-13,-4.622906251150471,18.231965207536483,-13.2533894,-0.0014050,27.2727280,-0.2968510,0.0615413,4.0000000,-0.1602712,1.0662924,20.3211727,0.2833538,0.7793393
4519,-13,-4.615449611150471,18.231965207536483,-13.2506475,-0.0041322,18.1818180,-0.4563742,0.1392234,4.0000000,-0.1375235,1.0650257,20.1361313,0.4159704,1.2513329
4520,-13,-4.607992971150471,18.231965207536483,-13.2479353,0.0031405,43.8016510,-0.6392648,0.2224823,4.0000000,-0.1322902,1.0633411,19.8844833,0.5772548,1.8417385
4521,-13,-4.600536331150471,18.231965207536483,-13.2452631,0.0004132,34.7107430,-0.8356644,0.2987809,4.0000000,-0.1466667,1.0612912,19.5725441,0.7442285,2.4982345
4522,-13,-4.593079691150471,18.231965207536483,-13.2426386,-0.0017355,25.6198349,-1.0411762,0.3620803,4.0000000,-0.1823059,1.0589274,19.2060738,0.9064667,3.1710775
4523,-13,-4.585623051150471,18.231965207536483,-13.2400703,-0.0044628,16.5289249,-1.2455628,0.4093902,4.0000000,-0.2399782,1.0563701,18.7996807,1.0587585,3.8000944
4524,-13,-4.578166411150471,18.231965207536483,-13.2375641,0.0028099,42.1487617,-1.4385436,0.4400850,4.0000000,-0.3184238,1.0537297,18.3699131,1.1985939,4.3394666
4525,-13,-4.570709771150471,18.231965207536483,-13.2351236,0.0002479,33.0578499,-1.6162059,0.4626433,4.0000000,-0.4164177,1.0510813,17.9272633,1.3417042,4.8032146
4526,-13,-4.563253131150471,18.231965207536483,-13.2327518,-0.0017355,23.9669418,-1.7619882,0.4769718,4.0000000,-0.5272796,1.0484232,17.4712563,1.4812232,5.1503987
4527,-13,-4.555796491150471,18.231965207536483,-13.2304554,-0.0039669,14.8760328,-1.8775684,0.4810595,4.0000000,-0.6465558,1.0457937,17.0057621,1.6086748,5.3794913
4528,-13,-4.548339851150471,18.231965207536483,-13.2282343,0.0035537,42.1487617,-1.9487622,0.4692285,4.0000000,-0.7651171,1.0432569,16.5425739,1.7035742,5.4410424
4529,-13,-4.540883211150471,18.231965207536483,-13.2260933,0.0011570,33.0578499,-1.9724808,0.4328202,4.0000000,-0.8798970,1.0408440,16.0856953,1.7455375,5.3085561
4530,-13,-4.533426571150471,18.231965207536483,-13.2240305,-0.0006612,23.9669418,-1.9383664,0.3679517,4.0000000,-0.9821607,1.0386499,15.6591759,1.7180641,4.9779439
4531,-13,-4.525969931150471,18.231965207536483,-13.2220440,-0.0026446,14.8760328,-1.8383913,0.2789561,4.0000000,-1.0653560,1.0367413,15.2793541,1.6232682,4.4919972
4532,-13,-4.518513291150471,18.231965207536483,-13.2201271,-0.0047934,5.7851238,-1.6791427,0.1719807,4.0000000,-1.1254607,1.0351347,14.9498091,1.4694221,3.9287183
4533,-13,-4.511056651150472,18.231965207536483,-13.2182741,0.0032231,42.1487617,-1.4774477,0.0531949,4.0000000,-1.1634656,1.0338277,14.6795311,1.2698555,3.3751223
4534,-13,-4.503600011150471,18.231965207536483,-13.2164755,0.0016529,33.0578499,-1.2539854,-0.0666588,4.0000000,-1.1776466,1.0327874,14.4609833,1.0443290,2.9004345
4535,-13,-4.496143371150472,18.231965207536483,-13.2147236,-0.0001653,23.9669418,-1.0189682,-0.1891631,4.0000000,-1.1754395,1.0319527,14.2813730,0.7971132,2.5305386
4536,-13,-4.488686731150471,18.231965207536483,-13.2130108,-0.0020661,14.8760328,-0.7634566,-0.3196332,4.0000000,-1.1655399,1.0313276,14.1434584,0.5262734,2.2680526
4537,-13,-5.294003851150472,18.224508567536482,-13.2155533,0.0009091,32.2314034,-0.6116818,0.4916580,4.0000000,0.3720241,1.0548911,18.5643005,0.6112919,2.6846538
4538,-13,-5.286547211150472,18.224508567536482,-13.2178946,0.0032231,41.3223152,-0.7419502,0.4402854,4.0000000,0.3382540,1.0585033,19.1387672,0.5423168,2.8138914
4539,-13,-5.279090571150472,18.224508567536482,-13.2203112,-0.0044628,15.7024794,-0.8722458,0.3829331,4.0000000,0.3055331,1.0622025,19.7064838,0.4603330,2.9520924
4540,-13,-5.271633931150472,18.224508567536482,-13.2227993,-0.0019008,23.9669418,-0.9973252,0.3214954,4.0000000,0.2744806,1.0659600,20.2626381,0.3685101,3.1014225
4541,-13,-5.264177291150472,18.224508567536482,-13.2253580,0.0006612,33.0578499,-1.1112458,0.2582080,4.0000000,0.2462502,1.0697851,20.8110523,0.2701658,3.2597289
4542,-13,-5.256720651150472,18.224508567536482,-13.2279835,0.0032231,42.1487617,-1.1977348,0.1910419,4.0000000,0.2179587,1.0736141,21.3436661,0.1641251,3.3817461
4543,-13,-5.249264011150472,18.224508567536482,-13.2306719,-0.0041322,19.8347111,-1.2496662,0.1229248,4.0000000,0.1907068,1.0774301,21.8572311,0.0551428,3.4571323
4544,-13,-5.241807371150472,18.224508567536482,-13.2334213,-0.0014050,28.0991745,-1.2758377,0.0645766,4.0000000,0.1637886,1.0811646,22.3451214,-0.0346355,3.5155449
4545,-13,-5.234350731150472,18.224508567536482,-13.2362242,0.0013223,37.1900826,-1.2795645,0.0211635,4.0000000,0.1360314,1.0848767,22.8158989,-0.0937043,3.5502942
4546,-13,-5.226894091150472,18.224508567536482,-13.2390823,0.0042149,46.2809906,-1.2623605,-0.0094744,4.0000000,0.1047911,1.0886222,23.2800903,-0.1237399,3.5459969
4547,-13,-5.219437451150472,18.224508567536482,-13.2419930,-0.0028099,24.7933884,-1.1917335,-0.0479115,4.0000000,0.0617294,1.0923387,23.7335205,-0.1575523,3.4024129
4548,-13,-5.211980811150472,18.224508567536482,-13.2449551,0.0000826,33.8842964,-1.0759948,-0.0960000,4.0000000,0.0075254,1.0958860,24.1539001,-0.1995253,3.1481748
4549,-13,-5.204524171150472,18.224508567536482,-13.2479630,0.0029752,42.9752083,-0.9169233,-0.1550542,4.0000000,-0.0587154,1.0991124,24.5287094,-0.2513930,2.8026590
4550,-13,-5.197067531150472,18.224508567536482,-13.2510099,-0.0039669,23.1404953,-0.7304067,-0.2227230,4.0000000,-0.1331931,1.1019399,24.8527088,-0.3122529,2.4277484
4551,-13,-5.189610891150472,18.224508567536482,-13.2540894,-0.0009917,32.2314034,-0.5221469,-0.3019337,4.0000000,-0.2146351,1.1042016,25.1061954,-0.3892323,2.0700257
4552,-13,-5.182154251150472,18.224508567536482,-13.2571898,0.0019835,41.3223152,-0.3137770,-0.3838751,4.0000000,-0.2985613,1.1058230,25.2847672,-0.4691889,1.7903737
4553,-13,-5.174697611150472,18.224508567536482,-13.2603006,-0.0048760,20.6611576,-0.1080368,-0.4710688,4.0000000,-0.3830270,1.1067848,25.3913422,-0.5591106,1.6203548
4554,-13,-5.167240971150472,18.224508567536482,-13.2634115,-0.0018182,28.9256191,0.0907770,-0.5609769,4.0000000,-0.4649068,1.1070240,25.4176769,-0.6570472,1.5725334
4555,-13,-5.159784331150472,18.224508567536482,-13.2665091,0.0011570,38.0165291,0.2937176,-0.6599394,4.0000000,-0.5460920,1.1065662,25.3679543,-0.7737867,1.6678813
4556,-13,-5.152327691150472,18.224508567536482,-13.2695827,0.0042149,47.1074371,0.5134393,-0.7732947,4.0000000,-0.6244017,1.1053822,25.2384930,-0.9221876,1.9375541
4557,-13,-5.144871051150472,18.224508567536482,-13.2726173,-0.0028099,26.4462814,0.7500796,-0.8992233,4.0000000,-0.7003916,1.1033447,25.0125046,-1.0980549,2.4102242
4558,-13,-5.137414411150472,18.224508567536482,-13.2755947,0.0000000,34.7107430,0.9699730,-1.0172447,4.0000000,-0.7654523,1.1005530,24.6952839,-1.2690371,2.9969077
4559,-13,-5.129957771150472,18.224508567536482,-13.2785025,0.0027273,43.8016510,1.1564649,-1.1185799,4.0000000,-0.8141116,1.0971985,24.3067341,-1.4230480,3.6008866
4560,-13,-5.122501131150472,18.224508567536482,-13.2813263,-0.0043802,20.6611576,1.2988417,-1.1978450,4.0000000,-0.8459952,1.0934377,23.8634090,-1.5496947,4.1298742
4561,-13,-5.115044491150472,18.224508567536482,-13.2840576,-0.0016529,28.0991745,1.3896222,-1.2516128,4.0000000,-0.8605100,1.0895034,23.3861847,-1.6427156,4.5091267
4562,-13,-5.107587851150472,18.224508567536482,-13.2866907,0.0009917,36.3636360,1.4276055,-1.2802403,4.0000000,-0.8575099,1.0856003,22.9019852,-1.7029706,4.7120099
4563,-13,-5.100131211150472,18.224508567536482,-13.2892227,0.0035537,45.4545441,1.4253899,-1.2909781,4.0000000,-0.8411608,1.0818549,22.4257145,-1.7407954,4.7871952
4564,-13,-5.092674571150472,18.224508567536482,-13.2916536,-0.0040496,19.0082645,1.3807433,-1.2817930,4.0000000,-0.8108769,1.0783439,21.9668217,-1.7527090,4.7147379
4565,-13,-5.085217931150471,18.224508567536482,-13.2939835,-0.0017355,25.6198349,1.3018804,-1.2557430,4.0000000,-0.7695010,1.0751792,21.5445347,-1.7419852,4.5250282
4566,-13,-5.077761291150471,18.224508567536482,-13.2962170,0.0005785,32.2314034,1.1907235,-1.2111754,4.0000000,-0.7176399,1.0724018,21.1657047,-1.7047111,4.2111101
4567,-13,-5.070304651150471,18.224508567536482,-13.2983580,0.0026446,39.6694221,1.0585015,-1.1518699,4.0000000,-0.6575548,1.0700454,20.8383369,-1.6461850,3.8141842
4568,-13,-5.062848011150471,18.224508567536482,-13.3004160,-0.0053719,13.2231407,0.9194797,-1.0821867,5.0000000,-0.5944726,1.0681634,20.5734997,-1.5699010,3.3724914
4569,-13,-5.055391371150471,18.224508567536482,-13.3023996,-0.0033058,18.1818180,0.7961912,-1.0138556,5.0000000,-0.5386074,1.0666853,20.3623390,-1.4891038,2.9652872
4570,-13,-5.047934731150471,18.224508567536482,-13.3043165,-0.0012397,23.9669418,0.6973523,-0.9512650,4.0000000,-0.4967871,1.0655432,20.2015762,-1.4057430,2.6074803
4571,-13,-5.040478091150471,18.224508567536482,-13.3061752,0.0006612,30.5785122,0.6401766,-0.9063742,4.0000000,-0.4807121,1.0646641,20.0792446,-1.3320363,2.3484280
4572,-13,-5.033021451150471,18.224508567536482,-13.3079834,0.0024793,37.1900826,0.6239792,-0.8821145,4.0000000,-0.4929921,1.0639445,19.9773273,-1.2712370,2.1892884
4573,-13,-5.025564811150471,18.224508567536482,-13.3097448,0.0041322,44.6280975,0.6474545,-0.8799818,4.0000000,-0.5357682,1.0632721,19.8813343,-1.2241954,2.1312294
4574,-13,-5.018108171150471,18.224508567536482,-13.3114624,-0.0042149,15.7024794,0.7051502,-0.8994012,4.0000000,-0.6066988,1.0625693,19.7820377,-1.1921037,2.1813195
4575,-13,-5.010651531150471,18.224508567536482,-13.3131380,-0.0026446,20.6611576,0.8020972,-0.9433286,4.0000000,-0.7073504,1.0617563,19.6633587,-1.1793067,2.3674676
4576,-13,-5.003194891150471,18.224508567536482,-13.3147697,-0.0009917,26.4462814,0.9374341,-1.0100150,4.0000000,-0.8334184,1.0607613,19.5168190,-1.1866115,2.7061212
4577,-13,-4.995738251150471,18.224508567536482,-13.3163576,0.0005785,32.2314034,1.1164720,-1.0993974,4.0000000,-0.9812207,1.0595402,19.3306637,-1.2175741,3.2260373
4578,-13,-4.988281611150471,18.224508567536482,-13.3178959,0.0021488,38.8429756,1.3386631,-1.2075946,4.0000000,-1.1444035,1.0580534,19.1022606,-1.2707857,3.9383342
4579,-13,-4.980824971150471,18.224508567536482,-13.3193798,0.0036364,45.4545441,1.6134199,-1.3337512,4.0000000,-1.3209504,1.0562992,18.8267822,-1.3465519,4.8628392
4580,-13,-4.973368331150471,18.224508567536482,-13.3208055,-0.0049587,9.9173555,1.9655318,-1.4802922,4.0000000,-1.5084524,1.0542737,18.5010891,-1.4521321,6.0295892
4581,-13,-4.965911691150471,18.224508567536482,-13.3221645,-0.0037190,13.2231407,2.4215748,-1.6476499,4.0000000,-1.7078494,1.0519770,18.1214104,-1.5874504,7.4575582
4582,-13,-4.958455051150471,18.224508567536482,-13.3234501,-0.0025620,17.3553715,2.9952772,-1.8325194,4.0000000,-1.9106216,1.0494199,17.6867905,-1.7544173,9.1381588
4583,-13,-4.950998411150471,18.224508567536482,-13.3246508,-0.0014050,21.4876041,3.6878126,-2.0291805,4.0000000,-2.1100731,1.0466412,17.1997528,-1.9482878,11.0347967
4584,-13,-4.943541771150471,18.224508567536482,-13.3257570,-0.0003306,25.6198349,4.5076685,-2.2353096,4.0000000,-2.3062637,1.0437104,16.6664352,-2.1643553,13.1343279
4585,-13,-4.936085131150471,18.224508567536482,-13.3267565,0.0005785,29.7520657,5.4107976,-2.4405866,4.0000000,-2.4844334,1.0406798,16.0942631,-2.3967397,15.3444605
4586,-13,-4.928628491150471,18.224508567536482,-13.3276367,0.0014050,33.8842964,6.3542151,-2.6374071,4.0000000,-2.6367676,1.0376520,15.4967365,-2.6380467,17.5722141
4587,-13,-4.921171851150472,18.224508567536482,-13.3283882,0.0019835,37.1900826,7.3067589,-2.8214898,4.0000000,-2.7584906,1.0347188,14.8912849,-2.8844891,19.7394371
4588,-13,-4.913715211150471,18.224508567536482,-13.3289995,0.0024793,39.6694221,8.2639399,-2.9931326,4.0000000,-2.8524215,1.0319595,14.2971020,-3.1338437,21.8168049
4589,-13,-4.906258571150472,18.224508567536482,-13.3294601,0.0028926,42.1487617,9.2004757,-3.1502306,4.0000000,-2.9205418,1.0294812,13.7385197,-3.3799198,23.7656364
4590,-13,-4.898801931150471,18.224508567536482,-13.3297615,0.0031405,42.9752083,10.0908728,-3.2910113,4.0000000,-2.9658208,1.0273645,13.2390652,-3.6162019,25.5523262
4591,-13,-4.891345291150472,18.224508567536482,-13.3298931,0.0032231,42.9752083,10.8732252,-3.4094541,5.0000000,-2.9840643,1.0256978,12.8320923,-3.8348439,27.0947170
4592,-13,-4.883888651150472,18.224508567536482,-13.3298464,0.0030579,41.3223152,11.4573669,-3.4965231,4.0000000,-2.9633133,1.0245763,12.5483112,-4.0297327,28.2615719
4593,-13,-4.876432011150472,18.224508567536482,-13.3296118,0.0026446,37.1900826,11.7570820,-3.5441563,4.0000000,-2.8943579,1.0240669,12.4178524,-4.1939545,28.9371605
4594,-13,-4.868975371150472,18.224508567536482,-13.3291855,0.0020661,33.0578499,11.7281237,-3.5480521,4.0000000,-2.7771282,1.0242014,12.4521008,-4.3189759,29.0452843
4595,-13,-4.861518731150472,18.224508567536482,-13.3285637,0.0014050,28.9256191,11.3816118,-3.5090849,4.0000000,-2.6251719,1.0249780,12.6499605,-4.3929982,28.5895882
4596,-13,-4.854062091150472,18.224508567536482,-13.3277483,0.0006612,24.7933884,10.8095207,-3.4384198,4.0000000,-2.4616606,1.0263666,12.9935455,-4.4151788,27.7431889
4597,-13,-4.846605451150472,18.224508567536482,-13.3267412,-0.0001653,20.6611576,10.0443621,-3.3373063,4.0000000,-2.2953832,1.0283284,13.4632559,-4.3792291,26.5214691
4598,-13,-4.839148811150472,18.224508567536482,-13.3255463,-0.0013223,16.5289249,9.1509218,-3.2132080,5.0000000,-2.1318805,1.0308038,14.0314493,-4.2945356,25.0558720
4599,-13,-4.831692171150472,18.224508567536482,-13.3241682,-0.0026446,12.3966942,8.1309538,-3.0627196,5.0000000,-1.9671618,1.0337197,14.6695757,-4.1582770,23.3092403
4600,-13,-4.824235531150472,18.224508567536482,-13.3226137,-0.0041322,8.2644625,7.0477524,-2.8934946,4.0000000,-1.8033867,1.0369685,15.3476410,-3.9836025,21.4234695
4601,-13,-4.816778891150472,18.224508567536482,-13.3208933,-0.0057025,4.9586778,5.9012890,-2.7015760,4.0000000,-1.6371830,1.0404381,16.0345039,-3.7659688,19.3743744
4602,-13,-4.809322251150472,18.224508567536482,-13.3190155,0.0023140,37.1900826,4.7639022,-2.4958298,4.0000000,-1.4765133,1.0439920,16.7046852,-3.5151463,17.3058376
4603,-13,-4.801865611150472,18.224508567536482,-13.3169928,0.0004959,29.7520657,3.6450706,-2.2738936,4.0000000,-1.3225269,1.0474749,17.3332767,-3.2252603,15.2215309
4604,-13,-4.794408971150472,18.224508567536482,-13.3148403,-0.0013223,22.3140488,2.6202919,-2.0474393,4.0000000,-1.1843908,1.0507509,17.9006233,-2.9104877,13.2607603
4605,-13,-4.786952331150472,18.224508567536482,-13.3125734,-0.0033058,15.7024794,1.6936331,-1.8179411,4.0000000,-1.0606183,1.0537101,18.3939114,-2.5752640,11.4661150
4606,-13,-4.779495691150472,18.224508567536482,-13.3102074,-0.0057025,9.9173555,0.9143528,-1.5990427,4.0000000,-0.9557853,1.0562662,18.8069801,-2.2423000,9.9414988
4607,-13,-4.772039051150472,18.224508567536482,-13.3077593,0.0019835,38.8429756,0.2693926,-1.3923750,4.0000000,-0.8684726,1.0583924,19.1403313,-1.9162773,8.6776466
4608,-13,-4.764582411150472,18.224508567536482,-13.3052435,-0.0003306,29.7520657,-0.2384266,-1.2060134,4.0000000,-0.8001454,1.0600907,19.4018917,-1.6118816,7.6912560
4609,-13,-4.757125771150472,18.224508567536482,-13.3026733,-0.0031405,20.6611576,-0.6270478,-1.0386988,4.0000000,-0.7478333,1.0613749,19.5956135,-1.3295642,6.9084268
4610,-13,-4.749669131150472,18.224508567536482,-13.3000612,-0.0057851,12.3966942,-0.9110538,-0.8909338,4.0000000,-0.7129298,1.0623376,19.7381935,-1.0689378,6.2839828
4611,-13,-4.742212491150472,18.224508567536482,-13.2974157,0.0017355,39.6694221,-1.1087308,-0.7598741,4.0000000,-0.6921182,1.0629808,19.8324833,-0.8276300,5.7603292
4612,-13,-4.734755851150472,18.224508567536482,-13.2947483,-0.0005785,30.5785122,-1.2219942,-0.6467232,4.0000000,-0.6841321,1.0633578,19.8863258,-0.6093143,5.2882328
4613,-13,-4.727299211150472,18.224508567536482,-13.2920647,-0.0033884,21.4876041,-1.2523440,-0.5546165,4.0000000,-0.6832963,1.0635518,19.9122944,-0.4259366,4.8310695
4614,-13,-4.719842571150472,18.224508567536482,-13.2893715,0.0038843,44.6280975,-1.2072268,-0.4862610,4.0000000,-0.6883196,1.0636268,19.9200268,-0.2842024,4.3684235
4615,-13,-4.712385931150472,18.224508567536482,-13.2866726,0.0013223,35.5371895,-1.0930111,-0.4432515,4.0000000,-0.6933413,1.0636981,19.9276905,-0.1931616,3.8798227
4616,-13,-4.704929291150472,18.224508567536482,-13.2839689,-0.0013223,26.4462814,-0.9261677,-0.4220481,4.0000000,-0.6942922,1.0638512,19.9501762,-0.1498039,3.3632443
4617,-13,-4.697472651150472,18.224508567536482,-13.2812595,-0.0040496,17.3553715,-0.7339013,-0.4136279,5.0000000,-0.6869301,1.0641862,19.9990158,-0.1403258,2.8372712
4618,-13,-4.690016011150472,18.224508567536482,-13.2785406,0.0032231,45.4545441,-0.5358590,-0.4105913,4.0000000,-0.6716362,1.0647033,20.0759506,-0.1495463,2.3176894
4619,-13,-4.682559371150472,18.224508567536482,-13.2758102,0.0005785,36.3636360,-0.3526331,-0.4019262,4.0000000,-0.6455013,1.0653529,20.1747913,-0.1583512,1.8096017
4620,-13,-4.675102731150472,18.224508567536482,-13.2730665,-0.0021488,27.2727280,-0.1988153,-0.3830698,4.0000000,-0.6065175,1.0660837,20.2848854,-0.1596220,1.3329607
4621,-13,-4.667646091150472,18.224508567536482,-13.2703085,-0.0048760,18.1818180,-0.0784933,-0.3561469,4.0000000,-0.5597113,1.0668118,20.3900146,-0.1525826,0.9130099
4622,-13,-4.660189451150472,18.224508567536482,-13.2675371,0.0023967,42.1487617,-0.0011133,-0.3182580,4.0000000,-0.5046578,1.0674493,20.4860954,-0.1318582,0.5724429
4623,-13,-4.652732811150472,18.224508567536482,-13.2647552,-0.0004132,33.0578499,0.0325638,-0.2736483,4.0000000,-0.4446433,1.0679222,20.5552979,-0.1026533,0.3394404
4624,-13,-4.645276171150472,18.224508567536482,-13.2619658,-0.0031405,23.9669418,0.0257377,-0.2270192,4.0000000,-0.3842096,1.0682067,20.5937405,-0.0698288,0.2277925
4625,-13,-4.637819531150472,18.224508567536482,-13.2591724,0.0041322,45.4545441,-0.0252609,-0.1745669,4.0000000,-0.3271437,1.0682833,20.6086178,-0.0219901,0.2442665
4626,-13,-4.630362891150472,18.224508567536482,-13.2563791,0.0014050,36.3636360,-0.1190782,-0.1125529,4.0000000,-0.2744772,1.0680863,20.5795002,0.0493714,0.3894392
4627,-13,-4.622906251150471,18.224508567536482,-13.2535915,-0.0014050,27.2727280,-0.2532801,-0.0395482,4.0000000,-0.2318830,1.0675840,20.5074120,0.1527865,0.6723910
4628,-13,-4.615449611150471,18.224508567536482,-13.2508163,-0.0041322,18.1818180,-0.4191500,0.0460281,4.0000000,-0.2009684,1.0666971,20.3826885,0.2930245,1.0904406
4629,-13,-4.607992971150471,18.224508567536482,-13.2480640,0.0031405,44.6280975,-0.6085640,0.1400874,4.0000000,-0.1842162,1.0653641,20.1855087,0.4643909,1.6423508
4630,-13,-4.600536331150471,18.224508567536482,-13.2453423,0.0004132,35.5371895,-0.8124684,0.2280316,4.0000000,-0.1854484,1.0636190,19.9247837,0.6415116,2.2908559
4631,-13,-4.593079691150471,18.224508567536482,-13.2426624,-0.0018182,26.4462814,-1.0231122,0.3043616,4.0000000,-0.2059340,1.0615120,19.6060619,0.8146572,2.9808998
4632,-13,-4.585623051150471,18.224508567536482,-13.2400331,-0.0045455,17.3553715,-1.2344220,0.3674028,4.0000000,-0.2474219,1.0591756,19.2431068,0.9822274,3.6642437
4633,-13,-4.578166411150471,18.224508567536482,-13.2374592,0.0027273,41.3223152,-1.4340346,0.4144604,4.0000000,-0.3117109,1.0566869,18.8484535,1.1406316,4.2768931
4634,-13,-4.570709771150471,18.224508567536482,-13.2349482,0.0000826,32.2314034,-1.6155078,0.4559199,4.0000000,-0.3947116,1.0541109,18.4337101,1.3065515,4.8258986
4635,-13,-4.563253131150471,18.224508567536482,-13.2325039,-0.0019835,23.1404953,-1.7689041,0.4908772,4.0000000,-0.4920219,1.0514916,17.9986820,1.4737763,5.2799249
4636,-13,-4.555796491150471,18.224508567536482,-13.2301321,-0.0042975,14.0495872,-1.8931829,0.5143450,4.0000000,-0.6008994,1.0488440,17.5436916,1.6295894,5.6130509
4637,-13,-4.548339851150471,18.224508567536482,-13.2278376,0.0031405,41.3223152,-1.9770775,0.5199188,4.0000000,-0.7132338,1.0462346,17.0852680,1.7530714,5.7715507
4638,-13,-4.540883211150471,18.224508567536482,-13.2256231,0.0008264,32.2314034,-2.0136285,0.5022001,4.0000000,-0.8214071,1.0437186,16.6270885,1.8258073,5.7219334
4639,-13,-4.533426571150471,18.224508567536482,-13.2234907,-0.0010744,23.1404953,-1.9962776,0.4550380,4.0000000,-0.9198767,1.0413970,16.1908035,1.8299527,5.4456453
