OID_,RegQ,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3826,-12,-2.475393931150471,21.423407127536478,-12.7786360,0.0035537,35.5371895,0.0151558,-0.3424381,4.0000000,-0.1606187,1.0094126,7.8388300,-0.5242574,0.4507326
3827,-12,-2.467937291150471,21.423407127536478,-12.7776566,0.0026446,26.4462814,-0.0645828,-0.2754082,4.0000000,-0.1321045,1.0095588,7.9008918,-0.4187119,0.4462941
3828,-12,-2.460480651150471,21.423407127536478,-12.7766657,0.0017355,17.3553715,-0.1447398,-0.2039887,4.0000000,-0.1135901,1.0095652,7.9017491,-0.2943873,0.4722163
3829,-12,-2.453024011150471,21.423407127536478,-12.7756720,0.0009091,9.9173555,-0.2155876,-0.1405010,4.0000000,-0.1070441,1.0094218,7.8405709,-0.1739578,0.5293086
3830,-12,-2.445567371150471,21.423407127536478,-12.7746840,-0.0001653,4.1322312,-0.2666447,-0.0948768,4.0000000,-0.1114728,1.0091751,7.7355704,-0.0782809,0.5906216
3831,-12,-2.438110731150471,21.423407127536478,-12.7737055,-0.0014050,0.8264463,-0.2957013,-0.0695451,4.0000000,-0.1268504,1.0088775,7.6053729,-0.0122398,0.6330150
3832,-12,-2.430654091150471,21.423407127536478,-12.7727394,-0.0023967,0.0000000,-0.3035072,-0.0657678,4.0000000,-0.1498222,1.0085602,7.4661736,0.0182866,0.6463379
3833,-12,-2.423197451150471,21.423407127536478,-12.7717867,-0.0033058,0.0000000,-0.2932385,-0.0787457,4.0000000,-0.1749269,1.0082736,7.3394866,0.0174356,0.6322510
3834,-12,-2.415740811150471,21.423407127536478,-12.7708445,-0.0042149,0.0000000,-0.2677270,-0.1053548,4.0000000,-0.1981883,1.0080488,7.2380891,-0.0125212,0.5993612
3835,-12,-2.408284171150471,21.423407127536478,-12.7699099,0.0048760,48.7603302,-0.2303215,-0.1436494,4.0000000,-0.2184745,1.0079101,7.1735487,-0.0688243,0.5612328
3836,-12,-2.400827531150471,21.423407127536478,-12.7689772,0.0039669,39.6694221,-0.1852373,-0.1899854,4.0000000,-0.2323340,1.0078825,7.1609764,-0.1476368,0.5317640
3837,-12,-2.393370891150471,21.423407127536478,-12.7680407,0.0030579,30.5785122,-0.1389465,-0.2395011,4.0000000,-0.2369177,1.0079720,7.2024589,-0.2420844,0.5236444
3838,-12,-2.385914251150471,21.423407127536478,-12.7670937,0.0021488,21.4876041,-0.0998316,-0.2873269,4.0000000,-0.2299213,1.0082022,7.3054662,-0.3447325,0.5463635
3839,-12,-2.721463051150471,21.415950487536481,-12.8012810,-0.0033058,0.0000000,-0.0139053,-0.0419375,4.0000000,-0.0933558,1.0051283,5.7898269,0.0094809,0.0356563
3840,-12,-2.714006411150471,21.415950487536481,-12.8006563,-0.0042149,0.0000000,-0.0099128,-0.0724173,4.0000000,-0.0934664,1.0050828,5.7623434,-0.0513681,0.0417015
3841,-12,-2.706549771150471,21.415950487536481,-12.8000336,-0.0051240,0.0000000,-0.0064999,-0.1016845,4.0000000,-0.0923974,1.0050468,5.7419605,-0.1109716,0.0554259
3842,-12,-2.699093131150471,21.415950487536481,-12.7994118,0.0039669,39.6694221,-0.0034350,-0.1292437,4.0000000,-0.0916123,1.0050174,5.7265248,-0.1668751,0.0749784
3843,-12,-2.691636491150471,21.415950487536481,-12.7987890,0.0030579,30.5785122,-0.0031217,-0.1490145,4.0000000,-0.0882424,1.0049945,5.7130585,-0.2097866,0.0966118
3844,-12,-2.684179851150471,21.415950487536481,-12.7981634,0.0022314,22.3140488,-0.0036177,-0.1658539,4.0000000,-0.0858993,1.0049756,5.7022662,-0.2458085,0.1190821
3845,-12,-2.676723211150471,21.415950487536481,-12.7975349,0.0015702,15.7024794,-0.0047787,-0.1765925,4.0000000,-0.0846782,1.0049573,5.6921272,-0.2685069,0.1363281
3846,-12,-2.669266571150471,21.415950487536481,-12.7969017,0.0009917,9.9173555,-0.0046455,-0.1853735,4.0000000,-0.0846903,1.0049442,5.6846256,-0.2860568,0.1489205
3847,-12,-2.661809931150471,21.415950487536481,-12.7962637,0.0004959,4.9586778,-0.0034213,-0.1904845,4.0000000,-0.0870841,1.0049373,5.6794038,-0.2938848,0.1542148
3848,-12,-2.654353291150471,21.415950487536481,-12.7956200,0.0001653,1.6528926,-0.0011478,-0.1904626,4.0000000,-0.0914135,1.0049366,5.6803617,-0.2895117,0.1495776
3849,-12,-2.646896651150471,21.415950487536481,-12.7949705,-0.0000826,0.0000000,-0.0026696,-0.1777766,4.0000000,-0.0923528,1.0049422,5.6855130,-0.2632005,0.1337749
3850,-12,-2.639440011150471,21.415950487536481,-12.7943153,-0.0002479,0.0000000,-0.0065826,-0.1546130,4.0000000,-0.0925413,1.0049398,5.6844296,-0.2166848,0.1105690
3851,-12,-2.631983371150471,21.415950487536481,-12.7936563,-0.0005785,0.0000000,-0.0116947,-0.1241404,4.0000000,-0.0924730,1.0049154,5.6713066,-0.1558079,0.0865624
3852,-12,-2.624526731150471,21.415950487536481,-12.7929974,-0.0010744,0.0000000,-0.0147379,-0.0946316,4.0000000,-0.0953744,1.0048709,5.6450820,-0.0938887,0.0665822
3853,-12,-2.617070091150471,21.415950487536481,-12.7923403,-0.0017355,0.0000000,-0.0150594,-0.0728805,4.0000000,-0.1079237,1.0048112,5.6069536,-0.0378372,0.0524604
3854,-12,-2.609613451150471,21.415950487536481,-12.7916870,-0.0025620,0.0000000,-0.0124201,-0.0654728,4.0000000,-0.1295498,1.0047491,5.5706511,-0.0013958,0.0429522
3855,-12,-2.602156811150471,21.415950487536481,-12.7910385,-0.0034711,0.0000000,-0.0096635,-0.0690038,4.0000000,-0.1582622,1.0047095,5.5463667,0.0202547,0.0393369
3856,-12,-2.594700171150471,21.415950487536481,-12.7903919,-0.0043802,0.0000000,-0.0079248,-0.0817678,4.0000000,-0.1933168,1.0047002,5.5385466,0.0297812,0.0437479
3857,-12,-2.587243531150471,21.415950487536481,-12.7897482,0.0047107,47.1074371,-0.0074343,-0.0989081,4.0000000,-0.2291466,1.0047202,5.5510283,0.0313303,0.0555209
3858,-12,-2.579786891150471,21.415950487536481,-12.7891035,0.0038017,38.0165291,-0.0067991,-0.1201762,4.0000000,-0.2654143,1.0047778,5.5841928,0.0250618,0.0734188
3859,-12,-2.572330251150471,21.415950487536481,-12.7884560,0.0028926,28.9256191,-0.0042100,-0.1441206,4.0000000,-0.2984079,1.0048693,5.6371803,0.0101667,0.0941782
3860,-12,-2.564873611150471,21.415950487536481,-12.7878046,0.0020661,20.6611576,0.0050462,-0.1785180,4.0000000,-0.3322656,1.0049962,5.7080870,-0.0247703,0.1208584
3861,-12,-2.557416971150471,21.415950487536481,-12.7871456,0.0013223,13.2231407,0.0228917,-0.2231146,4.0000000,-0.3648106,1.0051693,5.8061209,-0.0814186,0.1578598
3862,-12,-2.549960331150471,21.415950487536481,-12.7864752,0.0007438,7.4380164,0.0514250,-0.2774126,4.0000000,-0.3930099,1.0054086,5.9385576,-0.1618154,0.2108621
3863,-12,-2.542503691150471,21.415950487536481,-12.7857866,0.0002479,3.3057852,0.0863192,-0.3333714,4.0000000,-0.4129941,1.0057182,6.1049571,-0.2537487,0.2794154
3864,-12,-2.535047051150471,21.415950487536481,-12.7850761,-0.0002479,0.8264463,0.1243184,-0.3846832,4.0000000,-0.4183311,1.0060974,6.3058543,-0.3510352,0.3523892
3865,-12,-2.527590411150471,21.415950487536481,-12.7843361,-0.0007438,0.0000000,0.1532076,-0.4180183,4.0000000,-0.4033950,1.0065331,6.5302801,-0.4326416,0.4026004
3866,-12,-2.520133771150471,21.415950487536481,-12.7835655,-0.0014050,0.0000000,0.1713818,-0.4365769,4.0000000,-0.3740817,1.0069956,6.7575698,-0.4990720,0.4299743
3867,-12,-2.512677131150471,21.415950487536481,-12.7827616,-0.0023140,0.0000000,0.1756105,-0.4408819,4.0000000,-0.3324300,1.0074669,6.9812870,-0.5493338,0.4362808
3868,-12,-2.505220491150471,21.415950487536481,-12.7819252,-0.0032231,0.0000000,0.1645405,-0.4326322,4.0000000,-0.2855791,1.0079199,7.1921816,-0.5796853,0.4289756
3869,-12,-2.497763851150471,21.415950487536481,-12.7810574,-0.0041322,0.0000000,0.1384925,-0.4133067,4.0000000,-0.2361495,1.0083362,7.3775916,-0.5904638,0.4150656
3870,-12,-2.490307211150471,21.415950487536481,-12.7801609,-0.0050413,0.0000000,0.1010612,-0.3874833,4.0000000,-0.1892980,1.0087056,7.5394616,-0.5856686,0.4070686
3871,-12,-2.482850571150471,21.415950487536481,-12.7792387,0.0040496,40.4958687,0.0503590,-0.3498094,4.0000000,-0.1467966,1.0090116,7.6699615,-0.5528222,0.3977392
3872,-12,-2.475393931150471,21.415950487536481,-12.7782936,0.0031405,31.4049587,-0.0147944,-0.2973964,4.0000000,-0.1061806,1.0092177,7.7593675,-0.4886122,0.3934375
3873,-12,-2.467937291150471,21.415950487536481,-12.7773342,0.0022314,22.3140488,-0.0883500,-0.2338133,4.0000000,-0.0741482,1.0093073,7.7974415,-0.3934785,0.4074910
3874,-12,-2.460480651150471,21.415950487536481,-12.7763653,0.0014050,14.0495872,-0.1606273,-0.1672544,4.0000000,-0.0539495,1.0092624,7.7759867,-0.2805594,0.4480168
3875,-12,-2.453024011150471,21.415950487536481,-12.7753963,0.0005785,7.4380164,-0.2225545,-0.1102878,4.0000000,-0.0479308,1.0090798,7.6982679,-0.1726449,0.5114607
3876,-12,-2.445567371150471,21.415950487536481,-12.7744341,-0.0004959,2.4793389,-0.2657719,-0.0702118,4.0000000,-0.0528782,1.0088098,7.5804214,-0.0875453,0.5708749
3877,-12,-2.438110731150471,21.415950487536481,-12.7734823,-0.0016529,0.0000000,-0.2914161,-0.0504179,4.0000000,-0.0709063,1.0084962,7.4407787,-0.0299294,0.6134750
3878,-12,-2.430654091150471,21.415950487536481,-12.7725430,-0.0025620,0.0000000,-0.2992007,-0.0502630,4.0000000,-0.0947462,1.0081691,7.2950354,-0.0057798,0.6287659
3879,-12,-2.423197451150471,21.415950487536481,-12.7716179,-0.0034711,0.0000000,-0.2915680,-0.0666165,4.0000000,-0.1227934,1.0078788,7.1629224,-0.0104396,0.6202610
3880,-12,-2.415740811150471,21.415950487536481,-12.7707024,-0.0043802,0.0000000,-0.2704139,-0.0975755,4.0000000,-0.1504076,1.0076507,7.0565672,-0.0447433,0.5971154
3881,-12,-2.408284171150471,21.415950487536481,-12.7697954,0.0047107,47.1074371,-0.2389424,-0.1394939,4.0000000,-0.1760320,1.0075065,6.9896331,-0.1029557,0.5728686
3882,-12,-2.400827531150471,21.415950487536481,-12.7688894,0.0038017,38.0165291,-0.2000727,-0.1882522,4.0000000,-0.1943945,1.0074781,6.9754195,-0.1821099,0.5583251
3883,-12,-2.393370891150471,21.415950487536481,-12.7679787,0.0028926,28.9256191,-0.1607992,-0.2401762,4.0000000,-0.2056184,1.0075682,7.0168262,-0.2747339,0.5686978
3884,-12,-2.714006411150471,21.408493847536480,-12.8002291,-0.0047934,0.0000000,-0.0143085,-0.0506871,4.0000000,-0.0979107,1.0051526,5.8009272,-0.0034635,0.0398017
3885,-12,-2.706549771150471,21.408493847536480,-12.7996092,0.0042975,42.9752083,-0.0108611,-0.0816585,4.0000000,-0.0970485,1.0051082,5.7767138,-0.0662685,0.0494432
3886,-12,-2.699093131150471,21.408493847536480,-12.7989902,0.0033884,33.8842964,-0.0078721,-0.1099622,4.0000000,-0.0936560,1.0050702,5.7559385,-0.1262685,0.0653477
3887,-12,-2.691636491150471,21.408493847536480,-12.7983732,0.0025620,25.6198349,-0.0067558,-0.1341277,4.0000000,-0.0892500,1.0050360,5.7367315,-0.1790053,0.0869619
3888,-12,-2.684179851150471,21.408493847536480,-12.7977543,0.0018182,18.1818180,-0.0065353,-0.1543967,4.0000000,-0.0839508,1.0050081,5.7205577,-0.2248426,0.1101708
3889,-12,-2.676723211150471,21.408493847536480,-12.7971334,0.0012397,12.3966942,-0.0074996,-0.1692977,4.0000000,-0.0796405,1.0049784,5.7042232,-0.2589549,0.1316349
3890,-12,-2.669266571150471,21.408493847536480,-12.7965097,0.0007438,7.4380164,-0.0071684,-0.1815061,4.0000000,-0.0773885,1.0049552,5.6899996,-0.2856237,0.1482730
3891,-12,-2.661809931150471,21.408493847536480,-12.7958813,0.0003306,3.3057852,-0.0046813,-0.1924671,4.0000000,-0.0805974,1.0049375,5.6795406,-0.3043368,0.1598091
3892,-12,-2.654353291150471,21.408493847536480,-12.7952480,0.0000826,0.8264463,-0.0011645,-0.1985379,4.0000000,-0.0858826,1.0049291,5.6768036,-0.3111933,0.1622837
3893,-12,-2.646896651150471,21.408493847536480,-12.7946091,-0.0001653,0.0000000,-0.0009348,-0.1931473,4.0000000,-0.0909066,1.0049355,5.6801958,-0.2953879,0.1533091
3894,-12,-2.639440011150471,21.408493847536480,-12.7939625,-0.0004132,0.0000000,-0.0045917,-0.1748458,4.0000000,-0.0938147,1.0049335,5.6806083,-0.2558770,0.1335166
3895,-12,-2.631983371150471,21.408493847536480,-12.7933130,-0.0008264,0.0000000,-0.0087622,-0.1504424,4.0000000,-0.0990033,1.0049151,5.6698408,-0.2018815,0.1098896
3896,-12,-2.624526731150471,21.408493847536480,-12.7926598,-0.0014050,0.0000000,-0.0104315,-0.1269922,4.0000000,-0.1092591,1.0048841,5.6504593,-0.1447253,0.0869629
3897,-12,-2.617070091150471,21.408493847536480,-12.7920074,-0.0021488,0.0000000,-0.0089790,-0.1108114,4.0000000,-0.1293546,1.0048399,5.6245766,-0.0922682,0.0684641
3898,-12,-2.609613451150471,21.408493847536480,-12.7913570,-0.0030579,0.0000000,-0.0053885,-0.1038666,4.0000000,-0.1554894,1.0048045,5.6027803,-0.0522438,0.0551838
3899,-12,-2.602156811150471,21.408493847536480,-12.7907085,-0.0039669,0.0000000,-0.0019743,-0.1071273,4.0000000,-0.1882404,1.0047934,5.5943875,-0.0260142,0.0511548
3900,-12,-2.594700171150471,21.408493847536480,-12.7900600,-0.0048760,0.0000000,-0.0000072,-0.1174323,4.0000000,-0.2250509,1.0048087,5.6019425,-0.0098137,0.0567384
3901,-12,-2.587243531150471,21.408493847536480,-12.7894106,0.0042149,42.1487617,0.0000370,-0.1313804,4.0000000,-0.2618195,1.0048553,5.6295462,-0.0009412,0.0709950
3902,-12,-2.579786891150471,21.408493847536480,-12.7887592,0.0033058,33.0578499,-0.0013058,-0.1460539,4.0000000,-0.2958400,1.0049353,5.6759620,0.0037321,0.0905662
3903,-12,-2.572330251150471,21.408493847536480,-12.7881041,0.0023967,23.9669418,-0.0011267,-0.1638868,4.0000000,-0.3274125,1.0050473,5.7388048,-0.0003610,0.1130204
3904,-12,-2.564873611150471,21.408493847536480,-12.7874422,0.0016529,16.5289249,0.0055011,-0.1902389,4.0000000,-0.3559933,1.0051887,5.8185554,-0.0244845,0.1378908
3905,-12,-2.557416971150471,21.408493847536480,-12.7867737,0.0009917,9.9173555,0.0205370,-0.2270400,4.0000000,-0.3826173,1.0053747,5.9208608,-0.0714628,0.1702386
3906,-12,-2.549960331150471,21.408493847536480,-12.7860928,0.0004959,4.9586778,0.0447699,-0.2720897,4.0000000,-0.4038913,1.0056252,6.0552678,-0.1402881,0.2129204
3907,-12,-2.542503691150471,21.408493847536480,-12.7853947,0.0000000,1.6528926,0.0748074,-0.3193052,4.0000000,-0.4164003,1.0059303,6.2187576,-0.2222102,0.2658913
3908,-12,-2.535047051150471,21.408493847536480,-12.7846756,-0.0004959,0.0000000,0.1047745,-0.3587541,4.0000000,-0.4107769,1.0062987,6.4112811,-0.3067313,0.3140083
3909,-12,-2.527590411150471,21.408493847536480,-12.7839298,-0.0009917,0.0000000,0.1277193,-0.3841467,4.0000000,-0.3871838,1.0067129,6.6194954,-0.3811097,0.3440070
3910,-12,-2.520133771150471,21.408493847536480,-12.7831554,-0.0017355,0.0000000,0.1401839,-0.3952769,4.0000000,-0.3490779,1.0071393,6.8280315,-0.4414759,0.3535231
3911,-12,-2.512677131150471,21.408493847536480,-12.7823515,-0.0026446,0.0000000,0.1393748,-0.3933966,4.0000000,-0.2982361,1.0075654,7.0295386,-0.4885570,0.3484302
3912,-12,-2.505220491150471,21.408493847536480,-12.7815180,-0.0035537,0.0000000,0.1265944,-0.3826035,4.0000000,-0.2451710,1.0079641,7.2127209,-0.5200360,0.3396774
3913,-12,-2.497763851150471,21.408493847536480,-12.7806578,-0.0044628,0.0000000,0.0999984,-0.3614627,4.0000000,-0.1888532,1.0083245,7.3740053,-0.5340722,0.3292820
3914,-12,-2.490307211150471,21.408493847536480,-12.7797709,0.0046281,46.2809906,0.0641218,-0.3352616,4.0000000,-0.1372138,1.0086370,7.5089183,-0.5333093,0.3279325
3915,-12,-2.482850571150471,21.408493847536480,-12.7788610,0.0037190,37.1900826,0.0165519,-0.2971986,4.0000000,-0.0897042,1.0088737,7.6123586,-0.5046929,0.3272631
3916,-12,-2.475393931150471,21.408493847536480,-12.7779341,0.0028099,28.0991745,-0.0422804,-0.2475138,4.0000000,-0.0459410,1.0090183,7.6770344,-0.4490867,0.3380091
3917,-12,-2.467937291150471,21.408493847536480,-12.7769938,0.0019008,19.0082645,-0.1078903,-0.1871163,4.0000000,-0.0111608,1.0090541,7.6889005,-0.3630718,0.3664764
3918,-12,-2.460480651150471,21.408493847536480,-12.7760468,0.0011570,11.5702477,-0.1710434,-0.1268580,4.0000000,0.0101084,1.0089554,7.6476855,-0.2638245,0.4199720
3919,-12,-2.453024011150471,21.408493847536480,-12.7751026,0.0003306,5.7851238,-0.2239533,-0.0756960,4.0000000,0.0174708,1.0087427,7.5541596,-0.1688628,0.4870274
3920,-12,-2.445567371150471,21.408493847536480,-12.7741652,-0.0007438,1.6528926,-0.2602750,-0.0421182,4.0000000,0.0098708,1.0084541,7.4247122,-0.0941073,0.5455679
3921,-12,-2.438110731150471,21.408493847536480,-12.7732401,-0.0018182,0.0000000,-0.2828416,-0.0254557,4.0000000,-0.0079537,1.0081233,7.2786450,-0.0429578,0.5869379
3922,-12,-2.430654091150471,21.408493847536480,-12.7723284,-0.0027273,0.0000000,-0.2910094,-0.0272353,4.0000000,-0.0305901,1.0077912,7.1253223,-0.0238805,0.6034172
3923,-12,-2.423197451150471,21.408493847536480,-12.7714300,-0.0036364,0.0000000,-0.2857066,-0.0469735,4.0000000,-0.0602254,1.0074968,6.9864883,-0.0337216,0.5978361
3924,-12,-2.415740811150471,21.408493847536480,-12.7705421,-0.0045455,0.0000000,-0.2697182,-0.0803542,4.0000000,-0.0897999,1.0072625,6.8768249,-0.0709086,0.5818733
3925,-12,-2.408284171150471,21.408493847536480,-12.7696619,0.0045455,45.4545441,-0.2454584,-0.1234953,4.0000000,-0.1169403,1.0071115,6.8036857,-0.1300503,0.5677015
3926,-12,-2.400827531150471,21.408493847536480,-12.7687836,0.0036364,36.3636360,-0.2155556,-0.1744423,4.0000000,-0.1392524,1.0070734,6.7849631,-0.2096322,0.5682451
3927,-12,-2.706549771150471,21.401037207536479,-12.7991724,0.0037190,37.1900826,-0.0175230,-0.0647598,4.0000000,-0.1093438,1.0051907,5.8239708,-0.0201757,0.0530278
3928,-12,-2.699093131150471,21.401037207536479,-12.7985554,0.0028099,28.0991745,-0.0138333,-0.0938128,4.0000000,-0.1025330,1.0051441,5.7960305,-0.0850926,0.0642074
3929,-12,-2.691636491150471,21.401037207536479,-12.7979422,0.0020661,20.6611576,-0.0117540,-0.1199474,4.0000000,-0.0946020,1.0050968,5.7704368,-0.1452929,0.0825970
3930,-12,-2.684179851150471,21.401037207536479,-12.7973289,0.0014050,14.0495872,-0.0105375,-0.1424279,4.0000000,-0.0863011,1.0050539,5.7463169,-0.1985547,0.1039722
3931,-12,-2.676723211150471,21.401037207536479,-12.7967157,0.0009091,9.0909090,-0.0110767,-0.1605199,4.0000000,-0.0782853,1.0050097,5.7214799,-0.2427545,0.1272120
3932,-12,-2.669266571150471,21.401037207536479,-12.7961006,0.0004959,4.9586778,-0.0094736,-0.1788259,4.0000000,-0.0762680,1.0049715,5.6984501,-0.2813838,0.1490641
3933,-12,-2.661809931150471,21.401037207536479,-12.7954826,0.0001653,1.6528926,-0.0061393,-0.1944279,4.0000000,-0.0782746,1.0049419,5.6821537,-0.3105813,0.1658381
3934,-12,-2.654353291150471,21.401037207536479,-12.7948599,-0.0000826,0.0000000,-0.0011146,-0.2063466,4.0000000,-0.0848350,1.0049294,5.6747785,-0.3278582,0.1749697
3935,-12,-2.646896651150471,21.401037207536479,-12.7942305,-0.0003306,0.0000000,0.0008969,-0.2070412,4.0000000,-0.0920417,1.0049326,5.6771955,-0.3220407,0.1720909
3936,-12,-2.639440011150471,21.401037207536479,-12.7935944,-0.0006612,0.0000000,-0.0007991,-0.1960343,4.0000000,-0.0989672,1.0049313,5.6782155,-0.2931014,0.1576432
3937,-12,-2.631983371150471,21.401037207536479,-12.7929535,-0.0011570,0.0000000,-0.0033770,-0.1774610,4.0000000,-0.1082852,1.0049200,5.6711893,-0.2466368,0.1348665
3938,-12,-2.624526731150471,21.401037207536479,-12.7923088,-0.0018182,0.0000000,-0.0032030,-0.1603143,4.0000000,-0.1253908,1.0049015,5.6598969,-0.1952378,0.1111440
3939,-12,-2.617070091150471,21.401037207536479,-12.7916622,-0.0026446,0.0000000,0.0000956,-0.1482504,4.0000000,-0.1503693,1.0048791,5.6471138,-0.1461315,0.0894599
3940,-12,-2.609613451150471,21.401037207536479,-12.7910147,-0.0035537,0.0000000,0.0054630,-0.1451704,4.0000000,-0.1826310,1.0048732,5.6404834,-0.1077098,0.0750275
3941,-12,-2.602156811150471,21.401037207536479,-12.7903652,-0.0044628,0.0000000,0.0097692,-0.1483999,4.0000000,-0.2193161,1.0048888,5.6488333,-0.0774837,0.0703203
3942,-12,-2.594700171150471,21.401037207536479,-12.7897148,0.0046281,46.2809906,0.0118382,-0.1564849,4.0000000,-0.2578737,1.0049280,5.6722422,-0.0550961,0.0763851
3943,-12,-2.587243531150471,21.401037207536479,-12.7890615,0.0037190,37.1900826,0.0111258,-0.1669926,4.0000000,-0.2954808,1.0050051,5.7155867,-0.0385044,0.0919698
3944,-12,-2.579786891150471,21.401037207536479,-12.7884026,0.0028099,28.0991745,0.0081050,-0.1770087,4.0000000,-0.3290355,1.0051118,5.7777925,-0.0249819,0.1124890
3945,-12,-2.572330251150471,21.401037207536479,-12.7877388,0.0019835,19.8347111,0.0054105,-0.1870369,4.0000000,-0.3563069,1.0052445,5.8506813,-0.0177669,0.1331935
3946,-12,-2.564873611150471,21.401037207536479,-12.7870674,0.0013223,13.2231407,0.0091312,-0.2051060,4.0000000,-0.3791501,1.0054024,5.9374828,-0.0310618,0.1548523
3947,-12,-2.557416971150471,21.401037207536479,-12.7863884,0.0007438,7.4380164,0.0220273,-0.2346045,4.0000000,-0.3994195,1.0056002,6.0439234,-0.0697895,0.1818466
3948,-12,-2.549960331150471,21.401037207536479,-12.7856960,0.0002479,3.3057852,0.0412515,-0.2687199,4.0000000,-0.4118090,1.0058522,6.1777940,-0.1256309,0.2130488
3949,-12,-2.542503691150471,21.401037207536479,-12.7849884,-0.0002479,0.8264463,0.0662832,-0.3057591,4.0000000,-0.4141989,1.0061502,6.3347244,-0.1973192,0.2490556
3950,-12,-2.535047051150471,21.401037207536479,-12.7842607,-0.0007438,0.0000000,0.0889828,-0.3336011,4.0000000,-0.3981918,1.0065041,6.5155506,-0.2690103,0.2753753
3951,-12,-2.527590411150471,21.401037207536479,-12.7835083,-0.0013223,0.0000000,0.1063085,-0.3508148,4.0000000,-0.3658970,1.0068899,6.7076826,-0.3357326,0.2877800
3952,-12,-2.520133771150471,21.401037207536479,-12.7827301,-0.0021488,0.0000000,0.1127804,-0.3538057,4.0000000,-0.3177724,1.0072758,6.8932905,-0.3898390,0.2825207
