OID_,DEM_Large_S3_Clip15,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
453,-12,-3.116664971150472,20.513697047536478,-12.8964586,0.0014876,28.0991745,-0.0438437,-0.2525848,4.0000000,0.0363790,1.0241070,12.4617844,-0.5415486,0.3622419
454,-12,-3.109208331150472,20.513697047536478,-12.8959274,0.0008264,23.9669418,-0.0333643,-0.2894626,4.0000000,-0.0063682,1.0236942,12.3568439,-0.5725570,0.4248982
455,-12,-3.101751691150472,20.513697047536478,-12.8953857,0.0000826,19.8347111,-0.0148859,-0.3358884,4.0000000,-0.0633410,1.0232934,12.2514229,-0.6084358,0.5094204
456,-12,-3.094295051150472,20.513697047536478,-12.8948288,-0.0004959,16.5289249,0.0120569,-0.3895430,4.0000000,-0.1317352,1.0229238,12.1544514,-0.6473508,0.6187302
457,-12,-3.086838411150472,20.513697047536478,-12.8942499,-0.0011570,13.2231407,0.0498858,-0.4521049,4.0000000,-0.2114260,1.0226035,12.0699015,-0.6927840,0.7642547
458,-12,-3.079381771150472,20.513697047536478,-12.8936424,-0.0019008,9.9173555,0.0935006,-0.5166206,4.0000000,-0.2909181,1.0223606,12.0048361,-0.7423230,0.9401601
459,-12,-3.071925131150472,20.513697047536478,-12.8929996,-0.0025620,7.4380164,0.1363127,-0.5763487,4.0000000,-0.3583542,1.0222157,11.9662657,-0.7943431,1.1297754
460,-12,-3.064468491150472,20.513697047536478,-12.8923130,-0.0032231,4.9586778,0.1795849,-0.6324068,4.0000000,-0.4154404,1.0221730,11.9534016,-0.8493732,1.3289416
461,-12,-3.057011851150472,20.513697047536478,-12.8915777,-0.0038843,3.3057852,0.2264799,-0.6883980,4.0000000,-0.4693905,1.0222565,11.9742308,-0.9074056,1.5474252
462,-12,-3.049555211150472,20.513697047536478,-12.8907871,-0.0047107,1.6528926,0.2702331,-0.7372629,4.0000000,-0.5107871,1.0224981,12.0373783,-0.9637386,1.7545278
463,-12,-3.042098571150472,20.513697047536478,-12.8899345,0.0044628,46.2809906,0.3005231,-0.7687169,4.0000000,-0.5271800,1.0228987,12.1427116,-1.0102539,1.8942853
464,-12,-3.034641931150472,20.513697047536478,-12.8890162,0.0034711,39.6694221,0.3180339,-0.7845379,4.0000000,-0.5259337,1.0234530,12.2873554,-1.0431420,1.9636065
465,-12,-3.027185291150472,20.513697047536478,-12.8880291,0.0024793,33.0578499,0.3118697,-0.7784847,4.0000000,-0.5009229,1.0241505,12.4659986,-1.0560465,1.9370204
466,-12,-3.019728651150472,20.513697047536478,-12.8869734,0.0014876,27.2727280,0.2843553,-0.7491848,4.0000000,-0.4554017,1.0249506,12.6701612,-1.0429680,1.8039484
467,-12,-3.012272011150472,20.513697047536478,-12.8858500,0.0004132,21.4876041,0.2350816,-0.6942082,4.0000000,-0.3899396,1.0257965,12.8808975,-0.9984767,1.5679082
468,-12,-3.004815371150472,20.513697047536478,-12.8846636,-0.0006612,16.5289249,0.1716153,-0.6181444,5.0000000,-0.3089314,1.0266308,13.0872469,-0.9273574,1.2734853
469,-12,-2.997358731150472,20.513697047536478,-12.8834209,-0.0017355,12.3966942,0.1056374,-0.5285180,5.0000000,-0.2217490,1.0273930,13.2699366,-0.8352871,0.9717239
470,-12,-2.989902091150472,20.513697047536478,-12.8821306,-0.0030579,8.2644625,0.0422609,-0.4303615,4.0000000,-0.1278135,1.0280415,13.4253769,-0.7329096,0.7019353
471,-12,-2.982445451150472,20.513697047536478,-12.8808002,-0.0044628,4.9586778,-0.0133205,-0.3187877,4.0000000,-0.0225529,1.0285463,13.5458574,-0.6150226,0.4616894
472,-12,-2.974988811150472,20.513697047536478,-12.8794384,0.0041322,43.8016510,-0.0563777,-0.1854066,4.0000000,0.1019086,1.0288246,13.6139860,-0.4727218,0.2672825
473,-12,-2.967532171150472,20.513697047536478,-12.8780575,0.0028099,35.5371895,-0.0761580,-0.0449677,4.0000000,0.2342389,1.0288012,13.6087351,-0.3241743,0.1768405
474,-12,-2.960075531150472,20.513697047536478,-12.8766708,0.0015702,28.0991745,-0.0707593,0.0936151,4.0000000,0.3702837,1.0284806,13.5339737,-0.1830536,0.2044650
475,-12,-2.952618891150472,20.513697047536478,-12.8752899,0.0003306,21.4876041,-0.0424100,0.2247358,4.0000000,0.5063829,1.0278602,13.3896408,-0.0569113,0.3363029
476,-12,-2.945162251150472,20.513697047536478,-12.8739271,-0.0009091,15.7024794,0.0068009,0.3511512,4.0000000,0.6456113,1.0269550,13.1755505,0.0566911,0.5588644
477,-12,-2.937705611150472,20.513697047536478,-12.8725920,-0.0021488,10.7438021,0.0636313,0.4585539,4.0000000,0.7758569,1.0258118,12.8959608,0.1412509,0.8244738
478,-12,-2.930248971150472,20.513697047536478,-12.8712940,-0.0033884,6.6115704,0.1162342,0.5420725,4.0000000,0.8904206,1.0244856,12.5628996,0.1937243,1.0803025
479,-12,-2.922792331150472,20.513697047536478,-12.8700390,-0.0046281,3.3057852,0.1524666,0.6012590,4.0000000,0.9892864,1.0230570,12.1968145,0.2132316,1.2981081
480,-12,-2.915335691150472,20.513697047536478,-12.8688307,0.0041322,41.3223152,0.1663921,0.6392913,4.0000000,1.0721737,1.0215791,11.8026371,0.2064089,1.4709028
481,-12,-2.907879051150472,20.513697047536478,-12.8676710,0.0030579,33.0578499,0.1514284,0.6531752,4.0000000,1.1324298,1.0200903,11.3923531,0.1739204,1.5750926
482,-12,-2.900422411150472,20.513697047536478,-12.8665590,0.0020661,25.6198349,0.1018209,0.6393326,4.0000000,1.1647451,1.0186503,10.9794168,0.1139201,1.5955905
483,-12,-2.892965771150472,20.513697047536478,-12.8654919,0.0009917,19.0082645,0.0270702,0.6045925,4.0000000,1.1717788,1.0173156,10.5808029,0.0374062,1.5592241
484,-12,-2.885509131150472,20.513697047536478,-12.8644638,-0.0000826,13.2231407,-0.0630311,0.5570384,4.0000000,1.1616666,1.0161018,10.2066031,-0.0475898,1.5038613
485,-12,-2.878052491150472,20.513697047536478,-12.8634691,-0.0011570,8.2644625,-0.1537151,0.5049548,4.0000000,1.1416551,1.0149971,9.8537531,-0.1317455,1.4498419
486,-12,-2.870595851150472,20.513697047536478,-12.8625031,-0.0022314,4.9586778,-0.2399775,0.4495021,4.0000000,1.1131691,1.0140070,9.5258303,-0.2141648,1.3972895
487,-12,-2.863139211150472,20.513697047536478,-12.8615589,-0.0033058,2.4793389,-0.3177715,0.3906914,4.0000000,1.0757684,1.0131303,9.2231827,-0.2943856,1.3424799
488,-12,-2.855682571150472,20.513697047536478,-12.8606329,-0.0043802,0.8264463,-0.3766756,0.3352442,4.0000000,1.0332469,1.0123590,8.9505568,-0.3627585,1.2877933
489,-12,-2.848225931150472,20.513697047536478,-12.8597193,0.0046281,46.2809906,-0.4120046,0.2901857,4.0000000,0.9908265,1.0116743,8.7016954,-0.4104553,1.2359103
490,-12,-3.109208331150472,20.506240407536481,-12.8974581,0.0025620,33.0578499,-0.0114828,-0.3393635,4.0000000,-0.0286490,1.0232259,12.2348423,-0.6500781,0.5094244
491,-12,-3.101751691150472,20.506240407536481,-12.8968973,0.0019008,28.9256191,0.0099962,-0.3831353,4.0000000,-0.0791345,1.0228395,12.1331625,-0.6871361,0.5983045
492,-12,-3.094295051150472,20.506240407536481,-12.8963194,0.0012397,24.7933884,0.0432006,-0.4357537,4.0000000,-0.1433921,1.0224879,12.0406303,-0.7281153,0.7115716
493,-12,-3.086838411150472,20.506240407536481,-12.8957176,0.0004959,20.6611576,0.0861616,-0.4954027,4.0000000,-0.2171133,1.0221884,11.9596558,-0.7736921,0.8578773
494,-12,-3.079381771150472,20.506240407536481,-12.8950882,-0.0003306,16.5289249,0.1362086,-0.5567018,4.0000000,-0.2927227,1.0219691,11.8998995,-0.8206809,1.0279775
495,-12,-3.071925131150472,20.506240407536481,-12.8944206,-0.0010744,13.2231407,0.1857688,-0.6143433,4.0000000,-0.3582155,1.0218490,11.8686981,-0.8704711,1.2121260
496,-12,-3.064468491150472,20.506240407536481,-12.8937101,-0.0018182,9.9173555,0.2345836,-0.6675778,4.0000000,-0.4133148,1.0218366,11.8639965,-0.9218408,1.4010257
497,-12,-3.057011851150472,20.506240407536481,-12.8929510,-0.0025620,7.4380164,0.2850026,-0.7185815,4.0000000,-0.4647377,1.0219576,11.8946476,-0.9724253,1.5977088
498,-12,-3.049555211150472,20.506240407536481,-12.8921366,-0.0033884,4.9586778,0.3295274,-0.7610203,4.0000000,-0.5032042,1.0222325,11.9668036,-1.0188365,1.7735173
499,-12,-3.042098571150472,20.506240407536481,-12.8912601,-0.0042149,3.3057852,0.3602643,-0.7873297,4.0000000,-0.5229273,1.0226651,12.0814524,-1.0517321,1.8845963
500,-12,-3.034641931150472,20.506240407536481,-12.8903198,-0.0052066,1.6528926,0.3762583,-0.7981928,4.0000000,-0.5271141,1.0232517,12.2339993,-1.0692716,1.9268097
501,-12,-3.027185291150472,20.506240407536481,-12.8893118,0.0037190,41.3223152,0.3687949,-0.7889784,4.0000000,-0.5111899,1.0239799,12.4237633,-1.0667670,1.8826090
502,-12,-3.019728651150472,20.506240407536481,-12.8882360,0.0026446,34.7107430,0.3387575,-0.7565092,4.0000000,-0.4747095,1.0248216,12.6374798,-1.0383089,1.7334040
503,-12,-3.012272011150472,20.506240407536481,-12.8870935,0.0015702,28.0991745,0.2869184,-0.6995081,4.0000000,-0.4190650,1.0257134,12.8613281,-0.9799511,1.4888673
504,-12,-3.004815371150472,20.506240407536481,-12.8858910,0.0004959,22.3140488,0.2242791,-0.6249146,5.0000000,-0.3512514,1.0265977,13.0779552,-0.8985778,1.1984090
505,-12,-2.997358731150472,20.506240407536481,-12.8846331,-0.0005785,17.3553715,0.1568103,-0.5370176,4.0000000,-0.2755574,1.0274184,13.2758875,-0.7984778,0.9032940
506,-12,-2.989902091150472,20.506240407536481,-12.8833284,-0.0018182,12.3966942,0.0944485,-0.4431540,4.0000000,-0.1955956,1.0281301,13.4447746,-0.6907125,0.6404098
507,-12,-2.982445451150472,20.506240407536481,-12.8819838,-0.0031405,8.2644625,0.0353809,-0.3329011,4.0000000,-0.1003140,1.0287037,13.5815468,-0.5654882,0.3981893
508,-12,-2.974988811150472,20.506240407536481,-12.8806086,-0.0045455,4.9586778,-0.0109725,-0.2055682,4.0000000,0.0113317,1.0290623,13.6675549,-0.4224681,0.2030627
509,-12,-2.967532171150472,20.506240407536481,-12.8792143,0.0040496,42.9752083,-0.0371741,-0.0708815,4.0000000,0.1343833,1.0291302,13.6833124,-0.2761463,0.1023862
510,-12,-2.960075531150472,20.506240407536481,-12.8778143,0.0027273,34.7107430,-0.0403396,0.0615393,4.0000000,0.2635920,1.0289071,13.6344900,-0.1405134,0.1107889
511,-12,-2.952618891150472,20.506240407536481,-12.8764191,0.0014050,27.2727280,-0.0215701,0.1884230,4.0000000,0.3967347,1.0284070,13.5161238,-0.0198887,0.2173196
512,-12,-2.945162251150472,20.506240407536481,-12.8750391,0.0001653,20.6611576,0.0138988,0.3067249,4.0000000,0.5310627,1.0276220,13.3313665,0.0823872,0.4060269
513,-12,-2.937705611150472,20.506240407536481,-12.8736858,-0.0010744,14.8760328,0.0574777,0.4088907,4.0000000,0.6606790,1.0265819,13.0844622,0.1571025,0.6400510
514,-12,-2.930248971150472,20.506240407536481,-12.8723679,-0.0023140,9.9173555,0.0974743,0.4891573,4.0000000,0.7795497,1.0253578,12.7814608,0.1987648,0.8750519
515,-12,-2.922792331150472,20.506240407536481,-12.8710909,-0.0035537,5.7851238,0.1211782,0.5441628,4.0000000,0.8819576,1.0240198,12.4443026,0.2063680,1.0755689
516,-12,-2.915335691150472,20.506240407536481,-12.8698578,0.0052066,49.5867767,0.1252209,0.5798721,4.0000000,0.9713809,1.0226158,12.0803461,0.1883632,1.2427080
517,-12,-2.907879051150472,20.506240407536481,-12.8686695,0.0040496,40.4958687,0.1035215,0.5940805,4.0000000,1.0419883,1.0211896,11.6958008,0.1461727,1.3597959
518,-12,-2.900422411150472,20.506240407536481,-12.8675270,0.0029752,32.2314034,0.0505059,0.5827981,4.0000000,1.0873024,1.0197836,11.3057070,0.0782938,1.4109939
519,-12,-2.892965771150472,20.506240407536481,-12.8664274,0.0019008,24.7933884,-0.0255007,0.5521787,4.0000000,1.1089853,1.0184625,10.9250336,-0.0046279,1.4163492
520,-12,-2.885509131150472,20.506240407536481,-12.8653641,0.0008264,18.1818180,-0.1152024,0.5103064,4.0000000,1.1146513,1.0172529,10.5628557,-0.0940386,1.4080000
521,-12,-2.878052491150472,20.506240407536481,-12.8643322,-0.0002479,12.3966942,-0.2082661,0.4635204,4.0000000,1.1099310,1.0161411,10.2196455,-0.1828902,1.4017880
522,-12,-2.870595851150472,20.506240407536481,-12.8633270,-0.0013223,8.2644625,-0.2957525,0.4156125,4.0000000,1.0977951,1.0151227,9.8954849,-0.2665701,1.3983940
523,-12,-2.863139211150472,20.506240407536481,-12.8623438,-0.0023967,4.9586778,-0.3766092,0.3639616,4.0000000,1.0756341,1.0142022,9.5907755,-0.3477110,1.3888012
524,-12,-2.855682571150472,20.506240407536481,-12.8613768,-0.0035537,2.4793389,-0.4361460,0.3174211,4.0000000,1.0473666,1.0133857,9.3132868,-0.4125243,1.3712469
525,-12,-2.848225931150472,20.506240407536481,-12.8604212,-0.0046281,0.8264463,-0.4729031,0.2810718,4.0000000,1.0175420,1.0126492,9.0563774,-0.4553984,1.3489980
526,-12,-2.840769291150472,20.506240407536481,-12.8594761,0.0043802,43.8016510,-0.4851842,0.2579041,4.0000000,0.9859018,1.0119624,8.8087015,-0.4700937,1.3155636
527,-12,-3.109208331150472,20.498783767536480,-12.8989639,0.0039669,42.1487617,0.0167132,-0.3912025,4.0000000,-0.0543348,1.0226749,12.0928183,-0.7280702,0.6077805
528,-12,-3.101751691150472,20.498783767536480,-12.8983822,0.0033884,38.0165291,0.0398222,-0.4311321,4.0000000,-0.0977601,1.0223079,11.9945726,-0.7645041,0.6980368
529,-12,-3.094295051150472,20.498783767536480,-12.8977823,0.0028099,33.8842964,0.0763808,-0.4806075,4.0000000,-0.1558357,1.0219766,11.9050255,-0.8053793,0.8123150
530,-12,-3.086838411150472,20.498783767536480,-12.8971586,0.0020661,28.9256191,0.1241732,-0.5365981,4.0000000,-0.2245083,1.0216990,11.8295650,-0.8486880,0.9538312
531,-12,-3.079381771150472,20.498783767536480,-12.8965054,0.0012397,23.9669418,0.1792100,-0.5944536,4.0000000,-0.2955016,1.0215056,11.7764425,-0.8934056,1.1167234
532,-12,-3.071925131150472,20.498783767536480,-12.8958139,0.0004959,19.8347111,0.2343935,-0.6490644,4.0000000,-0.3586725,1.0214174,11.7514248,-0.9394562,1.2901171
533,-12,-3.064468491150472,20.498783767536480,-12.8950796,-0.0003306,15.7024794,0.2872710,-0.6985025,4.0000000,-0.4124255,1.0214373,11.7553072,-0.9845795,1.4631512
534,-12,-3.057011851150472,20.498783767536480,-12.8942966,-0.0011570,12.3966942,0.3396653,-0.7445051,4.0000000,-0.4618854,1.0215915,11.7963428,-1.0271248,1.6370064
535,-12,-3.049555211150472,20.498783767536480,-12.8934574,-0.0020661,9.0909090,0.3844661,-0.7809699,4.0000000,-0.4984450,1.0218976,11.8785791,-1.0634948,1.7815651
536,-12,-3.042098571150472,20.498783767536480,-12.8925591,-0.0028926,6.6115704,0.4161763,-0.8026357,4.0000000,-0.5208249,1.0223647,12.0018730,-1.0844465,1.8636363
537,-12,-3.034641931150472,20.498783767536480,-12.8915958,-0.0038843,4.1322312,0.4292852,-0.8073615,4.0000000,-0.5290000,1.0229892,12.1658964,-1.0857230,1.8720014
538,-12,-3.027185291150472,20.498783767536480,-12.8905678,-0.0049587,2.4793389,0.4221986,-0.7954652,4.0000000,-0.5228159,1.0237525,12.3645258,-1.0681145,1.8096325
539,-12,-3.019728651150472,20.498783767536480,-12.8894739,0.0038843,42.9752083,0.3900922,-0.7607467,4.0000000,-0.4966842,1.0246284,12.5886068,-1.0248091,1.6502265
540,-12,-3.012272011150472,20.498783767536480,-12.8883162,0.0027273,35.5371895,0.3373675,-0.7043093,5.0000000,-0.4528858,1.0255529,12.8215733,-0.9557329,1.4106287
541,-12,-3.004815371150472,20.498783767536480,-12.8870993,0.0016529,28.9256191,0.2699374,-0.6286729,5.0000000,-0.3938713,1.0264672,13.0463839,-0.8634744,1.1229067
542,-12,-2.997358731150472,20.498783767536480,-12.8858290,0.0005785,23.1404953,0.2011850,-0.5437183,4.0000000,-0.3290035,1.0273269,13.2542534,-0.7584332,0.8421243
543,-12,-2.989902091150472,20.498783767536480,-12.8845129,-0.0006612,17.3553715,0.1353099,-0.4511802,4.0000000,-0.2577516,1.0280874,13.4344549,-0.6446089,0.5866163
544,-12,-2.982445451150472,20.498783767536480,-12.8831587,-0.0019008,12.3966942,0.0746972,-0.3466788,4.0000000,-0.1747467,1.0287209,13.5850973,-0.5186110,0.3565531
545,-12,-2.974988811150472,20.498783767536480,-12.8817739,-0.0032231,8.2644625,0.0234647,-0.2246965,4.0000000,-0.0736124,1.0291563,13.6879158,-0.3757806,0.1654489
546,-12,-2.967532171150472,20.498783767536480,-12.8803701,-0.0046281,4.9586778,-0.0093350,-0.0971161,4.0000000,0.0398735,1.0293139,13.7241850,-0.2341057,0.0599669
547,-12,-2.960075531150472,20.498783767536480,-12.8789606,0.0039669,42.1487617,-0.0208356,0.0273807,4.0000000,0.1601584,1.0291904,13.6978779,-0.1053969,0.0511461
548,-12,-2.952618891150472,20.498783767536480,-12.8775549,0.0025620,33.8842964,-0.0133413,0.1452330,4.0000000,0.2857954,1.0287929,13.6078644,0.0046706,0.1298118
549,-12,-2.945162251150472,20.498783767536480,-12.8761635,0.0012397,26.4462814,0.0090028,0.2566584,4.0000000,0.4165062,1.0281274,13.4510660,0.0968107,0.2849030
550,-12,-2.937705611150472,20.498783767536480,-12.8747959,0.0000000,19.8347111,0.0381556,0.3513556,4.0000000,0.5429997,1.0272086,13.2331247,0.1597114,0.4816118
551,-12,-2.930248971150472,20.498783767536480,-12.8734617,-0.0012397,14.0495872,0.0644777,0.4256580,4.0000000,0.6615542,1.0260904,12.9624434,0.1897617,0.6842881
552,-12,-2.922792331150472,20.498783767536480,-12.8721647,-0.0024793,9.0909090,0.0776624,0.4765244,4.0000000,0.7662585,1.0248522,12.6554680,0.1867904,0.8616378
553,-12,-2.915335691150472,20.498783767536480,-12.8709087,-0.0038017,4.9586778,0.0730208,0.5085565,4.0000000,0.8586898,1.0235357,12.3210373,0.1584232,1.0126319
554,-12,-2.907879051150472,20.498783767536480,-12.8696957,0.0050413,47.9338837,0.0467500,0.5223701,4.0000000,0.9366058,1.0221896,11.9666204,0.1081344,1.1321362
555,-12,-2.900422411150472,20.498783767536480,-12.8685236,0.0038843,38.8429756,-0.0061044,0.5136097,4.0000000,0.9926417,1.0208491,11.6016550,0.0345777,1.2043146
556,-12,-2.892965771150472,20.498783767536480,-12.8673916,0.0027273,30.5785122,-0.0801464,0.4868060,4.0000000,1.0264732,1.0195619,11.2430563,-0.0528611,1.2424048
