OID_,RegB,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
7343,-13,-4.466316811150471,17.426648087536481,-13.0740452,-0.0012397,22.3140488,0.0746774,-0.4163912,4.0000000,-0.7253059,1.0479106,17.3940048,-0.1074765,0.7172288
7344,-13,-4.458860171150471,17.426648087536481,-13.0752707,0.0000000,27.2727280,0.0757266,-0.4412518,4.0000000,-0.7841865,1.0465078,17.1467648,-0.0983171,0.8216913
7345,-13,-4.451403531150471,17.426648087536481,-13.0764599,0.0011570,32.2314034,0.0765775,-0.4610226,4.0000000,-0.8291361,1.0450262,16.8791714,-0.0929091,0.9058815
7346,-13,-4.443946891150471,17.426648087536481,-13.0776110,0.0022314,37.1900826,0.0753866,-0.4728438,4.0000000,-0.8576522,1.0435072,16.6006870,-0.0880354,0.9583620
7347,-13,-4.436490251150471,17.426648087536481,-13.0787201,0.0033884,42.9752083,0.0744781,-0.4796500,4.0000000,-0.8740427,1.0419891,16.3186245,-0.0852572,0.9857066
7348,-13,-4.429033611150471,17.426648087536481,-13.0797873,0.0043802,47.9338837,0.0732126,-0.4830330,4.0000000,-0.8831425,1.0404956,16.0341187,-0.0829234,0.9970867
7349,-13,-4.421576971150471,17.426648087536481,-13.0808115,-0.0046281,7.4380164,0.0731651,-0.4853715,4.0000000,-0.8883562,1.0390350,15.7510548,-0.0823867,1.0002806
7350,-13,-4.414120331150471,17.426648087536481,-13.0817919,-0.0036364,9.9173555,0.0785254,-0.4885683,4.0000000,-0.8887471,1.0376081,15.4693966,-0.0883895,0.9940978
7351,-13,-4.406663691150471,17.426648087536481,-13.0827284,-0.0027273,13.2231407,0.0912516,-0.4974633,4.0000000,-0.8927028,1.0362431,15.1941948,-0.1022238,0.9978124
7352,-13,-4.399207051150471,17.426648087536481,-13.0836210,-0.0017355,16.5289249,0.1133163,-0.5169896,4.0000000,-0.9092755,1.0349332,14.9245443,-0.1247037,1.0326320
7353,-13,-4.391750411150471,17.426648087536481,-13.0844669,-0.0009091,19.8347111,0.1468091,-0.5508199,4.0000000,-0.9455763,1.0336528,14.6559811,-0.1560636,1.1181654
7354,-13,-4.384293771150471,17.426648087536481,-13.0852633,-0.0000826,23.9669418,0.1875520,-0.5917961,4.0000000,-0.9925480,1.0323945,14.3870983,-0.1910442,1.2362983
7355,-13,-4.376837131150471,17.426648087536481,-13.0860043,0.0007438,28.0991745,0.2311209,-0.6346709,4.0000000,-1.0446187,1.0311774,14.1204863,-0.2247231,1.3736889
7356,-13,-4.369380491150471,17.426648087536481,-13.0866871,0.0014876,31.4049587,0.2799759,-0.6823543,4.0000000,-1.1074238,1.0300099,13.8596458,-0.2572848,1.5456266
7357,-13,-4.361923851150471,17.426648087536481,-13.0873060,0.0021488,34.7107430,0.3342891,-0.7375342,4.0000000,-1.1888903,1.0288818,13.6022577,-0.2861781,1.7765623
7358,-13,-4.354467211150471,17.426648087536481,-13.0878572,0.0026446,37.1900826,0.3982933,-0.8010305,4.0000000,-1.2878897,1.0277977,13.3488121,-0.3141713,2.0732868
7359,-13,-4.347010571150471,17.426648087536481,-13.0883331,0.0031405,39.6694221,0.4648959,-0.8650495,4.0000000,-1.3926497,1.0267740,13.1063032,-0.3374495,2.4035518
7360,-13,-4.339553931150471,17.426648087536481,-13.0887270,0.0035537,41.3223152,0.5315288,-0.9256992,4.0000000,-1.4941170,1.0258485,12.8806486,-0.3572813,2.7406273
7361,-13,-4.332097291150471,17.426648087536481,-13.0890322,0.0038843,42.9752083,0.5916907,-0.9782905,4.0000000,-1.5827020,1.0250462,12.6811037,-0.3738789,3.0519879
7362,-13,-4.324640651150471,17.426648087536481,-13.0892439,0.0041322,43.8016510,0.6429166,-1.0213794,4.0000000,-1.6518261,1.0243862,12.5151892,-0.3909326,3.3186510
7363,-13,-4.317184011150471,17.426648087536481,-13.0893583,0.0042149,43.8016510,0.6799371,-1.0514623,4.0000000,-1.6908300,1.0238876,12.3900175,-0.4120945,3.5081522
7364,-13,-4.309727371150471,17.426648087536481,-13.0893717,0.0042149,43.8016510,0.7006313,-1.0705483,5.0000000,-1.7015877,1.0235612,12.3070097,-0.4395089,3.6348431
7365,-13,-4.302270731150471,17.426648087536481,-13.0892830,0.0041322,42.9752083,0.7107318,-1.0814444,4.0000000,-1.6847343,1.0234112,12.2668657,-0.4781545,3.7076719
7366,-13,-4.294814091150471,17.426648087536481,-13.0890903,0.0038843,41.3223152,0.7121666,-1.0877289,4.0000000,-1.6490532,1.0234334,12.2729483,-0.5264046,3.7562408
7367,-13,-4.287357451150471,17.426648087536481,-13.0887947,0.0035537,39.6694221,0.6976185,-1.0806568,4.0000000,-1.5800831,1.0236362,12.3263464,-0.5812303,3.7103379
7368,-13,-4.279900811150471,17.426648087536481,-13.0883942,0.0031405,37.1900826,0.6639930,-1.0583192,4.0000000,-1.4815799,1.0240144,12.4240723,-0.6350583,3.5621779
7369,-13,-4.272444171150472,17.426648087536481,-13.0878935,0.0025620,33.8842964,0.6186181,-1.0246646,4.0000000,-1.3651873,1.0245506,12.5593882,-0.6841421,3.3414109
7370,-13,-4.264987531150471,17.426648087536481,-13.0872936,0.0019008,30.5785122,0.5640063,-0.9855852,4.0000000,-1.2485917,1.0252279,12.7297888,-0.7225788,3.1060147
7371,-13,-4.257530891150472,17.426648087536481,-13.0866003,0.0011570,26.4462814,0.5041243,-0.9404468,4.0000000,-1.1342847,1.0260240,12.9260979,-0.7466088,2.8472042
7372,-13,-4.250074251150472,17.426648087536481,-13.0858164,0.0003306,22.3140488,0.4394089,-0.8924471,4.0000000,-1.0303450,1.0269293,13.1455460,-0.7545492,2.5972044
7373,-13,-4.242617611150472,17.426648087536481,-13.0849466,-0.0005785,18.1818180,0.3751386,-0.8408565,4.0000000,-0.9383719,1.0279460,13.3866739,-0.7433410,2.3425350
7374,-13,-4.235160971150472,17.426648087536481,-13.0839930,-0.0014876,14.8760328,0.3056794,-0.7797177,4.0000000,-0.8521472,1.0290555,13.6440372,-0.7072882,2.0580983
7375,-13,-4.227704331150472,17.426648087536481,-13.0829611,-0.0024793,11.5702477,0.2342348,-0.7092814,4.0000000,-0.7737553,1.0302321,13.9129219,-0.6448074,1.7534385
7376,-13,-4.220247691150472,17.426648087536481,-13.0818567,-0.0035537,8.2644625,0.1601936,-0.6329447,4.0000000,-0.7103102,1.0314676,14.1886120,-0.5555792,1.4667480
7377,-13,-4.212791051150472,17.426648087536481,-13.0806856,-0.0047107,5.7851238,0.0862081,-0.5532287,4.0000000,-0.6571349,1.0327594,14.4695749,-0.4493224,1.2149529
7378,-13,-4.205334411150472,17.426648087536481,-13.0794525,0.0040496,45.4545441,0.0123660,-0.4787956,4.0000000,-0.6244410,1.0340894,14.7515068,-0.3331503,1.0429410
7379,-13,-4.197877771150472,17.426648087536481,-13.0781641,0.0027273,38.0165291,-0.0625931,-0.4110728,4.0000000,-0.6084288,1.0354809,15.0408993,-0.2137168,0.9481722
7380,-13,-4.190421131150472,17.426648087536481,-13.0768223,0.0014876,31.4049587,-0.1420231,-0.3469090,4.0000000,-0.6020816,1.0369560,15.3416328,-0.0917364,0.9158565
7381,-13,-4.182964491150472,17.426648087536481,-13.0754318,0.0001653,25.6198349,-0.2216420,-0.2820821,4.0000000,-0.5978271,1.0385095,15.6513710,0.0336628,0.9183533
7382,-13,-4.175507851150472,17.426648087536481,-13.0739946,-0.0012397,19.8347111,-0.2991750,-0.2197036,4.0000000,-0.5948231,1.0401351,15.9679317,0.1554159,0.9580994
7383,-13,-4.168051211150472,17.426648087536481,-13.0725155,-0.0027273,14.8760328,-0.3701406,-0.1594463,4.0000000,-0.5897411,1.0418171,16.2893047,0.2708484,1.0200956
7384,-13,-4.160594571150471,17.426648087536481,-13.0709963,-0.0042149,10.7438021,-0.4349942,-0.1047362,4.0000000,-0.5853840,1.0435517,16.6110821,0.3759116,1.1062396
7385,-13,-4.153137931150471,17.426648087536481,-13.0694418,0.0042149,47.1074371,-0.4899008,-0.0595055,4.0000000,-0.5821281,1.0453368,16.9358234,0.4631171,1.2026279
7386,-13,-4.145681291150471,17.426648087536481,-13.0678520,0.0026446,38.8429756,-0.5350246,-0.0256209,4.0000000,-0.5791743,1.0471712,17.2623005,0.5279324,1.2992718
7387,-13,-4.138224651150471,17.426648087536481,-13.0662298,0.0009917,31.4049587,-0.5643187,0.0023199,4.0000000,-0.5712048,1.0490613,17.5924187,0.5758447,1.3700472
7388,-13,-4.130768011150471,17.426648087536481,-13.0645752,-0.0006612,24.7933884,-0.5730795,0.0284596,4.0000000,-0.5531713,1.0509791,17.9207478,0.6100904,1.3984307
7389,-13,-4.123311371150471,17.426648087536481,-13.0628901,-0.0022314,19.0082645,-0.5549858,0.0610709,4.0000000,-0.5202913,1.0528897,18.2412987,0.6424332,1.3689829
7390,-13,-4.115854731150471,17.426648087536481,-13.0611753,-0.0038017,14.0495872,-0.5143163,0.0959966,4.0000000,-0.4758492,1.0547265,18.5427532,0.6678425,1.2944434
7391,-13,-4.108398091150471,17.426648087536481,-13.0594368,0.0045455,47.9338837,-0.4570955,0.1290445,4.0000000,-0.4249780,1.0564348,18.8177185,0.6830670,1.1874735
7392,-13,-4.100941451150471,17.426648087536481,-13.0576782,0.0028099,39.6694221,-0.3952596,0.1557006,4.0000000,-0.3734289,1.0580145,19.0681133,0.6848302,1.0703833
7393,-13,-4.093484811150471,17.426648087536481,-13.0559025,0.0010744,32.2314034,-0.3313515,0.1758531,4.0000000,-0.3223636,1.0594454,19.2899742,0.6740698,0.9444289
7394,-13,-4.086028171150471,17.426648087536481,-13.0541134,-0.0006612,25.6198349,-0.2757426,0.1862572,4.0000000,-0.2779358,1.0607289,19.4875641,0.6504501,0.8265846
7395,-13,-4.078571531150471,17.426648087536481,-13.0523138,-0.0024793,19.8347111,-0.2263825,0.1905747,4.0000000,-0.2382675,1.0618973,19.6652603,0.6194168,0.7145100
7396,-13,-4.071114891150471,17.426648087536481,-13.0505037,-0.0042975,14.8760328,-0.1765209,0.1993655,4.0000000,-0.1947535,1.0629395,19.8228683,0.5934845,0.6083176
7397,-13,-4.063658251150471,17.426648087536481,-13.0486879,0.0038843,46.2809906,-0.1267593,0.2135416,4.0000000,-0.1473276,1.0638092,19.9536839,0.5744107,0.5128505
7398,-13,-4.056201611150471,17.426648087536481,-13.0468693,0.0019835,38.0165291,-0.0805921,0.2305264,4.0000000,-0.0986318,1.0645112,20.0573292,0.5596845,0.4343818
7399,-13,-4.048744971150471,17.426648087536481,-13.0450516,0.0001653,30.5785122,-0.0414570,0.2444051,4.0000000,-0.0526303,1.0650294,20.1330223,0.5414405,0.3699583
7400,-13,-4.041288331150471,17.426648087536481,-13.0432386,-0.0016529,23.9669418,-0.0127962,0.2513873,4.0000000,-0.0138238,1.0653629,20.1811752,0.5165983,0.3177792
7401,-13,-4.033831691150471,17.426648087536481,-13.0414352,-0.0034711,18.1818180,0.0089130,0.2553653,4.0000000,0.0217607,1.0655696,20.2132130,0.4889698,0.2766518
7402,-13,-4.026375051150471,17.426648087536481,-13.0396414,0.0047107,48.7603302,0.0274679,0.2603602,4.0000000,0.0596624,1.0656506,20.2244339,0.4610580,0.2467443
7403,-13,-4.018918411150471,17.426648087536481,-13.0378609,0.0028926,40.4958687,0.0450479,0.2720102,4.0000000,0.1052391,1.0655704,20.2134800,0.4387813,0.2377594
7404,-13,-4.011461771150471,17.426648087536481,-13.0360975,0.0010744,33.0578499,0.0615756,0.2906691,4.0000000,0.1605853,1.0653224,20.1791744,0.4207527,0.2540937
7405,-13,-4.004005131150471,17.426648087536481,-13.0343552,-0.0006612,26.4462814,0.0778354,0.3203870,4.0000000,0.2316736,1.0648745,20.1137943,0.4091004,0.3116867
7406,-13,-3.996548491150471,17.426648087536481,-13.0326385,-0.0023140,20.6611576,0.0909786,0.3568100,4.0000000,0.3166100,1.0641760,20.0129299,0.3970100,0.4132720
7407,-13,-3.989091851150471,17.426648087536481,-13.0309563,-0.0039669,15.7024794,0.0994260,0.3931373,4.0000000,0.4091686,1.0632201,19.8707561,0.3771060,0.5430440
7408,-13,-3.981635211150471,17.426648087536481,-13.0293140,0.0044628,47.9338837,0.0989110,0.4188754,4.0000000,0.4982708,1.0620397,19.6916008,0.3394800,0.6651967
7409,-13,-3.974178571150471,17.426648087536481,-13.0277157,0.0030579,41.3223152,0.0896765,0.4328552,4.0000000,0.5800450,1.0606592,19.4831486,0.2856655,0.7635690
7410,-13,-3.966721931150471,17.426648087536481,-13.0261660,0.0014876,34.7107430,0.0738040,0.4431102,4.0000000,0.6622482,1.0591291,19.2479553,0.2239722,0.8632245
7411,-13,-3.959265291150472,17.426648087536481,-13.0246639,-0.0000826,28.0991745,0.0514279,0.4534657,4.0000000,0.7472652,1.0574530,18.9851837,0.1596662,0.9794061
7412,-13,-3.951808651150472,17.426648087536481,-13.0232134,-0.0015702,22.3140488,0.0202100,0.4620471,4.0000000,0.8322706,1.0556204,18.6944294,0.0918236,1.1079208
7413,-13,-3.944352011150472,17.426648087536481,-13.0218153,-0.0030579,17.3553715,-0.0216257,0.4646316,4.0000000,0.9096894,1.0536673,18.3765984,0.0195739,1.2305145
7414,-13,-3.936895371150472,17.426648087536481,-13.0204706,-0.0042975,13.2231407,-0.0739148,0.4608666,4.0000000,0.9755955,1.0516123,18.0346775,-0.0538623,1.3431826
7415,-13,-3.929438731150471,17.426648087536481,-13.0191774,0.0044628,46.2809906,-0.1357790,0.4496660,4.0000000,1.0254589,1.0494827,17.6725121,-0.1261269,1.4385736
7416,-13,-3.921982091150471,17.426648087536481,-13.0179338,0.0032231,40.4958687,-0.2062592,0.4302777,4.0000000,1.0558717,1.0473200,17.2957191,-0.1953163,1.5135349
7417,-13,-4.593079691150471,17.419191447536480,-13.0509233,-0.0034711,8.2644625,-2.4868844,0.6419473,4.0000000,2.3444567,1.0283875,13.4836493,-1.0605621,7.6905026
7418,-13,-4.585623051150471,17.419191447536480,-13.0518484,-0.0027273,11.5702477,-2.1991060,0.5489984,4.0000000,2.1302807,1.0321786,14.3431396,-1.0322841,6.6230884
7419,-13,-4.578166411150471,17.419191447536480,-13.0528564,-0.0018182,15.7024794,-1.8780680,0.4525339,4.0000000,1.8955280,1.0358680,15.1277618,-0.9904601,5.4939241
7420,-13,-4.570709771150471,17.419191447536480,-13.0539360,-0.0009091,20.6611576,-1.5418409,0.3600755,4.0000000,1.6523423,1.0393448,15.8255396,-0.9321913,4.3850112
7421,-13,-4.563253131150471,17.419191447536480,-13.0550766,0.0001653,25.6198349,-1.2155464,0.2754085,4.0000000,1.4103276,1.0425360,16.4362011,-0.8595105,3.3657997
7422,-13,-4.555796491150471,17.419191447536480,-13.0562706,0.0013223,31.4049587,-0.9123560,0.1988899,4.0000000,1.1712815,1.0453699,16.9597569,-0.7735018,2.4605353
7423,-13,-4.548339851150471,17.419191447536480,-13.0575094,0.0025620,37.1900826,-0.6522084,0.1276814,4.0000000,0.9388283,1.0477989,17.3914185,-0.6834654,1.7054870
7424,-13,-4.540883211150471,17.419191447536480,-13.0587845,0.0038017,43.8016510,-0.4409579,0.0627030,4.0000000,0.7176716,1.0498071,17.7382507,-0.5922655,1.1152084
7425,-13,-4.533426571150471,17.419191447536480,-13.0600891,-0.0048760,10.7438021,-0.2763467,0.0014327,4.0000000,0.5068002,1.0513779,18.0037308,-0.5039348,0.6791257
7426,-13,-4.525969931150471,17.419191447536480,-13.0614157,-0.0036364,14.8760328,-0.1549903,-0.0585010,4.0000000,0.3074243,1.0525019,18.1920395,-0.4244262,0.3883311
7427,-13,-4.518513291150471,17.419191447536480,-13.0627575,-0.0023967,19.0082645,-0.0719799,-0.1114047,4.0000000,0.1270865,1.0532020,18.3054810,-0.3498959,0.2256109
7428,-13,-4.511056651150471,17.419191447536480,-13.0641079,-0.0010744,23.9669418,-0.0179696,-0.1612157,4.0000000,-0.0370811,1.0535253,18.3564777,-0.2853504,0.1626380
7429,-13,-4.503600011150471,17.419191447536480,-13.0654612,0.0003306,29.7520657,0.0148116,-0.2077178,4.0000000,-0.1854621,1.0534877,18.3488121,-0.2299735,0.1743496
7430,-13,-4.496143371150471,17.419191447536480,-13.0668106,0.0016529,35.5371895,0.0364212,-0.2554210,4.0000000,-0.3245036,1.0531185,18.2855625,-0.1863383,0.2413815
7431,-13,-4.488686731150471,17.419191447536480,-13.0681515,0.0030579,42.1487617,0.0486548,-0.2996792,4.0000000,-0.4482743,1.0524437,18.1733551,-0.1510840,0.3452595
7432,-13,-4.481230091150471,17.419191447536480,-13.0694761,0.0042975,47.9338837,0.0563495,-0.3412955,4.0000000,-0.5566819,1.0515021,18.0140533,-0.1259092,0.4701046
7433,-13,-4.473773451150471,17.419191447536480,-13.0707788,-0.0044628,11.5702477,0.0583801,-0.3747164,4.0000000,-0.6440690,1.0503650,17.8201237,-0.1053639,0.5924971
7434,-13,-4.466316811150471,17.419191447536480,-13.0720558,-0.0032231,14.8760328,0.0598637,-0.4048230,4.0000000,-0.7186103,1.0490711,17.5969524,-0.0910356,0.7110168
7435,-13,-4.458860171150471,17.419191447536480,-13.0733023,-0.0019835,19.0082645,0.0642596,-0.4346391,4.0000000,-0.7841088,1.0476502,17.3496532,-0.0851694,0.8270379
7436,-13,-4.451403531150471,17.419191447536480,-13.0745144,-0.0008264,23.1404953,0.0672763,-0.4580960,4.0000000,-0.8344929,1.0461329,17.0798035,-0.0816991,0.9222720
7437,-13,-4.443946891150471,17.419191447536480,-13.0756865,0.0003306,28.0991745,0.0683509,-0.4730392,4.0000000,-0.8669288,1.0445739,16.7979527,-0.0791496,0.9838009
7438,-13,-4.436490251150471,17.419191447536480,-13.0768185,0.0015702,33.8842964,0.0673286,-0.4799029,4.0000000,-0.8834998,1.0430106,16.5103645,-0.0763059,1.0114599
7439,-13,-4.429033611150471,17.419191447536480,-13.0779076,0.0025620,38.8429756,0.0696978,-0.4858912,4.0000000,-0.8937745,1.0414692,16.2216606,-0.0780079,1.0259932
7440,-13,-4.421576971150471,17.419191447536480,-13.0789537,0.0035537,43.8016510,0.0736847,-0.4906518,4.0000000,-0.8993640,1.0399672,15.9337492,-0.0819396,1.0304784
7441,-13,-4.414120331150471,17.419191447536480,-13.0799561,0.0045455,48.7603302,0.0839411,-0.4971779,4.0000000,-0.9012130,1.0385015,15.6477900,-0.0931428,1.0281016
7442,-13,-4.406663691150471,17.419191447536480,-13.0809135,-0.0045455,7.4380164,0.1011149,-0.5087258,4.0000000,-0.9057648,1.0370904,15.3685942,-0.1116868,1.0342715
7443,-13,-4.399207051150471,17.419191447536480,-13.0818253,-0.0035537,9.9173555,0.1320981,-0.5332579,4.0000000,-0.9229587,1.0357434,15.0947323,-0.1435572,1.0746499
7444,-13,-4.391750411150471,17.419191447536480,-13.0826893,-0.0027273,12.3966942,0.1723043,-0.5693147,4.0000000,-0.9569033,1.0344456,14.8257227,-0.1817261,1.1609011
7445,-13,-4.384293771150471,17.419191447536480,-13.0835028,-0.0019008,15.7024794,0.2183416,-0.6115412,4.0000000,-1.0016527,1.0331769,14.5575838,-0.2214298,1.2805003
7446,-13,-4.376837131150471,17.419191447536480,-13.0842590,-0.0010744,19.0082645,0.2683640,-0.6554466,4.0000000,-1.0503985,1.0319506,14.2930403,-0.2604948,1.4166144
7447,-13,-4.369380491150471,17.419191447536480,-13.0849562,-0.0003306,22.3140488,0.3238681,-0.7041109,4.0000000,-1.1106641,1.0307810,14.0350418,-0.2975577,1.5885972
7448,-13,-4.361923851150471,17.419191447536480,-13.0855894,0.0003306,25.6198349,0.3879207,-0.7611756,4.0000000,-1.1897241,1.0296546,13.7826986,-0.3326270,1.8215079
7449,-13,-4.354467211150471,17.419191447536480,-13.0861530,0.0008264,28.0991745,0.4623079,-0.8269264,4.0000000,-1.2887467,1.0285789,13.5356035,-0.3651061,2.1261191
7450,-13,-4.347010571150471,17.419191447536480,-13.0866413,0.0013223,30.5785122,0.5416412,-0.8932481,4.0000000,-1.3926978,1.0275669,13.2964182,-0.3937984,2.4619718
7451,-13,-4.339553931150471,17.419191447536480,-13.0870457,0.0017355,32.2314034,0.6195394,-0.9552409,4.0000000,-1.4932952,1.0266435,13.0751572,-0.4171866,2.8016758
7452,-13,-4.332097291150471,17.419191447536480,-13.0873623,0.0020661,33.8842964,0.6882145,-1.0080092,4.0000000,-1.5803561,1.0258361,12.8799391,-0.4356624,3.1104875
7453,-13,-4.324640651150471,17.419191447536480,-13.0875845,0.0023140,34.7107430,0.7431754,-1.0498878,4.0000000,-1.6476327,1.0251706,12.7159281,-0.4521429,3.3696504
7454,-13,-4.317184011150471,17.419191447536480,-13.0877085,0.0023967,34.7107430,0.7797641,-1.0771935,4.0000000,-1.6827360,1.0246706,12.5895472,-0.4716508,3.5409861
7455,-13,-4.309727371150471,17.419191447536480,-13.0877323,0.0023967,34.7107430,0.8001837,-1.0944344,5.0000000,-1.6915843,1.0243349,12.5045443,-0.4972844,3.6545444
7456,-13,-4.302270731150471,17.419191447536480,-13.0876541,0.0023140,33.8842964,0.8086253,-1.1043897,4.0000000,-1.6759828,1.0241590,12.4616365,-0.5327965,3.7241640
7457,-13,-4.294814091150471,17.419191447536480,-13.0874729,0.0020661,32.2314034,0.8053322,-1.1099874,4.0000000,-1.6436317,1.0241492,12.4595928,-0.5763431,3.7775459
7458,-13,-4.287357451150471,17.419191447536480,-13.0871897,0.0017355,30.5785122,0.7834441,-1.1022625,4.0000000,-1.5783681,1.0243192,12.5026789,-0.6261567,3.7394543
7459,-13,-4.279900811150471,17.419191447536480,-13.0868015,0.0013223,28.0991745,0.7422147,-1.0807252,4.0000000,-1.4846891,1.0246540,12.5869179,-0.6767612,3.6103518
7460,-13,-4.272444171150472,17.419191447536480,-13.0863132,0.0007438,24.7933884,0.6867711,-1.0469892,4.0000000,-1.3707055,1.0251337,12.7068901,-0.7232729,3.4027288
7461,-13,-4.264987531150471,17.419191447536480,-13.0857267,0.0000826,21.4876041,0.6222581,-1.0074372,4.0000000,-1.2533900,1.0257446,12.8591299,-0.7614845,3.1750879
7462,-13,-4.257530891150472,17.419191447536480,-13.0850458,-0.0005785,18.1818180,0.5537431,-0.9629939,4.0000000,-1.1385646,1.0264719,13.0375319,-0.7874233,2.9305856
7463,-13,-4.250074251150472,17.419191447536480,-13.0842743,-0.0013223,14.8760328,0.4835359,-0.9171156,4.0000000,-1.0334952,1.0273166,13.2387638,-0.8007361,2.6984432
7464,-13,-4.242617611150472,17.419191447536480,-13.0834150,-0.0021488,11.5702477,0.4136973,-0.8688167,4.0000000,-0.9401540,1.0282687,13.4621058,-0.7974794,2.4684727
7465,-13,-4.235160971150472,17.419191447536480,-13.0824718,-0.0030579,9.0909090,0.3403480,-0.8118777,4.0000000,-0.8524750,1.0293150,13.7051773,-0.7712805,2.2064762
7466,-13,-4.227704331150472,17.419191447536480,-13.0814486,-0.0040496,6.6115704,0.2643810,-0.7451853,4.0000000,-0.7708195,1.0304451,13.9620523,-0.7195510,1.9155688
7467,-13,-4.220247691150472,17.419191447536480,-13.0803499,-0.0051240,4.1322312,0.1899669,-0.6730806,4.0000000,-0.7028903,1.0316458,14.2274475,-0.6432709,1.6299447
