OID_,RegI,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
500,-12,-2.259151371150473,18.746473367536478,-12.9949093,0.0000000,0.0000000,-0.1358984,-0.3436621,4.0000000,-0.3765191,1.0022132,3.7913406,-0.3108052,0.7509640
501,-12,-2.251694731150473,18.746473367536478,-12.9952869,0.0000000,0.0000000,-0.2414364,-0.2775744,4.0000000,-0.2765723,1.0023079,3.8682599,-0.2785764,0.7983094
502,-12,-2.244238091150473,18.746473367536478,-12.9956779,0.0000000,0.0000000,-0.3757202,-0.1831648,4.0000000,-0.1638628,1.0024788,4.0055771,-0.2024667,0.8942753
503,-12,-2.236781451150473,18.746473367536478,-12.9960928,0.0002479,2.4793389,-0.5244333,-0.0634093,4.0000000,-0.0461797,1.0027522,4.2165189,-0.0806390,1.0765342
504,-12,-2.229324811150473,18.746473367536478,-12.9965420,0.0006612,6.6115704,-0.6739975,0.0847845,4.0000000,0.0707271,1.0031602,4.5154691,0.0988420,1.3939453
505,-12,-2.475393931150472,18.739016727536477,-12.9835186,0.0000000,0.0000000,-0.7503373,-0.2089514,4.0000000,0.4579940,1.0027021,4.2061658,-0.8758968,1.6904637
506,-12,-2.467937291150472,18.739016727536477,-12.9838858,0.0000000,0.0000000,-0.6453176,-0.2144533,4.0000000,0.3874433,1.0031052,4.5139937,-0.8163499,1.4898025
507,-12,-2.460480651150472,18.739016727536477,-12.9842777,0.0000000,0.0000000,-0.5206035,-0.2308143,4.0000000,0.2986734,1.0034887,4.7864466,-0.7603020,1.2685113
508,-12,-2.453024011150472,18.739016727536477,-12.9846926,0.0000000,0.0000000,-0.3852328,-0.2548567,4.0000000,0.1972272,1.0038317,5.0185823,-0.7069407,1.0426456
509,-12,-2.445567371150472,18.739016727536477,-12.9851246,0.0000000,0.0000000,-0.2568032,-0.2829560,4.0000000,0.0921834,1.0041124,5.2012448,-0.6580954,0.8441924
510,-12,-2.438110731150472,18.739016727536477,-12.9855680,0.0000000,0.0000000,-0.1505269,-0.3061492,4.0000000,-0.0067280,1.0043249,5.3340030,-0.6055704,0.6845752
511,-12,-2.430654091150472,18.739016727536477,-12.9860191,0.0001653,1.6528926,-0.0729584,-0.3213151,4.0000000,-0.0952704,1.0044751,5.4244280,-0.5473596,0.5663722
512,-12,-2.423197451150472,18.739016727536477,-12.9864740,0.0004132,4.1322312,-0.0202716,-0.3292088,4.0000000,-0.1740693,1.0045613,5.4774661,-0.4843483,0.4809220
513,-12,-2.415740811150473,18.739016727536477,-12.9869299,0.0007438,7.4380164,0.0195654,-0.3385696,4.0000000,-0.2559165,1.0045916,5.4965897,-0.4212228,0.4261494
514,-12,-2.408284171150473,18.739016727536477,-12.9873848,0.0011570,11.5702477,0.0493430,-0.3511353,4.0000000,-0.3379172,1.0045636,5.4806151,-0.3643535,0.4016322
515,-12,-2.400827531150473,18.739016727536477,-12.9878349,0.0015702,15.7024794,0.0686385,-0.3649862,4.0000000,-0.4179873,1.0044737,5.4252663,-0.3119850,0.4034696
516,-12,-2.393370891150473,18.739016727536477,-12.9882774,0.0020661,20.6611576,0.0672674,-0.3699484,4.0000000,-0.4807376,1.0043319,5.3381600,-0.2591593,0.4216158
517,-12,-2.385914251150473,18.739016727536477,-12.9887104,0.0026446,26.4462814,0.0501347,-0.3660083,4.0000000,-0.5253640,1.0041596,5.2291121,-0.2066524,0.4448960
518,-12,-2.378457611150472,18.739016727536477,-12.9891348,0.0033058,33.0578499,0.0240839,-0.3577487,4.0000000,-0.5588225,1.0039703,5.1077743,-0.1566750,0.4735464
519,-12,-2.371000971150472,18.739016727536477,-12.9895506,0.0040496,40.4958687,-0.0012277,-0.3517182,4.0000000,-0.5885242,1.0037693,4.9778366,-0.1149122,0.5074184
520,-12,-2.363544331150472,18.739016727536477,-12.9899597,0.0048760,48.7603302,-0.0251324,-0.3476705,4.0000000,-0.6139907,1.0035664,4.8409767,-0.0813503,0.5441438
521,-12,-2.356087691150472,18.739016727536477,-12.9903612,-0.0042149,0.0000000,-0.0464326,-0.3451077,4.0000000,-0.6366861,1.0033649,4.6990962,-0.0535292,0.5797377
522,-12,-2.348631051150472,18.739016727536477,-12.9907570,-0.0034711,0.0000000,-0.0597183,-0.3486462,4.0000000,-0.6612700,1.0031656,4.5579529,-0.0360224,0.6161818
523,-12,-2.341174411150472,18.739016727536477,-12.9911470,-0.0028099,0.0000000,-0.0652925,-0.3561070,4.0000000,-0.6846791,1.0029680,4.4131489,-0.0275348,0.6482754
524,-12,-2.333717771150472,18.739016727536477,-12.9915323,-0.0022314,0.0000000,-0.0684430,-0.3623741,4.0000000,-0.7008063,1.0027781,4.2665133,-0.0239419,0.6722976
525,-12,-2.326261131150472,18.739016727536477,-12.9919119,-0.0017355,0.0000000,-0.0701503,-0.3664539,4.0000000,-0.7083923,1.0026028,4.1283154,-0.0245154,0.6871696
526,-12,-2.318804491150472,18.739016727536477,-12.9922876,-0.0012397,0.0000000,-0.0664466,-0.3724821,4.0000000,-0.7125379,1.0024446,3.9998996,-0.0324263,0.6971096
527,-12,-2.311347851150472,18.739016727536477,-12.9926596,-0.0008264,0.0000000,-0.0547904,-0.3807083,4.0000000,-0.7112515,1.0023040,3.8810029,-0.0501650,0.6980336
528,-12,-2.303891211150472,18.739016727536477,-12.9930286,-0.0004959,0.0000000,-0.0386567,-0.3896627,4.0000000,-0.7042998,1.0021796,3.7736509,-0.0750257,0.6927841
529,-12,-2.296434571150472,18.739016727536477,-12.9933939,-0.0002479,0.0000000,-0.0222713,-0.3961784,4.0000000,-0.6860945,1.0020711,3.6771734,-0.1062623,0.6798511
530,-12,-2.288977931150472,18.739016727536477,-12.9937563,-0.0000826,0.0000000,-0.0165736,-0.3941415,4.0000000,-0.6521668,1.0019842,3.5967290,-0.1361162,0.6613399
531,-12,-2.281521291150472,18.739016727536477,-12.9941168,0.0000000,0.0000000,-0.0274164,-0.3810937,4.0000000,-0.6032805,1.0019261,3.5398881,-0.1589070,0.6419441
532,-12,-2.274064651150473,18.739016727536477,-12.9944773,0.0000000,0.0000000,-0.0562933,-0.3560546,4.0000000,-0.5368798,1.0019009,3.5154035,-0.1752295,0.6253520
533,-12,-2.266608011150473,18.739016727536477,-12.9948406,0.0000000,0.0000000,-0.1009163,-0.3219487,4.0000000,-0.4608974,1.0019151,3.5271423,-0.1830000,0.6218150
534,-12,-2.259151371150473,18.739016727536477,-12.9952106,0.0000000,0.0000000,-0.1677704,-0.2726824,4.0000000,-0.3700499,1.0019764,3.5801167,-0.1753149,0.6383483
535,-12,-2.251694731150473,18.739016727536477,-12.9955912,0.0000000,0.0000000,-0.2601758,-0.2031389,4.0000000,-0.2642484,1.0020971,3.6837668,-0.1420295,0.6913153
536,-12,-2.244238091150473,18.739016727536477,-12.9959898,0.0000826,0.8264463,-0.3785074,-0.1069945,4.0000000,-0.1454633,1.0022968,3.8523107,-0.0685256,0.8101783
537,-12,-2.236781451150473,18.739016727536477,-12.9964142,0.0004132,4.1322312,-0.5092014,0.0130080,4.0000000,-0.0213310,1.0026021,4.0975447,0.0473471,1.0295570
538,-12,-2.229324811150473,18.739016727536477,-12.9968758,0.0009091,9.0909090,-0.6368480,0.1567772,4.0000000,0.1009193,1.0030513,4.4363875,0.2126351,1.3883675
539,-12,-2.475393931150472,18.731560087536479,-12.9839106,0.0000000,0.0000000,-0.7704049,-0.2992439,5.0000000,0.2270681,1.0025327,4.0701652,-0.8255559,1.9150721
540,-12,-2.467937291150472,18.731560087536479,-12.9843082,0.0000000,0.0000000,-0.6688652,-0.3159250,5.0000000,0.1755239,1.0029074,4.3645921,-0.8073739,1.7536229
541,-12,-2.460480651150472,18.731560087536479,-12.9847288,0.0000000,0.0000000,-0.5408697,-0.3417815,5.0000000,0.1063114,1.0032612,4.6251740,-0.7898745,1.5653051
542,-12,-2.453024011150472,18.731560087536479,-12.9851665,0.0000000,0.0000000,-0.3935567,-0.3760693,5.0000000,0.0207585,1.0035729,4.8451605,-0.7728971,1.3680166
543,-12,-2.445567371150472,18.731560087536479,-12.9856186,0.0000000,0.0000000,-0.2508070,-0.4115131,5.0000000,-0.0692779,1.0038249,5.0150204,-0.7537482,1.1928426
544,-12,-2.438110731150472,18.731560087536479,-12.9860783,0.0000826,0.8264463,-0.1282833,-0.4401142,5.0000000,-0.1562584,1.0040123,5.1343751,-0.7239700,1.0440238
545,-12,-2.430654091150472,18.731560087536479,-12.9865417,0.0003306,3.3057852,-0.0361606,-0.4589851,5.0000000,-0.2357288,1.0041356,5.2140656,-0.6822413,0.9268550
546,-12,-2.423197451150472,18.731560087536479,-12.9870043,0.0006612,6.6115704,0.0312185,-0.4717941,4.0000000,-0.3117918,1.0041977,5.2545772,-0.6317964,0.8394176
547,-12,-2.415740811150473,18.731560087536479,-12.9874640,0.0010744,10.7438021,0.0835381,-0.4834093,4.0000000,-0.3901078,1.0042088,5.2612882,-0.5767109,0.7792048
548,-12,-2.408284171150473,18.731560087536479,-12.9879189,0.0015702,15.7024794,0.1241869,-0.4955651,4.0000000,-0.4687974,1.0041609,5.2319655,-0.5223327,0.7458925
549,-12,-2.400827531150473,18.731560087536479,-12.9883652,0.0020661,20.6611576,0.1515646,-0.5075624,4.0000000,-0.5442521,1.0040545,5.1645436,-0.4708728,0.7399148
550,-12,-2.393370891150473,18.731560087536479,-12.9888010,0.0026446,26.4462814,0.1502562,-0.5079885,4.0000000,-0.6014736,1.0039037,5.0661459,-0.4145032,0.7447700
551,-12,-2.385914251150473,18.731560087536479,-12.9892235,0.0033058,33.0578499,0.1278268,-0.4989980,4.0000000,-0.6435925,1.0037271,4.9491448,-0.3544036,0.7536912
552,-12,-2.378457611150472,18.731560087536479,-12.9896355,0.0040496,40.4958687,0.0903138,-0.4827603,4.0000000,-0.6722791,1.0035354,4.8190989,-0.2932414,0.7649674
553,-12,-2.371000971150472,18.731560087536479,-12.9900351,-0.0051240,0.0000000,0.0529351,-0.4680113,4.0000000,-0.6980520,1.0033354,4.6801081,-0.2379704,0.7835547
554,-12,-2.363544331150472,18.731560087536479,-12.9904261,-0.0042149,0.0000000,0.0157168,-0.4535292,4.0000000,-0.7190039,1.0031341,4.5349193,-0.1880546,0.8043783
555,-12,-2.356087691150472,18.731560087536479,-12.9908094,-0.0033884,0.0000000,-0.0165379,-0.4405214,4.0000000,-0.7367758,1.0029331,4.3871703,-0.1442670,0.8219773
556,-12,-2.348631051150472,18.731560087536479,-12.9911852,-0.0027273,0.0000000,-0.0412552,-0.4304444,4.0000000,-0.7537148,1.0027390,4.2379451,-0.1071739,0.8358002
557,-12,-2.341174411150472,18.731560087536479,-12.9915543,-0.0021488,0.0000000,-0.0556704,-0.4245195,4.0000000,-0.7693566,1.0025522,4.0889940,-0.0796825,0.8437592
558,-12,-2.333717771150472,18.731560087536479,-12.9919176,-0.0016529,0.0000000,-0.0684731,-0.4156764,4.0000000,-0.7755929,1.0023749,3.9418292,-0.0557601,0.8388448
559,-12,-2.326261131150472,18.731560087536479,-12.9922762,-0.0012397,0.0000000,-0.0798948,-0.4034092,4.0000000,-0.7723225,1.0022136,3.8043134,-0.0344960,0.8205866
560,-12,-2.318804491150472,18.731560087536479,-12.9926310,-0.0008264,0.0000000,-0.0849774,-0.3918599,4.0000000,-0.7638632,1.0020722,3.6779664,-0.0198565,0.7930945
561,-12,-2.311347851150472,18.731560087536479,-12.9929838,-0.0004959,0.0000000,-0.0796024,-0.3839577,4.0000000,-0.7503701,1.0019495,3.5673690,-0.0175452,0.7569355
562,-12,-2.303891211150472,18.731560087536479,-12.9933348,-0.0002479,0.0000000,-0.0678675,-0.3767789,4.0000000,-0.7286585,1.0018464,3.4702482,-0.0248993,0.7107332
563,-12,-2.296434571150472,18.731560087536479,-12.9936848,-0.0000826,0.0000000,-0.0571988,-0.3669040,4.0000000,-0.6955598,1.0017623,3.3877921,-0.0382481,0.6591576
564,-12,-2.288977931150472,18.731560087536479,-12.9940338,0.0000000,0.0000000,-0.0564000,-0.3494381,4.0000000,-0.6484538,1.0017008,3.3264937,-0.0504224,0.6067189
565,-12,-2.281521291150472,18.731560087536479,-12.9943838,0.0000000,0.0000000,-0.0686872,-0.3221769,4.0000000,-0.5861417,1.0016696,3.2933950,-0.0582122,0.5573658
566,-12,-2.274064651150473,18.731560087536479,-12.9947376,0.0000000,0.0000000,-0.0946068,-0.2863399,4.0000000,-0.5115657,1.0016714,3.2945113,-0.0611141,0.5214694
567,-12,-2.266608011150473,18.731560087536479,-12.9950972,0.0000000,0.0000000,-0.1342264,-0.2421769,4.0000000,-0.4257408,1.0017159,3.3364122,-0.0586130,0.5070850
568,-12,-2.259151371150473,18.731560087536479,-12.9954681,0.0000000,0.0000000,-0.1920847,-0.1860363,4.0000000,-0.3280647,1.0018082,3.4222882,-0.0440079,0.5267329
569,-12,-2.251694731150473,18.731560087536479,-12.9958534,0.0000000,0.0000000,-0.2714767,-0.1110975,4.0000000,-0.2167295,1.0019602,3.5605481,-0.0054656,0.5971028
570,-12,-2.244238091150473,18.731560087536479,-12.9962606,0.0001653,1.6528926,-0.3708426,-0.0154373,4.0000000,-0.0972635,1.0021951,3.7656751,0.0663890,0.7491089
571,-12,-2.236781451150473,18.731560087536479,-12.9966974,0.0005785,5.7851238,-0.4803098,0.1028258,4.0000000,0.0292681,1.0025417,4.0502481,0.1763835,1.0128417
572,-12,-2.229324811150473,18.731560087536479,-12.9971752,0.0011570,11.5702477,-0.5866017,0.2406649,4.0000000,0.1522450,1.0030411,4.4268217,0.3290848,1.4212598
573,-12,-2.482850571150472,18.724103447536478,-12.9838371,0.0000000,0.0000000,-0.8174017,-0.3551397,4.0000000,-0.0750204,1.0020710,3.6731040,-0.6352591,2.1553226
574,-12,-2.475393931150472,18.724103447536478,-12.9842443,0.0000000,0.0000000,-0.7583384,-0.3738165,4.0000000,-0.0753187,1.0024027,3.9614787,-0.6723143,2.0934374
575,-12,-2.467937291150472,18.724103447536478,-12.9846735,0.0000000,0.0000000,-0.6592466,-0.4014558,4.0000000,-0.0999195,1.0027350,4.2293921,-0.7029921,1.9820290
576,-12,-2.460480651150472,18.724103447536478,-12.9851217,0.0000000,0.0000000,-0.5256394,-0.4382912,4.0000000,-0.1449458,1.0030441,4.4669886,-0.7316366,1.8387972
577,-12,-2.453024011150472,18.724103447536478,-12.9855852,0.0000000,0.0000000,-0.3682089,-0.4831016,4.0000000,-0.2081343,1.0033126,4.6629052,-0.7580689,1.6887029
578,-12,-2.445567371150472,18.724103447536478,-12.9860582,0.0000000,0.0000000,-0.2112945,-0.5276334,4.0000000,-0.2787458,1.0035213,4.8075566,-0.7765209,1.5542486
579,-12,-2.438110731150472,18.724103447536478,-12.9865351,0.0001653,1.6528926,-0.0772129,-0.5621721,4.0000000,-0.3473799,1.0036674,4.9066544,-0.7769644,1.4359827
580,-12,-2.430654091150472,18.724103447536478,-12.9870119,0.0004959,4.9586778,0.0292777,-0.5874687,5.0000000,-0.4143498,1.0037545,4.9661255,-0.7605878,1.3388753
581,-12,-2.423197451150472,18.724103447536478,-12.9874840,0.0009091,9.0909090,0.1120766,-0.6059720,5.0000000,-0.4822811,1.0037864,4.9881544,-0.7296629,1.2614028
582,-12,-2.415740811150473,18.724103447536478,-12.9879494,0.0014050,14.0495872,0.1761971,-0.6201315,5.0000000,-0.5512905,1.0037704,4.9767580,-0.6889725,1.2026235
583,-12,-2.408284171150473,18.724103447536478,-12.9884062,0.0019835,19.8347111,0.2262077,-0.6326470,5.0000000,-0.6218039,1.0036981,4.9298625,-0.6434901,1.1655236
584,-12,-2.400827531150473,18.724103447536478,-12.9888496,0.0025620,25.6198349,0.2584717,-0.6423354,5.0000000,-0.6868612,1.0035744,4.8469172,-0.5978095,1.1506472
585,-12,-2.393370891150473,18.724103447536478,-12.9892788,0.0032231,32.2314034,0.2567567,-0.6399418,5.0000000,-0.7362186,1.0034145,4.7355776,-0.5436649,1.1418052
586,-12,-2.385914251150473,18.724103447536478,-12.9896927,0.0039669,39.6694221,0.2277244,-0.6264045,4.0000000,-0.7714658,1.0032328,4.6066885,-0.4813432,1.1309949
587,-12,-2.378457611150472,18.724103447536478,-12.9900913,-0.0052066,0.0000000,0.1775571,-0.6034043,4.0000000,-0.7929354,1.0030414,4.4667473,-0.4138732,1.1175870
588,-12,-2.371000971150472,18.724103447536478,-12.9904776,-0.0042975,0.0000000,0.1255832,-0.5791965,4.0000000,-0.8102826,1.0028478,4.3207617,-0.3481103,1.1062911
589,-12,-2.363544331150472,18.724103447536478,-12.9908514,-0.0033884,0.0000000,0.0746101,-0.5537754,4.0000000,-0.8220601,1.0026562,4.1715274,-0.2854906,1.0921396
590,-12,-2.356087691150472,18.724103447536478,-12.9912148,-0.0026446,0.0000000,0.0318044,-0.5303026,4.0000000,-0.8319853,1.0024688,4.0204697,-0.2286199,1.0749799
591,-12,-2.348631051150472,18.724103447536478,-12.9915705,-0.0020661,0.0000000,-0.0054211,-0.5065745,5.0000000,-0.8376098,1.0022918,3.8731756,-0.1755393,1.0499479
592,-12,-2.341174411150472,18.724103447536478,-12.9919195,-0.0015702,0.0000000,-0.0312747,-0.4855244,5.0000000,-0.8405646,1.0021254,3.7271540,-0.1304842,1.0169884
593,-12,-2.333717771150472,18.724103447536478,-12.9922619,-0.0011570,0.0000000,-0.0545938,-0.4617785,4.0000000,-0.8346781,1.0019712,3.5869470,-0.0888789,0.9724495
594,-12,-2.326261131150472,18.724103447536478,-12.9925995,-0.0008264,0.0000000,-0.0751052,-0.4350814,4.0000000,-0.8197494,1.0018348,3.4584265,-0.0504135,0.9164971
595,-12,-2.318804491150472,18.724103447536478,-12.9929342,-0.0004959,0.0000000,-0.0894759,-0.4064047,4.0000000,-0.7954085,1.0017192,3.3469987,-0.0174008,0.8475417
596,-12,-2.311347851150472,18.724103447536478,-12.9932671,-0.0002479,0.0000000,-0.0917019,-0.3816125,4.0000000,-0.7668043,1.0016246,3.2528658,0.0035792,0.7727839
597,-12,-2.303891211150472,18.724103447536478,-12.9935999,-0.0000826,0.0000000,-0.0861920,-0.3580270,4.0000000,-0.7284403,1.0015507,3.1762204,0.0123864,0.6909868
598,-12,-2.296434571150472,18.724103447536478,-12.9939346,0.0000000,0.0000000,-0.0812680,-0.3314948,4.0000000,-0.6779882,1.0014951,3.1173387,0.0149986,0.6070392
599,-12,-2.288977931150472,18.724103447536478,-12.9942703,0.0000000,0.0000000,-0.0843483,-0.2983417,4.0000000,-0.6156238,1.0014638,3.0840590,0.0189405,0.5288841
600,-12,-2.281521291150472,18.724103447536478,-12.9946108,0.0000000,0.0000000,-0.0972354,-0.2578364,4.0000000,-0.5411159,1.0014629,3.0809264,0.0254430,0.4639119
601,-12,-2.274064651150473,18.724103447536478,-12.9949579,0.0000000,0.0000000,-0.1225138,-0.2085141,4.0000000,-0.4556767,1.0014970,3.1157582,0.0386484,0.4220409
602,-12,-2.266608011150473,18.724103447536478,-12.9953156,0.0000000,0.0000000,-0.1569596,-0.1550285,4.0000000,-0.3635206,1.0015756,3.1963918,0.0534636,0.4130220
603,-12,-2.259151371150473,18.724103447536478,-12.9956884,0.0000000,0.0000000,-0.2056726,-0.0927576,4.0000000,-0.2621856,1.0017027,3.3205185,0.0766703,0.4489803
604,-12,-2.251694731150473,18.724103447536478,-12.9960804,0.0000826,0.8264463,-0.2726419,-0.0151278,4.0000000,-0.1500633,1.0018914,3.4973617,0.1198078,0.5503180
605,-12,-2.244238091150473,18.724103447536478,-12.9964981,0.0003306,3.3057852,-0.3561907,0.0802657,4.0000000,-0.0317834,1.0021683,3.7436333,0.1923148,0.7443311
606,-12,-2.236781451150473,18.724103447536478,-12.9969501,0.0008264,8.2644625,-0.4481635,0.1938337,4.0000000,0.0906159,1.0025619,4.0656519,0.2970515,1.0568089
607,-12,-2.229324811150473,18.724103447536478,-12.9974470,0.0014876,14.8760328,-0.5355518,0.3281417,4.0000000,0.2147682,1.0031139,4.4787588,0.4415152,1.5193796
608,-12,-2.482850571150472,18.716646807536478,-12.9840746,0.0000000,0.0000000,-0.7708285,-0.3954919,4.0000000,-0.4390059,1.0020453,3.6495070,-0.3519779,2.1852667
609,-12,-2.475393931150472,18.716646807536478,-12.9845142,0.0000000,0.0000000,-0.7153456,-0.4253685,4.0000000,-0.4180932,1.0023307,3.8991761,-0.4326438,2.1744545
610,-12,-2.467937291150472,18.716646807536478,-12.9849739,0.0000000,0.0000000,-0.6179599,-0.4651969,4.0000000,-0.4212285,1.0026121,4.1338458,-0.5091653,2.1231406
611,-12,-2.460480651150472,18.716646807536478,-12.9854498,0.0000000,0.0000000,-0.4780868,-0.5154734,4.0000000,-0.4446138,1.0028700,4.3355732,-0.5863330,2.0414639
612,-12,-2.453024011150472,18.716646807536478,-12.9859381,0.0000000,0.0000000,-0.3143604,-0.5693788,4.0000000,-0.4815547,1.0030860,4.4965701,-0.6572028,1.9481438
613,-12,-2.445567371150472,18.716646807536478,-12.9864330,0.0000000,0.0000000,-0.1473297,-0.6213301,4.0000000,-0.5274250,1.0032402,4.6096921,-0.7152352,1.8613349
614,-12,-2.438110731150472,18.716646807536478,-12.9869280,0.0002479,2.4793389,0.0012771,-0.6662241,4.0000000,-0.5793175,1.0033354,4.6778493,-0.7531307,1.7951378
615,-12,-2.430654091150472,18.716646807536478,-12.9874191,0.0006612,6.6115704,0.1199433,-0.6989649,4.0000000,-0.6304395,1.0033791,4.7074480,-0.7674903,1.7363595
616,-12,-2.423197451150472,18.716646807536478,-12.9879026,0.0011570,11.5702477,0.2132026,-0.7224828,4.0000000,-0.6840844,1.0033717,4.7014151,-0.7608812,1.6833373
617,-12,-2.415740811150473,18.716646807536478,-12.9883747,0.0017355,17.3553715,0.2889460,-0.7419053,4.0000000,-0.7409307,1.0033158,4.6645865,-0.7428800,1.6454996
618,-12,-2.408284171150473,18.716646807536478,-12.9888334,0.0023967,23.9669418,0.3482705,-0.7574974,4.0000000,-0.7994976,1.0032141,4.5935264,-0.7154971,1.6202277
619,-12,-2.400827531150473,18.716646807536478,-12.9892759,0.0030579,30.5785122,0.3826560,-0.7656213,4.0000000,-0.8519884,1.0030729,4.4899435,-0.6792543,1.6005986
620,-12,-2.393370891150473,18.716646807536478,-12.9897003,0.0038017,38.0165291,0.3773119,-0.7594419,5.0000000,-0.8893856,1.0029031,4.3616686,-0.6294983,1.5728358
621,-12,-2.385914251150473,18.716646807536478,-12.9901056,-0.0053719,0.0000000,0.3401946,-0.7411165,5.0000000,-0.9128197,1.0027186,4.2187181,-0.5694133,1.5359843
622,-12,-2.378457611150472,18.716646807536478,-12.9904938,-0.0044628,0.0000000,0.2795820,-0.7128040,5.0000000,-0.9243031,1.0025302,4.0700011,-0.5013047,1.4912395
623,-12,-2.371000971150472,18.716646807536478,-12.9908648,-0.0035537,0.0000000,0.2125935,-0.6796072,5.0000000,-0.9285884,1.0023474,3.9184217,-0.4306260,1.4388636
624,-12,-2.363544331150472,18.716646807536478,-12.9912233,-0.0026446,0.0000000,0.1462751,-0.6432189,5.0000000,-0.9266165,1.0021733,3.7694645,-0.3598212,1.3774201
625,-12,-2.356087691150472,18.716646807536478,-12.9915695,-0.0019835,0.0000000,0.0901372,-0.6087590,4.0000000,-0.9247112,1.0020094,3.6226451,-0.2928069,1.3156451
626,-12,-2.348631051150472,18.716646807536478,-12.9919062,-0.0014876,0.0000000,0.0430541,-0.5742780,4.0000000,-0.9177211,1.0018582,3.4812191,-0.2308349,1.2451581
