OID_,RegJ,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
6282,-13,-2.863139211150472,19.253524887536479,-13.0005331,-0.0045455,0.0000000,-0.0413942,-0.0467280,4.0000000,0.1618528,1.0098054,7.9926691,-0.2553087,0.0943933
6283,-12,-2.855682571150472,19.253524887536479,-12.9996643,0.0045455,45.4545441,-0.0364308,-0.0297416,4.0000000,0.1621007,1.0097816,7.9823184,-0.2215839,0.0789867
6284,-12,-2.848225931150472,19.253524887536479,-12.9987917,0.0036364,36.3636360,-0.0327645,-0.0189953,4.0000000,0.1558213,1.0097257,7.9597678,-0.1938118,0.0693613
6285,-12,-2.840769291150472,19.253524887536479,-12.9979172,0.0027273,27.2727280,-0.0314235,-0.0096912,4.0000000,0.1485981,1.0096407,7.9249988,-0.1679805,0.0655840
6286,-12,-2.833312651150472,19.253524887536479,-12.9970427,0.0019835,19.8347111,-0.0326463,-0.0023112,4.0000000,0.1399723,1.0095264,7.8791103,-0.1445947,0.0678212
6287,-12,-2.825856011150472,19.253524887536479,-12.9961700,0.0011570,13.2231407,-0.0379586,0.0113532,4.0000000,0.1346769,1.0093800,7.8189039,-0.1119705,0.0794567
6288,-12,-2.818399371150472,19.253524887536479,-12.9953022,0.0004132,8.2644625,-0.0499347,0.0288741,4.0000000,0.1336817,1.0091738,7.7342958,-0.0759335,0.1072803
6289,-12,-2.810942731150472,19.253524887536479,-12.9944448,-0.0004132,4.1322312,-0.0693373,0.0476010,4.0000000,0.1357990,1.0089015,7.6187568,-0.0405970,0.1533839
6290,-12,-2.803486091150472,19.253524887536479,-12.9935999,-0.0011570,1.6528926,-0.0959615,0.0636753,4.0000000,0.1382262,1.0085713,7.4778132,-0.0108755,0.2157135
6291,-12,-2.796029451150472,19.253524887536479,-12.9927721,-0.0019835,0.0000000,-0.1301237,0.0819431,4.0000000,0.1430786,1.0081791,7.3064022,0.0208075,0.2969639
6292,-12,-2.788572811150472,19.253524887536479,-12.9919653,-0.0028099,0.0000000,-0.1683861,0.0963579,4.0000000,0.1473893,1.0077324,7.1028771,0.0453266,0.3859288
6293,-12,-2.781116171150472,19.253524887536479,-12.9911842,-0.0037190,0.0000000,-0.2080001,0.1061940,4.0000000,0.1494254,1.0072436,6.8754792,0.0629625,0.4748904
6294,-12,-2.773659531150472,19.253524887536479,-12.9904308,-0.0046281,0.0000000,-0.2466781,0.1133725,4.0000000,0.1513530,1.0067247,6.6263990,0.0753921,0.5598127
6295,-12,-2.766202891150472,19.253524887536479,-12.9897089,0.0044628,44.6280975,-0.2832898,0.1212794,4.0000000,0.1559847,1.0061886,6.3575921,0.0865741,0.6412541
6296,-13,-3.101751691150472,19.246068247536478,-13.0161953,0.0000000,0.0000000,-0.6325130,-0.2312069,5.0000000,0.4471309,1.0018075,3.4337552,-0.9095447,1.4872559
6297,-13,-3.094295051150472,19.246068247536478,-13.0164862,0.0000000,0.0000000,-0.6669398,-0.3373769,4.0000000,0.1870979,1.0018263,3.4485402,-0.8618516,1.7996111
6298,-13,-3.086838411150472,19.246068247536478,-13.0167284,0.0000000,0.0000000,-0.6708574,-0.4374488,4.0000000,-0.1822335,1.0018711,3.4885178,-0.6926640,2.1211860
6299,-13,-3.079381771150472,19.246068247536478,-13.0169125,0.0000000,0.0000000,-0.6513963,-0.5279852,4.0000000,-0.6259951,1.0019671,3.5764556,-0.4299752,2.4376116
6300,-13,-3.071925131150472,19.246068247536478,-13.0170288,0.0000000,0.0000000,-0.6105896,-0.6041102,4.0000000,-1.0672320,1.0021435,3.7321262,-0.1409884,2.7086418
6301,-13,-3.064468491150472,19.246068247536478,-13.0170708,0.0000000,0.0000000,-0.5550011,-0.6614637,5.0000000,-1.4177600,1.0024242,3.9695628,0.0948326,2.8974798
6302,-13,-3.057011851150472,19.246068247536478,-13.0170317,0.0000000,0.0000000,-0.4938849,-0.7030323,4.0000000,-1.6325049,1.0028223,4.2859049,0.2264404,3.0130310
6303,-13,-3.049555211150472,19.246068247536478,-13.0169086,0.0000000,0.0000000,-0.4317047,-0.7213621,4.0000000,-1.6957924,1.0033467,4.6719265,0.2530684,3.0033598
6304,-13,-3.042098571150472,19.246068247536478,-13.0166979,0.0000000,0.0000000,-0.3737417,-0.7158712,4.0000000,-1.6353927,1.0039922,5.1073828,0.2036504,2.8636143
6305,-13,-3.034641931150472,19.246068247536478,-13.0164022,0.0000000,0.0000000,-0.3201849,-0.6818818,4.0000000,-1.4844533,1.0047401,5.5686235,0.1206896,2.5691881
6306,-13,-3.027185291150472,19.246068247536478,-13.0160227,-0.0000826,0.0000000,-0.2714762,-0.6239411,4.0000000,-1.2851545,1.0055507,6.0299616,0.0372722,2.1661196
6307,-13,-3.019728651150472,19.246068247536478,-13.0155678,-0.0002479,0.0000000,-0.2294109,-0.5484776,4.0000000,-1.0719310,1.0063758,6.4634109,-0.0250242,1.7201911
6308,-13,-3.012272011150472,19.246068247536478,-13.0150452,-0.0004959,0.0000000,-0.1893766,-0.4649779,4.0000000,-0.8630434,1.0071799,6.8592958,-0.0669123,1.2908474
6309,-13,-3.004815371150472,19.246068247536478,-13.0144625,-0.0008264,0.0000000,-0.1533951,-0.3761034,4.0000000,-0.6655238,1.0079142,7.2014594,-0.0866831,0.9078684
6310,-13,-2.997358731150472,19.246068247536478,-13.0138311,-0.0012397,0.0000000,-0.1209263,-0.2837379,4.0000000,-0.4806657,1.0085504,7.4835753,-0.0868100,0.5875027
6311,-13,-2.989902091150472,19.246068247536478,-13.0131588,-0.0017355,0.0000000,-0.0906109,-0.1974491,4.0000000,-0.3143349,1.0090656,7.7026110,-0.0805632,0.3513681
6312,-13,-2.982445451150472,19.246068247536478,-13.0124559,-0.0023140,0.0000000,-0.0654589,-0.1187941,4.0000000,-0.1677893,1.0094389,7.8587723,-0.0697989,0.1950357
6313,-13,-2.974988811150472,19.246068247536478,-13.0117321,-0.0029752,0.0000000,-0.0473203,-0.0541839,4.0000000,-0.0426146,1.0096871,7.9583416,-0.0657532,0.1105339
6314,-13,-2.967532171150472,19.246068247536478,-13.0109921,-0.0037190,0.0000000,-0.0349786,-0.0006129,4.0000000,0.0618886,1.0098217,8.0109415,-0.0631144,0.0727558
6315,-13,-2.960075531150472,19.246068247536478,-13.0102425,-0.0046281,0.0000000,-0.0294106,0.0378772,4.0000000,0.1438256,1.0098547,8.0232964,-0.0680713,0.0674844
6316,-13,-2.952618891150472,19.246068247536478,-13.0094881,0.0044628,44.6280975,-0.0318751,0.0567465,4.0000000,0.1995320,1.0098196,8.0041752,-0.0860391,0.0803605
6317,-13,-2.945162251150472,19.246068247536478,-13.0087309,0.0036364,36.3636360,-0.0398239,0.0567165,4.0000000,0.2292716,1.0097517,7.9743581,-0.1158387,0.0969853
6318,-13,-2.937705611150472,19.246068247536478,-13.0079699,0.0028926,28.9256191,-0.0491626,0.0500144,4.0000000,0.2471137,1.0096706,7.9410515,-0.1470850,0.1133934
6319,-13,-2.930248971150472,19.246068247536478,-13.0072050,0.0022314,22.3140488,-0.0569359,0.0397720,4.0000000,0.2548654,1.0095898,7.9061747,-0.1753213,0.1255771
6320,-13,-2.922792331150472,19.246068247536478,-13.0064354,0.0015702,16.5289249,-0.0635115,0.0257190,4.0000000,0.2547214,1.0095162,7.8743987,-0.2032834,0.1351605
6321,-13,-2.915335691150472,19.246068247536478,-13.0056591,0.0008264,11.5702477,-0.0692808,0.0080805,4.0000000,0.2480784,1.0094534,7.8487206,-0.2319175,0.1443218
6322,-13,-2.907879051150472,19.246068247536478,-13.0048761,0.0000826,7.4380164,-0.0741371,-0.0133895,4.0000000,0.2350280,1.0094180,7.8319030,-0.2618070,0.1544462
6323,-13,-2.900422411150472,19.246068247536478,-13.0040836,-0.0007438,4.1322312,-0.0749168,-0.0333803,4.0000000,0.2184775,1.0094172,7.8312001,-0.2852380,0.1595524
6324,-13,-2.892965771150472,19.246068247536478,-13.0032797,-0.0015702,1.6528926,-0.0717199,-0.0487542,4.0000000,0.2010392,1.0094374,7.8400583,-0.2985476,0.1578761
6325,-13,-2.885509131150472,19.246068247536478,-13.0024643,-0.0024793,0.0000000,-0.0649260,-0.0566242,4.0000000,0.1856162,1.0094818,7.8580618,-0.2988645,0.1471122
6326,-13,-2.878052491150472,19.246068247536478,-13.0016356,-0.0033058,0.0000000,-0.0569465,-0.0591777,4.0000000,0.1726748,1.0095360,7.8816586,-0.2910301,0.1317895
6327,-13,-2.870595851150472,19.246068247536478,-13.0007963,-0.0042149,0.0000000,-0.0477673,-0.0525553,4.0000000,0.1648734,1.0095859,7.9015260,-0.2699839,0.1098414
6328,-12,-2.863139211150472,19.246068247536478,-12.9999447,0.0048760,48.7603302,-0.0393160,-0.0391729,4.0000000,0.1609607,1.0096123,7.9142399,-0.2393065,0.0874702
6329,-12,-2.855682571150472,19.246068247536478,-12.9990873,0.0039669,39.6694221,-0.0321224,-0.0233615,4.0000000,0.1573449,1.0096025,7.9101391,-0.2040678,0.0686944
6330,-12,-2.848225931150472,19.246068247536478,-12.9982243,0.0030579,30.5785122,-0.0268551,-0.0121138,4.0000000,0.1493133,1.0095627,7.8922944,-0.1735408,0.0562593
6331,-12,-2.840769291150472,19.246068247536478,-12.9973593,0.0022314,22.3140488,-0.0237910,-0.0030301,4.0000000,0.1394896,1.0094962,7.8653932,-0.1455498,0.0494272
6332,-12,-2.833312651150472,19.246068247536478,-12.9964933,0.0014876,15.7024794,-0.0232005,0.0074983,4.0000000,0.1313615,1.0093998,7.8253422,-0.1163649,0.0484817
6333,-12,-2.825856011150472,19.246068247536478,-12.9956303,0.0006612,9.9173555,-0.0264020,0.0233489,4.0000000,0.1258436,1.0092645,7.7705851,-0.0791459,0.0572388
6334,-12,-2.818399371150472,19.246068247536478,-12.9947710,-0.0000826,5.7851238,-0.0356605,0.0442500,4.0000000,0.1269743,1.0090724,7.6914148,-0.0384742,0.0823444
6335,-12,-2.810942731150472,19.246068247536478,-12.9939222,-0.0009091,2.4793389,-0.0519448,0.0666058,4.0000000,0.1309531,1.0088110,7.5803585,0.0022584,0.1262958
6336,-12,-2.803486091150472,19.246068247536478,-12.9930878,-0.0016529,0.8264463,-0.0747509,0.0870147,4.0000000,0.1384544,1.0084900,7.4421649,0.0355749,0.1862922
6337,-12,-2.796029451150472,19.246068247536478,-12.9922714,-0.0024793,0.0000000,-0.1050377,0.1059789,4.0000000,0.1484152,1.0081079,7.2735825,0.0635426,0.2636811
6338,-12,-2.788572811150472,19.246068247536478,-12.9914770,-0.0033884,0.0000000,-0.1396605,0.1218103,4.0000000,0.1597221,1.0076696,7.0744290,0.0838984,0.3494796
6339,-12,-2.781116171150472,19.246068247536478,-12.9907084,-0.0042975,0.0000000,-0.1760699,0.1320972,4.0000000,0.1691298,1.0071871,6.8489647,0.0950646,0.4344926
6340,-12,-2.773659531150472,19.246068247536478,-12.9899693,0.0047934,47.9338837,-0.2121896,0.1402052,4.0000000,0.1807588,1.0066780,6.6040010,0.0996516,0.5168989
6341,-12,-2.766202891150472,19.246068247536478,-12.9892616,0.0038843,38.8429756,-0.2480715,0.1456609,4.0000000,0.1923592,1.0061550,6.3399549,0.0989627,0.5957906
6342,-13,-3.086838411150472,19.238611607536480,-13.0163326,0.0000000,0.0000000,-0.6872729,-0.4388538,4.0000000,-0.2968664,1.0016693,3.2909522,-0.5808411,2.1582978
6343,-13,-3.079381771150472,19.238611607536480,-13.0164757,0.0000000,0.0000000,-0.6750576,-0.5164475,4.0000000,-0.7497866,1.0018147,3.4305480,-0.2831084,2.4361355
6344,-13,-3.071925131150472,19.238611607536480,-13.0165529,0.0000000,0.0000000,-0.6477190,-0.5808485,4.0000000,-1.1672622,1.0020434,3.6412494,0.0055652,2.6720066
6345,-13,-3.064468491150472,19.238611607536480,-13.0165558,0.0000000,0.0000000,-0.6093286,-0.6267358,5.0000000,-1.4685780,1.0023745,3.9281948,0.2151064,2.8262661
6346,-13,-3.057011851150472,19.238611607536480,-13.0164814,0.0000000,0.0000000,-0.5652677,-0.6563812,4.0000000,-1.6261656,1.0028197,4.2857013,0.3134032,2.9004884
6347,-13,-3.049555211150472,19.238611607536480,-13.0163250,0.0000000,0.0000000,-0.5164713,-0.6657650,4.0000000,-1.6438185,1.0033841,4.6989369,0.3122885,2.8617978
6348,-13,-3.042098571150472,19.238611607536480,-13.0160847,0.0000000,0.0000000,-0.4651377,-0.6540626,4.0000000,-1.5533712,1.0040582,5.1492915,0.2452459,2.7039642
6349,-13,-3.034641931150472,19.238611607536480,-13.0157614,-0.0000826,0.0000000,-0.4153477,-0.6136681,4.0000000,-1.3844336,1.0048186,5.6153560,0.1570974,2.4011006
6350,-13,-3.027185291150472,19.238611607536480,-13.0153589,-0.0002479,0.0000000,-0.3655974,-0.5515406,4.0000000,-1.1787370,1.0056275,6.0720196,0.0756559,2.0083327
6351,-13,-3.019728651150472,19.238611607536480,-13.0148840,-0.0004959,0.0000000,-0.3161654,-0.4740900,4.0000000,-0.9637268,1.0064389,6.4956203,0.0155466,1.5836896
6352,-13,-3.012272011150472,19.238611607536480,-13.0143442,-0.0008264,0.0000000,-0.2680334,-0.3878705,4.0000000,-0.7551092,1.0072160,6.8759441,-0.0206317,1.1797007
6353,-13,-3.004815371150472,19.238611607536480,-13.0137482,-0.0012397,0.0000000,-0.2211109,-0.2974571,4.0000000,-0.5598987,1.0079141,7.2001028,-0.0350155,0.8269039
6354,-13,-2.997358731150472,19.238611607536480,-13.0131063,-0.0017355,0.0000000,-0.1743836,-0.2052059,4.0000000,-0.3784539,1.0085063,7.4630656,-0.0319579,0.5376331
6355,-13,-2.989902091150472,19.238611607536480,-13.0124273,-0.0023140,0.0000000,-0.1307244,-0.1177662,4.0000000,-0.2158033,1.0089722,7.6635885,-0.0197290,0.3293714
6356,-13,-2.982445451150472,19.238611607536480,-13.0117216,-0.0029752,0.0000000,-0.0920590,-0.0403342,4.0000000,-0.0738390,1.0092982,7.7987928,-0.0068293,0.1979495
6357,-13,-2.974988811150472,19.238611607536480,-13.0109968,-0.0037190,0.0000000,-0.0628366,0.0221437,4.0000000,0.0447299,1.0095036,7.8818412,-0.0004425,0.1326137
6358,-13,-2.967532171150472,19.238611607536480,-13.0102596,-0.0045455,0.0000000,-0.0418382,0.0719195,4.0000000,0.1419825,1.0095978,7.9183731,0.0018565,0.1088483
6359,-13,-2.960075531150472,19.238611607536480,-13.0095158,0.0045455,45.4545441,-0.0298897,0.1061466,4.0000000,0.2166296,1.0095998,7.9164848,-0.0043364,0.1098842
6360,-13,-2.952618891150472,19.238611607536480,-13.0087681,0.0037190,37.1900826,-0.0299147,0.1183582,4.0000000,0.2617601,1.0095376,7.8868389,-0.0250438,0.1217071
6361,-13,-2.945162251150472,19.238611607536480,-13.0080194,0.0029752,29.7520657,-0.0376231,0.1145371,4.0000000,0.2843325,1.0094490,7.8499451,-0.0552583,0.1341594
6362,-13,-2.937705611150472,19.238611607536480,-13.0072689,0.0023140,23.1404953,-0.0483005,0.1001854,4.0000000,0.2913722,1.0093627,7.8120685,-0.0910015,0.1434459
6363,-13,-2.930248971150472,19.238611607536480,-13.0065155,0.0016529,17.3553715,-0.0566291,0.0841955,4.0000000,0.2913207,1.0092825,7.7777925,-0.1229296,0.1483029
6364,-13,-2.922792331150472,19.238611607536480,-13.0057573,0.0009917,12.3966942,-0.0641318,0.0653384,4.0000000,0.2855138,1.0092121,7.7484341,-0.1548370,0.1518850
6365,-13,-2.915335691150472,19.238611607536480,-13.0049944,0.0002479,8.2644625,-0.0707903,0.0428900,4.0000000,0.2733988,1.0091584,7.7236996,-0.1876187,0.1552351
6366,-13,-2.907879051150472,19.238611607536480,-13.0042238,-0.0004959,4.9586778,-0.0765588,0.0127572,4.0000000,0.2506558,1.0091314,7.7101727,-0.2251414,0.1597053
6367,-13,-2.900422411150472,19.238611607536480,-13.0034437,-0.0013223,2.4793389,-0.0775842,-0.0127741,4.0000000,0.2278214,1.0091386,7.7147508,-0.2533696,0.1613807
6368,-13,-2.892965771150472,19.238611607536480,-13.0026522,-0.0021488,0.8264463,-0.0740860,-0.0336917,4.0000000,0.2045619,1.0091760,7.7304749,-0.2719453,0.1578043
6369,-13,-2.885509131150472,19.238611607536480,-13.0018482,-0.0030579,0.0000000,-0.0663582,-0.0454249,4.0000000,0.1857326,1.0092403,7.7576966,-0.2765823,0.1454694
6370,-13,-2.878052491150472,19.238611607536480,-13.0010309,-0.0039669,0.0000000,-0.0571574,-0.0518372,4.0000000,0.1693692,1.0093136,7.7884893,-0.2730436,0.1289226
6371,-13,-2.870595851150472,19.238611607536480,-13.0002012,-0.0048760,0.0000000,-0.0462167,-0.0476136,4.0000000,0.1582413,1.0093793,7.8160324,-0.2534685,0.1046192
6372,-12,-2.863139211150472,19.238611607536480,-12.9993610,0.0042149,42.1487617,-0.0361438,-0.0361488,4.0000000,0.1516750,1.0094250,7.8381166,-0.2239726,0.0799642
6373,-12,-2.855682571150472,19.238611607536480,-12.9985123,0.0033058,33.0578499,-0.0270694,-0.0217525,4.0000000,0.1437088,1.0094379,7.8406925,-0.1872138,0.0579060
6374,-12,-2.848225931150472,19.238611607536480,-12.9976578,0.0024793,24.7933884,-0.0210695,-0.0121784,4.0000000,0.1327114,1.0094142,7.8304572,-0.1570683,0.0442343
6375,-12,-2.840769291150472,19.238611607536480,-12.9968014,0.0016529,17.3553715,-0.0173220,-0.0033251,4.0000000,0.1211390,1.0093676,7.8128376,-0.1277892,0.0359803
6376,-12,-2.833312651150472,19.238611607536480,-12.9959431,0.0009091,11.5702477,-0.0161141,0.0086607,4.0000000,0.1125175,1.0092896,7.7799077,-0.0951960,0.0338268
6377,-12,-2.825856011150472,19.238611607536480,-12.9950876,0.0000826,6.6115704,-0.0185115,0.0264438,4.0000000,0.1077378,1.0091677,7.7305546,-0.0548501,0.0414666
6378,-12,-2.818399371150472,19.238611607536480,-12.9942369,-0.0006612,3.3057852,-0.0260419,0.0512158,4.0000000,0.1101155,1.0089930,7.6579957,-0.0076840,0.0650853
6379,-12,-2.810942731150472,19.238611607536480,-12.9933958,-0.0014876,0.8264463,-0.0403376,0.0781545,4.0000000,0.1173611,1.0087454,7.5527802,0.0389479,0.1090594
6380,-12,-2.803486091150472,19.238611607536480,-12.9925690,-0.0022314,0.0000000,-0.0609556,0.1016926,4.0000000,0.1282759,1.0084329,7.4171443,0.0751094,0.1690491
6381,-12,-2.796029451150472,19.238611607536480,-12.9917612,-0.0030579,0.0000000,-0.0883708,0.1235244,4.0000000,0.1444867,1.0080587,7.2513289,0.1025621,0.2457121
6382,-12,-2.788572811150472,19.238611607536480,-12.9909763,-0.0039669,0.0000000,-0.1206267,0.1414999,4.0000000,0.1622712,1.0076261,7.0547605,0.1207286,0.3314497
6383,-12,-2.781116171150472,19.238611607536480,-12.9902191,-0.0048760,0.0000000,-0.1542355,0.1531976,4.0000000,0.1797590,1.0071504,6.8323126,0.1266361,0.4142275
6384,-12,-2.773659531150472,19.238611607536480,-12.9894915,0.0042149,42.1487617,-0.1879207,0.1617576,4.0000000,0.1987059,1.0066516,6.5906653,0.1248092,0.4937483
6385,-12,-2.766202891150472,19.238611607536480,-12.9887962,0.0033058,33.0578499,-0.2212082,0.1691121,4.0000000,0.2213166,1.0061353,6.3301053,0.1169076,0.5710481
6386,-13,-3.064468491150472,19.231154967536479,-13.0160494,0.0000000,0.0000000,-0.6281829,-0.5939956,4.0000000,-1.4963413,1.0023334,3.8955200,0.3083500,2.7025218
6387,-13,-3.057011851150472,19.231154967536479,-13.0159388,0.0000000,0.0000000,-0.5962596,-0.6144500,4.0000000,-1.5955355,1.0028152,4.2823286,0.3666354,2.7467847
6388,-13,-3.049555211150472,19.231154967536479,-13.0157499,0.0000000,0.0000000,-0.5622359,-0.6158969,4.0000000,-1.5720059,1.0034075,4.7143173,0.3402120,2.6940851
6389,-13,-3.042098571150472,19.231154967536479,-13.0154791,-0.0000826,0.0000000,-0.5216502,-0.5972683,4.0000000,-1.4561734,1.0040962,5.1749563,0.2616368,2.5280199
6390,-13,-3.034641931150472,19.231154967536479,-13.0151300,-0.0002479,0.0000000,-0.4745861,-0.5526671,4.0000000,-1.2753559,1.0048589,5.6397586,0.1700217,2.2293718
6391,-13,-3.027185291150472,19.231154967536479,-13.0147047,-0.0004959,0.0000000,-0.4243162,-0.4868342,4.0000000,-1.0652654,1.0056586,6.0889149,0.0915970,1.8508966
6392,-13,-3.019728651150472,19.231154967536479,-13.0142097,-0.0008264,0.0000000,-0.3711210,-0.4066523,4.0000000,-0.8499063,1.0064461,6.4988260,0.0366017,1.4499743
6393,-13,-3.012272011150472,19.231154967536479,-13.0136547,-0.0012397,0.0000000,-0.3175856,-0.3196087,4.0000000,-0.6454313,1.0071871,6.8622251,0.0062139,1.0804310
6394,-13,-3.004815371150472,19.231154967536479,-13.0130463,-0.0017355,0.0000000,-0.2633067,-0.2288198,4.0000000,-0.4548260,1.0078427,7.1676288,-0.0028136,0.7628875
6395,-13,-2.997358731150472,19.231154967536479,-13.0123959,-0.0023140,0.0000000,-0.2066824,-0.1359020,4.0000000,-0.2781940,1.0083885,7.4118867,0.0063899,0.5052267
6396,-13,-2.989902091150472,19.231154967536479,-13.0117111,-0.0029752,0.0000000,-0.1523931,-0.0482239,4.0000000,-0.1216625,1.0088066,7.5922418,0.0252148,0.3256088
6397,-13,-2.982445451150472,19.231154967536479,-13.0110025,-0.0037190,0.0000000,-0.1039526,0.0282829,4.0000000,0.0137842,1.0090880,7.7093101,0.0427815,0.2188824
6398,-13,-2.974988811150472,19.231154967536479,-13.0102777,-0.0045455,0.0000000,-0.0664221,0.0884281,4.0000000,0.1239784,1.0092506,7.7757144,0.0528778,0.1705442
6399,-13,-2.967532171150472,19.231154967536479,-13.0095434,0.0045455,45.4545441,-0.0395539,0.1332438,4.0000000,0.2106516,1.0093081,7.7971692,0.0558361,0.1566100
6400,-13,-2.960075531150472,19.231154967536479,-13.0088043,0.0037190,37.1900826,-0.0232329,0.1634705,4.0000000,0.2765966,1.0092833,7.7840276,0.0503444,0.1605765
6401,-13,-2.952618891150472,19.231154967536479,-13.0080643,0.0029752,29.7520657,-0.0219486,0.1711874,4.0000000,0.3127131,1.0092008,7.7474189,0.0296617,0.1689983
6402,-13,-2.945162251150472,19.231154967536479,-13.0073252,0.0023140,23.1404953,-0.0311231,0.1604498,4.0000000,0.3241147,1.0091047,7.7039471,-0.0032150,0.1733184
6403,-13,-2.937705611150472,19.231154967536479,-13.0065842,0.0016529,17.3553715,-0.0435584,0.1413195,4.0000000,0.3228197,1.0090203,7.6677890,-0.0401807,0.1750390
6404,-13,-2.930248971150472,19.231154967536479,-13.0058403,0.0009917,12.3966942,-0.0525137,0.1217470,4.0000000,0.3158851,1.0089446,7.6348271,-0.0723910,0.1720370
6405,-13,-2.922792331150472,19.231154967536479,-13.0050936,0.0003306,8.2644625,-0.0606674,0.0985744,4.0000000,0.3029860,1.0088841,7.6080251,-0.1058372,0.1674631
6406,-13,-2.915335691150472,19.231154967536479,-13.0043411,-0.0004132,4.9586778,-0.0683819,0.0701075,4.0000000,0.2833250,1.0088425,7.5883408,-0.1431099,0.1631315
6407,-13,-2.907879051150472,19.231154967536479,-13.0035820,-0.0011570,2.4793389,-0.0751605,0.0365939,4.0000000,0.2560237,1.0088271,7.5815845,-0.1828359,0.1618423
6408,-13,-2.900422411150472,19.231154967536479,-13.0028143,-0.0019835,0.8264463,-0.0771404,0.0040617,4.0000000,0.2261994,1.0088539,7.5939016,-0.2180759,0.1599642
6409,-13,-2.892965771150472,19.231154967536479,-13.0020342,-0.0028099,0.0000000,-0.0739965,-0.0228985,4.0000000,0.1977311,1.0089166,7.6195102,-0.2435281,0.1551550
