OID_,RegH,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
829,-12,-3.467127051150471,19.007455767536477,-12.9839506,-0.0017355,23.9669418,-1.3255202,-1.1266441,5.0000000,0.3491595,1.0696461,20.8191910,-2.6024477,9.0270185
830,-12,-3.459670411150471,19.007455767536477,-12.9859447,0.0002479,30.5785122,-0.5961843,-1.2962798,5.0000000,0.1109104,1.0715481,21.0882263,-2.7034700,9.1963615
831,-12,-3.452213771150471,19.007455767536477,-12.9879007,0.0020661,37.1900826,0.1265467,-1.4467480,4.0000000,-0.1222253,1.0729368,21.2788506,-2.7712708,9.4304752
832,-12,-3.444757131150471,19.007455767536477,-12.9898071,0.0038843,44.6280975,0.8106282,-1.5744443,4.0000000,-0.3462145,1.0738285,21.4013939,-2.8026741,9.6706123
833,-12,-3.437300491150471,19.007455767536477,-12.9916534,-0.0044628,16.5289249,1.4089681,-1.6746540,4.0000000,-0.5525245,1.0742674,21.4619522,-2.7967837,9.8642683
834,-12,-3.429843851150471,19.007455767536477,-12.9934340,-0.0027273,21.4876041,1.9076127,-1.7500799,4.0000000,-0.7404352,1.0743093,21.4689178,-2.7597246,10.0001650
835,-12,-3.422387211150471,19.007455767536477,-12.9951439,-0.0009917,27.2727280,2.2812281,-1.8007046,4.0000000,-0.9045972,1.0739964,21.4268284,-2.6968122,10.0720539
836,-12,-3.414930571150471,19.007455767536477,-12.9967813,0.0007438,33.0578499,2.5218139,-1.8290030,4.0000000,-1.0439520,1.0733564,21.3398495,-2.6140540,10.0955772
837,-12,-3.407473931150471,19.007455767536477,-12.9983473,0.0023140,39.6694221,2.6286066,-1.8372636,4.0000000,-1.1608607,1.0724255,21.2133083,-2.5136666,10.0898151
838,-12,-3.400017291150472,19.007455767536477,-12.9998436,0.0038843,46.2809906,2.6201973,-1.8311595,4.0000000,-1.2624429,1.0712034,21.0449429,-2.3998761,10.1030807
839,-13,-3.392560651150472,19.007455767536477,-13.0012741,-0.0046281,14.0495872,2.5029407,-1.8138907,4.0000000,-1.3558933,1.0696620,20.8301392,-2.2718880,10.1801634
840,-13,-3.385104011150472,19.007455767536477,-13.0026417,-0.0033058,18.1818180,2.2734213,-1.7861995,4.0000000,-1.4441808,1.0677885,20.5651245,-2.1282182,10.3454676
841,-13,-3.377647371150472,19.007455767536477,-13.0039520,-0.0020661,22.3140488,1.9753608,-1.7587916,4.0000000,-1.5433946,1.0655562,20.2432060,-1.9741886,10.6853952
842,-13,-3.370190731150472,19.007455767536477,-13.0052090,-0.0008264,27.2727280,1.6467564,-1.7384300,4.0000000,-1.6646020,1.0629278,19.8534985,-1.8122579,11.2154617
843,-13,-3.362734091150472,19.007455767536477,-13.0064163,0.0003306,32.2314034,1.3090163,-1.7286624,4.0000000,-1.8070400,1.0598617,19.3859253,-1.6502846,11.9215727
844,-13,-3.355277451150472,19.007455767536477,-13.0075722,0.0015702,38.0165291,0.9620667,-1.7270945,4.0000000,-1.9669155,1.0563720,18.8370914,-1.4872736,12.7459698
845,-13,-3.347820811150472,19.007455767536477,-13.0086765,0.0025620,42.9752083,0.6215240,-1.7345456,4.0000000,-2.1394916,1.0525057,18.2042599,-1.3295996,13.6481037
846,-13,-3.340364171150472,19.007455767536477,-13.0097256,0.0034711,47.9338837,0.2840997,-1.7480930,4.0000000,-2.3214781,1.0483094,17.4877815,-1.1747080,14.5797358
847,-13,-3.332907531150472,19.007455767536477,-13.0107155,-0.0057851,0.0000000,-0.0506479,-1.7649958,4.0000000,-2.5037196,1.0438570,16.6849785,-1.0262719,15.4863825
848,-13,-3.325450891150472,19.007455767536477,-13.0116396,-0.0050413,0.0000000,-0.3657545,-1.7847137,4.0000000,-2.6798310,1.0392203,15.8022175,-0.8895963,16.3195076
849,-13,-3.317994251150472,19.007455767536477,-13.0124931,-0.0042975,0.0000000,-0.6445756,-1.8044168,4.0000000,-2.8383536,1.0345073,14.8413305,-0.7704801,16.9966793
850,-13,-3.310537611150472,19.007455767536477,-13.0132694,-0.0036364,0.0000000,-0.8600578,-1.8225709,4.0000000,-2.9681311,1.0298282,13.8156204,-0.6770106,17.4468594
851,-13,-3.303080971150472,19.007455767536477,-13.0139599,-0.0029752,0.0000000,-1.0138292,-1.8328514,4.0000000,-3.0519035,1.0253001,12.7357655,-0.6137992,17.5908127
852,-13,-3.295624331150472,19.007455767536477,-13.0145588,-0.0023967,0.0000000,-1.1173390,-1.8263625,4.0000000,-3.0653496,1.0210497,11.6241655,-0.5873753,17.3400803
853,-13,-3.288167691150472,19.007455767536477,-13.0150604,-0.0019008,0.0000000,-1.1792989,-1.7991067,4.0000000,-3.0029795,1.0171829,10.5063543,-0.5952338,16.6959152
854,-13,-3.280711051150472,19.007455767536477,-13.0154629,-0.0014876,0.0000000,-1.2202446,-1.7467973,4.0000000,-2.8486977,1.0137764,9.4091892,-0.6448968,15.6846294
855,-13,-3.273254411150472,19.007455767536477,-13.0157633,-0.0011570,0.0000000,-1.2500029,-1.6696409,4.0000000,-2.6021729,1.0108719,8.3563461,-0.7371090,14.3867283
856,-13,-3.265797771150472,19.007455767536477,-13.0159655,-0.0008264,0.0000000,-1.2670281,-1.5695328,4.0000000,-2.2649143,1.0084746,7.3741155,-0.8741513,12.8820391
857,-13,-3.258341131150472,19.007455767536477,-13.0160713,-0.0005785,0.0000000,-1.2352909,-1.4619005,4.0000000,-1.8614910,1.0065573,6.4821820,-1.0623101,11.3366776
858,-13,-3.250884491150472,19.007455767536477,-13.0160875,-0.0003306,0.0000000,-1.1655920,-1.3459864,5.0000000,-1.3929412,1.0050801,5.7026000,-1.2990314,9.7726126
859,-13,-3.243427851150471,19.007455767536477,-13.0160170,-0.0001653,0.0000000,-1.0909257,-1.2174444,4.0000000,-0.8721411,1.0039949,5.0570197,-1.5627477,8.2248316
860,-13,-3.235971211150471,19.007455767536477,-13.0158672,-0.0000826,0.0000000,-1.0161669,-1.0750393,4.0000000,-0.3596366,1.0032399,4.5564904,-1.7904418,6.7203178
861,-13,-3.228514571150471,19.007455767536477,-13.0156469,0.0000000,0.0000000,-0.9403040,-0.9265695,4.0000000,0.0605001,1.0027441,4.2001600,-1.9136391,5.3523765
862,-13,-3.221057931150471,19.007455767536477,-13.0153656,0.0000000,0.0000000,-0.8590557,-0.7820181,4.0000000,0.3265571,1.0024383,3.9674540,-1.8905934,4.1877217
863,-13,-3.213601291150471,19.007455767536477,-13.0150328,0.0000000,0.0000000,-0.7692452,-0.6478736,5.0000000,0.4363808,1.0022637,3.8312988,-1.7321280,3.2337210
864,-13,-3.206144651150471,19.007455767536477,-13.0146580,0.0000000,0.0000000,-0.6769251,-0.5312561,4.0000000,0.4329920,1.0021793,3.7657127,-1.4955043,2.4954290
865,-13,-3.198688011150471,19.007455767536477,-13.0142488,0.0000000,0.0000000,-0.5749704,-0.4391729,4.0000000,0.3622838,1.0021555,3.7477455,-1.2406296,1.9318918
866,-13,-3.191231371150471,19.007455767536477,-13.0138111,0.0000000,0.0000000,-0.4736418,-0.3729559,4.0000000,0.2700399,1.0021808,3.7736413,-1.0159518,1.5125899
867,-13,-3.183774731150471,19.007455767536477,-13.0133486,0.0000000,0.0000000,-0.3801530,-0.3272792,4.0000000,0.1832371,1.0022597,3.8430309,-0.8377955,1.1964765
868,-13,-3.176318091150471,19.007455767536477,-13.0128603,-0.0001653,0.0000000,-0.2999076,-0.2948326,4.0000000,0.1151980,1.0023845,3.9472165,-0.7048631,0.9542513
869,-13,-3.168861451150471,19.007455767536477,-13.0123482,-0.0010744,0.0000000,-0.2366650,-0.2717138,4.0000000,0.0700313,1.0025461,4.0821595,-0.6134589,0.7745922
870,-13,-3.161404811150471,19.007455767536477,-13.0118113,-0.0019835,0.0000000,-0.1907993,-0.2598822,4.0000000,0.0473324,1.0027480,4.2392759,-0.5670968,0.6571711
871,-13,-3.153948171150471,19.007455767536477,-13.0112486,-0.0028926,0.0000000,-0.1619164,-0.2549223,4.0000000,0.0401621,1.0029960,4.4262886,-0.5500067,0.5889774
872,-13,-3.146491531150471,19.007455767536477,-13.0106583,-0.0038017,0.0000000,-0.1493768,-0.2499950,4.0000000,0.0464116,1.0032889,4.6399841,-0.5464016,0.5540314
873,-13,-3.139034891150471,19.007455767536477,-13.0100384,-0.0047107,0.0000000,-0.1483674,-0.2336285,4.0000000,0.0625000,1.0036198,4.8680553,-0.5297568,0.5205415
874,-13,-3.131578251150471,19.007455767536477,-13.0093880,0.0043802,43.8016510,-0.1551533,-0.2068111,4.0000000,0.0848980,1.0039698,5.1002283,-0.4985201,0.4871526
875,-13,-3.124121611150471,19.007455767536477,-13.0087090,0.0034711,34.7107430,-0.1660995,-0.1620026,4.0000000,0.1137183,1.0043205,5.3236341,-0.4377234,0.4432394
876,-13,-3.116664971150471,19.007455767536477,-13.0080023,0.0025620,25.6198349,-0.1755568,-0.1016499,4.0000000,0.1452551,1.0046537,5.5247846,-0.3485548,0.3988758
877,-13,-3.109208331150471,19.007455767536477,-13.0072718,0.0016529,16.5289249,-0.1789985,-0.0250096,4.0000000,0.1756000,1.0049334,5.6887937,-0.2256191,0.3674911
878,-13,-3.101751691150471,19.007455767536477,-13.0065250,0.0007438,7.4380164,-0.1735108,0.0603865,4.0000000,0.2019902,1.0051361,5.8051019,-0.0812172,0.3694832
879,-13,-3.094295051150471,19.007455767536477,-13.0057688,0.0000000,0.0000000,-0.1581698,0.1528746,4.0000000,0.2217025,1.0052515,5.8690915,0.0840467,0.4189838
880,-13,-3.086838411150471,19.007455767536477,-13.0050106,0.0000000,0.0000000,-0.1330686,0.2468971,4.0000000,0.2316769,1.0052720,5.8803797,0.2621174,0.5206916
881,-13,-3.079381771150471,19.007455767536477,-13.0042591,-0.0001653,0.0000000,-0.0976685,0.3373795,4.0000000,0.2298345,1.0051997,5.8358388,0.4449245,0.6627753
882,-13,-3.071925131150472,19.007455767536477,-13.0035219,-0.0005785,0.0000000,-0.0642177,0.4111720,4.0000000,0.2157510,1.0050408,5.7425709,0.6065930,0.8177645
883,-13,-3.064468491150472,19.007455767536477,-13.0028076,-0.0010744,0.0000000,-0.0356090,0.4638437,4.0000000,0.1930078,1.0048333,5.6203012,0.7346796,0.9450473
884,-13,-3.057011851150472,19.007455767536477,-13.0021191,-0.0017355,0.0000000,-0.0198384,0.4897417,4.0000000,0.1629076,1.0046147,5.4871807,0.8165756,1.0116277
885,-13,-3.049555211150472,19.007455767536477,-13.0014601,-0.0024793,0.0000000,-0.0189492,0.4876050,4.0000000,0.1250824,1.0044117,5.3615441,0.8501276,1.0001491
886,-13,-3.042098571150472,19.007455767536477,-13.0008287,-0.0033058,0.0000000,-0.0293251,0.4595615,4.0000000,0.0867916,1.0042536,5.2639351,0.8323314,0.9129744
887,-13,-3.034641931150472,19.007455767536477,-13.0002232,-0.0042149,0.0000000,-0.0448405,0.4129226,4.0000000,0.0485586,1.0041554,5.2019749,0.7772865,0.7795174
888,-12,-3.027185291150472,19.007455767536477,-12.9996386,0.0048760,48.7603302,-0.0591347,0.3518230,4.0000000,0.0158006,1.0041171,5.1790037,0.6878454,0.6195899
889,-12,-3.019728651150472,19.007455767536477,-12.9990702,0.0039669,39.6694221,-0.0692696,0.2816456,4.0000000,-0.0107208,1.0041368,5.1937957,0.5740120,0.4606560
890,-12,-3.012272011150471,19.007455767536477,-12.9985104,0.0030579,30.5785122,-0.0760972,0.2060642,4.0000000,-0.0297180,1.0042089,5.2403955,0.4418464,0.3258367
891,-12,-3.004815371150471,19.007455767536477,-12.9979534,0.0021488,21.4876041,-0.0812390,0.1258369,4.0000000,-0.0438876,1.0043267,5.3139830,0.2955614,0.2289966
892,-12,-2.997358731150471,19.007455767536477,-12.9973917,0.0014050,14.0495872,-0.0861893,0.0441434,4.0000000,-0.0523461,1.0044923,5.4148326,0.1406329,0.1832712
893,-12,-2.989902091150471,19.007455767536477,-12.9968195,0.0009091,9.0909090,-0.0886716,-0.0319515,4.0000000,-0.0512100,1.0047016,5.5418248,-0.0126930,0.1848824
894,-12,-2.982445451150471,19.007455767536477,-12.9962292,0.0004959,4.9586778,-0.0859724,-0.0873737,4.0000000,-0.0317696,1.0049534,5.6909914,-0.1429778,0.2063284
895,-12,-3.526780171150472,18.999999127536480,-12.9690027,0.0040496,42.1487617,-3.3248365,-0.0719593,4.0000000,1.1917253,1.0476593,17.3499184,-1.3356439,8.0119715
896,-12,-3.519323531150472,18.999999127536480,-12.9710693,-0.0039669,14.0495872,-3.2851360,-0.1767274,4.0000000,1.1258876,1.0506330,17.8658047,-1.4793423,8.0682058
897,-12,-3.511866891150472,18.999999127536480,-12.9731598,-0.0019835,19.8347111,-3.1679990,-0.2979911,4.0000000,1.0300897,1.0536923,18.3795033,-1.6260719,8.0704050
898,-12,-3.504410251150472,18.999999127536480,-12.9752693,0.0000000,26.4462814,-2.9681904,-0.4330272,4.0000000,0.9074838,1.0567197,18.8709583,-1.7735381,8.0496931
899,-12,-3.496953611150472,18.999999127536480,-12.9773922,0.0019835,33.8842964,-2.6911325,-0.5752727,4.0000000,0.7627990,1.0596763,19.3376083,-1.9133445,8.0434866
900,-12,-3.489496971150472,18.999999127536480,-12.9795246,0.0040496,42.1487617,-2.3297882,-0.7284368,4.0000000,0.5963956,1.0624659,19.7653255,-2.0532691,8.0904760
901,-12,-3.482040331150472,18.999999127536480,-12.9816580,-0.0039669,17.3553715,-1.8676876,-0.8933495,4.0000000,0.4085155,1.0650071,20.1455078,-2.1952145,8.2108679
902,-12,-3.474583691150471,18.999999127536480,-12.9837856,-0.0019008,23.1404953,-1.2864308,-1.0746002,4.0000000,0.1980048,1.0671746,20.4649582,-2.3472052,8.4675856
903,-12,-3.467127051150471,18.999999127536480,-12.9858942,0.0001653,29.7520657,-0.5923397,-1.2669555,4.0000000,-0.0299319,1.0688293,20.7050228,-2.5039792,8.9101009
904,-12,-3.459670411150471,18.999999127536480,-12.9879713,0.0021488,37.1900826,0.1637159,-1.4559008,5.0000000,-0.2630985,1.0699408,20.8603230,-2.6487031,9.5368423
905,-12,-3.452213771150471,18.999999127536480,-12.9900026,-0.0060331,12.3966942,0.9243036,-1.6275591,5.0000000,-0.4904937,1.0705118,20.9403172,-2.7646244,10.2597370
906,-12,-3.444757131150471,18.999999127536480,-12.9919758,-0.0042149,17.3553715,1.6572747,-1.7786015,5.0000000,-0.7097052,1.0705904,20.9512310,-2.8474977,11.0122776
907,-12,-3.437300491150471,18.999999127536480,-12.9938812,-0.0023967,22.3140488,2.3083277,-1.9024957,4.0000000,-0.9122562,1.0702461,20.9021664,-2.8927352,11.7085505
908,-12,-3.429843851150471,18.999999127536480,-12.9957113,-0.0005785,28.0991745,2.8574836,-2.0006187,4.0000000,-1.0973319,1.0695479,20.8027744,-2.9039054,12.3160858
909,-12,-3.422387211150471,18.999999127536480,-12.9974623,0.0012397,34.7107430,3.2680099,-2.0714974,4.0000000,-1.2570132,1.0685505,20.6605587,-2.8859816,12.8062143
910,-12,-3.414930571150471,18.999999127536480,-12.9991312,0.0029752,41.3223152,3.5364625,-2.1186206,4.0000000,-1.3928534,1.0672911,20.4796333,-2.8443878,13.1940260
911,-13,-3.407473931150471,18.999999127536480,-13.0007172,-0.0054545,11.5702477,3.6646373,-2.1447976,4.0000000,-1.5072238,1.0658194,20.2669353,-2.7823713,13.4968147
912,-13,-3.400017291150472,18.999999127536480,-13.0022240,-0.0039669,15.7024794,3.6799607,-2.1567557,4.0000000,-1.6088967,1.0641270,20.0193768,-2.7046149,13.7716074
913,-13,-3.392560651150472,18.999999127536480,-13.0036526,-0.0025620,19.8347111,3.5763917,-2.1545396,4.0000000,-1.7011255,1.0621976,19.7320004,-2.6079535,14.0282221
914,-13,-3.385104011150472,18.999999127536480,-13.0050077,-0.0012397,24.7933884,3.3602586,-2.1413639,4.0000000,-1.7873133,1.0600244,19.4013596,-2.4954143,14.3152828
915,-13,-3.377647371150472,18.999999127536480,-13.0062933,0.0000000,29.7520657,3.0672967,-2.1232848,4.0000000,-1.8793918,1.0575795,19.0206165,-2.3671780,14.6752653
916,-13,-3.370190731150472,18.999999127536480,-13.0075130,0.0012397,35.5371895,2.7431200,-2.1075408,4.0000000,-1.9849561,1.0548254,18.5797634,-2.2301257,15.1387482
917,-13,-3.362734091150472,18.999999127536480,-13.0086689,0.0023140,41.3223152,2.4036329,-2.0956450,4.0000000,-2.1034734,1.0517331,18.0697460,-2.0878167,15.6839542
918,-13,-3.355277451150472,18.999999127536480,-13.0097618,0.0034711,47.1074371,2.0691364,-2.0896289,4.0000000,-2.2347338,1.0483346,17.4878998,-1.9445240,16.2917442
919,-13,-3.347820811150472,18.999999127536480,-13.0107918,-0.0056198,1.6528926,1.7502697,-2.0887623,4.0000000,-2.3726783,1.0446614,16.8310757,-1.8048465,16.9098148
920,-13,-3.340364171150472,18.999999127536480,-13.0117559,-0.0047934,2.4793389,1.4429014,-2.0904162,4.0000000,-2.5131025,1.0407549,16.0973969,-1.6677300,17.4918499
921,-13,-3.332907531150472,18.999999127536480,-13.0126514,-0.0040496,3.3057852,1.1482329,-2.0927579,4.0000000,-2.6474125,1.0366787,15.2912560,-1.5381032,17.9979420
922,-13,-3.325450891150472,18.999999127536480,-13.0134735,-0.0033058,4.1322312,0.8728778,-2.0944440,4.0000000,-2.7695136,1.0325129,14.4136295,-1.4193743,18.3913422
923,-13,-3.317994251150472,18.999999127536480,-13.0142164,-0.0025620,4.9586778,0.6121487,-2.0897884,4.0000000,-2.8638163,1.0283508,13.4724293,-1.3157605,18.5839767
924,-13,-3.310537611150472,18.999999127536480,-13.0148764,-0.0019008,5.7851238,0.3941269,-2.0791013,4.0000000,-2.9244740,1.0242851,12.4810886,-1.2337285,18.5419521
925,-13,-3.303080971150472,18.999999127536480,-13.0154476,-0.0014050,5.7851238,0.2159772,-2.0567791,4.0000000,-2.9304068,1.0204260,11.4526348,-1.1831514,18.1929073
926,-13,-3.295624331150472,18.999999127536480,-13.0159264,-0.0009917,5.7851238,0.0654572,-2.0160539,4.0000000,-2.8636005,1.0168670,10.4089346,-1.1685072,17.4817905
927,-13,-3.288167691150472,18.999999127536480,-13.0163078,-0.0006612,5.7851238,-0.0615464,-1.9554101,4.0000000,-2.7204337,1.0136908,9.3793020,-1.1903865,16.4437561
928,-13,-3.280711051150472,18.999999127536480,-13.0165930,-0.0003306,5.7851238,-0.1739950,-1.8736941,4.0000000,-2.4897263,1.0109472,8.3838158,-1.2576618,15.1282997
929,-13,-3.273254411150472,18.999999127536480,-13.0167799,-0.0001653,4.9586778,-0.2947292,-1.7684042,4.0000000,-2.1700144,1.0086524,7.4511290,-1.3667940,13.6012192
930,-13,-3.265797771150472,18.999999127536480,-13.0168734,0.0000000,4.1322312,-0.4089580,-1.6456926,4.0000000,-1.7726142,1.0068002,6.6034613,-1.5187711,11.9774313
931,-13,-3.258341131150472,18.999999127536480,-13.0168772,0.0000826,3.3057852,-0.4809934,-1.5164232,5.0000000,-1.3289998,1.0053583,5.8598599,-1.7038467,10.3634081
932,-13,-3.250884491150472,18.999999127536480,-13.0167961,0.0001653,2.4793389,-0.5188666,-1.3820757,4.0000000,-0.8626707,1.0042847,5.2386398,-1.9014806,8.8004980
933,-13,-3.243427851150471,18.999999127536480,-13.0166368,0.0001653,1.6528926,-0.5432584,-1.2385441,4.0000000,-0.4112977,1.0035270,4.7561131,-2.0657907,7.2942648
934,-13,-3.235971211150471,18.999999127536480,-13.0164051,0.0000826,0.8264463,-0.5588580,-1.0867732,4.0000000,-0.0421826,1.0030258,4.4122558,-2.1313636,5.8845944
935,-13,-3.228514571150471,18.999999127536480,-13.0161104,0.0000000,0.0000000,-0.5688142,-0.9308564,4.0000000,0.1971592,1.0027171,4.1910582,-2.0588720,4.6305032
936,-13,-3.221057931150471,18.999999127536480,-13.0157614,0.0000000,0.0000000,-0.5587123,-0.7836039,5.0000000,0.2983236,1.0025436,4.0644293,-1.8655314,3.5925360
937,-13,-3.213601291150471,18.999999127536480,-13.0153685,0.0000000,0.0000000,-0.5317403,-0.6492104,5.0000000,0.3008125,1.0024586,4.0018430,-1.5992334,2.7642241
938,-13,-3.206144651150471,18.999999127536480,-13.0149393,0.0000000,0.0000000,-0.4887394,-0.5334722,4.0000000,0.2481837,1.0024278,3.9837835,-1.3151281,2.1282954
939,-13,-3.198688011150471,18.999999127536480,-13.0144815,0.0000000,0.0000000,-0.4296906,-0.4399142,4.0000000,0.1730893,1.0024338,3.9879003,-1.0529177,1.6441286
940,-13,-3.191231371150471,18.999999127536480,-13.0139999,0.0000000,0.0000000,-0.3560771,-0.3768911,4.0000000,0.0935529,1.0024700,4.0173006,-0.8473351,1.2894878
941,-13,-3.183774731150471,18.999999127536480,-13.0134983,0.0000000,0.0000000,-0.2825600,-0.3336819,4.0000000,0.0260704,1.0025439,4.0800891,-0.6934341,1.0183481
942,-13,-3.176318091150471,18.999999127536480,-13.0129757,-0.0002479,0.0000000,-0.2169532,-0.3034599,4.0000000,-0.0223442,1.0026572,4.1695766,-0.5845756,0.8089849
943,-13,-3.168861451150471,18.999999127536480,-13.0124331,-0.0011570,0.0000000,-0.1628820,-0.2845109,4.0000000,-0.0534231,1.0028040,4.2822728,-0.5155988,0.6553715
944,-13,-3.161404811150471,18.999999127536480,-13.0118704,-0.0020661,0.0000000,-0.1189345,-0.2802514,4.0000000,-0.0682730,1.0029868,4.4204011,-0.4922298,0.5572215
945,-13,-3.153948171150471,18.999999127536480,-13.0112858,-0.0029752,0.0000000,-0.0900937,-0.2804157,4.0000000,-0.0679467,1.0032184,4.5890388,-0.4928848,0.4995694
946,-13,-3.146491531150471,18.999999127536480,-13.0106754,-0.0038843,0.0000000,-0.0742861,-0.2820627,4.0000000,-0.0577531,1.0035001,4.7851176,-0.5063725,0.4715893
947,-13,-3.139034891150471,18.999999127536480,-13.0100374,-0.0047934,0.0000000,-0.0699231,-0.2732279,4.0000000,-0.0414519,1.0038222,5.0010657,-0.5050039,0.4432465
948,-13,-3.131578251150471,18.999999127536480,-13.0093699,0.0042975,42.9752083,-0.0758692,-0.2536933,4.0000000,-0.0185872,1.0041647,5.2232156,-0.4887993,0.4140366
949,-13,-3.124121611150471,18.999999127536480,-13.0086746,0.0033884,33.8842964,-0.0883087,-0.2166502,4.0000000,0.0100008,1.0045155,5.4398842,-0.4433013,0.3692081
950,-13,-3.116664971150471,18.999999127536480,-13.0079517,0.0024793,24.7933884,-0.1025968,-0.1652767,4.0000000,0.0401833,1.0048534,5.6408153,-0.3707367,0.3192865
951,-13,-3.109208331150471,18.999999127536480,-13.0072060,0.0015702,15.7024794,-0.1155570,-0.0961711,4.0000000,0.0714053,1.0051408,5.8070879,-0.2637475,0.2730112
952,-13,-3.101751691150471,18.999999127536480,-13.0064421,0.0006612,6.6115704,-0.1250938,-0.0173641,4.0000000,0.1015219,1.0053607,5.9298673,-0.1362501,0.2567583
953,-13,-3.094295051150471,18.999999127536480,-13.0056667,0.0000000,0.0000000,-0.1275453,0.0723949,4.0000000,0.1283364,1.0054963,6.0051336,0.0164535,0.2823814
