OID_,DEM_Large_S3_Clip20,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
147,-13,-4.242617611150472,20.506240407536477,-13.2176352,-0.0003306,44.6280975,6.1377497,-2.6542630,4.0000000,-1.7051116,1.4749180,47.3181839,-3.6034143,58.2651558
148,-13,-4.235160971150472,20.506240407536477,-13.2151623,-0.0029752,41.3223152,6.2187824,-2.6734307,4.0000000,-1.7103913,1.4847713,47.6698990,-3.6364703,60.5438957
149,-13,-4.227704331150472,20.506240407536477,-13.2123728,-0.0057025,38.0165291,6.0358634,-2.6565871,4.0000000,-1.6536011,1.4950315,48.0295715,-3.6595733,60.6716461
150,-13,-4.220247691150472,20.506240407536477,-13.2092600,0.0011570,46.2809906,5.6075168,-2.6016660,4.0000000,-1.5408396,1.5054066,48.3855286,-3.6624925,58.4544792
151,-13,-4.212791051150472,20.506240407536477,-13.2058296,-0.0020661,42.1487617,4.9693823,-2.5063574,4.0000000,-1.3810486,1.5154148,48.7239647,-3.6316664,53.9349327
152,-13,-4.205334411150472,20.506240407536477,-13.2020998,-0.0055372,37.1900826,4.1718655,-2.3697979,4.0000000,-1.1845448,1.5244884,49.0263100,-3.5550511,47.4722404
153,-13,-4.503600011150471,20.498783767536480,-13.1934214,-0.0023967,40.4958687,-0.8039078,-1.4939922,4.0000000,0.2314616,1.5047247,48.4190559,-3.2194459,24.7637672
154,-13,-4.496143371150471,20.498783767536480,-13.1975212,0.0013223,46.2809906,0.2757956,-1.6457063,4.0000000,-0.1014006,1.5123966,48.6767654,-3.1900120,23.9652405
155,-13,-4.488686731150471,20.498783767536480,-13.2015657,-0.0050413,37.1900826,1.2762508,-1.7859635,4.0000000,-0.4185154,1.5153056,48.7721519,-3.1534116,25.4923840
156,-13,-4.481230091150471,20.498783767536480,-13.2055082,-0.0014876,42.1487617,2.1702983,-1.9132854,4.0000000,-0.7126986,1.5136944,48.7142754,-3.1138723,28.9442501
157,-13,-4.473773451150471,20.498783767536480,-13.2093048,0.0020661,46.2809906,2.9194777,-2.0233750,4.0000000,-0.9713919,1.5081393,48.5219536,-3.0753582,33.4422913
158,-13,-4.466316811150471,20.498783767536480,-13.2129250,-0.0044628,40.4958687,3.5382099,-2.1223214,4.0000000,-1.1927550,1.4994241,48.2199402,-3.0518878,38.2785072
159,-13,-4.458860171150471,20.498783767536480,-13.2163429,-0.0012397,44.6280975,4.0655704,-2.2168329,4.0000000,-1.3794301,1.4883025,47.8285522,-3.0542355,42.9320374
160,-13,-4.451403531150471,20.498783767536480,-13.2195396,0.0019008,48.7603302,4.5487204,-2.3128536,4.0000000,-1.5355999,1.4755692,47.3706589,-3.0901072,47.1230469
161,-13,-4.443946891150471,20.498783767536480,-13.2224998,-0.0052066,38.8429756,4.9946318,-2.4068196,4.0000000,-1.6602259,1.4619124,46.8675919,-3.1534135,50.4669838
162,-13,-4.436490251150471,20.498783767536480,-13.2252111,-0.0024793,42.1487617,5.3983083,-2.4946802,4.0000000,-1.7518151,1.4479605,46.3410416,-3.2375453,52.7455635
163,-13,-4.429033611150471,20.498783767536480,-13.2276649,-0.0000826,44.6280975,5.7252946,-2.5690844,4.0000000,-1.8043789,1.4343648,45.8130836,-3.3337901,53.7318726
164,-13,-4.421576971150471,20.498783767536480,-13.2298584,0.0019835,47.1074371,5.9711895,-2.6275849,4.0000000,-1.8228787,1.4216509,45.3058014,-3.4322910,53.6015472
165,-13,-4.414120331150471,20.498783767536480,-13.2317924,-0.0061157,38.0165291,6.1263752,-2.6680315,4.0000000,-1.8118807,1.4101493,44.8380470,-3.5241823,52.5718956
166,-13,-4.406663691150471,20.498783767536480,-13.2334681,-0.0044628,39.6694221,6.1723847,-2.6877162,4.0000000,-1.7738799,1.4001356,44.4217720,-3.6015527,50.8005714
167,-13,-4.399207051150471,20.498783767536480,-13.2348919,-0.0029752,41.3223152,6.1208243,-2.6885469,4.0000000,-1.7175351,1.3917987,44.0673447,-3.6595585,48.6126213
168,-13,-4.391750411150471,20.498783767536480,-13.2360725,-0.0017355,42.9752083,5.9841189,-2.6721218,4.0000000,-1.6500551,1.3851185,43.7799721,-3.6941886,46.2206497
169,-13,-4.384293771150471,20.498783767536480,-13.2370186,-0.0006612,43.8016510,5.7601819,-2.6394174,4.0000000,-1.5713520,1.3800271,43.5593719,-3.7074828,43.7012978
170,-13,-4.376837131150471,20.498783767536480,-13.2377396,0.0000826,44.6280975,5.4190278,-2.5870674,4.0000000,-1.4723703,1.3764516,43.4027863,-3.7017643,40.9236412
171,-13,-4.369380491150471,20.498783767536480,-13.2382488,0.0005785,45.4545441,4.9919763,-2.5203853,4.0000000,-1.3581547,1.3742620,43.3069000,-3.6826158,38.1017685
172,-13,-4.361923851150471,20.498783767536480,-13.2385635,0.0009091,45.4545441,4.5007200,-2.4434657,4.0000000,-1.2312567,1.3732846,43.2651367,-3.6556745,35.3729858
173,-13,-4.354467211150471,20.498783767536480,-13.2387009,0.0010744,45.4545441,3.9874971,-2.3631051,5.0000000,-1.1008748,1.3733529,43.2696495,-3.6253352,32.9469833
174,-13,-4.347010571150471,20.498783767536480,-13.2386818,0.0011570,45.4545441,3.4880233,-2.2861252,4.0000000,-0.9746877,1.3743044,43.3121071,-3.5975626,30.9786873
175,-13,-4.339553931150471,20.498783767536480,-13.2385225,0.0010744,45.4545441,3.0447364,-2.2203486,4.0000000,-0.8635020,1.3759538,43.3862762,-3.5771952,29.6065617
176,-13,-4.332097291150471,20.498783767536480,-13.2382421,0.0009091,45.4545441,2.6678705,-2.1682398,4.0000000,-0.7702601,1.3781872,43.4852371,-3.5662196,28.7964153
177,-13,-4.324640651150471,20.498783767536480,-13.2378550,0.0006612,45.4545441,2.4081264,-2.1374638,4.0000000,-0.7091689,1.3809426,43.6052475,-3.5657585,28.6152630
178,-13,-4.317184011150472,20.498783767536480,-13.2373705,0.0003306,45.4545441,2.2781513,-2.1303535,4.0000000,-0.6833615,1.3841554,43.7444229,-3.5773451,29.0276546
179,-13,-4.309727371150472,20.498783767536480,-13.2367926,-0.0002479,44.6280975,2.2999616,-2.1483212,4.0000000,-0.6978323,1.3878061,43.9024467,-3.5988100,29.9964085
180,-13,-4.302270731150472,20.498783767536480,-13.2361212,-0.0009917,43.8016510,2.4836802,-2.1898329,4.0000000,-0.7538148,1.3919117,44.0778656,-3.6258512,31.4813385
181,-13,-4.294814091150472,20.498783767536480,-13.2353487,-0.0019008,42.9752083,2.8508961,-2.2557480,4.0000000,-0.8543180,1.3964950,44.2718582,-3.6571782,33.5832024
182,-13,-4.287357451150472,20.498783767536480,-13.2344589,-0.0028099,42.1487617,3.3690820,-2.3391364,4.0000000,-0.9883006,1.4015541,44.4831657,-3.6899724,36.2987823
183,-13,-4.279900811150472,20.498783767536480,-13.2334318,-0.0039669,40.4958687,4.0167203,-2.4352837,4.0000000,-1.1489745,1.4070917,44.7120399,-3.7215927,39.7070847
184,-13,-4.272444171150472,20.498783767536480,-13.2322416,-0.0052893,38.8429756,4.7532248,-2.5378258,4.0000000,-1.3260964,1.4131693,44.9604301,-3.7495551,43.8372078
185,-13,-4.264987531150472,20.498783767536480,-13.2308578,-0.0068595,37.1900826,5.5143270,-2.6388514,4.0000000,-1.5051138,1.4199173,45.2320824,-3.7725890,48.6002502
186,-13,-4.257530891150472,20.498783767536480,-13.2292480,0.0014876,47.9338837,6.2154322,-2.7289653,4.0000000,-1.6663586,1.4275084,45.5324287,-3.7915719,53.6493721
187,-13,-4.250074251150472,20.498783767536480,-13.2273808,-0.0004959,45.4545441,6.7863173,-2.8012087,4.0000000,-1.7948787,1.4360402,45.8656998,-3.8075390,58.5616722
188,-13,-4.242617611150472,20.498783767536480,-13.2252274,-0.0028099,42.9752083,7.1406946,-2.8459730,4.0000000,-1.8726416,1.4455891,46.2328224,-3.8193045,62.5964775
189,-13,-4.235160971150472,20.498783767536480,-13.2227621,-0.0054545,39.6694221,7.2089586,-2.8547206,4.0000000,-1.8849415,1.4561403,46.6305351,-3.8244998,64.9019241
190,-13,-4.227704331150472,20.498783767536480,-13.2199688,0.0018182,47.1074371,6.9722552,-2.8224614,4.0000000,-1.8293473,1.4674438,47.0486298,-3.8155756,64.8697128
191,-13,-4.220247691150472,20.498783767536480,-13.2168436,-0.0012397,42.9752083,6.4483137,-2.7457576,4.0000000,-1.7114860,1.4791749,47.4740677,-3.7800293,62.1931763
192,-13,-4.212791051150472,20.498783767536480,-13.2133904,-0.0045455,38.0165291,5.6897674,-2.6243122,4.0000000,-1.5424664,1.4908514,47.8870506,-3.7061582,56.9718513
193,-13,-4.205334411150472,20.498783767536480,-13.2096262,0.0019008,46.2809906,4.7671957,-2.4597709,4.0000000,-1.3356258,1.5018035,48.2673988,-3.5839159,49.6929932
194,-13,-4.197877771150472,20.498783767536480,-13.2055817,-0.0019008,41.3223152,3.7731545,-2.2596710,4.0000000,-1.1079721,1.5113581,48.5944099,-3.4113698,41.3392258
195,-13,-4.190421131150472,20.498783767536480,-13.2012939,-0.0058678,36.3636360,2.7670794,-2.0284770,4.0000000,-0.8676300,1.5189421,48.8484917,-3.1893239,32.7609901
196,-13,-4.182964491150472,20.498783767536480,-13.1968069,0.0000826,44.6280975,1.8019550,-1.7726717,4.0000000,-0.6212438,1.5239084,49.0145378,-2.9240994,24.8838387
197,-13,-4.511056651150471,20.491327127536479,-13.1963987,0.0004132,43.8016510,-1.4982718,-1.7170559,4.0000000,0.3095518,1.4785935,47.5099335,-3.7436635,34.9878464
198,-13,-4.503600011150471,20.491327127536479,-13.2006302,-0.0056198,34.7107430,-0.1112231,-1.9017825,4.0000000,-0.0411047,1.4881933,47.8485909,-3.7624602,34.0727501
199,-13,-4.496143371150471,20.491327127536479,-13.2048273,-0.0017355,40.4958687,1.2030916,-2.0689285,4.0000000,-0.3768561,1.4929978,48.0150833,-3.7610009,35.3362808
200,-13,-4.488686731150471,20.491327127536479,-13.2089405,0.0019835,46.2809906,2.4227390,-2.2202783,4.0000000,-0.6960293,1.4931477,48.0178986,-3.7445271,38.5807686
201,-13,-4.481230091150471,20.491327127536479,-13.2129230,-0.0043802,39.6694221,3.4961379,-2.3516300,4.0000000,-0.9888391,1.4890121,47.8689919,-3.7144208,43.1350937
202,-13,-4.473773451150471,20.491327127536479,-13.2167330,-0.0008264,44.6280975,4.3670740,-2.4586420,4.0000000,-1.2420584,1.4812706,47.5902100,-3.6752253,48.0010681
203,-13,-4.466316811150471,20.491327127536479,-13.2203407,-0.0072727,35.5371895,5.0427055,-2.5465667,4.0000000,-1.4513961,1.4707837,47.2084236,-3.6417372,52.4511795
204,-13,-4.458860171150471,20.491327127536479,-13.2237263,-0.0041322,39.6694221,5.5715499,-2.6233957,4.0000000,-1.6191939,1.4583722,46.7473450,-3.6275976,56.0990257
205,-13,-4.451403531150471,20.491327127536479,-13.2268753,-0.0010744,43.8016510,6.0182281,-2.6964386,4.0000000,-1.7516372,1.4447986,46.2306557,-3.6412399,58.8511467
206,-13,-4.443946891150471,20.491327127536479,-13.2297783,0.0019008,47.9338837,6.4068494,-2.7658560,4.0000000,-1.8498782,1.4307209,45.6812325,-3.6818342,60.5901833
207,-13,-4.436490251150471,20.491327127536479,-13.2324266,-0.0053719,38.8429756,6.7384734,-2.8288171,4.0000000,-1.9140306,1.4167352,45.1187859,-3.7436037,61.2652512
208,-13,-4.429033611150471,20.491327127536479,-13.2348175,-0.0029752,42.1487617,6.9650640,-2.8762496,4.0000000,-1.9375437,1.4033948,44.5670013,-3.8149557,60.6971779
209,-13,-4.421576971150471,20.491327127536479,-13.2369499,-0.0009091,44.6280975,7.1012726,-2.9083343,4.0000000,-1.9281209,1.3911285,44.0469856,-3.8885474,59.1984177
210,-13,-4.414120331150471,20.491327127536479,-13.2388277,0.0009917,47.1074371,7.1561141,-2.9260254,4.0000000,-1.8939917,1.3802367,43.5742912,-3.9580593,57.1270866
211,-13,-4.406663691150471,20.491327127536479,-13.2404547,-0.0073554,35.5371895,7.1081533,-2.9260225,4.0000000,-1.8374517,1.3709106,43.1601830,-4.0145931,54.5984383
212,-13,-4.399207051150471,20.491327127536479,-13.2418394,-0.0059504,38.0165291,6.9649377,-2.9089932,4.0000000,-1.7664194,1.3632463,42.8144150,-4.0515671,51.8555565
213,-13,-4.391750411150471,20.491327127536479,-13.2429895,-0.0047934,39.6694221,6.7559738,-2.8792539,4.0000000,-1.6906660,1.3572137,42.5386887,-4.0678420,49.1654854
214,-13,-4.384293771150471,20.491327127536479,-13.2439127,-0.0038017,41.3223152,6.4728994,-2.8369138,4.0000000,-1.6081830,1.3527218,42.3314438,-4.0656447,46.5281982
215,-13,-4.376837131150471,20.491327127536479,-13.2446194,-0.0030579,42.1487617,6.0661097,-2.7758832,4.0000000,-1.5063561,1.3496697,42.1903954,-4.0454102,43.7119064
216,-13,-4.369380491150471,20.491327127536479,-13.2451220,-0.0024793,42.9752083,5.5697432,-2.7013552,4.0000000,-1.3894721,1.3479216,42.1091156,-4.0132384,40.8880043
217,-13,-4.361923851150471,20.491327127536479,-13.2454367,-0.0021488,43.8016510,5.0098267,-2.6180267,4.0000000,-1.2600001,1.3472917,42.0800667,-3.9760535,38.1949692
218,-13,-4.354467211150471,20.491327127536479,-13.2455797,-0.0019835,44.6280975,4.4352989,-2.5332668,5.0000000,-1.1276150,1.3475792,42.0956573,-3.9389186,35.8371315
219,-13,-4.347010571150471,20.491327127536479,-13.2455711,-0.0019008,45.4545441,3.8756495,-2.4519033,4.0000000,-0.9984024,1.3486177,42.1462135,-3.9054041,33.9010086
220,-13,-4.339553931150471,20.491327127536479,-13.2454281,-0.0019835,44.6280975,3.3793807,-2.3823302,4.0000000,-0.8835321,1.3502613,42.2224312,-3.8811281,32.5311470
221,-13,-4.332097291150471,20.491327127536479,-13.2451668,-0.0021488,43.8016510,2.9593914,-2.3274164,4.0000000,-0.7865120,1.3523451,42.3196526,-3.8683207,31.7122612
222,-13,-4.324640651150471,20.491327127536479,-13.2448025,-0.0023967,42.9752083,2.6767929,-2.2952368,4.0000000,-0.7236611,1.3547864,42.4339218,-3.8668125,31.5077114
223,-13,-4.317184011150472,20.491327127536479,-13.2443447,-0.0026446,42.1487617,2.5404894,-2.2868299,4.0000000,-0.6974124,1.3575985,42.5630226,-3.8762474,31.8507347
224,-13,-4.309727371150472,20.491327127536479,-13.2437963,-0.0031405,41.3223152,2.5843484,-2.3060062,4.0000000,-0.7155167,1.3607725,42.7069588,-3.8964956,32.7658424
225,-13,-4.302270731150472,20.491327127536479,-13.2431583,-0.0038843,40.4958687,2.8210068,-2.3516655,4.0000000,-0.7801321,1.3643180,42.8672867,-3.9231992,34.2386322
226,-13,-4.294814091150472,20.491327127536479,-13.2424202,-0.0047107,38.8429756,3.2739236,-2.4240980,4.0000000,-0.8949018,1.3682827,43.0454712,-3.9532945,36.3691406
227,-13,-4.287357451150472,20.491327127536479,-13.2415667,-0.0056198,37.1900826,3.8978574,-2.5150011,4.0000000,-1.0468667,1.3727201,43.2427788,-3.9831355,39.1638336
228,-13,-4.279900811150472,20.491327127536479,-13.2405748,-0.0067769,35.5371895,4.6670904,-2.6189349,4.0000000,-1.2287817,1.3776897,43.4613686,-4.0090880,42.7010307
229,-13,-4.272444171150472,20.491327127536479,-13.2394180,0.0019008,47.9338837,5.5252390,-2.7278528,4.0000000,-1.4279190,1.3832970,43.7046509,-4.0277863,46.9843788
230,-13,-4.264987531150472,20.491327127536479,-13.2380648,0.0003306,46.2809906,6.3978505,-2.8329771,4.0000000,-1.6285419,1.3897157,43.9797478,-4.0374117,51.9057465
231,-13,-4.257530891150472,20.491327127536479,-13.2364826,-0.0013223,43.8016510,7.1878958,-2.9233487,4.0000000,-1.8102621,1.3971535,44.2939072,-4.0364351,57.0793190
232,-13,-4.250074251150472,20.491327127536479,-13.2346382,-0.0033058,41.3223152,7.8239064,-2.9928632,4.0000000,-1.9581159,1.4057933,44.6523781,-4.0276103,62.1271057
233,-13,-4.242617611150472,20.491327127536479,-13.2325010,-0.0056198,38.0165291,8.2006912,-3.0300937,4.0000000,-2.0502961,1.4157280,45.0590172,-4.0098910,66.2301331
234,-13,-4.235160971150472,20.491327127536479,-13.2300463,-0.0082645,33.8842964,8.2425718,-3.0258820,4.0000000,-2.0710516,1.4269671,45.5099373,-3.9807124,68.4940033
235,-13,-4.227704331150472,20.491327127536479,-13.2272558,-0.0009917,44.6280975,7.9225850,-2.9732459,4.0000000,-2.0162876,1.4393256,45.9927864,-3.9302042,68.1700058
236,-13,-4.220247691150472,20.491327127536479,-13.2241249,-0.0039669,40.4958687,7.2833381,-2.8721998,4.0000000,-1.8939794,1.4524026,46.4934769,-3.8504200,65.0590591
237,-13,-4.212791051150472,20.491327127536479,-13.2206593,-0.0072727,36.3636360,6.3879094,-2.7226875,4.0000000,-1.7162927,1.4656748,46.9887352,-3.7290821,59.2356033
238,-13,-4.205334411150472,20.491327127536479,-13.2168760,-0.0008264,42.9752083,5.3263111,-2.5285795,4.0000000,-1.4988165,1.4784777,47.4539871,-3.5583422,51.2623062
239,-13,-4.197877771150472,20.491327127536479,-13.2128038,-0.0046281,38.0165291,4.2067962,-2.2990780,4.0000000,-1.2605705,1.4900295,47.8639069,-3.3375852,42.1801109
240,-13,-4.190421131150472,20.491327127536479,-13.2084827,0.0013223,45.4545441,3.0989652,-2.0409276,4.0000000,-1.0105804,1.4996634,48.2004738,-3.0712748,32.9289093
241,-13,-4.182964491150472,20.491327127536479,-13.2039576,-0.0027273,39.6694221,2.0595827,-1.7618752,4.0000000,-0.7562739,1.5067424,48.4437103,-2.7674766,24.4623299
242,-13,-4.175507851150472,20.491327127536479,-13.1992807,0.0028926,47.9338837,1.1165444,-1.4665681,4.0000000,-0.4988088,1.5106728,48.5778618,-2.4343274,17.5251846
243,-13,-4.168051211150472,20.491327127536479,-13.1945105,-0.0014876,42.1487617,0.3066701,-1.1658434,4.0000000,-0.2437771,1.5111234,48.5931282,-2.0879097,12.7896881
244,-13,-4.160594571150471,20.491327127536479,-13.1897049,0.0041322,48.7603302,-0.3473620,-0.8706533,4.0000000,0.0040450,1.5079440,48.4850769,-1.7453516,10.4604950
245,-13,-4.518513291150471,20.483870487536478,-13.1988592,0.0027273,46.2809906,-2.5334730,-1.8432591,4.0000000,0.3728628,1.4481729,46.3916435,-4.0593810,44.9436378
246,-13,-4.511056651150471,20.483870487536478,-13.2032061,-0.0031405,37.1900826,-0.8358244,-2.0772827,4.0000000,0.0058178,1.4595766,46.8184700,-4.1603827,44.3648491
247,-13,-4.503600011150471,20.483870487536478,-13.2075472,0.0009091,43.8016510,0.8216526,-2.2902598,4.0000000,-0.3453828,1.4662197,47.0617523,-4.2351370,45.8001099
248,-13,-4.496143371150471,20.483870487536478,-13.2118282,-0.0052066,37.1900826,2.4056675,-2.4816790,4.0000000,-0.6816654,1.4681716,47.1307335,-4.2816925,49.0848427
249,-13,-4.488686731150471,20.483870487536478,-13.2159986,-0.0013223,42.9752083,3.8799250,-2.6520286,4.0000000,-1.0007457,1.4656765,47.0357285,-4.3033113,53.8148346
250,-13,-4.481230091150471,20.483870487536478,-13.2200108,-0.0076860,33.8842964,5.1635551,-2.7944014,4.0000000,-1.2908267,1.4592147,46.7924576,-4.2979760,59.0873184
251,-13,-4.473773451150471,20.483870487536478,-13.2238264,-0.0041322,39.6694221,6.1719370,-2.9035776,4.0000000,-1.5364634,1.4495733,46.4253960,-4.2706914,63.8493767
252,-13,-4.466316811150471,20.483870487536478,-13.2274160,-0.0006612,44.6280975,6.8992319,-2.9833887,4.0000000,-1.7310640,1.4377040,45.9654846,-4.2357135,67.4130020
253,-13,-4.458860171150471,20.483870487536478,-13.2307663,-0.0074380,34.7107430,7.4067497,-3.0439448,4.0000000,-1.8766667,1.4244410,45.4386368,-4.2112231,69.6250534
254,-13,-4.451403531150471,20.483870487536478,-13.2338657,-0.0044628,38.8429756,7.7857018,-3.0949333,4.0000000,-1.9815308,1.4104968,44.8708534,-4.2083359,70.6382370
255,-13,-4.443946891150471,20.483870487536478,-13.2367115,-0.0014876,43.8016510,8.0865374,-3.1406374,4.0000000,-2.0503869,1.3964736,44.2830162,-4.2308879,70.6361389
256,-13,-4.436490251150471,20.483870487536478,-13.2392988,0.0012397,47.9338837,8.3049974,-3.1773174,4.0000000,-2.0829604,1.3828616,43.6948128,-4.2716742,69.6110687
257,-13,-4.429033611150471,20.483870487536478,-13.2416286,-0.0064463,35.5371895,8.4026184,-3.1986794,4.0000000,-2.0757813,1.3701156,43.1290894,-4.3215775,67.5841064
258,-13,-4.421576971150471,20.483870487536478,-13.2437038,-0.0043802,38.8429756,8.4080448,-3.2065995,4.0000000,-2.0379612,1.3585979,42.6049690,-4.3752379,64.9209976
259,-13,-4.414120331150471,20.483870487536478,-13.2455311,-0.0024793,42.1487617,8.3371429,-3.2020578,4.0000000,-1.9790928,1.3485632,42.1357269,-4.4250226,61.9417305
260,-13,-4.406663691150471,20.483870487536478,-13.2471161,-0.0009091,44.6280975,8.1768999,-3.1833732,4.0000000,-1.9033706,1.3400992,41.7320633,-4.4633756,58.8001328
261,-13,-4.399207051150471,20.483870487536478,-13.2484655,0.0004959,47.1074371,7.9448748,-3.1524982,4.0000000,-1.8198284,1.3332417,41.4019775,-4.4851680,55.7225533
262,-13,-4.391750411150471,20.483870487536478,-13.2495909,0.0016529,48.7603302,7.6657848,-3.1124132,4.0000000,-1.7371572,1.3279641,41.1441345,-4.4876690,52.8680916
263,-13,-4.384293771150471,20.483870487536478,-13.2504978,-0.0072727,33.8842964,7.3195443,-3.0614448,4.0000000,-1.6513556,1.3241593,40.9554405,-4.4715343,50.1506310
264,-13,-4.376837131150471,20.483870487536478,-13.2511959,-0.0065289,34.7107430,6.8532071,-2.9945765,4.0000000,-1.5487114,1.3216861,40.8331528,-4.4404416,47.3724632
265,-13,-4.369380491150471,20.483870487536478,-13.2516966,-0.0059504,35.5371895,6.2883153,-2.9143176,4.0000000,-1.4306846,1.3203861,40.7702713,-4.3979506,44.5941963
266,-13,-4.361923851150471,20.483870487536478,-13.2520151,-0.0056198,36.3636360,5.6496534,-2.8244507,4.0000000,-1.2989056,1.3200951,40.7576027,-4.3499961,41.9142075
267,-13,-4.354467211150471,20.483870487536478,-13.2521667,-0.0054545,36.3636360,4.9994855,-2.7336130,4.0000000,-1.1643610,1.3206323,40.7852859,-4.3028650,39.5547752
268,-13,-4.347010571150471,20.483870487536478,-13.2521706,-0.0053719,36.3636360,4.3715949,-2.6468487,5.0000000,-1.0333403,1.3217973,40.8450203,-4.2603569,37.6030426
269,-13,-4.339553931150471,20.483870487536478,-13.2520437,-0.0054545,36.3636360,3.8104646,-2.5704501,4.0000000,-0.9155664,1.3234290,40.9281502,-4.2253337,36.1398125
270,-13,-4.332097291150471,20.483870487536478,-13.2518015,-0.0056198,36.3636360,3.3341823,-2.5085750,4.0000000,-0.8149779,1.3254203,41.0272675,-4.2021718,35.1895676
271,-13,-4.324640651150471,20.483870487536478,-13.2514572,-0.0058678,36.3636360,3.0142012,-2.4704063,4.0000000,-0.7491990,1.3276762,41.1380959,-4.1916137,34.8363800
272,-13,-4.317184011150472,20.483870487536478,-13.2510233,-0.0061157,36.3636360,2.8630393,-2.4574380,4.0000000,-0.7219511,1.3301780,41.2603149,-4.1929250,35.0274811
