OID_,RegC,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
4832,-12,-3.146491531150471,18.120115607536480,-12.9326611,-0.0029752,4.1322312,-0.1710469,-0.2227914,4.0000000,-0.1312272,1.0197073,11.2758598,-0.3143556,0.5811318
4833,-12,-3.139034891150471,18.120115607536480,-12.9311819,-0.0042975,0.0000000,-0.1983053,-0.2598886,4.0000000,-0.1702510,1.0199285,11.3372211,-0.3495261,0.7176155
4834,-12,-3.131578251150471,18.120115607536480,-12.9296894,0.0047934,47.9338837,-0.2207200,-0.2936727,4.0000000,-0.2149282,1.0202326,11.4210711,-0.3724173,0.8480647
4835,-12,-3.124121611150471,18.120115607536480,-12.9281807,0.0037190,38.8429756,-0.2366583,-0.3230025,4.0000000,-0.2614682,1.0206078,11.5258226,-0.3845367,0.9629316
4836,-12,-3.116664971150471,18.120115607536480,-12.9266548,0.0019008,29.7520657,-0.2529372,-0.3343102,4.0000000,-0.3040112,1.0210469,11.6500092,-0.3646091,1.0340466
4837,-12,-3.109208331150471,18.120115607536480,-12.9251099,0.0000826,20.6611576,-0.2726512,-0.3229093,4.0000000,-0.3400888,1.0215017,11.7770309,-0.3057298,1.0491050
4838,-12,-3.101751691150472,18.120115607536480,-12.9235477,-0.0017355,11.5702477,-0.2922242,-0.2920693,5.0000000,-0.3670624,1.0219015,11.8850861,-0.2170762,1.0138137
4839,-12,-3.094295051150472,18.120115607536480,-12.9219723,-0.0035537,2.4793389,-0.3107373,-0.2450094,4.0000000,-0.3818794,1.0222239,11.9745607,-0.1081394,0.9474648
4840,-12,-3.086838411150472,18.120115607536480,-12.9203873,-0.0047107,0.0000000,-0.3256980,-0.1827859,4.0000000,-0.3829932,1.0224161,12.0279293,0.0174214,0.8651965
4841,-12,-3.079381771150472,18.120115607536480,-12.9188004,0.0042975,43.8016510,-0.3356202,-0.1078201,4.0000000,-0.3696292,1.0224478,12.0383062,0.1539889,0.7901722
4842,-13,-3.646086411150471,18.112658967536483,-13.0066166,0.0012397,22.3140488,0.1165725,-0.5702664,4.0000000,-0.5733860,1.0181260,10.8206377,-0.5671468,1.1478275
4843,-13,-3.638629771150471,18.112658967536483,-13.0057306,0.0003306,17.3553715,0.1722358,-0.6117452,4.0000000,-0.5897309,1.0183991,10.9029198,-0.6337596,1.2379878
4844,-13,-3.631173131150471,18.112658967536483,-13.0048332,-0.0005785,12.3966942,0.1954038,-0.6326394,4.0000000,-0.5862482,1.0186713,10.9842587,-0.6790307,1.2989352
4845,-13,-3.623716491150471,18.112658967536483,-13.0039234,-0.0014876,8.2644625,0.1919302,-0.6389246,4.0000000,-0.5689110,1.0189135,11.0543442,-0.7089381,1.3396021
4846,-13,-3.616259851150471,18.112658967536483,-13.0030031,-0.0023967,4.9586778,0.1761791,-0.6360223,4.0000000,-0.5446379,1.0191100,11.1120577,-0.7274069,1.3564242
4847,-13,-3.608803211150471,18.112658967536483,-13.0020742,-0.0033058,2.4793389,0.1596873,-0.6305234,4.0000000,-0.5209107,1.0192639,11.1579247,-0.7401360,1.3609256
4848,-13,-3.601346571150471,18.112658967536483,-13.0011358,-0.0042149,0.8264463,0.1439291,-0.6221826,4.0000000,-0.4978327,1.0193880,11.1921024,-0.7465326,1.3490258
4849,-13,-3.593889931150471,18.112658967536483,-13.0001898,-0.0051240,0.0000000,0.1314488,-0.6138279,4.0000000,-0.4770532,1.0194820,11.2200718,-0.7506026,1.3307220
4850,-12,-3.586433291150471,18.112658967536483,-12.9992361,0.0039669,42.1487617,0.1065404,-0.5970231,4.0000000,-0.4477603,1.0195458,11.2406282,-0.7462859,1.2960440
4851,-12,-3.578976651150471,18.112658967536483,-12.9982767,0.0029752,34.7107430,0.0663944,-0.5717915,4.0000000,-0.4098355,1.0195678,11.2478380,-0.7337475,1.2548181
4852,-12,-3.571520011150471,18.112658967536483,-12.9973125,0.0020661,28.0991745,0.0045175,-0.5339265,4.0000000,-0.3576797,1.0195266,11.2365770,-0.7101732,1.2071028
4853,-12,-3.564063371150471,18.112658967536483,-12.9963474,0.0011570,22.3140488,-0.0670943,-0.4897846,4.0000000,-0.2973838,1.0194017,11.2039967,-0.6821854,1.1660260
4854,-12,-3.556606731150471,18.112658967536483,-12.9953852,0.0002479,17.3553715,-0.1366184,-0.4447788,4.0000000,-0.2344011,1.0191860,11.1421471,-0.6551564,1.1337461
4855,-12,-3.549150091150471,18.112658967536483,-12.9944305,-0.0007438,12.3966942,-0.1960669,-0.4030896,4.0000000,-0.1736327,1.0188932,11.0598068,-0.6325464,1.1085763
4856,-12,-3.541693451150471,18.112658967536483,-12.9934864,-0.0016529,8.2644625,-0.2444294,-0.3639586,4.0000000,-0.1161945,1.0185376,10.9556990,-0.6117228,1.0824976
4857,-12,-3.534236811150471,18.112658967536483,-12.9925556,-0.0025620,4.9586778,-0.2799530,-0.3292205,4.0000000,-0.0658285,1.0181285,10.8347692,-0.5926124,1.0543988
4858,-12,-3.526780171150471,18.112658967536483,-12.9916401,-0.0034711,2.4793389,-0.3029645,-0.2984200,4.0000000,-0.0207399,1.0176762,10.7023296,-0.5761000,1.0198461
4859,-12,-3.519323531150471,18.112658967536483,-12.9907427,-0.0043802,0.8264463,-0.3248753,-0.2644583,4.0000000,0.0261547,1.0171955,10.5580750,-0.5550714,0.9841578
4860,-12,-3.511866891150471,18.112658967536483,-12.9898643,0.0047934,47.9338837,-0.3464837,-0.2280850,4.0000000,0.0773126,1.0166802,10.4010258,-0.5334827,0.9531010
4861,-12,-3.504410251150471,18.112658967536483,-12.9890079,0.0039669,40.4958687,-0.3586349,-0.1961671,4.0000000,0.1262016,1.0161251,10.2291574,-0.5185359,0.9203705
4862,-12,-3.496953611150472,18.112658967536483,-12.9881754,0.0032231,33.8842964,-0.3440121,-0.1795458,4.0000000,0.1563138,1.0155585,10.0484114,-0.5154055,0.8612943
4863,-12,-3.489496971150472,18.112658967536483,-12.9873667,0.0023967,27.2727280,-0.3030657,-0.1808374,4.0000000,0.1613213,1.0150146,9.8704672,-0.5229960,0.7745417
4864,-12,-3.482040331150472,18.112658967536483,-12.9865780,0.0015702,21.4876041,-0.2445402,-0.1957968,4.0000000,0.1433925,1.0145195,9.7076483,-0.5349861,0.6725940
4865,-12,-3.474583691150471,18.112658967536483,-12.9858074,0.0008264,16.5289249,-0.1801945,-0.2183081,4.0000000,0.1108140,1.0140903,9.5642300,-0.5474301,0.5743737
4866,-12,-3.467127051150471,18.112658967536483,-12.9850483,0.0000826,12.3966942,-0.1175243,-0.2453303,4.0000000,0.0697152,1.0137370,9.4438114,-0.5603758,0.4937021
4867,-12,-3.459670411150471,18.112658967536483,-12.9842949,-0.0007438,8.2644625,-0.0602255,-0.2749946,4.0000000,0.0249448,1.0134537,9.3461905,-0.5749339,0.4369839
4868,-12,-3.452213771150471,18.112658967536483,-12.9835434,-0.0015702,4.9586778,-0.0155160,-0.3008840,4.0000000,-0.0140338,1.0132461,9.2754450,-0.5877342,0.4049555
4869,-12,-3.444757131150471,18.112658967536483,-12.9827862,-0.0023967,2.4793389,0.0172141,-0.3227658,4.0000000,-0.0454185,1.0131048,9.2255125,-0.6001131,0.3930247
4870,-12,-3.437300491150471,18.112658967536483,-12.9820194,-0.0032231,0.8264463,0.0452454,-0.3477892,4.0000000,-0.0765078,1.0130194,9.1937685,-0.6190706,0.4040754
4871,-12,-3.429843851150471,18.112658967536483,-12.9812393,-0.0040496,0.0000000,0.0707431,-0.3773512,4.0000000,-0.1098868,1.0130092,9.1894722,-0.6448155,0.4399564
4872,-12,-3.422387211150471,18.112658967536483,-12.9804392,-0.0048760,0.0000000,0.0889175,-0.4052440,4.0000000,-0.1379979,1.0130831,9.2150154,-0.6724901,0.4929167
4873,-12,-3.414930571150471,18.112658967536483,-12.9796143,0.0042975,42.9752083,0.0968354,-0.4264771,4.0000000,-0.1535839,1.0132374,9.2677946,-0.6993703,0.5499604
4874,-12,-3.407473931150471,18.112658967536483,-12.9787598,0.0034711,35.5371895,0.0936790,-0.4372279,5.0000000,-0.1531952,1.0134641,9.3478632,-0.7212607,0.5952192
4875,-12,-3.400017291150471,18.112658967536483,-12.9778719,0.0026446,28.9256191,0.0812776,-0.4380091,4.0000000,-0.1373167,1.0137432,9.4428139,-0.7387014,0.6238164
4876,-12,-3.392560651150471,18.112658967536483,-12.9769506,0.0017355,22.3140488,0.0658760,-0.4381331,4.0000000,-0.1158993,1.0140554,9.5483150,-0.7603669,0.6561759
4877,-12,-3.385104011150471,18.112658967536483,-12.9759951,0.0007438,16.5289249,0.0514354,-0.4423479,4.0000000,-0.0948630,1.0144161,9.6674862,-0.7898327,0.7014912
4878,-12,-3.377647371150471,18.112658967536483,-12.9750013,-0.0002479,11.5702477,0.0350345,-0.4441890,4.0000000,-0.0701402,1.0148250,9.8020058,-0.8182377,0.7422930
4879,-12,-3.370190731150471,18.112658967536483,-12.9739695,-0.0013223,7.4380164,0.0193189,-0.4455515,4.0000000,-0.0453711,1.0152646,9.9451532,-0.8457318,0.7799916
4880,-12,-3.362734091150471,18.112658967536483,-12.9728994,-0.0024793,4.1322312,0.0058465,-0.4485584,4.0000000,-0.0236228,1.0157502,10.0982409,-0.8734940,0.8192869
4881,-12,-3.355277451150471,18.112658967536483,-12.9717884,-0.0036364,1.6528926,-0.0072881,-0.4493898,4.0000000,-0.0018947,1.0162760,10.2656040,-0.8968850,0.8499652
4882,-12,-3.347820811150471,18.112658967536483,-12.9706373,-0.0047107,0.0000000,-0.0229650,-0.4432867,4.0000000,0.0219175,1.0168197,10.4334393,-0.9084910,0.8603992
4883,-12,-3.340364171150471,18.112658967536483,-12.9694462,0.0042975,43.8016510,-0.0395971,-0.4326021,4.0000000,0.0435107,1.0173639,10.5983305,-0.9087150,0.8568984
4884,-12,-3.332907531150472,18.112658967536483,-12.9682169,0.0031405,34.7107430,-0.0539883,-0.4232692,4.0000000,0.0577398,1.0178951,10.7566996,-0.9042783,0.8547515
4885,-12,-3.325450891150472,18.112658967536483,-12.9669504,0.0019008,26.4462814,-0.0670567,-0.4114410,4.0000000,0.0656554,1.0184159,10.9103565,-0.8885373,0.8424007
4886,-12,-3.317994251150472,18.112658967536483,-12.9656487,0.0004959,19.0082645,-0.0781328,-0.3961367,4.0000000,0.0663974,1.0189152,11.0555420,-0.8586708,0.8159213
4887,-12,-3.310537611150472,18.112658967536483,-12.9643145,-0.0010744,12.3966942,-0.0915476,-0.3721695,4.0000000,0.0651809,1.0193701,11.1866131,-0.8095199,0.7694694
4888,-12,-3.303080971150472,18.112658967536483,-12.9629507,-0.0024793,7.4380164,-0.1013116,-0.3473646,4.0000000,0.0563182,1.0197732,11.3003769,-0.7510474,0.7178051
4889,-12,-3.295624331150472,18.112658967536483,-12.9615602,-0.0038017,3.3057852,-0.1096831,-0.3181832,4.0000000,0.0434385,1.0201117,11.3957024,-0.6798050,0.6566319
4890,-12,-3.288167691150472,18.112658967536483,-12.9601479,-0.0049587,0.8264463,-0.1148347,-0.2889890,4.0000000,0.0285416,1.0203732,11.4701443,-0.6065196,0.5953703
4891,-12,-3.280711051150472,18.112658967536483,-12.9587173,0.0038843,40.4958687,-0.1150459,-0.2595240,4.0000000,0.0110396,1.0205854,11.5251932,-0.5300876,0.5297405
4892,-12,-3.273254411150472,18.112658967536483,-12.9572697,0.0024793,31.4049587,-0.1094461,-0.2338662,4.0000000,-0.0087797,1.0207316,11.5673342,-0.4589527,0.4659134
4893,-12,-3.265797771150472,18.112658967536483,-12.9558115,0.0007438,22.3140488,-0.0996315,-0.2063317,4.0000000,-0.0272024,1.0208246,11.5944939,-0.3854609,0.3948376
4894,-12,-3.258341131150472,18.112658967536483,-12.9543428,-0.0009917,14.0495872,-0.0885721,-0.1774117,4.0000000,-0.0435114,1.0208911,11.6111135,-0.3113120,0.3249949
4895,-12,-3.250884491150472,18.112658967536483,-12.9528666,-0.0025620,7.4380164,-0.0789300,-0.1445053,4.0000000,-0.0559830,1.0208884,11.6128969,-0.2330276,0.2599600
4896,-12,-3.243427851150471,18.112658967536483,-12.9513874,-0.0039669,2.4793389,-0.0685794,-0.1148311,4.0000000,-0.0637553,1.0208287,11.5954599,-0.1659069,0.2052090
4897,-12,-3.235971211150471,18.112658967536483,-12.9499073,0.0048760,48.7603302,-0.0589422,-0.0900430,4.0000000,-0.0675817,1.0207366,11.5691395,-0.1125042,0.1628326
4898,-12,-3.228514571150471,18.112658967536483,-12.9484272,0.0038017,39.6694221,-0.0513308,-0.0677112,4.0000000,-0.0687250,1.0206069,11.5355825,-0.0666974,0.1313121
4899,-12,-3.221057931150471,18.112658967536483,-12.9469509,0.0023140,30.5785122,-0.0459261,-0.0459349,4.0000000,-0.0662283,1.0204433,11.4899683,-0.0256416,0.1089195
4900,-12,-3.213601291150471,18.112658967536483,-12.9454784,0.0004959,21.4876041,-0.0418733,-0.0311007,4.0000000,-0.0645644,1.0202562,11.4368916,0.0023629,0.0951188
4901,-12,-3.206144651150471,18.112658967536483,-12.9440117,-0.0013223,12.3966942,-0.0415777,-0.0165301,4.0000000,-0.0614700,1.0200545,11.3813782,0.0284098,0.0913461
4902,-12,-3.198688011150471,18.112658967536483,-12.9425507,-0.0029752,4.9586778,-0.0432962,-0.0110688,4.0000000,-0.0592051,1.0198182,11.3132963,0.0370676,0.0942874
4903,-12,-3.191231371150471,18.112658967536483,-12.9410982,-0.0042975,0.8264463,-0.0483760,-0.0144885,4.0000000,-0.0573081,1.0195779,11.2446012,0.0283311,0.1055666
4904,-12,-3.183774731150471,18.112658967536483,-12.9396524,0.0047107,47.1074371,-0.0559032,-0.0310770,4.0000000,-0.0579989,1.0193619,11.1826477,-0.0041551,0.1250286
4905,-12,-3.176318091150471,18.112658967536483,-12.9382124,0.0037190,38.0165291,-0.0679624,-0.0550706,4.0000000,-0.0614362,1.0191753,11.1265402,-0.0487050,0.1597934
4906,-12,-3.168861451150471,18.112658967536483,-12.9367762,0.0020661,28.9256191,-0.0826158,-0.0933742,4.0000000,-0.0710214,1.0190518,11.0895395,-0.1157269,0.2154516
4907,-12,-3.161404811150471,18.112658967536483,-12.9353399,0.0002479,19.8347111,-0.1023851,-0.1315382,4.0000000,-0.0876173,1.0190043,11.0760822,-0.1754590,0.2944725
4908,-12,-3.153948171150471,18.112658967536483,-12.9339008,-0.0015702,10.7438021,-0.1267895,-0.1674046,4.0000000,-0.1105024,1.0190177,11.0813360,-0.2243068,0.3927691
4909,-12,-3.146491531150471,18.112658967536483,-12.9324570,-0.0032231,3.3057852,-0.1520836,-0.2047680,4.0000000,-0.1422579,1.0190867,11.0978813,-0.2672782,0.5068839
4910,-12,-3.139034891150471,18.112658967536483,-12.9310055,-0.0044628,0.0000000,-0.1747702,-0.2458144,4.0000000,-0.1801235,1.0192316,11.1398230,-0.3115052,0.6354280
4911,-12,-3.131578251150471,18.112658967536483,-12.9295435,0.0046281,46.2809906,-0.1964002,-0.2845405,4.0000000,-0.2227096,1.0194600,11.2045774,-0.3463714,0.7712080
4912,-12,-3.124121611150471,18.112658967536483,-12.9280672,0.0036364,37.1900826,-0.2133785,-0.3183393,4.0000000,-0.2672605,1.0197655,11.2903051,-0.3694181,0.8971931
4913,-12,-3.116664971150471,18.112658967536483,-12.9265757,0.0018182,28.0991745,-0.2327428,-0.3376096,4.0000000,-0.3120891,1.0201490,11.4015722,-0.3631302,0.9965838
4914,-12,-3.109208331150471,18.112658967536483,-12.9250650,0.0000000,19.0082645,-0.2595096,-0.3333881,4.0000000,-0.3518240,1.0205582,11.5179367,-0.3149521,1.0465859
4915,-12,-3.101751691150472,18.112658967536483,-12.9235392,-0.0018182,9.9173555,-0.2885987,-0.3108397,4.0000000,-0.3844198,1.0209223,11.6203108,-0.2372595,1.0512177
4916,-12,-3.094295051150472,18.112658967536483,-12.9219999,-0.0035537,1.6528926,-0.3205676,-0.2710116,4.0000000,-0.4072563,1.0212371,11.7086802,-0.1347668,1.0238979
4917,-12,-3.086838411150472,18.112658967536483,-12.9204502,-0.0046281,0.0000000,-0.3492259,-0.2147545,4.0000000,-0.4174429,1.0214331,11.7650480,-0.0120661,0.9694135
4918,-13,-3.638629771150471,18.105202327536482,-13.0045729,-0.0008264,12.3966942,0.1262868,-0.5866169,4.0000000,-0.5730754,1.0197616,11.2986393,-0.6001583,1.2146480
4919,-13,-3.631173131150471,18.105202327536482,-13.0036697,-0.0017355,8.2644625,0.1556468,-0.6084104,4.0000000,-0.5598605,1.0200438,11.3784075,-0.6569604,1.2615486
4920,-13,-3.623716491150471,18.105202327536482,-13.0027571,-0.0026446,4.9586778,0.1554544,-0.6139849,4.0000000,-0.5318521,1.0202785,11.4451962,-0.6961178,1.2890267
4921,-13,-3.616259851150471,18.105202327536482,-13.0018349,-0.0035537,2.4793389,0.1423886,-0.6101462,4.0000000,-0.4978201,1.0204594,11.4981031,-0.7224723,1.2946953
4922,-13,-3.608803211150471,18.105202327536482,-13.0009050,-0.0044628,0.8264463,0.1281349,-0.6025202,4.0000000,-0.4651939,1.0205951,11.5333014,-0.7398464,1.2835510
4923,-12,-3.601346571150471,18.105202327536482,-12.9999676,0.0046281,47.9338837,0.1163963,-0.5936838,4.0000000,-0.4352435,1.0206883,11.5589905,-0.7521242,1.2615298
4924,-12,-3.593889931150471,18.105202327536482,-12.9990234,0.0037190,40.4958687,0.1030896,-0.5810395,4.0000000,-0.4055710,1.0207404,11.5760641,-0.7565079,1.2247550
4925,-12,-3.586433291150471,18.105202327536482,-12.9980736,0.0028099,33.8842964,0.0792808,-0.5611120,4.0000000,-0.3707414,1.0207601,11.5802746,-0.7514827,1.1767689
4926,-12,-3.578976651150471,18.105202327536482,-12.9971170,0.0018182,27.2727280,0.0416549,-0.5327667,4.0000000,-0.3270224,1.0207272,11.5733747,-0.7385110,1.1231797
4927,-12,-3.571520011150471,18.105202327536482,-12.9961586,0.0009091,21.4876041,-0.0170130,-0.4917970,4.0000000,-0.2691929,1.0206305,11.5496559,-0.7144011,1.0679563
4928,-12,-3.564063371150471,18.105202327536482,-12.9951992,0.0000000,16.5289249,-0.0856887,-0.4436194,4.0000000,-0.2021068,1.0204544,11.5004177,-0.6851320,1.0211724
4929,-12,-3.556606731150471,18.105202327536482,-12.9942446,-0.0009091,12.3966942,-0.1500045,-0.3954664,4.0000000,-0.1340725,1.0201832,11.4261570,-0.6568604,0.9851966
4930,-12,-3.549150091150471,18.105202327536482,-12.9932976,-0.0019008,8.2644625,-0.2028446,-0.3493889,4.0000000,-0.0687587,1.0198386,11.3300810,-0.6300191,0.9508312
4931,-12,-3.541693451150471,18.105202327536482,-12.9923620,-0.0028099,4.9586778,-0.2423325,-0.3091310,4.0000000,-0.0102479,1.0194274,11.2120600,-0.6080140,0.9212860
4932,-12,-3.534236811150471,18.105202327536482,-12.9914408,-0.0037190,2.4793389,-0.2688346,-0.2732334,4.0000000,0.0411683,1.0189549,11.0773602,-0.5876350,0.8879616
4933,-12,-3.526780171150471,18.105202327536482,-12.9905367,-0.0045455,0.8264463,-0.2867942,-0.2400528,4.0000000,0.0877172,1.0184473,10.9312639,-0.5678228,0.8530294
4934,-12,-3.519323531150471,18.105202327536482,-12.9896498,0.0046281,46.2809906,-0.3057624,-0.2049087,4.0000000,0.1365719,1.0179119,10.7738743,-0.5463893,0.8264694
4935,-12,-3.511866891150471,18.105202327536482,-12.9887829,0.0038017,38.8429756,-0.3246032,-0.1687411,4.0000000,0.1872516,1.0173398,10.6037836,-0.5247338,0.8088573
4936,-12,-3.504410251150471,18.105202327536482,-12.9879389,0.0029752,32.2314034,-0.3349339,-0.1369921,4.0000000,0.2346515,1.0167375,10.4188108,-0.5086357,0.7891055
4937,-12,-3.496953611150472,18.105202327536482,-12.9871187,0.0022314,26.4462814,-0.3225493,-0.1221514,4.0000000,0.2603700,1.0161206,10.2247372,-0.5046728,0.7451838
4938,-12,-3.489496971150472,18.105202327536482,-12.9863234,0.0014050,20.6611576,-0.2857878,-0.1275644,4.0000000,0.2573472,1.0155236,10.0352325,-0.5124761,0.6708893
4939,-12,-3.482040331150472,18.105202327536482,-12.9855499,0.0005785,15.7024794,-0.2354849,-0.1476192,4.0000000,0.2315954,1.0149817,9.8598957,-0.5268337,0.5854478
4940,-12,-3.474583691150471,18.105202327536482,-12.9847927,-0.0001653,11.5702477,-0.1805589,-0.1759512,4.0000000,0.1901319,1.0145096,9.7029238,-0.5420343,0.5060028
4941,-12,-3.467127051150471,18.105202327536482,-12.9840479,-0.0009091,8.2644625,-0.1276574,-0.2081120,4.0000000,0.1415411,1.0141096,9.5691128,-0.5577651,0.4447721
4942,-12,-3.459670411150471,18.105202327536482,-12.9833097,-0.0017355,4.9586778,-0.0777363,-0.2441317,4.0000000,0.0883915,1.0137824,9.4590597,-0.5766549,0.4067861
4943,-12,-3.452213771150471,18.105202327536482,-12.9825726,-0.0025620,2.4793389,-0.0386854,-0.2749860,4.0000000,0.0435518,1.0135345,9.3746243,-0.5935238,0.3910194
4944,-12,-3.444757131150471,18.105202327536482,-12.9818306,-0.0033884,0.8264463,-0.0070098,-0.3044809,4.0000000,0.0039373,1.0133497,9.3084583,-0.6128990,0.3954479
4945,-12,-3.437300491150471,18.105202327536482,-12.9810801,-0.0042149,0.0000000,0.0217020,-0.3356853,4.0000000,-0.0348812,1.0132159,9.2614956,-0.6364893,0.4182602
4946,-12,-3.429843851150471,18.105202327536482,-12.9803162,-0.0049587,0.0000000,0.0516763,-0.3733425,4.0000000,-0.0783663,1.0131599,9.2416220,-0.6683189,0.4665866
4947,-12,-3.422387211150471,18.105202327536482,-12.9795322,0.0042975,42.9752083,0.0752411,-0.4074348,4.0000000,-0.1144432,1.0131905,9.2512474,-0.7004263,0.5281453
4948,-12,-3.414930571150471,18.105202327536482,-12.9787235,0.0034711,35.5371895,0.0906329,-0.4348611,4.0000000,-0.1386125,1.0133042,9.2905369,-0.7311097,0.5922006
4949,-12,-3.407473931150471,18.105202327536482,-12.9778852,0.0026446,28.9256191,0.0937721,-0.4494243,5.0000000,-0.1443371,1.0134903,9.3550377,-0.7545115,0.6392428
4950,-12,-3.400017291150471,18.105202327536482,-12.9770155,0.0018182,23.1404953,0.0871918,-0.4530412,5.0000000,-0.1347056,1.0137250,9.4369478,-0.7713767,0.6664584
4951,-12,-3.392560651150471,18.105202327536482,-12.9761114,0.0009091,17.3553715,0.0778009,-0.4555056,4.0000000,-0.1202676,1.0139961,9.5267782,-0.7907436,0.6951835
4952,-12,-3.385104011150471,18.105202327536482,-12.9751730,-0.0000826,12.3966942,0.0687161,-0.4608541,4.0000000,-0.1055143,1.0143111,9.6311598,-0.8161939,0.7343210
4953,-12,-3.377647371150471,18.105202327536482,-12.9741983,-0.0010744,8.2644625,0.0586519,-0.4650006,4.0000000,-0.0887022,1.0146732,9.7528486,-0.8412991,0.7711428
4954,-12,-3.370190731150471,18.105202327536482,-12.9731865,-0.0021488,4.9586778,0.0478192,-0.4677135,4.0000000,-0.0704497,1.0150766,9.8831577,-0.8649773,0.8041788
4955,-12,-3.362734091150471,18.105202327536482,-12.9721355,-0.0033058,2.4793389,0.0391467,-0.4720613,4.0000000,-0.0549721,1.0155240,10.0262308,-0.8891505,0.8393145
4956,-12,-3.355277451150471,18.105202327536482,-12.9710455,-0.0043802,0.8264463,0.0289961,-0.4715946,4.0000000,-0.0380419,1.0160137,10.1825867,-0.9051473,0.8589026
4957,-12,-3.347820811150471,18.105202327536482,-12.9699154,0.0046281,46.2809906,0.0162303,-0.4644182,4.0000000,-0.0193036,1.0165237,10.3416080,-0.9095328,0.8580413
